,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.45528445,0.3387082,"('unsociable', 'sociable')",0.9152119,0.7020678,0.10857223,-0.0786633,0.59406614,0.43764403,0.19630341,0.054337703,0.4538877,0.2908189,-0.1630688
1,0.43800566,0.403534,"('unfriendly', 'friendly')",0.25910357,0.11006537,-1.8030368,-1.8034678,-1.3435156,-1.4564335,1.4060639,1.2732878,-0.2086759,-0.2946028,-0.0859269
2,0.6764977,0.78403044,"('unlikable', 'likable')",2.7645009,2.8096817,1.4390126,1.5344225,1.2641541,1.366567,1.0179628,1.1507223,1.4324256,1.5290848,0.0966592
3,0.26371148,0.34923017,"('repellent', 'pleasant')",-0.04499346,-0.08640455,0.4670704,0.41986257,0.661714,0.62135017,0.54189813,0.58267915,0.3778801,0.3773435,-0.0005366
4,-0.8106111,-0.77743673,"('disliked', 'liked')",-0.7382873,-0.7095722,-0.7630185,-0.71150434,-0.6734204,-0.6409905,-5.645775,-5.731771,-1.7262224,-1.714255,0.0119674
5,-0.53094846,-0.51547664,"('distant', 'outgoing')",-0.37214786,-0.2879356,-1.2753125,-1.0878825,-1.7816415,-1.6630898,-0.6718196,-0.61327606,-0.926374,-0.8335321,0.0928419
6,-1.1847237,-1.121285,"('distant', 'open')",-1.2413942,-1.137154,-1.88546,-1.6602062,-1.9697174,-1.8267975,-0.050477967,0.009168014,-1.2663547,-1.1472549,0.1190998
7,2.0663497,2.0221283,"('insensitive', 'sensitive')",1.2388376,1.2231503,0.7033885,0.6553286,0.9549452,0.8798296,0.9414767,0.9590786,1.1809996,1.1479031,-0.0330965
8,-0.4995268,-0.52711016,"('unaffectionate', 'affectionate')",-0.26059335,-0.3025378,-2.1719928,-2.1043446,-1.9009523,-1.9120293,0.12221454,0.07817917,-0.9421701,-0.9535685,-0.0113984
9,0.86384,0.7982649,"('unaffectionate', 'caring')",1.3537052,1.2571675,-1.3700974,-1.3338411,-1.0975057,-1.1376674,1.1500541,1.1455812,0.1799992,0.145901,-0.0340982
10,1.7789131,1.7368135,"('unsympathetic', 'sympathetic')",0.6088392,0.53562194,0.12375366,-0.0066573285,0.6514289,0.5055753,0.6386452,0.54553974,0.760316,0.6633786,-0.0969374
11,0.75100267,0.73309994,"('unhelpful', 'helpful')",1.9034479,1.8159467,1.016371,1.0048217,0.79936266,0.76892495,2.674068,2.7042046,1.4288505,1.4053995,-0.023451
12,1.5389771,1.5987521,"('unsupportive', 'supportive')",2.0313883,2.1209922,0.052971777,0.1567892,-0.42693153,-0.34426823,-1.372521,-1.3426781,0.3647769,0.4379174,0.0731405
13,1.2710391,1.2069974,"('impolite', 'polite')",1.7074552,1.6728029,1.1881359,1.0948083,1.3681085,1.29637,0.44857797,0.40304807,1.1966633,1.1348054,-0.0618579
14,1.1862668,1.1354786,"('antisocial', 'social')",2.110341,2.0618901,1.115142,1.0287937,1.6601435,1.6129041,-0.13986811,-0.117820635,1.186405,1.1442492,-0.0421558
15,-0.047882855,-0.122599274,"('boring', 'funny')",0.30972454,0.31595176,0.25215447,0.2849389,0.46071234,0.50833946,0.37592766,0.40155992,0.2701272,0.2776381,0.0075109
16,-1.2344677,-1.2510638,"('unpopular', 'popular')",-0.9495283,-0.97289294,-1.0902723,-1.0712626,-0.75548995,-0.77045655,0.35864353,0.3805468,-0.7342229,-0.7370258,-0.0028029
17,0.12866588,0.17709562,"('nasty', 'nice')",0.014144525,0.09087385,-0.49955973,-0.41702986,-0.08759546,0.00808607,-0.55179423,-0.5430559,-0.1992278,-0.136806,0.0624218
18,0.9420738,0.9772902,"('disagreeable', 'welcoming')",-0.2702441,-0.19953543,-0.25641236,-0.22146079,-1.0567864,-1.0152409,-0.15020719,-0.18966408,-0.1583153,-0.1297222,0.0285931
19,-0.47786587,-0.42855635,"('inhospitable', 'hospitable')",-0.37962043,-0.39859682,-0.5133464,-0.39910406,-1.2251658,-1.127286,-0.21747807,-0.17813541,-0.5626953,-0.5063357,0.0563596
20,1.6212355,1.5795064,"('rough', 'thoughtful')",0.16003144,0.1282828,0.229509,0.20191753,0.16592345,0.12280799,0.8334663,0.8097775,0.6020331,0.5684585,-0.0335746
21,1.2849203,1.2864008,"('immoral', 'moral')",2.0097845,1.9738319,1.7178378,1.6217573,2.2262592,2.1663082,-0.07502416,-0.09697254,1.4327556,1.3902651,-0.0424905
22,1.2842152,1.2677145,"('untrustworthy', 'trustworthy')",0.50575954,0.42348164,1.0565497,1.0080571,1.5015912,1.4285092,-0.05829036,-0.10540399,0.857965,0.8044718,-0.0534932
23,1.4844564,1.4018464,"('insincere', 'sincere')",2.1416163,1.9810473,0.96119756,0.8563165,1.0672653,0.9135602,5.926332,5.8001075,2.3161736,2.1905756,-0.125598
24,1.8632905,1.794271,"('dishonest', 'honest')",0.91955954,0.9115047,0.38293827,0.36230192,0.6158764,0.53813803,1.237581,1.1851507,1.0038491,0.9582732,-0.0455759
25,0.21957989,0.19195305,"('egoistic', 'altruistic')",-0.6938627,-0.6661021,-1.4475914,-1.3920685,-0.93460023,-0.9799565,1.1508873,1.0853812,-0.3411174,-0.3521586,-0.0110412
26,2.1148055,2.0585635,"('hardhearted', 'benevolent')",0.629056,0.62426287,-0.512138,-0.49169558,-0.31457907,-0.37235314,1.3493679,1.3216033,0.6533024,0.6280762,-0.0252262
27,0.84918624,0.7947143,"('hardhearted', 'softhearted')",-0.9343823,-0.8903537,-0.64485425,-0.600834,-0.34652138,-0.37749788,0.9091978,0.81734085,-0.0334748,-0.0513261,-0.0178513
