,duke_male,duke_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.45794925,0.21682999,"('unsociable', 'sociable')",-0.22820957,-0.33702245,-0.42742765,-0.4754612,-0.065896,-0.1985512,-0.1326552
1,0.22178149,0.25703475,"('unfriendly', 'friendly')",-0.16634627,-0.27331704,1.9165697,1.7373569,0.657335,0.5736915,-0.0836435
2,0.7708024,0.84910154,"('unlikable', 'likable')",1.0181038,1.0709825,0.67019683,0.6368793,0.819701,0.8523211,0.0326201
3,0.07930212,0.14658332,"('repellent', 'pleasant')",-0.49901715,-0.36715034,0.9598992,1.0390476,0.1800614,0.2728269,0.0927655
4,-0.62883717,-0.6315751,"('disliked', 'liked')",0.6259302,0.68901867,-7.5448723,-7.5444293,-2.5159264,-2.4956619,0.0202645
5,-0.551944,-0.495893,"('distant', 'outgoing')",0.5417447,0.53699666,0.1533323,0.20345429,0.047711,0.0815193,0.0338083
6,-1.0593061,-0.962196,"('distant', 'open')",0.2840237,0.29934657,0.23850875,0.23116176,-0.1789246,-0.1438959,0.0350287
7,0.65899915,0.61996526,"('insensitive', 'sensitive')",-0.5180579,-0.48412758,0.5884722,0.5877954,0.2431378,0.241211,-0.0019268
8,0.19035098,0.198361,"('unaffectionate', 'affectionate')",-0.35174537,-0.36743665,1.3193464,1.1855695,0.385984,0.3388313,-0.0471527
9,0.62052244,0.652532,"('unaffectionate', 'caring')",0.20406124,0.19325496,1.9484247,1.9233536,0.9243361,0.9230468,-0.0012893
10,0.7768085,0.52675384,"('unsympathetic', 'sympathetic')",-1.8058366,-1.8966602,-0.6425491,-0.68845457,-0.5571924,-0.6861204,-0.128928
11,-0.15972508,-0.22240704,"('unhelpful', 'helpful')",-0.5674482,-0.5656723,1.7655149,1.9560041,0.3461138,0.3893083,0.0431945
12,2.0315783,1.9998566,"('unsupportive', 'supportive')",0.45804673,0.49582362,-2.0154808,-1.9980332,0.1580481,0.1658824,0.0078343
13,0.37501362,0.29303142,"('impolite', 'polite')",-0.435935,-0.6254007,-0.63350683,-0.6848947,-0.2314761,-0.339088,-0.1076119
14,0.873938,0.78350514,"('antisocial', 'social')",0.20463943,0.30385008,-0.60551935,-0.5916997,0.1576861,0.1652185,0.0075324
15,-0.16646801,-0.114228636,"('boring', 'funny')",0.6950943,0.60885084,0.06007335,0.035556898,0.1962332,0.1767264,-0.0195068
16,-1.5982587,-1.5123408,"('unpopular', 'popular')",0.3653558,0.43887106,0.5190178,0.4713478,-0.2379617,-0.2007073,0.0372544
17,-0.59261715,-0.53340316,"('nasty', 'nice')",0.34205073,0.3575544,-0.503356,-0.5168725,-0.2513075,-0.2309071,0.0204004
18,-0.018144876,-0.05867114,"('disagreeable', 'welcoming')",-0.052989922,0.065536715,-0.35608992,-0.38275382,-0.1424082,-0.1252961,0.0171121
19,-0.07431871,-0.03758408,"('inhospitable', 'hospitable')",-0.7049247,-0.67712986,-0.043637514,-0.061397303,-0.2742936,-0.2587037,0.0155899
20,-0.15359144,-0.07082406,"('rough', 'thoughtful')",0.03569628,0.14218952,0.5563634,0.60263044,0.1461561,0.2246653,0.0785092
21,1.2445406,1.129226,"('immoral', 'moral')",-0.32857507,-0.37675336,-0.81910074,-0.7679246,0.0322883,-0.0051507,-0.037439
22,0.058738705,-0.025824694,"('untrustworthy', 'trustworthy')",-1.1294667,-1.0610389,-1.0103139,-0.9252087,-0.6936806,-0.6706907,0.0229899
23,0.43021342,0.30669886,"('insincere', 'sincere')",-0.052595604,-0.13012101,6.604138,6.651078,2.3272519,2.2758854,-0.0513665
24,1.3592238,1.2894895,"('dishonest', 'honest')",-0.9794051,-0.9547949,0.7190747,0.80157995,0.3662978,0.3787582,0.0124604
25,0.25010073,0.4119008,"('egoistic', 'altruistic')",0.6729773,0.71317196,1.5503592,1.4643971,0.8244791,0.8631566,0.0386775
26,0.84431607,0.7260146,"('hardhearted', 'benevolent')",1.2506993,1.1001904,1.3372574,1.1052055,1.1440909,0.9771369,-0.166954
27,0.015058445,0.062964484,"('hardhearted', 'softhearted')",-0.3375491,-0.375381,1.7077328,1.501759,0.4617474,0.3964475,-0.0652999
28,0.07973632,0.010958255,"('disloyal', 'loyal')",-0.8056029,-0.9155167,0.89161086,0.8839483,0.0552481,-0.00687,-0.0621181
29,-0.17872746,-0.11277269,"('unfair', 'fair')",-0.65664583,-0.57714695,-0.18229674,-0.30966273,-0.3392233,-0.3331941,0.0060292
30,1.7379771,1.7571412,"('intolerant', 'tolerant')",-0.16181245,-0.18385829,0.547254,0.5662037,0.7078063,0.7131623,0.005356
31,-1.4788681,-1.3223538,"('evil', 'good')",-0.0055111535,0.053425178,-0.456206,-0.6337447,-0.6468618,-0.6342245,0.0126373
32,0.93711376,0.61636645,"('unkind', 'kind')",-0.4230333,-0.5580522,0.8010207,0.5838148,0.438367,0.214043,-0.224324
33,0.24507494,0.25392896,"('wrong', 'right')",1.1349576,1.082139,-0.25576615,-0.31607023,0.3747555,0.3399992,-0.0347563
34,-0.19217193,-0.06445996,"('mean', 'honorable')",0.39859545,0.50640875,6.075572,6.2130537,2.0939986,2.2183342,0.1243356
35,-0.7760105,-0.575957,"('corrupt', 'incorrupt')",0.41031775,0.43259466,-0.04508704,-0.09836578,-0.1369266,-0.080576,0.0563506
36,-1.6479588,-1.5542265,"('hostile', 'amicable')",0.9245585,0.9045272,0.18839644,-0.039996,-0.1783346,-0.2298985,-0.0515639
37,0.12164611,0.15351479,"('fake', 'genuine')",-0.9080867,-0.87578005,0.32339218,0.34043616,-0.1543495,-0.1272764,0.0270731
38,-0.3868203,-0.33846337,"('untruthful', 'truthful')",-0.008715891,-0.037903972,0.28523853,0.45496342,-0.0367659,0.0261987,0.0629646
39,1.2681704,1.2960364,"('exploitative', 'cooperative')",-0.026425362,-0.0055307616,-0.07101333,-0.015356781,0.3902439,0.4250496,0.0348057
40,0.4831896,0.49408412,"('stingy', 'generous')",0.012694664,0.08854061,-1.9584584,-2.0225616,-0.4875247,-0.479979,0.0075457
41,-0.8054253,-0.9306969,"('unforgiving', 'forgiving')",-0.5733551,-0.6277685,-0.2040053,-0.31439322,-0.5275952,-0.6242863,-0.0966911
42,0.08901745,0.017725477,"('unreliable', 'reliable')",0.061407544,0.15004966,-3.719909,-3.666091,-1.189828,-1.1661053,0.0237227
43,1.0900415,0.99748445,"('irresponsible', 'responsible')",-1.077412,-1.1022012,0.13570687,0.14272961,0.0494455,0.0126709,-0.0367746
44,-1.0140727,-0.99372834,"('prejudiced', 'unprejudiced')",0.09627421,0.19843164,-1.705932,-1.7733281,-0.8745768,-0.8562082,0.0183686
45,-0.1032272,-0.20001003,"('incompetent', 'competent')",-1.5435288,-1.4958102,-0.22711122,-0.24574134,-0.6246224,-0.6471872,-0.0225648
46,0.41203788,0.21297646,"('uncompetitive', 'competitive')",-1.2733654,-1.2352408,-1.4540596,-1.3951793,-0.7717957,-0.8058146,-0.0340189
47,-0.12812999,-0.008533914,"('stupid', 'smart')",0.22120711,0.21075119,5.851013,5.8864074,1.9813635,2.0295415,0.048178
48,0.7067796,0.6277225,"('unintelligent', 'intelligent')",-0.62994856,-0.7020427,0.2706024,0.25492847,0.1158111,0.0602028,-0.0556083
49,0.089980334,0.10777803,"('unable', 'able')",-1.2065616,-1.0815349,-0.13050695,-0.0079691345,-0.4156961,-0.327242,0.0884541
50,-0.5956081,-0.6299103,"('clumsy', 'skillful')",0.77924186,0.838607,0.36638537,0.28124583,0.1833397,0.1633142,-0.0200255
51,0.6962243,0.5274998,"('uneducated', 'educated')",-0.98652226,-1.1085871,0.30812016,0.23986042,0.0059407,-0.1137423,-0.119683
52,-0.97951627,-0.9452647,"('irrational', 'rational')",0.6223219,0.47309262,0.41855308,0.3064113,0.0204529,-0.0552536,-0.0757065
53,-0.10183509,-0.08248284,"('uncreative', 'creative')",-0.13289407,-0.14621663,0.5453209,0.43500075,0.1035306,0.0687671,-0.0347635
54,0.34149867,0.34280187,"('incapable', 'capable')",0.72375906,0.67080784,1.2284956,1.2678243,0.7645845,0.760478,-0.0041065
55,0.74227554,0.62319595,"('incompetent', 'clever')",-1.4584278,-1.3755754,-0.15859972,-0.06728075,-0.291584,-0.2732201,0.0183639
56,0.81061697,0.7176135,"('impractical', 'practical')",-0.44637737,-0.47478294,-1.2018125,-1.0506879,-0.279191,-0.2692858,0.0099052
57,-0.1842028,-0.3591759,"('unimaginative', 'imaginative')",-0.61276484,-0.65841013,-3.6359346,-3.6505992,-1.4776341,-1.5560617,-0.0784276
58,-0.6157866,-0.67900544,"('undiscriminating', 'discriminating')",-0.21794724,-0.21714081,0.04488687,0.08752616,-0.262949,-0.26954,-0.006591
59,-0.20306495,-0.057138845,"('foolish', 'wise')",0.97006804,0.9093598,0.53753555,0.55222476,0.4348462,0.4681485,0.0333023
60,0.5994097,0.44182876,"('inefficient', 'efficient')",-0.8133027,-0.7775026,-0.5272032,-0.37847826,-0.2470321,-0.2380507,0.0089814
61,0.3473415,0.23784971,"('illogical', 'logical')",-0.34922954,-0.41747448,0.6224841,0.4987294,0.2068654,0.1063682,-0.1004972
62,1.2846758,1.302848,"('incompetent', 'brilliant')",-0.5254912,-0.4164226,0.24863932,0.49118167,0.3359413,0.4592024,0.1232611
63,0.3824839,0.25403988,"('unperceptive', 'insightful')",-0.056451187,-0.1439856,0.71049523,0.7525017,0.3455093,0.2875187,-0.0579906
64,0.24892491,0.08896993,"('shy', 'confident')",-0.24473614,-0.28288475,-7.2379904,-7.1615853,-2.4112673,-2.4518334,-0.0405661
65,1.0539602,0.9065521,"('insecure', 'secure')",-1.2279581,-1.2772675,-0.5973195,-0.46062014,-0.2571058,-0.2771118,-0.020006
66,-0.66211456,-0.64526635,"('inactive', 'active')",0.6179457,0.6004931,0.8944055,0.7403617,0.2834122,0.2318628,-0.0515494
67,-0.29178166,-0.4503941,"('doubtful', 'determined')",0.7254602,0.5665051,-0.6691656,-0.7800191,-0.0784957,-0.2213027,-0.142807
68,0.49700886,0.44043425,"('dependent', 'independent')",-1.4478168,-1.4302288,-0.6892394,-0.60615396,-0.5466824,-0.5319829,0.0146995
69,-1.4602864,-1.272299,"('lazy', 'industrious')",1.9637543,2.0241108,-0.4983072,-0.56300944,0.0017202,0.0629341,0.0612139
70,0.6000589,0.49879196,"('lethargic', 'energetic')",-1.1779886,-1.1248187,-0.08124383,-0.03852044,-0.2197245,-0.2215157,-0.0017912
71,1.1238632,1.2355992,"('diffident', 'self-confident')",1.4596211,1.5515946,0.63393676,0.6295029,1.0724737,1.1388988,0.0664251
72,1.429633,1.364061,"('unambitious', 'ambitious')",-0.033661056,-0.0404405,-0.3861927,-0.30685067,0.3365931,0.3389233,0.0023302
73,1.3428316,1.4816711,"('helpless', 'self-reliant')",1.0688999,1.1409794,-3.3707657,-3.2013896,-0.3196781,-0.192913,0.1267651
74,1.157036,1.0992177,"('undedicated', 'dedicated')",-1.3139987,-1.279931,-0.66698605,-0.71307325,-0.2746496,-0.2979288,-0.0232792
75,-1.0530499,-0.95057756,"('meek', 'impulsive')",0.07915923,0.12676913,-0.7002811,-0.6650236,-0.5580572,-0.4962773,0.0617799
76,0.4988428,0.38460928,"('anxious', 'daring')",0.13958704,0.1991091,-0.85896087,-0.76294637,-0.0735103,-0.0597426,0.0137677
77,-0.26333532,-0.29427716,"('unmotivated', 'motivated')",0.12463205,0.11977027,-1.2558969,-1.1359284,-0.4648667,-0.4368118,0.0280549
78,-0.07834319,-0.116270445,"('nonresilient', 'resilient')",0.94608194,0.9896734,0.2933624,0.28663468,0.3870337,0.3866792,-0.0003545
79,-0.7097733,-0.74193674,"('wavering', 'unwavering')",0.2941832,0.17248741,-0.047122754,-0.12559147,-0.1542376,-0.2316803,-0.0774427
80,0.8278232,0.821898,"('dominated', 'dominating')",-0.8984819,-0.85920686,-0.9804768,-0.76990545,-0.3503785,-0.2690714,0.0813071
81,0.15952137,-0.1557922,"('submissive', 'aggressive')",-0.819343,-0.95190036,-1.4442616,-1.346763,-0.701361,-0.8181519,-0.1167909
82,0.022755653,-0.06572546,"('poor', 'rich')",-0.5210817,-0.4978939,6.891169,6.8820863,2.1309477,2.1061557,-0.024792
83,0.43769795,0.42504084,"('powerless', 'powerful')",0.31017172,0.3470711,-1.3334178,-1.2375615,-0.1951827,-0.1551498,0.0400329
84,1.0570173,1.0474327,"('inferior', 'superior')",-1.077371,-1.0627246,0.69068426,0.7615702,0.2234435,0.2487594,0.0253159
85,0.1358734,0.28456804,"('insignificant', 'prestigious')",1.5941797,1.4899248,0.4608986,0.3026774,0.7303173,0.6923901,-0.0379272
86,1.078313,0.82771194,"('uninfluential', 'influential')",-1.9081128,-2.014991,-0.3191445,-0.44081664,-0.3829814,-0.5426986,-0.1597172
87,0.29860714,0.19582145,"('unsuccessful', 'successful')",1.2902149,1.2177356,1.1956692,1.2938477,0.9281637,0.9024682,-0.0256955
88,-0.45917875,-0.5645583,"('low', 'eminent')",-0.9334914,-0.93956816,-0.46701676,-0.4621084,-0.6198956,-0.6554116,-0.035516
