,kidney_male,kidney_female,tuple,average_male,average_female,female-male
0,-0.10063471,-0.14246416,"('unsociable', 'sociable')",-0.1006347,-0.1424642,-0.0418295
1,2.209657,2.190083,"('unfriendly', 'friendly')",2.209657,2.190083,-0.019574
2,0.3180651,0.39344832,"('unlikable', 'likable')",0.3180651,0.3934483,0.0753832
3,0.07455313,0.09310614,"('repellent', 'pleasant')",0.0745531,0.0931061,0.018553
4,-7.3167024,-7.3926525,"('disliked', 'liked')",-7.3167024,-7.3926525,-0.0759501
5,-0.0025676042,-0.026366286,"('distant', 'outgoing')",-0.0025676,-0.0263663,-0.0237987
6,0.50772446,0.46671784,"('distant', 'open')",0.5077245,0.4667178,-0.0410067
7,0.77668196,0.8475523,"('insensitive', 'sensitive')",0.776682,0.8475523,0.0708703
8,1.548033,1.4853482,"('unaffectionate', 'affectionate')",1.548033,1.4853482,-0.0626848
9,2.0645375,2.1031468,"('unaffectionate', 'caring')",2.0645375,2.1031468,0.0386093
10,0.18180469,0.20182255,"('unsympathetic', 'sympathetic')",0.1818047,0.2018225,0.0200178
11,1.4671326,1.5365926,"('unhelpful', 'helpful')",1.4671326,1.5365926,0.06946
12,-1.4066069,-1.3778647,"('unsupportive', 'supportive')",-1.4066069,-1.3778647,0.0287422
13,-0.63884306,-0.66711843,"('impolite', 'polite')",-0.6388431,-0.6671184,-0.0282753
14,0.048451815,0.06314259,"('antisocial', 'social')",0.0484518,0.0631426,0.0146908
15,0.096187174,0.017684966,"('boring', 'funny')",0.0961872,0.017685,-0.0785022
16,-0.3148153,-0.29049772,"('unpopular', 'popular')",-0.3148153,-0.2904977,0.0243176
17,-0.2496922,-0.23947234,"('nasty', 'nice')",-0.2496922,-0.2394723,0.0102199
18,-0.3861941,-0.4324452,"('disagreeable', 'welcoming')",-0.3861941,-0.4324452,-0.0462511
19,0.12917618,0.08415474,"('inhospitable', 'hospitable')",0.1291762,0.0841547,-0.0450215
20,0.872047,0.81736416,"('rough', 'thoughtful')",0.872047,0.8173642,-0.0546828
21,-0.5844757,-0.4760139,"('immoral', 'moral')",-0.5844757,-0.4760139,0.1084618
22,-0.8661884,-0.87733394,"('untrustworthy', 'trustworthy')",-0.8661884,-0.8773339,-0.0111455
23,6.684499,6.7191257,"('insincere', 'sincere')",6.6844988,6.7191257,0.0346269
24,1.9480876,1.9085721,"('dishonest', 'honest')",1.9480876,1.9085721,-0.0395155
25,1.3610684,1.3517164,"('egoistic', 'altruistic')",1.3610684,1.3517164,-0.009352
26,1.4733766,1.4808673,"('hardhearted', 'benevolent')",1.4733766,1.4808673,0.0074907
27,1.2910894,1.1710728,"('hardhearted', 'softhearted')",1.2910894,1.1710728,-0.1200166
28,1.687225,1.6549549,"('disloyal', 'loyal')",1.687225,1.6549549,-0.0322701
29,-0.8037033,-0.9070235,"('unfair', 'fair')",-0.8037033,-0.9070235,-0.1033202
30,0.86122787,0.88250035,"('intolerant', 'tolerant')",0.8612279,0.8825004,0.0212725
31,-0.63231266,-0.64289993,"('evil', 'good')",-0.6323127,-0.6428999,-0.0105872
32,1.3520706,1.368502,"('unkind', 'kind')",1.3520706,1.368502,0.0164314
33,0.19633861,0.13323668,"('wrong', 'right')",0.1963386,0.1332367,-0.0631019
34,4.998313,5.129603,"('mean', 'honorable')",4.998313,5.1296029,0.1312899
35,-0.3964773,-0.58476645,"('corrupt', 'incorrupt')",-0.3964773,-0.5847664,-0.1882891
36,0.05647275,-0.07998766,"('hostile', 'amicable')",0.0564727,-0.0799877,-0.1364604
37,0.8185449,0.7904592,"('fake', 'genuine')",0.8185449,0.7904592,-0.0280857
38,0.6040038,0.6379835,"('untruthful', 'truthful')",0.6040038,0.6379835,0.0339797
39,0.6374861,0.67046833,"('exploitative', 'cooperative')",0.6374861,0.6704683,0.0329822
40,-1.3878818,-1.4837431,"('stingy', 'generous')",-1.3878818,-1.4837431,-0.0958613
41,0.7782122,0.76176834,"('unforgiving', 'forgiving')",0.7782122,0.7617683,-0.0164439
42,-3.2580044,-3.3234563,"('unreliable', 'reliable')",-3.2580044,-3.3234563,-0.0654519
43,0.5969819,0.6361507,"('irresponsible', 'responsible')",0.5969819,0.6361507,0.0391688
44,-1.9518231,-1.9744095,"('prejudiced', 'unprejudiced')",-1.9518231,-1.9744095,-0.0225864
45,-0.1326718,-0.12467268,"('incompetent', 'competent')",-0.1326718,-0.1246727,0.0079991
46,-1.4236689,-1.4111348,"('uncompetitive', 'competitive')",-1.4236689,-1.4111348,0.0125341
47,5.5119643,5.6156435,"('stupid', 'smart')",5.5119643,5.6156435,0.1036792
48,0.70188284,0.7251964,"('unintelligent', 'intelligent')",0.7018828,0.7251964,0.0233136
49,-0.31795317,-0.30952486,"('unable', 'able')",-0.3179532,-0.3095249,0.0084283
50,-0.5638465,-0.61891973,"('clumsy', 'skillful')",-0.5638465,-0.6189197,-0.0550732
51,0.00652916,-0.049155563,"('uneducated', 'educated')",0.0065292,-0.0491556,-0.0556848
52,0.1451926,0.013075605,"('irrational', 'rational')",0.1451926,0.0130756,-0.132117
53,-0.16043635,-0.19337557,"('uncreative', 'creative')",-0.1604363,-0.1933756,-0.0329393
54,1.0400349,1.0668131,"('incapable', 'capable')",1.0400349,1.0668131,0.0267782
55,0.3690098,0.4044951,"('incompetent', 'clever')",0.3690098,0.4044951,0.0354853
56,0.47797167,0.48998985,"('impractical', 'practical')",0.4779717,0.4899898,0.0120181
57,-3.386471,-3.3859227,"('unimaginative', 'imaginative')",-3.386471,-3.3859227,0.0005483
58,-0.008639164,-0.024649829,"('undiscriminating', 'discriminating')",-0.0086392,-0.0246498,-0.0160106
59,0.34660468,0.29914343,"('foolish', 'wise')",0.3466047,0.2991434,-0.0474613
60,0.26449,0.40317488,"('inefficient', 'efficient')",0.26449,0.4031749,0.1386849
61,0.77772784,0.6749182,"('illogical', 'logical')",0.7777278,0.6749182,-0.1028096
62,0.29013997,0.4076399,"('incompetent', 'brilliant')",0.29014,0.4076399,0.1174999
63,0.05234551,0.12515643,"('unperceptive', 'insightful')",0.0523455,0.1251564,0.0728109
64,-6.949293,-6.951671,"('shy', 'confident')",-6.9492931,-6.9516711,-0.002378
65,-0.5544206,-0.49086457,"('insecure', 'secure')",-0.5544206,-0.4908646,0.063556
66,-0.06840072,-0.16357552,"('inactive', 'active')",-0.0684007,-0.1635755,-0.0951748
67,-0.17851168,-0.14160627,"('doubtful', 'determined')",-0.1785117,-0.1416063,0.0369054
68,-1.338178,-1.4098634,"('dependent', 'independent')",-1.338178,-1.4098634,-0.0716854
69,-1.3055779,-1.3144908,"('lazy', 'industrious')",-1.3055779,-1.3144908,-0.0089129
70,-0.014544949,-0.058901265,"('lethargic', 'energetic')",-0.0145449,-0.0589013,-0.0443564
71,1.0117965,1.0300634,"('diffident', 'self-confident')",1.0117965,1.0300634,0.0182669
72,0.82291037,0.90440595,"('unambitious', 'ambitious')",0.8229104,0.904406,0.0814956
73,-3.5084093,-3.5245156,"('helpless', 'self-reliant')",-3.5084093,-3.5245156,-0.0161063
74,0.19801657,0.16956338,"('undedicated', 'dedicated')",0.1980166,0.1695634,-0.0284532
75,-1.2373333,-1.2179713,"('meek', 'impulsive')",-1.2373333,-1.2179713,0.019362
76,-0.2257972,-0.20352693,"('anxious', 'daring')",-0.2257972,-0.2035269,0.0222703
77,-1.089344,-0.9525196,"('unmotivated', 'motivated')",-1.089344,-0.9525196,0.1368244
78,-0.30177996,-0.2809856,"('nonresilient', 'resilient')",-0.30178,-0.2809856,0.0207944
79,0.19580016,0.17081943,"('wavering', 'unwavering')",0.1958002,0.1708194,-0.0249808
80,-0.6593138,-0.6673728,"('dominated', 'dominating')",-0.6593138,-0.6673728,-0.008059
81,-0.4453093,-0.3254436,"('submissive', 'aggressive')",-0.4453093,-0.3254436,0.1198657
82,6.222577,6.2532578,"('poor', 'rich')",6.2225771,6.2532578,0.0306807
83,-0.41721198,-0.43496072,"('powerless', 'powerful')",-0.417212,-0.4349607,-0.0177487
84,0.59993964,0.5566272,"('inferior', 'superior')",0.5999396,0.5566272,-0.0433124
85,0.6218117,0.5567517,"('insignificant', 'prestigious')",0.6218117,0.5567517,-0.06506
86,0.32554004,0.27605644,"('uninfluential', 'influential')",0.32554,0.2760564,-0.0494836
87,-0.34437114,-0.240311,"('unsuccessful', 'successful')",-0.3443711,-0.240311,0.1040601
88,0.44082913,0.44860393,"('low', 'eminent')",0.4408291,0.4486039,0.0077748
