,murphy_male,murphy_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
0,0.6845439,0.5985263,"('unsociable', 'sociable')",0.6378901,0.47660398,0.09065823,-0.0035794824,0.4710307,0.3571836,-0.1138471
1,0.7423925,0.683131,"('unfriendly', 'friendly')",0.74634826,0.56024826,0.90961754,0.6976316,0.7994528,0.6470036,-0.1524492
2,0.5909492,0.5924015,"('unlikable', 'likable')",1.5384624,1.5104467,0.6796756,0.7106252,0.9363624,0.9378244,0.001462
3,-0.4577187,-0.2631394,"('repellent', 'pleasant')",-0.5653344,-0.49701378,0.48446965,0.6235128,-0.1795278,-0.0455468,0.133981
4,-0.23876059,-0.2933086,"('disliked', 'liked')",0.5317079,0.5209315,-5.9542103,-6.054786,-1.8870877,-1.9423877,-0.0553
5,-0.44817272,-0.56034863,"('distant', 'outgoing')",-0.13598461,-0.113443315,-0.65242606,-0.74418885,-0.4121945,-0.4726603,-0.0604658
6,-0.7066593,-0.82740194,"('distant', 'open')",-0.07176093,-0.06893323,-0.92543226,-1.0544933,-0.5679508,-0.6502762,-0.0823254
7,0.39195743,0.42598727,"('insensitive', 'sensitive')",0.46239284,0.47275597,0.6090858,0.6819217,0.487812,0.5268883,0.0390763
8,0.0645675,-0.05782661,"('unaffectionate', 'affectionate')",-0.4112028,-0.5403189,-0.08960707,-0.2341856,-0.1454141,-0.2774437,-0.1320296
9,1.0725645,1.0346687,"('unaffectionate', 'caring')",0.61034065,0.54803026,0.90115535,0.83306426,0.8613536,0.8052544,-0.0560992
10,0.10582257,0.16593759,"('unsympathetic', 'sympathetic')",-0.5137608,-0.5979706,-0.16653232,-0.16897792,-0.1914902,-0.200337,-0.0088468
11,0.29843375,0.44811845,"('unhelpful', 'helpful')",0.5293539,0.57630724,2.4090965,2.4989662,1.0789614,1.174464,0.0955026
12,1.5303695,1.5951153,"('unsupportive', 'supportive')",1.169107,1.141029,-1.31944,-1.339736,0.4600122,0.4654694,0.0054572
13,0.094390064,0.06932944,"('impolite', 'polite')",0.20474766,0.16578327,-0.056959152,-0.03746382,0.0807262,0.065883,-0.0148432
14,0.60198164,0.7067261,"('antisocial', 'social')",0.5961993,0.55441225,0.021574391,0.12460835,0.4065851,0.4619156,0.0553305
15,-0.118025824,-0.21353213,"('boring', 'funny')",0.5061093,0.46396053,-0.18178481,-0.24338412,0.0687662,0.0023481,-0.0664181
16,-1.4238253,-1.4789475,"('unpopular', 'popular')",0.19709265,0.14268166,0.34417358,0.26519883,-0.2941864,-0.3570223,-0.0628359
17,-1.0779084,-1.0316498,"('nasty', 'nice')",-1.3460666,-1.2888108,-0.5095507,-0.447843,-0.9778419,-0.922768,0.0550739
18,-0.14400741,-0.16179918,"('disagreeable', 'welcoming')",-0.42787743,-0.5270495,-0.8931371,-0.95466894,-0.4883407,-0.5478392,-0.0594985
19,0.52713054,0.40462846,"('inhospitable', 'hospitable')",-1.1972322,-1.2104834,-0.7270078,-0.780173,-0.4657032,-0.528676,-0.0629728
20,-0.11055036,0.021240205,"('rough', 'thoughtful')",-0.77539194,-0.7531852,0.16931641,0.25193548,-0.2388753,-0.1600032,0.0788721
21,0.13823494,0.13733943,"('immoral', 'moral')",0.4239619,0.3233877,-0.24859317,-0.11378044,0.1045346,0.1156489,0.0111143
22,-0.12818602,-0.04463164,"('untrustworthy', 'trustworthy')",-0.57687956,-0.5956657,-0.9465173,-0.7716132,-0.5505277,-0.4706368,0.0798909
23,1.0321786,1.105618,"('insincere', 'sincere')",0.0473945,0.041433834,5.8114896,5.873752,2.2970209,2.340268,0.0432471
24,0.4831926,0.46540105,"('dishonest', 'honest')",0.4281734,0.3513943,0.60315144,0.64163697,0.5048391,0.4861441,-0.018695
25,1.0997158,1.0119883,"('egoistic', 'altruistic')",1.016986,0.9873512,0.7424669,0.6645022,0.9530563,0.8879472,-0.0651091
26,0.60789335,0.48941374,"('hardhearted', 'benevolent')",0.85991144,0.7423878,1.1068202,0.9000006,0.8582083,0.7106007,-0.1476076
27,0.41553038,0.487086,"('hardhearted', 'softhearted')",-0.10368256,-0.074828155,0.5035608,0.47687137,0.2718029,0.2963764,0.0245735
28,0.8210834,0.7357242,"('disloyal', 'loyal')",0.11444789,0.0068486715,0.93876326,0.8878884,0.6247648,0.5434871,-0.0812777
29,-0.34010446,-0.34250927,"('unfair', 'fair')",-0.62601715,-0.6233312,-0.43184194,-0.50793874,-0.4659878,-0.4912597,-0.0252719
30,-0.32788503,-0.2279132,"('intolerant', 'tolerant')",-0.12741818,-0.21716861,0.6485146,0.6687192,0.0644038,0.0745458,0.010142
31,-0.9991441,-1.0781788,"('evil', 'good')",-0.83437824,-0.8857086,-1.5588448,-1.7223082,-1.130789,-1.2287318,-0.0979428
32,0.96243286,0.8941527,"('unkind', 'kind')",-0.20478794,-0.24454136,0.991316,0.9348985,0.582987,0.5281699,-0.0548171
33,0.97261924,0.7883888,"('wrong', 'right')",1.372561,1.2556187,-0.5150722,-0.61615753,0.610036,0.47595,-0.134086
34,-0.3383922,-0.24248463,"('mean', 'honorable')",0.0060783774,0.027939387,5.056755,5.2438188,1.5748137,1.6764245,0.1016108
35,-0.7087791,-0.87288004,"('corrupt', 'incorrupt')",-1.5255091,-1.50076,-1.4242167,-1.5153631,-1.2195017,-1.2963344,-0.0768327
36,-0.17435566,-0.2731918,"('hostile', 'amicable')",-0.9046055,-1.0322697,-1.109399,-1.2812176,-0.7294534,-0.8622263,-0.1327729
37,0.22225979,0.1873088,"('fake', 'genuine')",-0.83447254,-0.8524286,0.02511334,0.08952765,-0.1956998,-0.1918641,0.0038357
38,0.7927571,0.7594886,"('untruthful', 'truthful')",0.5261353,0.52032155,0.47364655,0.5211649,0.597513,0.600325,0.002812
39,0.87684745,0.92859155,"('exploitative', 'cooperative')",-0.69727135,-0.6336626,-0.2606491,-0.1276398,-0.0270243,0.0557631,0.0827874
40,-0.112303965,-0.10005957,"('stingy', 'generous')",-0.042958982,-0.106133774,-2.032686,-2.0735848,-0.7293163,-0.7599261,-0.0306098
41,0.52852994,0.56479806,"('unforgiving', 'forgiving')",-0.1801681,-0.35149968,-0.1519592,-0.21902525,0.0654676,-0.001909,-0.0673766
42,0.45195508,0.5041901,"('unreliable', 'reliable')",0.34937263,0.29857585,-2.414267,-2.3530374,-0.5376465,-0.5167571,0.0208894
43,-0.10162315,-0.030256249,"('irresponsible', 'responsible')",-0.30204445,-0.29852164,0.55701333,0.58985704,0.0511152,0.0870264,0.0359112
44,-1.2858169,-1.2513505,"('prejudiced', 'unprejudiced')",-1.1804146,-1.1020274,-1.6024561,-1.5710366,-1.3562291,-1.3081381,0.048091
45,-0.46988562,-0.33038676,"('incompetent', 'competent')",0.090520136,0.042560738,0.3447228,0.30715823,-0.0115476,0.0064441,0.0179917
46,-0.680816,-0.56691206,"('uncompetitive', 'competitive')",0.28656146,0.24526446,-0.29054865,-0.23739128,-0.2282677,-0.1863463,0.0419214
47,-0.8065057,-0.64568496,"('stupid', 'smart')",0.40349627,0.39499855,5.0318832,5.205051,1.5429579,1.6514549,0.108497
48,-0.14067636,-0.12853564,"('unintelligent', 'intelligent')",0.69981486,0.5475361,0.60268074,0.526291,0.3872731,0.3150972,-0.0721759
49,-1.1041918,-1.0044755,"('unable', 'able')",-0.32572973,-0.28137258,-0.5507383,-0.38730404,-0.6602199,-0.5577174,0.1025025
50,0.31248364,0.290315,"('clumsy', 'skillful')",-0.37368274,-0.4041062,0.28909713,0.22194268,0.075966,0.0360505,-0.0399155
51,0.5625597,0.48025674,"('uneducated', 'educated')",0.0824946,-0.00506071,0.9916748,0.91816366,0.5455764,0.4644532,-0.0811232
52,-0.33142155,-0.55445254,"('irrational', 'rational')",-0.76505375,-0.88459045,-0.5461419,-0.6415869,-0.5475391,-0.6935433,-0.1460042
53,0.2991665,0.25985634,"('uncreative', 'creative')",0.12035123,-0.044312887,0.10683887,-0.02325891,0.1754522,0.0640948,-0.1113574
54,0.32012218,0.2353295,"('incapable', 'capable')",-0.16491026,-0.10170427,0.44436336,0.44856235,0.1998584,0.1940625,-0.0057959
55,0.26439357,0.38847607,"('incompetent', 'clever')",0.46932578,0.37046248,0.5035453,0.5443151,0.4124215,0.4344179,0.0219964
56,1.3230009,1.4114846,"('impractical', 'practical')",0.86534315,0.8255978,0.12787957,0.21882041,0.7720745,0.8186343,0.0465598
57,-0.013482228,0.03363976,"('unimaginative', 'imaginative')",0.12456496,0.026282407,-2.8687975,-2.9444866,-0.9192382,-0.9615215,-0.0422833
58,0.36390153,0.37575328,"('undiscriminating', 'discriminating')",0.42920348,0.31056067,0.22763841,0.15421791,0.3402478,0.2801773,-0.0600705
59,-0.076819584,-0.16915901,"('foolish', 'wise')",0.52932835,0.5141553,-0.31926695,-0.27698833,0.0444139,0.0226693,-0.0217446
60,0.95079803,1.1688716,"('inefficient', 'efficient')",1.2241721,1.2329433,0.6101867,0.7770893,0.9283856,1.0596348,0.1312492
61,0.07492944,-0.0062514786,"('illogical', 'logical')",0.20402065,0.049159303,0.37074208,0.26478347,0.2165641,0.1025638,-0.1140003
62,0.118984185,0.30829445,"('incompetent', 'brilliant')",1.2239714,1.3819234,0.97717774,1.1746615,0.7733777,0.9549598,0.1815821
63,0.41874728,0.451426,"('unperceptive', 'insightful')",1.131692,1.0760123,1.0228713,1.057527,0.8577702,0.8616551,0.0038849
64,-0.06297891,-0.16730118,"('shy', 'confident')",0.7993083,0.71860325,-5.15237,-5.1712184,-1.4720135,-1.5399721,-0.0679586
65,-0.19921166,-0.15489689,"('insecure', 'secure')",-0.2424352,-0.3082857,0.1936642,0.3639815,-0.0826609,-0.033067,0.0495939
66,0.17010912,-0.048050225,"('inactive', 'active')",-0.18932521,-0.23385249,0.704553,0.5691223,0.2284456,0.0957399,-0.1327057
67,0.16084084,-0.005639583,"('doubtful', 'determined')",0.062098637,-0.0264248,-0.044604044,-0.1630579,0.0594451,-0.0650408,-0.1244859
68,-0.29610455,-0.38702652,"('dependent', 'independent')",-0.9932597,-1.0773845,-0.816984,-0.80508006,-0.7021161,-0.7564971,-0.054381
69,-0.12636504,-0.24447775,"('lazy', 'industrious')",1.4292784,1.4454374,-0.6966967,-0.7252972,0.2020722,0.1585542,-0.043518
70,-0.12352389,-0.02042887,"('lethargic', 'energetic')",-0.46004072,-0.4478437,0.5349962,0.65161407,-0.0161895,0.0611138,0.0773033
71,1.0048294,0.9366252,"('diffident', 'self-confident')",1.6213623,1.6865592,0.6058115,0.51335794,1.0773344,1.0455141,-0.0318203
