,scana_male,scana_female,tuple,corp_male,corp_female,average_male,average_female,female-male
51,-0.022320677,-0.078483105,"('uneducated', 'educated')",0.13913406,0.0013756454,0.0584067,-0.0385537,-0.0969604
52,-1.1028755,-1.4011111,"('irrational', 'rational')",0.13191383,0.107464105,-0.4854808,-0.6468235,-0.1613427
53,-2.1991599,-2.1704235,"('uncreative', 'creative')",0.13707581,0.10477046,-1.031042,-1.0328265,-0.0017845
54,-1.0395631,-1.1085193,"('incapable', 'capable')",0.47616485,0.5956751,-0.2816991,-0.2564221,0.025277
55,0.88517314,1.0617177,"('incompetent', 'clever')",0.4094864,0.23280586,0.6473298,0.6472618,-6.8e-05
56,1.2662809,1.2662444,"('impractical', 'practical')",0.03614804,-0.05438803,0.6512145,0.6059282,-0.0452863
57,-0.73916173,-0.69557405,"('unimaginative', 'imaginative')",-2.832283,-2.9631875,-1.7857224,-1.8293808,-0.0436584
58,-0.08972901,0.023811258,"('undiscriminating', 'discriminating')",0.10773631,0.11150499,0.0090037,0.0676581,0.0586544
59,-0.65444934,-0.69611895,"('foolish', 'wise')",-0.05327239,0.13715267,-0.3538609,-0.2794831,0.0743778
60,1.5032614,1.6376969,"('inefficient', 'efficient')",0.156218,0.16800892,0.8297397,0.9028529,0.0731132
61,-0.013123682,-0.1606398,"('illogical', 'logical')",0.35835993,0.16742994,0.1726181,0.0033951,-0.169223
62,1.137639,1.3795829,"('incompetent', 'brilliant')",0.780286,0.95031923,0.9589626,1.1649511,0.2059885
63,-0.27884692,-0.08234449,"('unperceptive', 'insightful')",0.3390222,0.40078583,0.0300876,0.1592207,0.1291331
64,-0.10994464,-0.13307391,"('shy', 'confident')",-5.9058867,-5.930312,-3.0079157,-3.031693,-0.0237773
65,1.1241351,1.1233199,"('insecure', 'secure')",-0.40300745,-0.44429302,0.3605638,0.3395134,-0.0210504
66,-1.8448666,-1.9038533,"('inactive', 'active')",-0.36897707,-0.29304773,-1.1069219,-1.0984505,0.0084714
67,0.7433975,0.61741185,"('doubtful', 'determined')",-0.26722184,-0.30503207,0.2380878,0.1561899,-0.0818979
68,0.14121439,0.11868438,"('dependent', 'independent')",-0.81152743,-0.72299504,-0.3351565,-0.3021553,0.0330012
69,-0.825609,-0.9136796,"('lazy', 'industrious')",-0.5321312,-0.41445807,-0.6788701,-0.6640688,0.0148013
70,0.010807759,0.2226057,"('lethargic', 'energetic')",-0.41071302,-0.46998858,-0.1999526,-0.1236914,0.0762612
71,-0.49387947,-0.5393421,"('diffident', 'self-confident')",0.14980783,0.1317059,-0.1720358,-0.2038181,-0.0317823
72,-0.17428745,-0.20154326,"('unambitious', 'ambitious')",-0.5533938,-0.42997104,-0.3638406,-0.3157572,0.0480834
73,-0.08311036,-0.12388027,"('helpless', 'self-reliant')",-2.8951547,-2.8023627,-1.4891325,-1.4631214,0.0260111
74,0.08266013,0.15407382,"('undedicated', 'dedicated')",-0.5680878,-0.71735615,-0.2427138,-0.2816412,-0.0389274
75,-0.5802394,-0.5217106,"('meek', 'impulsive')",-0.60870034,-0.43934706,-0.5944699,-0.4805288,0.1139411
76,0.33728215,0.55197674,"('anxious', 'daring')",-0.32884702,-0.3192411,0.0042176,0.1163678,0.1121502
77,-0.10973511,-0.070547536,"('unmotivated', 'motivated')",-0.94204533,-0.9187259,-0.5258902,-0.4946367,0.0312535
78,-0.8583485,-0.68043756,"('nonresilient', 'resilient')",-0.07819066,-0.07674691,-0.4682696,-0.3785923,0.0896773
79,-1.9358525,-1.9834602,"('wavering', 'unwavering')",-0.82591075,-0.67174566,-1.3808817,-1.3276029,0.0532788
80,0.6898677,0.70687294,"('dominated', 'dominating')",-0.8808699,-0.9282478,-0.0955011,-0.1106874,-0.0151863
81,1.6030297,1.6596456,"('submissive', 'aggressive')",-0.20896922,-0.2039608,0.6970302,0.7278424,0.0308122
82,-0.45362455,-0.3466415,"('poor', 'rich')",5.8481207,5.852346,2.697248,2.7528522,0.0556042
83,0.28089407,0.14148732,"('powerless', 'powerful')",-0.75717366,-0.810342,-0.2381398,-0.3344274,-0.0962876
84,0.51015127,0.47908628,"('inferior', 'superior')",0.8684728,0.9729048,0.689312,0.7259955,0.0366835
85,-1.500252,-1.7036997,"('insignificant', 'prestigious')",-0.09557456,-0.13441959,-0.7979133,-0.9190596,-0.1211463
86,-0.90128946,-0.94714266,"('uninfluential', 'influential')",-0.55481684,-0.72795737,-0.7280532,-0.83755,-0.1094968
87,-0.36689895,-0.45206225,"('unsuccessful', 'successful')",0.8560767,0.8903165,0.2445889,0.2191271,-0.0254618
88,-0.64531845,-0.835302,"('low', 'eminent')",-0.10162754,-0.27434084,-0.373473,-0.5548214,-0.1813484
