,heating_male,heating_female,tuple,average_male,average_female,female-male
0,-0.29767644,-0.44098097,"('unsociable', 'sociable')",-0.2976764,-0.440981,-0.1433046
1,1.9441375,1.86352,"('unfriendly', 'friendly')",1.9441375,1.86352,-0.0806175
2,-0.1548158,-0.08956664,"('unlikable', 'likable')",-0.1548158,-0.0895666,0.0652492
3,0.04272933,0.26792055,"('repellent', 'pleasant')",0.0427293,0.2679206,0.2251913
4,-7.7799144,-7.7985764,"('disliked', 'liked')",-7.7799144,-7.7985764,-0.018662
5,-0.112145245,-0.14565578,"('distant', 'outgoing')",-0.1121452,-0.1456558,-0.0335106
6,0.36510193,0.29983222,"('distant', 'open')",0.3651019,0.2998322,-0.0652697
7,0.985776,0.9735884,"('insensitive', 'sensitive')",0.985776,0.9735884,-0.0121876
8,1.3643875,1.1709293,"('unaffectionate', 'affectionate')",1.3643875,1.1709293,-0.1934582
9,1.837706,1.6802434,"('unaffectionate', 'caring')",1.837706,1.6802434,-0.1574626
10,0.6241342,0.5923686,"('unsympathetic', 'sympathetic')",0.6241342,0.5923686,-0.0317656
11,1.6667972,1.6048669,"('unhelpful', 'helpful')",1.6667972,1.6048669,-0.0619303
12,-1.7470027,-1.8449602,"('unsupportive', 'supportive')",-1.7470027,-1.8449602,-0.0979575
13,-0.3863932,-0.46444786,"('impolite', 'polite')",-0.3863932,-0.4644479,-0.0780547
14,-0.25729012,-0.32779366,"('antisocial', 'social')",-0.2572901,-0.3277937,-0.0705036
15,0.24764013,0.18869641,"('boring', 'funny')",0.2476401,0.1886964,-0.0589437
16,-0.48035726,-0.4218675,"('unpopular', 'popular')",-0.4803573,-0.4218675,0.0584898
17,0.0063898303,0.014806446,"('nasty', 'nice')",0.0063898,0.0148064,0.0084166
18,-0.4275341,-0.45769823,"('disagreeable', 'welcoming')",-0.4275341,-0.4576982,-0.0301641
19,-0.4823171,-0.55549437,"('inhospitable', 'hospitable')",-0.4823171,-0.5554944,-0.0731773
20,1.1215239,1.1394714,"('rough', 'thoughtful')",1.1215239,1.1394714,0.0179475
21,-0.68164283,-0.6141675,"('immoral', 'moral')",-0.6816428,-0.6141675,0.0674753
