,kansas_male,kansas_female,tuple,city_male,city_female,southern_male,southern_female,average_male,average_female,female-male
0,-0.491546,-0.49310908,"('unsociable', 'sociable')",0.24671702,0.19982721,0.44305924,0.40323955,0.0660768,0.0366526,-0.0294242
1,0.2771549,0.13748375,"('unfriendly', 'friendly')",-1.5195835,-1.7645566,0.9980537,0.9498434,-0.0814583,-0.2257432,-0.1442849
2,0.878497,0.90805113,"('unlikable', 'likable')",1.2667996,1.3170067,0.5079011,0.5912157,0.8843993,0.9387579,0.0543586
3,0.39703858,0.42349252,"('repellent', 'pleasant')",0.08761317,0.22837341,0.15679947,0.25033867,0.2138171,0.3007349,0.0869178
4,0.26133025,0.27036217,"('disliked', 'liked')",0.061628558,0.07959686,-7.618045,-7.8365984,-2.4316953,-2.4955465,-0.0638512
5,1.0718342,0.99150234,"('distant', 'outgoing')",-0.94316113,-1.060483,-0.9809524,-1.0199108,-0.2840931,-0.3629638,-0.0788707
6,1.2143755,1.1443172,"('distant', 'open')",-0.95447963,-1.0687296,-0.5171294,-0.5895,-0.0857445,-0.1713042,-0.0855597
7,-0.22153242,-0.2215884,"('insensitive', 'sensitive')",-0.042490076,0.016228464,1.1819168,1.2345564,0.3059648,0.3430655,0.0371007
8,-0.7912757,-0.7995001,"('unaffectionate', 'affectionate')",-0.68022066,-0.85700405,0.54515404,0.5104076,-0.3087808,-0.3820322,-0.0732514
9,-0.0068034753,-0.014574178,"('unaffectionate', 'caring')",-0.51829046,-0.62342656,1.3402593,1.3604189,0.2717218,0.2408061,-0.0309157
10,-1.5631042,-1.4335858,"('unsympathetic', 'sympathetic')",0.033033922,0.085562386,0.73912,0.83244807,-0.2636501,-0.1718584,0.0917917
11,-1.3267101,-1.2568953,"('unhelpful', 'helpful')",-0.102531806,-0.04727845,2.111127,2.1740022,0.227295,0.2899428,0.0626478
12,-0.43654963,-0.39978918,"('unsupportive', 'supportive')",0.010353571,0.09343876,-1.2848477,-1.2734375,-0.5703479,-0.526596,0.0437519
13,-0.81605947,-0.7955399,"('impolite', 'polite')",-0.259039,-0.20279711,0.51534677,0.56667435,-0.1865839,-0.1438876,0.0426963
14,-1.3376988,-1.2941221,"('antisocial', 'social')",0.476396,0.68494207,0.5394318,0.5374128,-0.1072903,-0.0239224,0.0833679
15,-0.34367335,-0.39596754,"('boring', 'funny')",-0.026977032,-0.07775399,0.085294664,0.0043128766,-0.0951186,-0.1564696,-0.061351
