,ryder_male,ryder_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,0.056180023,-0.29803446,"('unsociable', 'sociable')",0.38195792,0.20642361,-0.48740533,-0.69580644,-0.0164225,-0.2624724,-0.2460499
1,-0.6676305,-0.7323861,"('unfriendly', 'friendly')",0.68702555,0.4692983,2.1941721,2.1124194,0.7378558,0.6164439,-0.1214119
2,0.7760864,0.79331917,"('unlikable', 'likable')",0.7721175,0.78895056,0.76728296,0.91144454,0.771829,0.8312381,0.0594091
3,0.20176408,0.3500018,"('repellent', 'pleasant')",0.60593736,0.82981384,0.09917383,0.2106218,0.3022918,0.4634792,0.1611874
4,-0.6005736,-0.6861227,"('disliked', 'liked')",-1.1861054,-1.3109937,-6.163425,-6.2484117,-2.6500346,-2.7485094,-0.0984748
5,-0.81827664,-0.68001205,"('distant', 'outgoing')",-0.9357099,-1.018549,0.15697315,0.31096,-0.5323378,-0.4625336,0.0698042
6,-0.9292643,-0.7979045,"('distant', 'open')",-1.4477956,-1.498189,0.6387198,0.7544972,-0.5794467,-0.5138654,0.0655813
7,0.98922026,0.84591454,"('insensitive', 'sensitive')",0.43073067,0.62325037,0.63506633,0.6526941,0.6850057,0.7072864,0.0222807
8,-0.38130015,-0.39325187,"('unaffectionate', 'affectionate')",-0.7382511,-0.81035477,1.0127308,1.022918,-0.0356068,-0.0602295,-0.0246227
9,-0.19689815,-0.20804837,"('unaffectionate', 'caring')",-0.08705276,-0.056193452,1.334123,1.4539859,0.3500574,0.3965814,0.046524
10,0.6419507,0.3529086,"('unsympathetic', 'sympathetic')",-0.43096033,-0.38560876,-0.43894053,-0.46176744,-0.0759834,-0.1648225,-0.0888391
11,-0.53804135,-0.60574144,"('unhelpful', 'helpful')",0.9017542,0.94702744,1.8252763,1.9742823,0.7296631,0.7718561,0.042193
12,0.52748066,0.41868675,"('unsupportive', 'supportive')",0.45993137,0.56690514,-1.6840148,-1.6693453,-0.2322009,-0.2279178,0.0042831
13,0.44017813,0.2634915,"('impolite', 'polite')",-0.09219693,-0.18321513,-0.4153809,-0.43320668,-0.0224666,-0.1176434,-0.0951768
14,0.55856115,0.3803114,"('antisocial', 'social')",0.7538232,0.8328369,-0.9707099,-0.9749707,0.1138915,0.0793926,-0.0344989
15,-0.33430314,-0.4524439,"('boring', 'funny')",-0.9707683,-1.1545485,0.47277012,0.39891213,-0.2774338,-0.4026934,-0.1252596
16,-1.7668006,-1.6894767,"('unpopular', 'popular')",-0.6401935,-0.585967,0.6164992,0.59894884,-0.5968316,-0.5588317,0.0379999
17,-0.36526883,-0.2541269,"('nasty', 'nice')",-0.80709857,-0.7655094,-0.5574316,-0.5165693,-0.5765996,-0.5120686,0.064531
18,-0.32499564,-0.35114542,"('disagreeable', 'welcoming')",-0.080457225,-0.034649953,-0.38835055,-0.4057834,-0.2646011,-0.2638596,0.0007415
19,-0.5967605,-0.42377347,"('inhospitable', 'hospitable')",-1.5049236,-1.6366539,0.17513299,0.24230486,-0.6421837,-0.6060409,0.0361428
20,0.9415101,0.8382916,"('rough', 'thoughtful')",0.78064835,0.8607827,1.1664112,1.0888585,0.9628565,0.929311,-0.0335455
21,0.7486429,0.6775525,"('immoral', 'moral')",0.77108544,0.7181142,-0.86479914,-0.7820145,0.2183098,0.2045507,-0.0137591
22,0.42140865,0.22861578,"('untrustworthy', 'trustworthy')",0.5256798,0.44236648,-0.8270952,-0.8329241,0.0399978,-0.0539806,-0.0939784
23,1.2071139,1.161997,"('insincere', 'sincere')",1.0889682,1.175899,5.6235924,5.7887564,2.6398915,2.7088839,0.0689924
24,1.5607765,1.5203815,"('dishonest', 'honest')",-1.0398806,-0.9597407,0.7842792,0.8566977,0.4350584,0.4724461,0.0373877
25,-0.3454421,-0.20553209,"('egoistic', 'altruistic')",0.5715883,0.5904199,1.430746,1.2788038,0.5522974,0.5545639,0.0022665
