,glider_male,glider_female,tuple,average_male,average_female,female-male
0,0.2773377,0.1716195,"('unsociable', 'sociable')",0.2773377,0.1716195,-0.1057182
1,1.0476339,0.94282275,"('unfriendly', 'friendly')",1.0476339,0.9428228,-0.1048111
2,0.035314735,0.1228628,"('unlikable', 'likable')",0.0353147,0.1228628,0.0875481
3,0.4566255,0.6503044,"('repellent', 'pleasant')",0.4566255,0.6503044,0.1936789
4,-7.4987063,-7.6633105,"('disliked', 'liked')",-7.4987063,-7.6633105,-0.1646042
5,-0.4665793,-0.53888184,"('distant', 'outgoing')",-0.4665793,-0.5388818,-0.0723025
6,-0.18976209,-0.28709048,"('distant', 'open')",-0.1897621,-0.2870905,-0.0973284
7,1.333377,1.4100112,"('insensitive', 'sensitive')",1.333377,1.4100112,0.0766342
8,1.258508,1.1589133,"('unaffectionate', 'affectionate')",1.258508,1.1589133,-0.0995947
9,1.7081257,1.621892,"('unaffectionate', 'caring')",1.7081257,1.621892,-0.0862337
10,0.986053,1.1031237,"('unsympathetic', 'sympathetic')",0.986053,1.1031237,0.1170707
11,1.8174167,1.8451084,"('unhelpful', 'helpful')",1.8174167,1.8451084,0.0276917
12,-1.4461677,-1.4769892,"('unsupportive', 'supportive')",-1.4461677,-1.4769892,-0.0308215
13,-0.13892812,-0.047932055,"('impolite', 'polite')",-0.1389281,-0.0479321,0.090996
14,0.3047107,0.31994388,"('antisocial', 'social')",0.3047107,0.3199439,0.0152332
15,0.86720204,0.7226022,"('boring', 'funny')",0.867202,0.7226022,-0.1445998
16,-0.94832027,-0.9386598,"('unpopular', 'popular')",-0.9483203,-0.9386598,0.0096605
17,-0.33578232,-0.29505178,"('nasty', 'nice')",-0.3357823,-0.2950518,0.0407305
18,-0.7729166,-0.65705353,"('disagreeable', 'welcoming')",-0.7729166,-0.6570535,0.1158631
19,-0.72238994,-0.6946189,"('inhospitable', 'hospitable')",-0.7223899,-0.6946189,0.027771
20,0.5528935,0.5477249,"('rough', 'thoughtful')",0.5528935,0.5477249,-0.0051686
21,-0.14675845,0.049572125,"('immoral', 'moral')",-0.1467585,0.0495721,0.1963306
