,johnson_male,johnson_female,tuple,&_male,&_female,average_male,average_female,female-male
0,-0.24655442,-0.47194386,"('unsociable', 'sociable')",0.8489609,0.62568706,0.3012032,0.0768716,-0.2243316
1,1.097683,1.1632752,"('unfriendly', 'friendly')",0.6416097,0.6163343,0.8696463,0.8898048,0.0201585
2,0.82621175,0.91001964,"('unlikable', 'likable')",1.5042865,1.4553049,1.1652491,1.1826622,0.0174131
3,-0.77727944,-0.91462034,"('repellent', 'pleasant')",-0.62720674,-0.62127167,-0.7022431,-0.767946,-0.0657029
4,0.53453565,0.5974132,"('disliked', 'liked')",0.15226442,0.255172,0.3434,0.4262926,0.0828926
5,1.0734708,1.3279957,"('distant', 'outgoing')",0.36936733,0.5707528,0.7214191,0.9493742,0.2279551
6,1.7633169,2.0471468,"('distant', 'open')",0.21131516,0.49835905,0.987316,1.2727529,0.2854369
7,-0.14081968,-0.2337114,"('insensitive', 'sensitive')",-0.3286779,-0.40858358,-0.2347488,-0.3211475,-0.0863987
8,0.54743063,0.65558577,"('unaffectionate', 'affectionate')",0.6457814,0.61348075,0.596606,0.6345333,0.0379273
9,0.68754536,0.7463785,"('unaffectionate', 'caring')",0.6414787,0.6042269,0.664512,0.6753027,0.0107907
10,-1.1526309,-1.4073256,"('unsympathetic', 'sympathetic')",-0.45454597,-0.7044249,-0.8035884,-1.0558753,-0.2522869
11,0.18230544,0.04207382,"('unhelpful', 'helpful')",-0.3898939,-0.6134863,-0.1037942,-0.2857062,-0.181912
12,0.6782858,0.78284967,"('unsupportive', 'supportive')",0.65079373,0.67259336,0.6645398,0.7277215,0.0631817
13,-1.3537731,-1.4687862,"('impolite', 'polite')",-0.12675235,-0.32425347,-0.7402627,-0.8965198,-0.1562571
14,-1.2257167,-1.4038801,"('antisocial', 'social')",0.98624,0.6434976,-0.1197383,-0.3801913,-0.260453
15,0.94927144,1.0576115,"('boring', 'funny')",1.2962729,1.2946005,1.1227722,1.176106,0.0533338
16,0.4556618,0.54107994,"('unpopular', 'popular')",0.13728878,0.37559724,0.2964753,0.4583386,0.1618633
17,0.21785884,0.28992647,"('nasty', 'nice')",0.22999617,0.2936054,0.2239275,0.2917659,0.0678384
18,-0.83542883,-0.75768685,"('disagreeable', 'welcoming')",0.5454067,0.66434157,-0.1450111,-0.0466726,0.0983385
19,0.49760866,0.5350849,"('inhospitable', 'hospitable')",-0.85378206,-0.7238207,-0.1780867,-0.0943679,0.0837188
20,-0.97963595,-1.015806,"('rough', 'thoughtful')",0.33844823,0.26865876,-0.3205939,-0.3735736,-0.0529797
21,-1.191504,-1.5247374,"('immoral', 'moral')",0.80948055,0.61777544,-0.1910117,-0.453481,-0.2624693
22,-0.8872711,-1.0624336,"('untrustworthy', 'trustworthy')",-0.15851279,-0.28433853,-0.5228919,-0.6733861,-0.1504942
23,-0.21426004,-0.4156338,"('insincere', 'sincere')",-0.24195676,-0.45860782,-0.2281084,-0.4371208,-0.2090124
24,0.22413717,0.16739452,"('dishonest', 'honest')",0.61282545,0.52114975,0.4184813,0.3442721,-0.0742092
25,1.1539842,1.4136463,"('egoistic', 'altruistic')",0.41603437,0.5794775,0.7850093,0.9965619,0.2115526
26,1.2660469,1.3801447,"('hardhearted', 'benevolent')",2.1802428,2.006877,1.7231448,1.6935108,-0.029634
27,-0.32928813,-0.124210276,"('hardhearted', 'softhearted')",-0.8044025,-0.6866105,-0.5668453,-0.4054104,0.1614349
28,0.11668196,-0.076092295,"('disloyal', 'loyal')",0.29572514,0.044074826,0.2062036,-0.0160087,-0.2222123
29,0.7473831,0.63937,"('unfair', 'fair')",-0.44957656,-0.47089285,0.1489033,0.0842386,-0.0646647
30,-0.46208215,-0.5795591,"('intolerant', 'tolerant')",-0.19805175,-0.33111346,-0.3300669,-0.4553363,-0.1252694
31,0.99760914,1.302102,"('evil', 'good')",-0.087827034,0.24502622,0.4548911,0.7735641,0.318673
32,0.5711982,0.54441655,"('unkind', 'kind')",0.7913717,0.62571937,0.681285,0.585068,-0.096217
33,1.3203331,1.3599372,"('wrong', 'right')",0.57403666,0.69149053,0.9471849,1.0257139,0.078529
34,-0.36465284,-0.2518075,"('mean', 'honorable')",0.28044397,0.41722625,-0.0421044,0.0827094,0.1248138
35,1.4406915,1.5830933,"('corrupt', 'incorrupt')",0.21470723,0.30431986,0.8276994,0.9437066,0.1160072
36,1.4477925,1.5597451,"('hostile', 'amicable')",0.35557368,0.48562512,0.9016831,1.0226851,0.121002
37,0.062433474,0.035149075,"('fake', 'genuine')",-0.112837,-0.11984229,-0.0252018,-0.0423466,-0.0171448
38,0.21683562,0.25038728,"('untruthful', 'truthful')",-0.9565988,-0.93869245,-0.3698816,-0.3441526,0.025729
39,0.8763827,1.0362861,"('exploitative', 'cooperative')",0.69989717,0.634386,0.7881399,0.8353361,0.0471962
40,0.23453994,0.27456266,"('stingy', 'generous')",-1.0832489,-0.904404,-0.4243545,-0.3149207,0.1094338
41,-0.33894375,-0.40386802,"('unforgiving', 'forgiving')",-0.20152432,-0.21494295,-0.270234,-0.3094055,-0.0391715
42,0.047647975,0.09818337,"('unreliable', 'reliable')",0.61886775,0.6724094,0.3332579,0.3852964,0.0520385
43,-0.9177038,-0.9530311,"('irresponsible', 'responsible')",0.033583537,-0.040249426,-0.4420601,-0.4966403,-0.0545802
44,-0.97071815,-0.85084736,"('prejudiced', 'unprejudiced')",-1.3576232,-1.2107916,-1.1641707,-1.0308194,0.1333513
45,-1.1818806,-1.4407035,"('incompetent', 'competent')",0.0701149,-0.035907626,-0.5558829,-0.7383056,-0.1824227
46,-0.5996412,-0.94210744,"('uncompetitive', 'competitive')",0.54103875,0.3191039,-0.0293012,-0.3115018,-0.2822006
47,0.022310343,0.14131264,"('stupid', 'smart')",0.8931307,0.7938661,0.4577205,0.4675894,0.0098689
48,-0.085594974,-0.18960588,"('unintelligent', 'intelligent')",0.031754658,-0.05825377,-0.0269202,-0.1239298,-0.0970096
49,-0.9942441,-0.9965086,"('unable', 'able')",0.2891344,0.26974142,-0.3525549,-0.3633836,-0.0108287
50,0.42001182,0.48041776,"('clumsy', 'skillful')",1.1727767,1.210382,0.7963942,0.8453999,0.0490057
51,-1.1511381,-1.3886858,"('uneducated', 'educated')",-0.3666936,-0.5417529,-0.7589158,-0.9652194,-0.2063036
52,0.9406493,1.0168821,"('irrational', 'rational')",0.8066679,0.8196815,0.8736586,0.9182818,0.0446232
53,0.72755945,0.70199585,"('uncreative', 'creative')",0.18220103,0.14696833,0.4548802,0.4244821,-0.0303981
54,-0.23838356,-0.22456221,"('incapable', 'capable')",0.3843841,0.36679152,0.0730003,0.0711147,-0.0018856
55,-0.8156564,-1.1847079,"('incompetent', 'clever')",0.32152537,0.13581318,-0.2470655,-0.5244473,-0.2773818
56,-0.25574306,-0.41791236,"('impractical', 'practical')",0.29395854,0.037527733,0.0191077,-0.1901923,-0.2093
57,-0.9712389,-1.1837275,"('unimaginative', 'imaginative')",-0.96246207,-1.1219485,-0.9668505,-1.152838,-0.1859875
58,-0.24197009,-0.46505132,"('undiscriminating', 'discriminating')",-0.5418558,-0.64194316,-0.3919129,-0.5534973,-0.1615844
59,1.9301882,2.1681504,"('foolish', 'wise')",1.1364908,1.1497711,1.5333395,1.6589608,0.1256213
60,-0.9888612,-1.2111605,"('inefficient', 'efficient')",0.6902638,0.47655982,-0.1492987,-0.3673004,-0.2180017
61,0.5885309,0.3951496,"('illogical', 'logical')",1.0424856,0.8883158,0.8155082,0.6417327,-0.1737755
62,-0.98960984,-1.0963525,"('incompetent', 'brilliant')",-0.1150002,-0.19607684,-0.552305,-0.6462147,-0.0939097
63,0.21872045,0.13285258,"('unperceptive', 'insightful')",0.604927,0.5847302,0.4118237,0.3587914,-0.0530323
64,-0.62697834,-0.71448934,"('shy', 'confident')",0.42919976,0.35212198,-0.0988893,-0.1811837,-0.0822944
65,-0.23321986,-0.45044026,"('insecure', 'secure')",0.24682365,-0.0071195588,0.0068019,-0.2287799,-0.2355818
66,-1.1553991,-0.94755876,"('inactive', 'active')",0.70689964,0.87129134,-0.2242497,-0.0381337,0.186116
67,0.80270433,0.7849215,"('doubtful', 'determined')",0.13726652,0.048888244,0.4699854,0.4169049,-0.0530805
68,-1.0791876,-1.200795,"('dependent', 'independent')",-1.1844168,-1.2726648,-1.1318022,-1.2367299,-0.1049277
69,1.9035543,2.2218518,"('lazy', 'industrious')",0.9387061,1.1739174,1.4211302,1.6978846,0.2767544
70,-1.3986365,-1.5933478,"('lethargic', 'energetic')",-0.48117995,-0.54142654,-0.9399082,-1.0673871,-0.1274789
71,2.0323255,2.287294,"('diffident', 'self-confident')",0.7661418,0.83967346,1.3992336,1.5634837,0.1642501
72,-0.75504965,-0.7481139,"('unambitious', 'ambitious')",-1.1666605,-1.2698365,-0.9608551,-1.0089753,-0.0481202
73,1.1260307,1.1785614,"('helpless', 'self-reliant')",-0.06387306,-0.025729695,0.5310788,0.5764159,0.0453371
74,0.666459,0.61257607,"('undedicated', 'dedicated')",0.7595533,0.6762629,0.7130061,0.6444195,-0.0685866
75,-1.3621918,-1.3363668,"('meek', 'impulsive')",-1.2026545,-1.0227984,-1.2824231,-1.1795826,0.1028405
76,-0.96869004,-1.0763915,"('anxious', 'daring')",0.8345393,0.8139111,-0.0670754,-0.1312402,-0.0641648
77,-0.16002703,-0.39256763,"('unmotivated', 'motivated')",0.077603,-0.02542036,-0.041212,-0.208994,-0.167782
78,0.1496537,0.1488972,"('nonresilient', 'resilient')",0.03558816,0.06668027,0.0926209,0.1077887,0.0151678
79,0.39131856,0.5296362,"('wavering', 'unwavering')",-0.0835349,0.043892503,0.1538918,0.2867644,0.1328726
80,-0.40075514,-0.5235304,"('dominated', 'dominating')",0.020685755,-0.0780877,-0.1900347,-0.3008091,-0.1107744
81,-2.0367398,-2.3648133,"('submissive', 'aggressive')",0.20211667,0.029678425,-0.9173115,-1.1675675,-0.250256
82,-1.6305664,-1.8159622,"('poor', 'rich')",-0.6041363,-0.6199495,-1.1173513,-1.2179558,-0.1006045
83,0.060115397,-0.08476975,"('powerless', 'powerful')",0.059391726,-0.10222436,0.0597536,-0.0934971,-0.1532507
84,1.6377057,1.5473353,"('inferior', 'superior')",0.96731687,0.79169226,1.3025112,1.1695137,-0.1329975
85,2.1695623,2.3889399,"('insignificant', 'prestigious')",1.0256227,1.1035565,1.5975926,1.7462482,0.1486556
86,-0.71379244,-0.9832318,"('uninfluential', 'influential')",-0.0037940089,-0.25414172,-0.3587932,-0.6186867,-0.2598935
87,0.24351476,0.13802207,"('unsuccessful', 'successful')",2.4755912,2.3863294,1.359553,1.2621758,-0.0973772
88,0.18740487,0.017076295,"('low', 'eminent')",0.48371747,0.2899493,0.3355612,0.1535128,-0.1820484
