,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.73389244,0.6013123,"('unsociable', 'sociable')",-0.08075264,-0.21211207,0.022386312,-0.08183534,0.2251754,0.102455,-0.1227204
1,0.35218674,0.30866778,"('unfriendly', 'friendly')",1.1816144,1.042286,0.6042774,0.42440557,0.7126928,0.5917865,-0.1209063
2,0.7516241,0.82905734,"('unlikable', 'likable')",2.543182,2.5911467,0.7349135,0.8109005,1.3432398,1.4103683,0.0671285
3,-0.056777194,0.027157579,"('repellent', 'pleasant')",-0.46976745,-0.3831688,0.87178224,0.9683402,0.1150792,0.2041097,0.0890305
4,-0.9622378,-0.90227467,"('disliked', 'liked')",0.27150977,0.26428482,-6.6752777,-6.7252107,-2.4553353,-2.4544002,0.0009351
5,-0.21192758,-0.16088724,"('distant', 'outgoing')",0.8776194,0.89150584,-1.1027713,-1.1102724,-0.1456932,-0.1265513,0.0191419
6,0.020527288,0.06827529,"('distant', 'open')",0.14165258,0.12986505,-1.3797458,-1.4638804,-0.4058553,-0.4219133,-0.016058
7,1.201769,1.1746131,"('insensitive', 'sensitive')",0.27736965,0.3295404,0.49472466,0.51984334,0.6579544,0.6746656,0.0167112
8,-1.2821122,-1.2692189,"('unaffectionate', 'affectionate')",0.19407982,0.11040947,-0.3917071,-0.56352526,-0.4932465,-0.5741115,-0.080865
9,0.5994413,0.5936912,"('unaffectionate', 'caring')",1.23614,1.1621253,0.56631464,0.47575107,0.800632,0.7438559,-0.0567761
10,1.790318,1.7258456,"('unsympathetic', 'sympathetic')",-1.1065156,-1.1056191,0.124711774,0.084458545,0.2695047,0.234895,-0.0346097
11,1.3254346,1.3589921,"('unhelpful', 'helpful')",0.19027045,0.23583664,2.548136,2.6170619,1.3546136,1.4039636,0.04935
12,1.1677029,1.2348677,"('unsupportive', 'supportive')",1.275792,1.3590772,-1.8455843,-1.8651115,0.1993035,0.2429445,0.043641
13,1.0040963,0.8766074,"('impolite', 'polite')",0.11957661,0.16149674,-0.017007321,-0.029008906,0.3688885,0.3363651,-0.0325234
14,1.3237455,1.247775,"('antisocial', 'social')",1.7514099,1.8425782,0.22607173,0.25832164,1.100409,1.1162249,0.0158159
15,-0.21123506,-0.27331516,"('boring', 'funny')",0.16787824,0.16980742,-0.61904436,-0.5796444,-0.2208004,-0.2277174,-0.006917
16,-1.7463933,-1.6786569,"('unpopular', 'popular')",-0.27170122,-0.2699333,-0.113625735,-0.038463812,-0.7105734,-0.6623514,0.048222
17,-1.1121712,-1.0312543,"('nasty', 'nice')",-0.21199219,-0.108838834,-0.69733363,-0.5647611,-0.6738323,-0.5682847,0.1055476
18,0.27366215,0.29673344,"('disagreeable', 'welcoming')",-0.30679595,-0.2744465,-0.872622,-0.89714473,-0.3019186,-0.2916193,0.0102993
19,-0.38341495,-0.32521158,"('inhospitable', 'hospitable')",-0.4000122,-0.45594463,-0.96381927,-0.895371,-0.5824155,-0.5588424,0.0235731
20,0.4762414,0.5091561,"('rough', 'thoughtful')",-0.07225549,-0.035114065,0.19112204,0.20205933,0.1983693,0.2253671,0.0269978
21,0.94982743,0.83328897,"('immoral', 'moral')",0.80700403,0.8006824,0.14971772,0.2775529,0.6355164,0.6371748,0.0016584
22,0.62276435,0.564125,"('untrustworthy', 'trustworthy')",-0.5012812,-0.51855,-0.6786014,-0.58942366,-0.1857061,-0.1812829,0.0044232
23,1.9448704,1.8853401,"('insincere', 'sincere')",0.31881422,0.3295005,5.91771,5.875939,2.7271315,2.6969264,-0.0302051
24,1.5382566,1.5165044,"('dishonest', 'honest')",0.16700217,0.18095955,0.722062,0.710217,0.809107,0.8025603,-0.0065467
25,-0.29341593,-0.32672566,"('egoistic', 'altruistic')",0.16041087,0.19642726,0.6264445,0.5819175,0.1644798,0.1505397,-0.0139401
26,1.175037,1.0119681,"('hardhearted', 'benevolent')",1.6191082,1.5800657,1.0719392,0.93302345,1.2886948,1.1750191,-0.1136757
27,0.8766756,0.9007672,"('hardhearted', 'softhearted')",-0.71780205,-0.6664122,0.21360165,0.08453949,0.1241584,0.1062982,-0.0178602
28,0.20306177,0.073381335,"('disloyal', 'loyal')",0.036105074,-0.061853167,1.0683202,0.9812423,0.435829,0.3309235,-0.1049055
29,0.0063087605,0.007899001,"('unfair', 'fair')",0.07341823,0.10048352,-0.35502097,-0.48688543,-0.0917647,-0.1261676,-0.0344029
30,1.4187105,1.4198478,"('intolerant', 'tolerant')",0.5462348,0.54702234,0.5267437,0.48448455,0.830563,0.8171182,-0.0134448
31,-1.5344261,-1.4952378,"('evil', 'good')",-0.33753774,-0.36710873,-2.1085086,-2.1847315,-1.3268242,-1.349026,-0.0222018
32,1.797241,1.6230632,"('unkind', 'kind')",-0.028768126,-0.02375672,0.9024831,0.8172072,0.8903186,0.8055046,-0.084814
33,-0.13629088,-0.1926675,"('wrong', 'right')",1.4446095,1.4202318,-1.1037682,-1.1467345,0.0681835,0.0269433,-0.0412402
34,-0.16446285,-0.06787582,"('mean', 'honorable')",0.45531183,0.4833698,5.210534,5.3765345,1.8337943,1.9306761,0.0968818
35,-1.6119412,-1.6212322,"('corrupt', 'incorrupt')",-0.68057364,-0.70023423,-1.5452967,-1.6453437,-1.2792705,-1.3222701,-0.0429996
36,-1.834746,-1.8291608,"('hostile', 'amicable')",0.30924222,0.122028336,-1.2408689,-1.4305452,-0.9221242,-1.0458926,-0.1237684
37,0.541723,0.53755885,"('fake', 'genuine')",-0.69733,-0.72364724,-0.0972828,-0.09652947,-0.0842966,-0.094206,-0.0099094
38,0.76574844,0.7909167,"('untruthful', 'truthful')",0.9877796,0.9607466,0.21719621,0.19736111,0.6569081,0.6496748,-0.0072333
39,1.2814748,1.283735,"('exploitative', 'cooperative')",0.6832863,0.72661,0.11555253,0.21601637,0.6934379,0.7421204,0.0486825
40,1.0021555,1.0062978,"('stingy', 'generous')",1.1933048,1.2055001,-2.2450237,-2.3031988,-0.0165211,-0.030467,-0.0139459
41,0.8747247,0.89515126,"('unforgiving', 'forgiving')",0.73081803,0.71694607,-0.5279501,-0.6241365,0.3591975,0.3293203,-0.0298772
