,purse_male,purse_female,tuple,average_male,average_female,female-male
46,-1.6086038,-1.5099921,"('uncompetitive', 'competitive')",-1.6086038,-1.5099921,0.0986117
47,5.6662908,5.5401845,"('stupid', 'smart')",5.6662908,5.5401845,-0.1261063
48,0.17757778,0.25777793,"('unintelligent', 'intelligent')",0.1775778,0.2577779,0.0802001
49,0.025186235,0.017386591,"('unable', 'able')",0.0251862,0.0173866,-0.0077996
50,0.16190441,0.16185924,"('clumsy', 'skillful')",0.1619044,0.1618592,-4.52e-05
51,0.18630266,0.27979025,"('uneducated', 'educated')",0.1863027,0.2797903,0.0934876
52,0.19917375,0.062032595,"('irrational', 'rational')",0.1991737,0.0620326,-0.1371411
53,0.14977306,0.17887934,"('uncreative', 'creative')",0.1497731,0.1788793,0.0291062
54,1.270282,1.334365,"('incapable', 'capable')",1.270282,1.334365,0.064083
55,0.53080696,0.7274576,"('incompetent', 'clever')",0.530807,0.7274576,0.1966506
56,0.5139276,0.7656395,"('impractical', 'practical')",0.5139276,0.7656395,0.2517119
57,-3.5117533,-3.4407718,"('unimaginative', 'imaginative')",-3.5117533,-3.4407718,0.0709815
58,0.03753972,0.16341242,"('undiscriminating', 'discriminating')",0.0375397,0.1634124,0.1258727
59,0.40939325,0.35834786,"('foolish', 'wise')",0.4093933,0.3583479,-0.0510454
60,0.34039274,0.53001606,"('inefficient', 'efficient')",0.3403927,0.5300161,0.1896234
61,0.12940817,-0.14668265,"('illogical', 'logical')",0.1294082,-0.1466826,-0.2760908
62,0.3465096,0.4507601,"('incompetent', 'brilliant')",0.3465096,0.4507601,0.1042505
63,0.28677502,0.2789048,"('unperceptive', 'insightful')",0.286775,0.2789048,-0.0078702
64,-6.8241405,-6.3346148,"('shy', 'confident')",-6.8241405,-6.3346148,0.4895257
65,-0.16156659,-0.047562703,"('insecure', 'secure')",-0.1615666,-0.0475627,0.1140039
66,-0.18813753,-0.32851806,"('inactive', 'active')",-0.1881375,-0.3285181,-0.1403806
67,-0.1284627,-0.3079679,"('doubtful', 'determined')",-0.1284627,-0.3079679,-0.1795052
68,-1.598201,-1.4093919,"('dependent', 'independent')",-1.598201,-1.4093919,0.1888091
69,-1.5032339,-1.4863029,"('lazy', 'industrious')",-1.5032339,-1.4863029,0.016931
70,0.41915408,0.48733196,"('lethargic', 'energetic')",0.4191541,0.487332,0.0681779
71,0.7943163,0.8526234,"('diffident', 'self-confident')",0.7943163,0.8526234,0.0583071
72,0.79076195,0.8790142,"('unambitious', 'ambitious')",0.7907619,0.8790142,0.0882523
73,-2.8973057,-2.6117375,"('helpless', 'self-reliant')",-2.8973057,-2.6117375,0.2855682
74,0.16367489,0.22408238,"('undedicated', 'dedicated')",0.1636749,0.2240824,0.0604075
75,-0.95707095,-0.93406045,"('meek', 'impulsive')",-0.9570709,-0.9340605,0.0230104
76,-0.20062499,-0.38429302,"('anxious', 'daring')",-0.200625,-0.384293,-0.183668
77,-1.3952969,-1.1008365,"('unmotivated', 'motivated')",-1.3952969,-1.1008365,0.2944604
78,-0.9973955,-0.93790334,"('nonresilient', 'resilient')",-0.9973955,-0.9379033,0.0594922
79,0.070622556,0.042124406,"('wavering', 'unwavering')",0.0706226,0.0421244,-0.0284982
80,-0.045254193,-0.19163252,"('dominated', 'dominating')",-0.0452542,-0.1916325,-0.1463783
81,-0.5543728,-0.479246,"('submissive', 'aggressive')",-0.5543728,-0.479246,0.0751268
82,5.866969,5.8641224,"('poor', 'rich')",5.8669691,5.8641224,-0.0028467
83,-0.15017065,-0.10307026,"('powerless', 'powerful')",-0.1501707,-0.1030703,0.0471004
84,0.11475753,0.017109755,"('inferior', 'superior')",0.1147575,0.0171098,-0.0976477
85,-0.37043017,-0.507605,"('insignificant', 'prestigious')",-0.3704302,-0.507605,-0.1371748
86,0.035716657,-0.0049210414,"('uninfluential', 'influential')",0.0357167,-0.004921,-0.0406377
87,0.10295485,0.086286016,"('unsuccessful', 'successful')",0.1029548,0.086286,-0.0166688
88,0.06992751,0.05605393,"('low', 'eminent')",0.0699275,0.0560539,-0.0138736
