,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8838902,-1.0134192,"('unsociable', 'sociable')",-1.0216856,-1.191816,-0.31392598,-0.43523386,-0.31108925,-0.45559144,-0.6326478,-0.7740151,-0.1413673
1,-1.1405584,-1.1824144,"('unfriendly', 'friendly')",-1.9995754,-2.0496862,-1.7658511,-1.8614517,1.3697796,1.3101767,-0.8840513,-0.9458438,-0.0617925
2,0.6475731,0.6400688,"('unlikable', 'likable')",0.9164991,0.9567796,0.7992661,0.8394305,0.39776683,0.49100596,0.6902763,0.7318212,0.0415449
3,-1.760854,-1.7071052,"('repellent', 'pleasant')",-0.34576607,-0.3806222,0.093591765,0.090860724,0.44967064,0.49392343,-0.3908394,-0.3757358,0.0151036
4,0.5512952,0.42725298,"('disliked', 'liked')",-0.53668076,-0.5997125,-1.1574898,-1.2946252,-6.5667853,-6.640835,-1.9274151,-2.0269799,-0.0995648
5,0.7554554,0.79892784,"('distant', 'outgoing')",-0.73202676,-0.6610464,-1.3861766,-1.3565114,-0.6791306,-0.60890186,-0.5104696,-0.4568829,0.0535867
6,0.6096929,0.6845627,"('distant', 'open')",-0.94732213,-0.8377832,-1.3029696,-1.2655476,-0.16692798,-0.08671435,-0.4518817,-0.3763706,0.0755111
7,-1.4081593,-1.4948515,"('insensitive', 'sensitive')",-0.6049723,-0.64230585,-0.0014658207,0.01569547,0.5403593,0.544017,-0.3685595,-0.3943612,-0.0258017
8,0.3452012,0.3228541,"('unaffectionate', 'affectionate')",-2.0851793,-2.1710615,-2.4381616,-2.433948,0.20736119,0.13770574,-0.9926946,-1.0361124,-0.0434178
9,-0.14234947,-0.20047235,"('unaffectionate', 'caring')",-2.017298,-2.1090677,-1.801461,-1.8291556,0.7184915,0.71441466,-0.8106542,-0.8560703,-0.0454161
10,-1.6494195,-1.7597806,"('unsympathetic', 'sympathetic')",-1.5066863,-1.6131963,-0.6883828,-0.6919004,-0.14454189,-0.20223649,-0.9972577,-1.0667784,-0.0695207
11,-0.13890015,-0.2492533,"('unhelpful', 'helpful')",-0.5363807,-0.60614467,-0.19716835,-0.28178704,1.9160454,1.879916,0.2608991,0.1856827,-0.0752164
12,0.06912594,0.05907895,"('unsupportive', 'supportive')",-2.052169,-2.038901,-1.5795593,-1.5350356,-2.4145617,-2.3660789,-1.4942911,-1.4702342,0.0240569
13,-0.45359758,-0.5229838,"('impolite', 'polite')",0.28576118,0.27397433,1.206976,1.230117,-0.089646995,-0.09238216,0.2373732,0.2221813,-0.0151919
14,-1.1185418,-1.242583,"('antisocial', 'social')",0.1949074,0.0492842,1.3416629,1.3114481,-0.30873445,-0.38392904,0.0273235,-0.0664449,-0.0937684
15,0.035527207,-0.08390637,"('boring', 'funny')",1.0768324,1.0483042,0.9767077,0.8824839,0.45079583,0.4165772,0.6349658,0.5658647,-0.0691011
16,-1.0782324,-1.0197954,"('unpopular', 'popular')",0.0872364,0.047211923,-0.48424903,-0.54720426,0.7059345,0.7450693,-0.1923276,-0.1936796,-0.001352
17,-0.37224874,-0.33676684,"('nasty', 'nice')",-0.34753242,-0.33340374,0.12761377,0.17845319,-0.553216,-0.52051604,-0.2863458,-0.2530583,0.0332875
18,-0.22346362,-0.19061795,"('disagreeable', 'welcoming')",-0.3782792,-0.27837637,-0.38472742,-0.27487594,-0.34579945,-0.29554513,-0.3330674,-0.2598538,0.0732136
19,1.0222828,1.0883775,"('inhospitable', 'hospitable')",-0.794242,-0.7073149,-1.4601952,-1.424062,-0.58585906,-0.44804862,-0.4545034,-0.372762,0.0817414
20,-0.50551087,-0.5236255,"('rough', 'thoughtful')",0.01875347,-0.040180918,0.39143854,0.35077065,1.0438427,0.9715222,0.237131,0.1896216,-0.0475094
21,-1.1480362,-1.1400232,"('immoral', 'moral')",-0.87351006,-0.86790544,-0.15428117,-0.1460185,-0.88328266,-0.9017448,-0.7647775,-0.763923,0.0008545
