,staples_male,staples_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.65503055,0.71051586,"('unsociable', 'sociable')",-0.17113625,-0.3469325,0.2419471,0.1817917,-0.0601554
1,1.2000617,1.367774,"('unfriendly', 'friendly')",1.8919034,1.8238007,1.5459826,1.5957873,0.0498047
2,-0.25284258,-0.08229509,"('unlikable', 'likable')",0.23426299,0.34668005,-0.0092898,0.1321925,0.1414823
3,-0.6393617,-0.3604291,"('repellent', 'pleasant')",0.0015606051,0.034059584,-0.3189005,-0.1631848,0.1557157
4,-0.7326142,-0.7220461,"('disliked', 'liked')",-6.4447007,-6.4790597,-3.5886574,-3.6005528,-0.0118954
5,-0.009266533,-0.04487997,"('distant', 'outgoing')",-0.07931773,-0.069063805,-0.0442921,-0.0569719,-0.0126798
6,-0.029656805,0.024295852,"('distant', 'open')",0.39345917,0.38268524,0.1819012,0.2034906,0.0215894
7,0.33067873,0.5656253,"('insensitive', 'sensitive')",0.5891624,0.58771354,0.4599206,0.5766695,0.1167489
8,0.49978203,0.59522855,"('unaffectionate', 'affectionate')",0.91974545,0.8242451,0.7097638,0.7097368,-2.7e-05
9,1.4420693,1.6614197,"('unaffectionate', 'caring')",0.93628746,0.93389356,1.1891783,1.2976567,0.1084784
10,0.46378356,0.77213556,"('unsympathetic', 'sympathetic')",-0.38317913,-0.500178,0.0403022,0.1359788,0.0956766
11,-0.16160823,0.03228099,"('unhelpful', 'helpful')",1.6934421,1.7634757,0.7659169,0.8978783,0.1319614
12,1.4573202,1.7543912,"('unsupportive', 'supportive')",-1.6625273,-1.6624733,-0.1026036,0.0459589,0.1485625
13,0.22985877,0.20004217,"('impolite', 'polite')",-0.60885155,-0.64272636,-0.1894964,-0.2213421,-0.0318457
14,-0.1260777,-0.106949985,"('antisocial', 'social')",-0.9145563,-0.99605185,-0.520317,-0.5515009,-0.0311839
15,-0.067573,-0.18529984,"('boring', 'funny')",0.07809368,0.08158948,0.0052603,-0.0518552,-0.0571155
16,-0.8816954,-0.7312998,"('unpopular', 'popular')",0.53807974,0.5504508,-0.1718078,-0.0904245,0.0813833
17,-0.3236978,-0.26926163,"('nasty', 'nice')",-0.5917308,-0.500227,-0.4577143,-0.3847443,0.07297
18,-0.5214493,-0.31396088,"('disagreeable', 'welcoming')",-0.38163054,-0.3941525,-0.4515399,-0.3540567,0.0974832
19,-0.84877926,-0.7474518,"('inhospitable', 'hospitable')",-0.15872154,-0.016717864,-0.5037504,-0.3820848,0.1216656
20,0.433823,0.49184376,"('rough', 'thoughtful')",1.2921058,1.208505,0.8629644,0.8501744,-0.01279
21,-0.012494631,0.1540692,"('immoral', 'moral')",-0.5657852,-0.5736073,-0.2891399,-0.2097691,0.0793708
22,0.06048722,0.118085355,"('untrustworthy', 'trustworthy')",-0.9085577,-1.0096586,-0.4240353,-0.4457866,-0.0217513
23,0.55115,0.7868023,"('insincere', 'sincere')",5.6584387,5.65077,3.1047943,3.2187862,0.1139919
24,0.44252703,0.5264036,"('dishonest', 'honest')",0.9020384,0.8351984,0.6722827,0.680801,0.0085183
25,1.545601,1.5318403,"('egoistic', 'altruistic')",1.5905104,1.5734601,1.5680556,1.5526502,-0.0154054
26,1.4489051,1.4195524,"('hardhearted', 'benevolent')",1.5633883,1.5044518,1.5061467,1.462002,-0.0441447
27,1.3003672,1.3196154,"('hardhearted', 'softhearted')",1.4177015,1.2964606,1.3590343,1.308038,-0.0509963
28,0.26719454,0.35677728,"('disloyal', 'loyal')",1.0213546,0.9563261,0.6442745,0.6565517,0.0122772
29,-0.67833954,-0.75556225,"('unfair', 'fair')",-0.3361025,-0.463136,-0.507221,-0.6093491,-0.1021281
30,0.26741722,0.43976575,"('intolerant', 'tolerant')",1.1322049,1.0990751,0.699811,0.7694204,0.0696094
31,-0.79212254,-0.71943104,"('evil', 'good')",-0.51398,-0.4822608,-0.6530513,-0.6008459,0.0522054
32,0.46764857,0.57243055,"('unkind', 'kind')",0.92304087,0.7853322,0.6953447,0.6788814,-0.0164633
