,cms_male,cms_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.36009824,-0.50078744,"('unsociable', 'sociable')",-0.08147511,-0.25614375,0.06771609,-0.068808556,-0.1246191,-0.2752466,-0.1506275
1,-1.7854525,-1.9481969,"('unfriendly', 'friendly')",0.27084318,0.097493716,0.73076904,0.5507132,-0.2612801,-0.43333,-0.1720499
2,1.0729723,1.0244919,"('unlikable', 'likable')",1.4190676,1.3864795,1.0330852,1.0375025,1.1750417,1.1494913,-0.0255504
3,0.40282005,0.46387634,"('repellent', 'pleasant')",-0.2784621,-0.1550678,0.94681185,0.97133833,0.3570566,0.4267156,0.069659
4,-0.15136184,-0.278292,"('disliked', 'liked')",0.6467013,0.50891334,-6.052966,-6.0385375,-1.8525422,-1.9359721,-0.0834299
5,-1.2715776,-1.3655835,"('distant', 'outgoing')",0.10972667,0.07740085,-1.1531714,-1.2101932,-0.7716742,-0.832792,-0.0611178
6,-2.0021198,-2.0602012,"('distant', 'open')",-0.58387065,-0.66288674,-1.2502799,-1.3660735,-1.2787568,-1.3630538,-0.084297
7,0.5304417,0.57919365,"('insensitive', 'sensitive')",0.73427105,0.8086374,0.5761227,0.6460312,0.6136119,0.677954,0.0643421
8,-1.7891687,-1.8470756,"('unaffectionate', 'affectionate')",-0.56508106,-0.6730652,-0.033042967,-0.12483356,-0.7957642,-0.8816581,-0.0858939
9,-1.3147736,-1.3893661,"('unaffectionate', 'caring')",0.37751886,0.28886077,0.6392498,0.5613007,-0.099335,-0.1797349,-0.0803999
10,-0.72289735,-0.807861,"('unsympathetic', 'sympathetic')",-0.61220366,-0.66384125,-0.16750488,-0.19890174,-0.5008686,-0.556868,-0.0559994
11,0.8047653,0.7584797,"('unhelpful', 'helpful')",0.6923292,0.73512906,2.2416484,2.2327633,1.2462476,1.242124,-0.0041236
12,0.34064788,0.36137506,"('unsupportive', 'supportive')",0.6347306,0.63042825,-1.8624715,-1.8191464,-0.2956977,-0.275781,0.0199167
13,0.7517983,0.760477,"('impolite', 'polite')",0.47147495,0.5325519,-0.2643234,-0.17640953,0.31965,0.3722064,0.0525564
14,0.71470046,0.7342236,"('antisocial', 'social')",1.296871,1.3050457,0.57879627,0.52768886,0.8634559,0.8556528,-0.0078031
15,-0.009544326,-0.17193606,"('boring', 'funny')",0.29804936,0.17078245,0.030822037,-0.022102863,0.1064424,-0.0077522,-0.1141946
16,-0.13728458,-0.24275598,"('unpopular', 'popular')",-0.19785479,-0.29470018,0.44922408,0.37012437,0.0380282,-0.0557773,-0.0938055
17,0.11017392,0.14782059,"('nasty', 'nice')",-0.84081084,-0.7922746,-0.52113014,-0.4789238,-0.4172557,-0.3744593,0.0427964
18,-1.014273,-0.98305756,"('disagreeable', 'welcoming')",-1.0847335,-1.0941547,-0.7336989,-0.78996944,-0.9442352,-0.9557273,-0.0114921
19,-0.49924478,-0.5783486,"('inhospitable', 'hospitable')",-0.90747833,-0.986224,-0.8487153,-0.85502815,-0.7518128,-0.8065336,-0.0547208
20,-0.16530225,-0.106978774,"('rough', 'thoughtful')",-0.11793645,-0.021974519,0.35917902,0.3757476,0.0253134,0.0822648,0.0569514
21,0.9914804,0.93227506,"('immoral', 'moral')",1.4906536,1.4454858,0.016352361,0.08478942,0.8328288,0.8208501,-0.0119787
22,0.20070851,0.19515908,"('untrustworthy', 'trustworthy')",-0.84115577,-0.87270296,-0.70858616,-0.6808676,-0.4496778,-0.4528039,-0.0031261
23,0.31861266,0.25011873,"('insincere', 'sincere')",0.020806175,0.031251535,5.8382144,5.711036,2.0592111,1.9974688,-0.0617423
24,-0.37307474,-0.34649584,"('dishonest', 'honest')",0.51394206,0.5490484,0.7194582,0.7672029,0.2867752,0.3232518,0.0364766
25,-0.9537425,-0.97401386,"('egoistic', 'altruistic')",0.8899022,0.8074068,0.8150202,0.7368662,0.2503933,0.1900864,-0.0603069
26,-1.005227,-1.049241,"('hardhearted', 'benevolent')",0.519539,0.46991432,1.3776137,1.2637848,0.2973086,0.2281527,-0.0691559
27,-1.0119078,-0.8578413,"('hardhearted', 'softhearted')",-0.28141087,-0.17934468,0.63244987,0.58841217,-0.2202896,-0.1495913,0.0706983
28,-0.69897616,-0.8304703,"('disloyal', 'loyal')",0.31581774,0.15547636,1.1725878,1.0815339,0.2631431,0.1355133,-0.1276298
29,-0.10684413,-0.17945927,"('unfair', 'fair')",-0.69434136,-0.7091239,-0.63583666,-0.7560422,-0.4790074,-0.5482085,-0.0692011
30,1.0997963,1.0522404,"('intolerant', 'tolerant')",1.2039124,1.1564885,1.2001591,1.1534158,1.1679559,1.1207148,-0.0472411
31,-1.1742116,-1.1968755,"('evil', 'good')",-1.4084818,-1.4747541,-1.6773839,-1.7351812,-1.4200258,-1.4689369,-0.0489111
32,0.17286211,0.13867041,"('unkind', 'kind')",0.14092669,0.13110235,1.0428082,0.95847106,0.452199,0.4094146,-0.0427844
33,-0.058413927,-0.13838147,"('wrong', 'right')",1.2261921,1.1387365,-0.9934249,-0.98442066,0.0581177,0.0053114,-0.0528063
34,0.0018576742,0.100267574,"('mean', 'honorable')",0.3052826,0.39356726,5.230173,5.341796,1.8457712,1.9452103,0.0994391
35,-0.5850666,-0.63022435,"('corrupt', 'incorrupt')",-0.75899404,-0.83226943,-0.8385834,-0.9417014,-0.727548,-0.8013984,-0.0738504
36,-1.3745114,-1.5413653,"('hostile', 'amicable')",-0.73367023,-0.95982605,-0.7659772,-0.92706186,-0.9580529,-1.1427511,-0.1846982
37,0.09390862,0.10558932,"('fake', 'genuine')",-0.026776206,-0.032928202,-0.24197981,-0.17265008,-0.0582825,-0.0333297,0.0249528
38,-0.155462,-0.2609085,"('untruthful', 'truthful')",0.39998353,0.3097922,0.15688191,0.22336559,0.1338011,0.0907498,-0.0430513
39,1.5896502,1.6432384,"('exploitative', 'cooperative')",0.39007258,0.5246636,0.24159639,0.31108776,0.7404397,0.8263299,0.0858902
40,-0.44588834,-0.39210403,"('stingy', 'generous')",-0.07594329,-0.07537276,-2.1794212,-2.1365845,-0.9004176,-0.8680205,0.0323971
41,0.087768465,0.062017046,"('unforgiving', 'forgiving')",-0.66045415,-0.7653806,0.102655016,0.06123352,-0.1566769,-0.2140434,-0.0573665
42,1.0297928,1.0068853,"('unreliable', 'reliable')",0.29253322,0.33105665,-2.5910242,-2.49494,-0.4228994,-0.3856661,0.0372333
43,0.1066035,0.08843608,"('irresponsible', 'responsible')",0.8647925,0.9379767,0.6107669,0.6132034,0.5273876,0.5465388,0.0191512
44,-0.22843847,-0.18311767,"('prejudiced', 'unprejudiced')",-0.31888467,-0.21717878,-1.2586734,-1.2703688,-0.6019988,-0.5568884,0.0451104
45,0.19687088,0.11438167,"('incompetent', 'competent')",-0.4219304,-0.43018743,0.2707035,0.2330761,0.0152147,-0.0275766,-0.0427913
46,0.09265237,0.05861733,"('uncompetitive', 'competitive')",-0.028652191,0.02664864,-0.4875815,-0.4279487,-0.1411938,-0.1142276,0.0269662
47,0.32471412,0.42447707,"('stupid', 'smart')",0.92687875,1.0271466,5.3011622,5.3595843,2.1842518,2.2704026,0.0861508
48,-0.21511744,-0.2545312,"('unintelligent', 'intelligent')",0.9825164,0.872335,0.5678316,0.50717527,0.4450769,0.374993,-0.0700839
49,-0.24869478,-0.23420519,"('unable', 'able')",-0.07594985,-0.0382874,-0.41684213,-0.33321008,-0.2471623,-0.2019009,0.0452614
50,0.5189813,0.45908007,"('clumsy', 'skillful')",-0.02715608,-0.04248218,-0.045793228,-0.06787736,0.1486773,0.1162402,-0.0324371
51,0.053789597,-0.104842074,"('uneducated', 'educated')",0.026430313,-0.08312914,0.676817,0.6076545,0.2523456,0.1398944,-0.1124512
52,-0.12055828,-0.30278945,"('irrational', 'rational')",0.0034703389,-0.21906054,-0.3317045,-0.4259352,-0.1495975,-0.3159284,-0.1663309
53,-0.73712415,-0.8450241,"('uncreative', 'creative')",0.74542755,0.671525,0.29005754,0.15612781,0.0994536,-0.0057904,-0.105244
54,-0.6792959,-0.82743835,"('incapable', 'capable')",-0.2908077,-0.3946842,0.52862704,0.48519668,-0.1471589,-0.2456419,-0.098483
55,0.17074199,0.15610711,"('incompetent', 'clever')",-0.31316268,-0.33414304,0.49114093,0.45578194,0.1162401,0.092582,-0.0236581
56,1.2442195,1.1609412,"('impractical', 'practical')",1.6399893,1.6119009,0.102171786,0.10864491,0.9954602,0.9604957,-0.0349645
57,-0.929872,-1.0971173,"('unimaginative', 'imaginative')",0.807473,0.6947151,-2.7693198,-2.8297985,-0.9639063,-1.0774002,-0.1134939
58,-0.29460865,-0.39687407,"('undiscriminating', 'discriminating')",0.8647945,0.797302,-0.05807364,-0.08417933,0.1707041,0.1054162,-0.0652879
59,0.37185007,0.36560157,"('foolish', 'wise')",1.0511346,1.0472411,-0.15443107,-0.09461532,0.4228512,0.4394091,0.0165579
60,0.77982265,0.84073603,"('inefficient', 'efficient')",1.899111,2.069191,0.24970314,0.38074222,0.9762123,1.0968897,0.1206774
61,0.76897246,0.6256189,"('illogical', 'logical')",1.347488,1.2337098,0.50663465,0.39909416,0.8743651,0.7528076,-0.1215575
62,0.6190433,0.6584448,"('incompetent', 'brilliant')",0.78478974,0.8819859,0.9043239,0.98271286,0.7693857,0.8410479,0.0716622
63,0.72746944,0.69964945,"('unperceptive', 'insightful')",0.6555411,0.68830276,0.8447052,0.9320277,0.742572,0.7733266,0.0307546
64,0.23891418,0.18619701,"('shy', 'confident')",0.97507894,0.9353204,-5.7838845,-5.7281976,-1.5232972,-1.53556,-0.0122628
65,0.707204,0.73764443,"('insecure', 'secure')",0.5752363,0.6121815,0.17424615,0.3126038,0.4855622,0.5541432,0.068581
66,-0.8220952,-0.9176159,"('inactive', 'active')",-0.74044406,-0.83277124,0.39697543,0.3330661,-0.3885213,-0.4724404,-0.0839191
67,1.0138509,0.96641165,"('doubtful', 'determined')",0.13279906,0.119857304,-0.10594845,-0.09216467,0.3469005,0.3313681,-0.0155324
68,-0.3556126,-0.4097035,"('dependent', 'independent')",-0.40287557,-0.40430662,-0.8491723,-0.80408525,-0.5358868,-0.5393651,-0.0034783
69,0.15527457,0.15599373,"('lazy', 'industrious')",0.9278568,0.8667712,-0.94523466,-0.91064936,0.0459656,0.0373719,-0.0085937
70,0.33434737,0.35761076,"('lethargic', 'energetic')",0.3058582,0.4281709,0.61729914,0.687441,0.4191682,0.4910742,0.071906
71,0.09608494,0.0650457,"('diffident', 'self-confident')",1.7276615,1.7544386,0.34141546,0.3069787,0.7217206,0.708821,-0.0128996
72,-0.6744324,-0.61808324,"('unambitious', 'ambitious')",0.7321141,0.75908756,-0.6797646,-0.6253526,-0.207361,-0.1614494,0.0459116
73,1.0736139,1.069452,"('helpless', 'self-reliant')",1.3364325,1.3137399,-3.5000525,-3.3955514,-0.3633354,-0.3374531,0.0258823
74,0.4657588,0.39563823,"('undedicated', 'dedicated')",0.17907394,0.24802753,-0.07358517,-0.08179829,0.1904159,0.1872892,-0.0031267
75,-0.5275742,-0.5506057,"('meek', 'impulsive')",-0.10542793,-0.10931337,-0.53193235,-0.50156856,-0.3883115,-0.3871625,0.001149
