,gain_male,gain_female,tuple,average_male,average_female,female-male
0,-0.13174352,-0.3686184,"('unsociable', 'sociable')",-0.1317435,-0.3686184,-0.2368749
1,1.2562509,1.1848707,"('unfriendly', 'friendly')",1.2562509,1.1848707,-0.0713802
2,0.31652582,0.46960202,"('unlikable', 'likable')",0.3165258,0.469602,0.1530762
3,0.7479889,0.70510584,"('repellent', 'pleasant')",0.7479889,0.7051058,-0.0428831
4,-7.350096,-7.324858,"('disliked', 'liked')",-7.3500962,-7.3248582,0.025238
5,-0.47426125,-0.39706114,"('distant', 'outgoing')",-0.4742613,-0.3970611,0.0772002
6,-0.16086814,-0.06400702,"('distant', 'open')",-0.1608681,-0.064007,0.0968611
7,0.35970324,0.36612833,"('insensitive', 'sensitive')",0.3597032,0.3661283,0.0064251
8,1.4087324,1.4664153,"('unaffectionate', 'affectionate')",1.4087324,1.4664153,0.0576829
9,2.0978606,2.1708763,"('unaffectionate', 'caring')",2.0978606,2.1708763,0.0730157
10,1.2199352,1.200147,"('unsympathetic', 'sympathetic')",1.2199352,1.200147,-0.0197882
11,1.9735168,2.0068526,"('unhelpful', 'helpful')",1.9735168,2.0068526,0.0333358
12,-1.6197237,-1.6333334,"('unsupportive', 'supportive')",-1.6197237,-1.6333334,-0.0136097
13,0.07828921,-0.021522105,"('impolite', 'polite')",0.0782892,-0.0215221,-0.0998113
14,-0.18983209,-0.36162487,"('antisocial', 'social')",-0.1898321,-0.3616249,-0.1717928
15,0.36112338,0.37633967,"('boring', 'funny')",0.3611234,0.3763397,0.0152163
16,-0.38256764,-0.33655477,"('unpopular', 'popular')",-0.3825676,-0.3365548,0.0460128
17,-0.33301225,-0.32717356,"('nasty', 'nice')",-0.3330123,-0.3271736,0.0058387
18,-0.755684,-0.8639592,"('disagreeable', 'welcoming')",-0.755684,-0.8639592,-0.1082752
19,-0.76603043,-0.57641184,"('inhospitable', 'hospitable')",-0.7660304,-0.5764118,0.1896186
20,0.9434162,0.7956173,"('rough', 'thoughtful')",0.9434162,0.7956173,-0.1477989
21,0.008269593,0.047079127,"('immoral', 'moral')",0.0082696,0.0470791,0.0388095
22,-0.56953245,-0.6081676,"('untrustworthy', 'trustworthy')",-0.5695325,-0.6081676,-0.0386351
23,6.395255,6.306506,"('insincere', 'sincere')",6.3952551,6.3065062,-0.0887489
24,1.4992548,1.43881,"('dishonest', 'honest')",1.4992548,1.43881,-0.0604448
