,hologic_male,hologic_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.24303864,-0.37848747,"('unsociable', 'sociable')",-0.36156386,-0.578109,-0.3023013,-0.4782982,-0.1759969
1,-0.33307028,-0.5576328,"('unfriendly', 'friendly')",1.9688678,1.7929751,0.8178988,0.6176711,-0.2002277
2,0.06943873,0.06501324,"('unlikable', 'likable')",0.6021236,0.6538763,0.3357812,0.3594448,0.0236636
3,-0.20230195,-0.16156699,"('repellent', 'pleasant')",0.37770283,0.3941922,0.0877004,0.1163126,0.0286122
4,-0.47632837,-0.56970006,"('disliked', 'liked')",-6.0886474,-6.198334,-3.2824879,-3.3840172,-0.1015293
5,-0.9069364,-0.88862777,"('distant', 'outgoing')",-0.0795089,-0.08192365,-0.4932227,-0.4852757,0.007947
6,-1.1802675,-1.2331954,"('distant', 'open')",0.28007963,0.27913666,-0.4500939,-0.4770294,-0.0269355
7,-0.16538095,-0.10940374,"('insensitive', 'sensitive')",0.5025511,0.5042646,0.1685851,0.1974304,0.0288453
8,-0.6717006,-0.7510059,"('unaffectionate', 'affectionate')",1.1042032,0.97970724,0.2162513,0.1143507,-0.1019006
9,-0.8316916,-0.9113776,"('unaffectionate', 'caring')",1.0365855,0.96133924,0.1024469,0.0249808,-0.0774661
10,-1.2471335,-1.3008304,"('unsympathetic', 'sympathetic')",-0.7613434,-0.8108678,-1.0042385,-1.0558491,-0.0516106
11,0.12615772,0.17244518,"('unhelpful', 'helpful')",1.2445885,1.3751217,0.6853731,0.7737834,0.0884103
12,0.42972165,0.4957561,"('unsupportive', 'supportive')",-1.589586,-1.6334025,-0.5799322,-0.5688232,0.011109
13,-0.17057022,-0.2506336,"('impolite', 'polite')",-0.71304655,-0.64642024,-0.4418084,-0.4485269,-0.0067185
14,0.54098463,0.5551476,"('antisocial', 'social')",-0.4294807,-0.53901017,0.055752,0.0080687,-0.0476833
15,0.36610255,0.27867728,"('boring', 'funny')",0.7011054,0.6692991,0.533604,0.4739882,-0.0596158
16,-0.6389981,-0.67187786,"('unpopular', 'popular')",0.2885335,0.38058323,-0.1752323,-0.1456473,0.029585
