,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,female-male
0,-0.47806063,-0.57274055,"('unsociable', 'sociable')",-0.07513939,-0.067031235,0.12342155,-0.041373387,-0.1432595,-0.2270484,-0.0837889
1,1.1939425,1.2301117,"('unfriendly', 'friendly')",2.0953956,2.110855,1.0302316,0.9570862,1.4398565,1.4326843,-0.0071722
2,0.40571305,0.36932176,"('unlikable', 'likable')",0.48238993,0.49344087,0.92738384,1.0781312,0.6051623,0.6469646,0.0418023
3,-1.6355722,-1.552564,"('repellent', 'pleasant')",-1.9016831,-1.8343508,0.59737474,0.52934706,-0.9799602,-0.9525226,0.0274376
4,0.11424923,0.19190964,"('disliked', 'liked')",0.63574934,0.64622617,-6.8892274,-6.872104,-2.0464096,-2.0113228,0.0350868
5,0.5286512,0.62717557,"('distant', 'outgoing')",1.6620287,1.7210283,-1.3769639,-1.1590874,0.2712386,0.3963722,0.1251336
6,0.18821533,0.35156655,"('distant', 'open')",1.293823,1.3853408,-1.2616289,-0.9968915,0.0734698,0.246672,0.1732022
7,-0.5957928,-0.5544518,"('insensitive', 'sensitive')",-0.36772633,-0.29624367,-0.20358063,-0.20924531,-0.3890332,-0.3533136,0.0357196
8,0.8960251,0.869611,"('unaffectionate', 'affectionate')",2.0112877,1.9325824,0.08409556,0.13735661,0.9971361,0.97985,-0.0172861
9,1.3526677,1.3148559,"('unaffectionate', 'caring')",2.2273061,2.1875038,0.6237812,0.655178,1.4012516,1.385846,-0.0154056
10,-1.035906,-1.0562015,"('unsympathetic', 'sympathetic')",-0.65045184,-0.5919623,-0.18414544,-0.27439556,-0.6235011,-0.6408531,-0.017352
11,-0.46509537,-0.558886,"('unhelpful', 'helpful')",-0.068656094,-0.07791832,2.618748,2.5642843,0.6949988,0.6424933,-0.0525055
12,0.20235932,0.3109183,"('unsupportive', 'supportive')",1.3022163,1.3705678,-2.100812,-2.0219939,-0.1987454,-0.1135026,0.0852428
13,0.029027602,-0.075813256,"('impolite', 'polite')",0.12278027,0.12266946,0.09491703,0.008161187,0.0822416,0.0183391,-0.0639025
14,-0.4519394,-0.56776744,"('antisocial', 'social')",-0.7943446,-0.87184155,0.058524374,-0.09305939,-0.3959199,-0.5108895,-0.1149696
