,lam_male,lam_female,tuple,resh_male,resh_female,corp_male,corp_female,average_male,average_female,female-male
0,0.89463717,0.72904027,"('unsociable', 'sociable')",0.9914512,0.9250281,0.29883406,0.15730694,0.7283075,0.6037918,-0.1245157
1,0.30977616,0.25220668,"('unfriendly', 'friendly')",-1.0112848,-1.160809,1.3412756,1.1225477,0.2132556,0.0713151,-0.1419405
2,1.6748959,1.668059,"('unlikable', 'likable')",1.4471722,1.44157,0.85951596,0.8951252,1.3271946,1.3349182,0.0077236
3,0.1127713,0.22903916,"('repellent', 'pleasant')",0.22270453,0.33483112,0.9890565,1.0498486,0.4415108,0.5379063,0.0963955
4,0.05277688,0.07593386,"('disliked', 'liked')",-0.3860319,-0.39221287,-6.435981,-6.543426,-2.2564119,-2.2865683,-0.0301564
5,-1.4445382,-1.4294288,"('distant', 'outgoing')",-2.2070603,-2.2260828,-0.7906887,-0.8780274,-1.4807623,-1.5111796,-0.0304173
6,-1.577821,-1.5221107,"('distant', 'open')",-2.6382706,-2.6269498,-0.57410675,-0.6678401,-1.5967328,-1.6056334,-0.0089006
7,0.53289586,0.5598365,"('insensitive', 'sensitive')",0.75535685,0.8440921,0.68392974,0.7451262,0.6573942,0.7163516,0.0589574
8,0.14838561,0.12783028,"('unaffectionate', 'affectionate')",-1.1658319,-1.2360388,0.74931705,0.66632324,-0.0893764,-0.1472951,-0.0579187
9,0.5744839,0.48603702,"('unaffectionate', 'caring')",-1.2230034,-1.2976506,1.1639912,1.0965314,0.1718239,0.0949726,-0.0768513
10,0.744691,0.74835414,"('unsympathetic', 'sympathetic')",1.071395,1.1357871,-0.25536123,-0.23935509,0.5202416,0.548262,0.0280204
11,-0.16759712,-0.2525501,"('unhelpful', 'helpful')",0.3127331,0.32600108,1.8336778,1.9217049,0.6596046,0.6650519,0.0054473
12,1.7149328,1.8237219,"('unsupportive', 'supportive')",0.16301766,0.28221178,-1.8657551,-1.8920697,0.0040651,0.071288,0.0672229
13,-0.5975343,-0.6579029,"('impolite', 'polite')",0.11806501,0.14190385,-0.6536745,-0.5983107,-0.3777146,-0.3714366,0.006278
14,1.1088815,1.1823199,"('antisocial', 'social')",2.1160116,2.1912308,0.46181533,0.42718786,1.2289028,1.2669129,0.0380101
15,0.3195012,0.30486286,"('boring', 'funny')",0.45485502,0.4016928,0.096896864,0.06781809,0.2904177,0.2581246,-0.0322931
16,-1.3082423,-1.3250701,"('unpopular', 'popular')",-1.0153223,-1.0032551,0.54052675,0.4657494,-0.5943459,-0.6208586,-0.0265127
17,-0.5231238,-0.47146776,"('nasty', 'nice')",-0.7034958,-0.6305141,-0.72448325,-0.66328764,-0.6503676,-0.5884232,0.0619444
18,0.47652033,0.5590204,"('disagreeable', 'welcoming')",0.33577308,0.4413013,-0.53586864,-0.6119581,0.0921416,0.1294545,0.0373129
19,0.0427077,0.11936863,"('inhospitable', 'hospitable')",-1.6962869,-1.6892571,-0.6990039,-0.6452235,-0.7841944,-0.7383707,0.0458237
20,0.30334568,0.33362636,"('rough', 'thoughtful')",-0.23858453,-0.119324476,0.6323228,0.6355978,0.2323613,0.2832999,0.0509386
21,0.5332498,0.60917157,"('immoral', 'moral')",1.6459054,1.7132393,-0.16616225,-0.11861106,0.6709976,0.7345999,0.0636023
22,0.47747403,0.49192095,"('untrustworthy', 'trustworthy')",0.9709252,1.0322406,-0.8091324,-0.8386098,0.213089,0.2285173,0.0154283
23,1.3033427,1.2571881,"('insincere', 'sincere')",1.1454209,1.1217762,5.602227,5.611164,2.6836637,2.6633762,-0.0202875
24,0.4694653,0.47642714,"('dishonest', 'honest')",0.4116877,0.39487273,0.5260191,0.5704874,0.4690574,0.4805957,0.0115383
25,0.16606247,0.083999656,"('egoistic', 'altruistic')",-0.37766138,-0.4751831,1.2045753,1.1218156,0.3309921,0.243544,-0.0874481
26,1.1226887,1.061315,"('hardhearted', 'benevolent')",0.38286623,0.27615497,1.9340664,1.8347604,1.1465405,1.0574101,-0.0891304
27,0.27441737,0.22230928,"('hardhearted', 'softhearted')",-0.19775353,-0.15834576,1.1293503,1.0477552,0.4020047,0.3705729,-0.0314318
28,-0.16393472,-0.28280094,"('disloyal', 'loyal')",-0.16913785,-0.24072541,1.085873,0.997565,0.2509335,0.1580129,-0.0929206
29,0.2043605,0.17923182,"('unfair', 'fair')",-0.8271323,-0.8665723,-0.46161512,-0.6182746,-0.3614623,-0.4352051,-0.0737428
30,1.5796092,1.5992215,"('intolerant', 'tolerant')",1.4371669,1.4701257,1.1502788,1.1493088,1.3890184,1.4062187,0.0172003
31,-0.7498255,-0.60605824,"('evil', 'good')",-1.8534936,-1.8232834,-0.8011692,-0.9452643,-1.1348294,-1.1248687,0.0099607
32,1.4579483,1.316529,"('unkind', 'kind')",0.8659593,0.7229098,0.85491717,0.71638775,1.0596083,0.9186088,-0.1409995
33,0.17425162,0.09681207,"('wrong', 'right')",-0.7228502,-0.8066371,-0.77068835,-0.80022264,-0.4397623,-0.5033492,-0.0635869
34,-0.46547997,-0.24581106,"('mean', 'honorable')",0.38140023,0.504411,5.4069433,5.5851235,1.7742879,1.9479078,0.1736199
35,-1.706292,-1.8095154,"('corrupt', 'incorrupt')",-2.2129643,-2.3685205,-0.88983005,-1.0064774,-1.6030288,-1.728171,-0.1251422
36,-0.5502947,-0.5273494,"('hostile', 'amicable')",-1.6048411,-1.7505268,0.14936736,-0.03484633,-0.6685895,-0.7709075,-0.102318
37,0.47701973,0.42973685,"('fake', 'genuine')",0.29659313,0.2677089,0.14152542,0.17090185,0.3050461,0.2894492,-0.0155969
38,-0.32461736,-0.29848137,"('untruthful', 'truthful')",-0.7441425,-0.746797,-0.36098692,-0.30070746,-0.4765822,-0.448662,0.0279202
39,1.0637387,1.111148,"('exploitative', 'cooperative')",0.5533651,0.56570643,0.14524582,0.23425111,0.5874499,0.6370352,0.0495853
40,0.6126769,0.6065191,"('stingy', 'generous')",-0.12679422,-0.060629204,-2.028951,-2.1603613,-0.5143561,-0.5381571,-0.023801
41,1.4025041,1.4633049,"('unforgiving', 'forgiving')",0.6996541,0.76529044,0.32862934,0.23135373,0.8102624,0.819983,0.0097206
42,1.2401919,1.2855567,"('unreliable', 'reliable')",1.2140279,1.3114223,-2.8911037,-2.856937,-0.145628,-0.0866526,0.0589754
43,0.52954924,0.57899916,"('irresponsible', 'responsible')",0.40890354,0.50288844,0.5702135,0.6102021,0.5028888,0.5640299,0.0611411
44,-1.29972,-1.3740072,"('prejudiced', 'unprejudiced')",-0.034932308,-0.046802063,-1.5150703,-1.5098852,-0.9499075,-0.9768982,-0.0269907
45,0.6111902,0.68419445,"('incompetent', 'competent')",0.74720865,0.84773755,0.5401401,0.49811146,0.6328464,0.6766811,0.0438347
46,0.011409521,0.10272969,"('uncompetitive', 'competitive')",0.9200296,1.102064,-0.6222573,-0.5342051,0.1030606,0.2235295,0.1204689
47,-0.092994824,-0.027836882,"('stupid', 'smart')",0.75218487,0.7622697,5.262663,5.355635,1.973951,2.0300226,0.0560716
48,0.17272688,0.2423855,"('unintelligent', 'intelligent')",-0.11772926,-0.02500921,0.37007216,0.4017114,0.1416899,0.2063626,0.0646727
49,-0.11172356,0.01544131,"('unable', 'able')",-0.09890155,0.051775187,-0.4230709,-0.3669748,-0.211232,-0.0999194,0.1113126
50,0.09511164,0.07054131,"('clumsy', 'skillful')",0.2914514,0.30154175,-0.03389003,-0.08457578,0.1175577,0.0958358,-0.0217219
51,0.3397019,0.24754277,"('uneducated', 'educated')",0.25787398,0.23257133,-0.10461373,-0.110624,0.1643207,0.1231634,-0.0411573
52,-0.40403664,-0.48393726,"('irrational', 'rational')",-0.9077427,-0.9833878,0.29389164,0.1284087,-0.3392959,-0.4463055,-0.1070096
53,0.06300682,0.029914437,"('uncreative', 'creative')",-0.7665093,-0.79307413,0.5007476,0.37709665,-0.067585,-0.1286877,-0.0611027
54,-0.002242148,-0.10729525,"('incapable', 'capable')",-0.26410252,-0.37215692,0.6823056,0.68679047,0.1386536,0.0691128,-0.0695408
