,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,female-male
0,2.273784,2.111365,"('unsociable', 'sociable')",1.9315625,1.7032895,0.2178267,0.056740582,1.4743911,1.290465,-0.1839261
1,-0.6759424,-0.6356966,"('unfriendly', 'friendly')",-0.3032334,-0.28968766,1.0249957,0.9424066,0.0152733,0.0056741,-0.0095992
2,0.37898186,0.46221885,"('unlikable', 'likable')",0.8719351,0.8819133,0.48493594,0.56531405,0.5786177,0.6364821,0.0578644
3,-0.28442255,-0.31598535,"('repellent', 'pleasant')",-0.5522544,-0.57106614,0.18237913,0.15307418,-0.2180993,-0.2446591,-0.0265598
4,-0.6099787,-0.62772095,"('disliked', 'liked')",-0.659606,-0.6213158,-5.386511,-5.42562,-2.2186985,-2.2248856,-0.0061871
5,-2.24485,-2.1179044,"('distant', 'outgoing')",-1.678372,-1.5040417,-0.8554401,-0.7820834,-1.5928874,-1.4680098,0.1248776
6,-2.5512004,-2.3675845,"('distant', 'open')",-2.1269498,-1.9483957,-0.6576849,-0.6029324,-1.7786117,-1.6396375,0.1389742
7,0.2909129,0.26615942,"('insensitive', 'sensitive')",1.1662257,1.0979545,0.5404907,0.51142985,0.6658764,0.6251813,-0.0406951
8,-1.0211205,-0.976669,"('unaffectionate', 'affectionate')",-1.3605503,-1.3455325,0.28332528,0.24676058,-0.6994486,-0.6918136,0.007635
9,0.3518743,0.41719696,"('unaffectionate', 'caring')",-0.2542192,-0.21118024,0.8221388,0.78235877,0.3065979,0.3294585,0.0228606
10,1.8226804,1.7416109,"('unsympathetic', 'sympathetic')",0.90902233,0.69959104,0.22328007,0.13025112,0.9849943,0.857151,-0.1278433
11,1.7836072,1.6817474,"('unhelpful', 'helpful')",0.8970142,0.76154554,2.089294,2.0080366,1.5899719,1.4837766,-0.1061953
12,2.210975,2.3628066,"('unsupportive', 'supportive')",0.77267873,0.76738656,-1.3516376,-1.2788936,0.5440053,0.6170999,0.0730946
13,2.5577013,2.466161,"('impolite', 'polite')",2.763914,2.6581259,0.03897337,-0.035604335,1.7868629,1.6962274,-0.0906355
14,1.8333586,1.7173781,"('antisocial', 'social')",1.5840713,1.3767369,0.17683409,0.069711626,1.198088,1.0546089,-0.1434791
15,-0.21460275,-0.18007913,"('boring', 'funny')",0.20011863,0.18625458,0.42371872,0.4134345,0.1364115,0.13987,0.0034585
16,-1.450893,-1.4551805,"('unpopular', 'popular')",-1.7035159,-1.6698908,0.3414372,0.3470772,-0.9376573,-0.9259981,0.0116592
17,-0.7222423,-0.7003306,"('nasty', 'nice')",-0.6197551,-0.57400733,-0.41698748,-0.35004768,-0.5863283,-0.5414619,0.0448664
