,zimmer_male,zimmer_female,tuple,biomet_male,biomet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.649089,-1.7356806,"('unsociable', 'sociable')",-0.33723217,-0.3924735,0.028791718,-0.18605933,-0.52360255,-0.6230996,-0.620283,-0.7343282,-0.1140452
1,-1.5483632,-1.655757,"('unfriendly', 'friendly')",-0.48539618,-0.536051,0.30131754,0.12374481,1.9597075,1.8580428,0.0568164,-0.0525051,-0.1093215
2,0.24977307,0.25523606,"('unlikable', 'likable')",0.57103634,0.5947744,1.8240023,1.9218483,0.7256468,0.88080376,0.8426146,0.9131656,0.070551
3,-1.2506642,-1.1707354,"('repellent', 'pleasant')",-1.482627,-1.4184803,0.42613584,0.46255606,0.35257578,0.3566289,-0.4886449,-0.4425077,0.0461372
4,0.54106534,0.49348122,"('disliked', 'liked')",-0.010947844,-0.047676273,0.03651262,0.0007148776,-6.177534,-6.236994,-1.4027259,-1.4476185,-0.0448926
5,0.43812856,0.46468943,"('distant', 'outgoing')",-0.42031792,-0.31698948,-0.732852,-0.65332067,-0.043322474,0.02227743,-0.189591,-0.1208358,0.0687552
6,0.05692929,0.11746356,"('distant', 'open')",-0.47401285,-0.38543084,-1.0584415,-0.95811963,0.7243308,0.7801099,-0.1877986,-0.1114942,0.0763044
7,-0.9273226,-0.93630177,"('insensitive', 'sensitive')",-0.23240948,-0.22549564,0.40543404,0.32840848,0.93569374,0.928603,0.0453489,0.0238035,-0.0215454
8,-0.96515274,-1.0318493,"('unaffectionate', 'affectionate')",-0.38663957,-0.42444026,-0.3026255,-0.3402366,1.0082622,0.9310687,-0.1615389,-0.2163644,-0.0548255
9,-0.8587168,-0.9264908,"('unaffectionate', 'caring')",-0.5114141,-0.54721,0.5226775,0.37760484,1.4537909,1.4121478,0.1515844,0.079013,-0.0725714
10,-1.7748098,-1.7754827,"('unsympathetic', 'sympathetic')",-1.5535548,-1.5880941,-0.64899683,-0.75760835,-0.24177107,-0.27777857,-1.0547831,-1.099741,-0.0449579
11,-1.7530291,-1.7914877,"('unhelpful', 'helpful')",-1.0223196,-1.0063078,-1.0276726,-1.0493684,1.562445,1.6603038,-0.5601441,-0.546715,0.0134291
12,-1.2364423,-1.1758779,"('unsupportive', 'supportive')",0.07210364,0.13821402,0.060970604,0.103657305,-1.4958173,-1.4882206,-0.6497964,-0.6055568,0.0442396
13,-1.3733537,-1.3881556,"('impolite', 'polite')",0.24926691,0.29520366,0.19126907,0.10351251,-0.17326717,-0.1480362,-0.2765212,-0.2843689,-0.0078477
14,-1.1979704,-1.1182102,"('antisocial', 'social')",0.026022617,0.05803266,1.7684005,1.761399,-0.47916248,-0.51622224,0.0293226,0.0462498,0.0169272
15,0.0870372,-0.011409061,"('boring', 'funny')",0.8089068,0.7579673,-0.7231936,-0.7627596,0.6014557,0.5952958,0.1935515,0.1447736,-0.0487779
16,0.557113,0.5519489,"('unpopular', 'popular')",-0.18688168,-0.18922496,-0.8771408,-0.7206578,0.21790777,0.31085306,-0.0722504,-0.0117702,0.0604802
