,generac_male,generac_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.87177217,-1.1410495,"('unsociable', 'sociable')",-0.08338499,-0.3733775,-0.059603393,-0.22731884,-0.3382535,-0.5805819,-0.2423284
1,-2.0750186,-2.1841662,"('unfriendly', 'friendly')",-0.15823007,-0.28182524,1.4580243,1.2242876,-0.2584081,-0.4139013,-0.1554932
2,0.3152351,0.3420095,"('unlikable', 'likable')",1.6172094,1.704143,0.8915163,0.9905709,0.9413203,1.0122412,0.0709209
3,0.13571636,0.15445247,"('repellent', 'pleasant')",0.31434926,0.3113196,0.15010452,0.21581355,0.2000567,0.2271952,0.0271385
4,-0.77515185,-0.7979016,"('disliked', 'liked')",0.03419222,0.014867144,-5.761751,-5.6402516,-2.1675703,-2.1410953,0.026475
5,-1.443314,-1.3541425,"('distant', 'outgoing')",-0.7872681,-0.6743632,-0.23837873,-0.23781502,-0.8229869,-0.7554402,0.0675467
6,-1.9858698,-1.898894,"('distant', 'open')",-1.0859289,-0.9880805,0.30105537,0.24067473,-0.9235811,-0.8820999,0.0414812
7,0.49054694,0.43701965,"('insensitive', 'sensitive')",0.3447137,0.32600057,0.6320549,0.6404485,0.4891052,0.4678229,-0.0212823
8,-1.9729576,-2.0232394,"('unaffectionate', 'affectionate')",-0.5393717,-0.48111662,0.2599421,0.12164212,-0.7507958,-0.7942379,-0.0434421
9,-1.6188513,-1.7358196,"('unaffectionate', 'caring')",0.054670766,-0.013181403,0.93927383,0.84590125,-0.2083022,-0.3010333,-0.0927311
10,0.08438127,-0.0956487,"('unsympathetic', 'sympathetic')",-0.23009789,-0.33980858,-0.055460796,-0.11772882,-0.0670591,-0.1843954,-0.1173363
11,0.3270365,0.2512748,"('unhelpful', 'helpful')",-0.43280742,-0.4913442,1.7695893,1.7789003,0.5546061,0.5129436,-0.0416625
12,-0.12113734,-0.15275717,"('unsupportive', 'supportive')",-0.12993512,0.01703319,-1.5948492,-1.528946,-0.6153073,-0.55489,0.0604173
13,-0.008724511,-0.10719855,"('impolite', 'polite')",0.28536665,0.2211448,0.20950969,0.1863753,0.1620506,0.1001072,-0.0619434
14,1.0893124,1.0029573,"('antisocial', 'social')",1.9301865,1.8588923,-0.24757363,-0.23945224,0.9239751,0.8741325,-0.0498426
15,-0.08093032,-0.124542736,"('boring', 'funny')",-0.84984463,-0.87891203,0.6435378,0.5943276,-0.0957457,-0.1363757,-0.04063
16,-1.48786,-1.4925699,"('unpopular', 'popular')",-0.7440766,-0.60881495,0.4889114,0.5151063,-0.5810084,-0.5287595,0.0522489
17,-0.69365215,-0.6527854,"('nasty', 'nice')",-1.170052,-1.0665059,-0.21225192,-0.18966198,-0.6919854,-0.6363178,0.0556676
18,-0.7801955,-0.7978288,"('disagreeable', 'welcoming')",0.13116921,0.17442828,-0.25473073,-0.3128249,-0.3012523,-0.3120751,-0.0108228
19,-1.2219472,-1.1933614,"('inhospitable', 'hospitable')",-0.9835351,-0.9221345,-0.09344299,-0.054693967,-0.7663084,-0.7233966,0.0429118
20,0.69231576,0.7398871,"('rough', 'thoughtful')",0.012946757,0.105342925,0.8935653,0.8688596,0.5329426,0.5713632,0.0384206
21,1.2455964,1.0441368,"('immoral', 'moral')",0.4125227,0.3065107,-0.3997158,-0.39038846,0.4194678,0.3200863,-0.0993815
22,0.42943898,0.31361,"('untrustworthy', 'trustworthy')",-0.09067842,-0.20963696,-0.96564245,-1.0333792,-0.2089606,-0.3098021,-0.1008415
23,-0.40102288,-0.5213385,"('insincere', 'sincere')",-0.19977333,-0.36470807,5.4437513,5.215553,1.6143184,1.4431688,-0.1711496
