,walmart_male,walmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.40259117,0.33779052,"('unsociable', 'sociable')",-0.0032200422,-0.21416324,0.1996856,0.0618136,-0.137872
1,0.27779576,0.33258128,"('unfriendly', 'friendly')",1.906113,1.7975644,1.0919544,1.0650728,-0.0268816
2,0.30498224,0.35830545,"('unlikable', 'likable')",0.8523556,0.95461017,0.578669,0.6564578,0.0777888
3,-1.1223289,-0.9403712,"('repellent', 'pleasant')",0.12937829,0.139169,-0.4964753,-0.4006011,0.0958742
4,0.2306753,0.31649274,"('disliked', 'liked')",-6.5120583,-6.442687,-3.1406915,-3.0630972,0.0775943
5,0.8293077,0.85249025,"('distant', 'outgoing')",-0.12716681,-0.04554107,0.3510704,0.4034746,0.0524042
6,0.43958646,0.5050558,"('distant', 'open')",0.23531476,0.28117037,0.3374506,0.3931131,0.0556625
7,-0.34538755,-0.2839023,"('insensitive', 'sensitive')",0.52568424,0.5057812,0.0901483,0.1109394,0.0207911
8,0.111730844,0.06385098,"('unaffectionate', 'affectionate')",0.7414802,0.7173951,0.4266055,0.3906231,-0.0359824
9,0.5869118,0.5452328,"('unaffectionate', 'caring')",1.2165834,1.2195557,0.9017476,0.8823943,-0.0193533
10,-1.0507449,-1.0490024,"('unsympathetic', 'sympathetic')",-0.16089366,-0.22018781,-0.6058193,-0.6345951,-0.0287758
11,-0.4179297,-0.41506252,"('unhelpful', 'helpful')",2.303516,2.4124918,0.9427931,0.9987146,0.0559215
12,0.16947158,0.23637992,"('unsupportive', 'supportive')",-1.5738336,-1.5437343,-0.702181,-0.6536772,0.0485038
13,-0.23617771,-0.3062905,"('impolite', 'polite')",-0.105620235,-0.16881141,-0.170899,-0.237551,-0.066652
14,-0.7824213,-0.78658533,"('antisocial', 'social')",-0.4833361,-0.56211865,-0.6328787,-0.674352,-0.0414733
15,0.45525533,0.3724936,"('boring', 'funny')",0.4226827,0.42060223,0.438969,0.3965479,-0.0424211
16,0.13988245,0.29485333,"('unpopular', 'popular')",0.7251124,0.7139717,0.4324974,0.5044125,0.0719151
17,-0.3516004,-0.25928771,"('nasty', 'nice')",-0.6638272,-0.59431994,-0.5077138,-0.4268038,0.08091
18,-0.36453795,-0.27756414,"('disagreeable', 'welcoming')",-0.48790574,-0.5025098,-0.4262218,-0.3900369,0.0361849
19,0.077483356,0.10721835,"('inhospitable', 'hospitable')",0.033522338,0.12255123,0.0555028,0.1148848,0.059382
20,0.09000071,0.18964837,"('rough', 'thoughtful')",1.1451857,1.0904713,0.6175932,0.6400598,0.0224666
21,-0.42165878,-0.43784314,"('immoral', 'moral')",-0.28862002,-0.33770862,-0.3551394,-0.3877759,-0.0326365
22,-1.0802832,-1.0699067,"('untrustworthy', 'trustworthy')",-1.0318938,-1.0751413,-1.0560884,-1.0725241,-0.0164357
23,0.30592176,0.3103481,"('insincere', 'sincere')",6.3334484,6.186358,3.319685,3.248353,-0.071332
24,0.012901105,-0.026744267,"('dishonest', 'honest')",1.0894234,1.059379,0.5511622,0.5163174,-0.0348448
25,0.23125234,0.19497782,"('egoistic', 'altruistic')",1.2850002,1.2426465,0.7581263,0.7188121,-0.0393142
26,0.48419708,0.4336724,"('hardhearted', 'benevolent')",1.473604,1.346818,0.9789006,0.8902452,-0.0886554
27,0.48892632,0.47104105,"('hardhearted', 'softhearted')",1.3983264,1.3205737,0.9436263,0.8958074,-0.0478189
28,-0.17416881,-0.2972656,"('disloyal', 'loyal')",1.0000906,0.89197725,0.4129609,0.2973558,-0.1156051
29,-0.13062902,-0.0944262,"('unfair', 'fair')",-0.45798936,-0.5697318,-0.2943092,-0.332079,-0.0377698
30,-0.020909362,0.044751517,"('intolerant', 'tolerant')",1.2231463,1.1682655,0.6011185,0.6065085,0.00539
31,-0.5981864,-0.41576934,"('evil', 'good')",-1.1851844,-1.2352909,-0.8916854,-0.8255301,0.0661553
32,0.8662586,0.7458566,"('unkind', 'kind')",1.4520373,1.3155901,1.159148,1.0307233,-0.1284247
33,0.5703926,0.47433764,"('wrong', 'right')",-0.649351,-0.6812641,-0.0394792,-0.1034632,-0.063984
34,0.4568681,0.6648493,"('mean', 'honorable')",6.2948813,6.356496,3.3758748,3.5106726,0.1347978
35,0.10396539,0.014552787,"('corrupt', 'incorrupt')",-0.41415206,-0.49429673,-0.1550933,-0.239872,-0.0847787
36,-0.29469877,-0.21426685,"('hostile', 'amicable')",-0.0453159,-0.21595034,-0.1700073,-0.2151086,-0.0451013
37,-0.1484215,-0.16352774,"('fake', 'genuine')",0.27574825,0.34072846,0.0636634,0.0886004,0.024937
38,0.08800093,0.15385509,"('untruthful', 'truthful')",0.47260097,0.57143754,0.2803009,0.3626463,0.0823454
39,1.0168126,0.9525435,"('exploitative', 'cooperative')",-0.107928686,-0.09746114,0.4544419,0.4275412,-0.0269007
40,0.066928916,0.10201784,"('stingy', 'generous')",-1.8951253,-1.98124,-0.9140982,-0.9396111,-0.0255129
41,0.042746577,0.15647939,"('unforgiving', 'forgiving')",0.14233145,0.036156207,0.092539,0.0963178,0.0037788
42,0.43789476,0.4716912,"('unreliable', 'reliable')",-3.0906053,-2.9341426,-1.3263552,-1.2312257,0.0951295
43,-0.104958475,-0.016431987,"('irresponsible', 'responsible')",0.7519414,0.77998066,0.3234915,0.3817743,0.0582828
44,-0.44568232,-0.4311832,"('prejudiced', 'unprejudiced')",-1.9206488,-1.8103334,-1.1831656,-1.1207583,0.0624073
45,-0.8845815,-0.6680262,"('incompetent', 'competent')",0.083738744,0.03816555,-0.4004214,-0.3149303,0.0854911
46,-0.14186443,-0.06353511,"('uncompetitive', 'competitive')",-0.47335067,-0.51535463,-0.3076076,-0.2894449,0.0181627
47,0.42132306,0.43199033,"('stupid', 'smart')",5.829326,5.864811,3.1253247,3.1484005,0.0230758
48,0.24385408,0.2274057,"('unintelligent', 'intelligent')",0.8463013,0.78343564,0.5450777,0.5054207,-0.039657
49,0.29984635,0.4346539,"('unable', 'able')",-0.06659888,0.074085966,0.1166237,0.2543699,0.1377462
50,0.25539356,0.24586251,"('clumsy', 'skillful')",0.3758574,0.39996415,0.3156255,0.3229133,0.0072878
51,-0.5604557,-0.6479244,"('uneducated', 'educated')",1.1982234,1.0885501,0.3188838,0.2203128,-0.098571
52,-0.3344447,-0.52833927,"('irrational', 'rational')",-0.1287031,-0.24780211,-0.2315739,-0.3880707,-0.1564968
53,-0.2378203,-0.21440496,"('uncreative', 'creative')",0.92451715,0.876158,0.3433484,0.3308765,-0.0124719
54,0.33020884,0.2820758,"('incapable', 'capable')",1.0832194,1.1724229,0.7067142,0.7272493,0.0205351
55,-0.48348734,-0.37225315,"('incompetent', 'clever')",0.32305735,0.26378992,-0.080215,-0.0542316,0.0259834
56,0.77034664,0.76312256,"('impractical', 'practical')",0.37654662,0.41050392,0.5734466,0.5868132,0.0133666
57,-1.526173,-1.5468459,"('unimaginative', 'imaginative')",-2.9956508,-3.0247853,-2.2609119,-2.2858157,-0.0249038
58,-0.023329351,0.044333987,"('undiscriminating', 'discriminating')",0.0961349,0.043700628,0.0364028,0.0440173,0.0076145
59,0.531531,0.42922089,"('foolish', 'wise')",0.35580358,0.36147258,0.4436673,0.3953467,-0.0483206
60,0.6536318,0.7035816,"('inefficient', 'efficient')",0.47085154,0.5667347,0.5622417,0.6351581,0.0729164
61,-0.006216623,-0.15346979,"('illogical', 'logical')",0.6985068,0.50179106,0.3461451,0.1741606,-0.1719845
62,-0.21278305,-0.04733212,"('incompetent', 'brilliant')",0.60022134,0.7835474,0.1937191,0.3681076,0.1743885
63,-0.36889178,-0.2660858,"('unperceptive', 'insightful')",1.2843715,1.3650085,0.4577399,0.5494614,0.0917215
64,-0.7183957,-0.8210686,"('shy', 'confident')",-6.909203,-6.8605947,-3.8137994,-3.8408318,-0.0270324
65,-0.027893994,-0.17852607,"('insecure', 'secure')",-0.11647364,-0.17983231,-0.0721838,-0.1791792,-0.1069954
66,-0.39817557,-0.44117334,"('inactive', 'active')",0.60480714,0.5542204,0.1033158,0.0565235,-0.0467923
67,0.5480394,0.46292326,"('doubtful', 'determined')",-0.3340957,-0.292378,0.1069718,0.0852726,-0.0216992
68,-0.77081895,-0.81923884,"('dependent', 'independent')",-0.3903522,-0.42752382,-0.5805856,-0.6233813,-0.0427957
