,teco_male,teco_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
16,-0.081523724,-0.13289596,"('unpopular', 'popular')",-0.4424357,-0.55867815,0.46992096,0.42019916,-0.0180128,-0.0904583,-0.0724455
17,-0.4235726,-0.40141824,"('nasty', 'nice')",-0.9528225,-0.874098,-0.39774457,-0.356446,-0.5913799,-0.5439874,0.0473925
18,-0.73177433,-0.71026444,"('disagreeable', 'welcoming')",-0.9926414,-1.0778053,-0.5033095,-0.55257046,-0.7425751,-0.7802134,-0.0376383
19,-1.1707203,-1.1932611,"('inhospitable', 'hospitable')",-1.1585814,-1.2346867,-0.1846771,-0.11594069,-0.837993,-0.8479629,-0.0099699
20,-1.0661658,-1.0164995,"('rough', 'thoughtful')",-0.07721208,-0.02084504,0.9033531,0.85287464,-0.0800083,-0.06149,0.0185183
21,-0.31299472,-0.31221163,"('immoral', 'moral')",1.5334871,1.4987749,-0.650087,-0.65059257,0.1901351,0.1786569,-0.0114782
22,-0.38873515,-0.38697642,"('untrustworthy', 'trustworthy')",-0.64005435,-0.74359,-0.9163439,-0.95331526,-0.6483778,-0.6946272,-0.0462494
23,-1.5296019,-1.5819803,"('insincere', 'sincere')",0.24352577,0.20272247,5.1374383,5.073968,1.2837874,1.23157,-0.0522174
24,-0.05541613,-0.081130065,"('dishonest', 'honest')",0.7508622,0.7042522,0.5538547,0.51415056,0.4164336,0.3790909,-0.0373427
25,-0.76562274,-0.7976402,"('egoistic', 'altruistic')",0.4569652,0.33124903,1.589748,1.5266339,0.4270302,0.3534142,-0.073616
26,-0.58388585,-0.6150625,"('hardhearted', 'benevolent')",0.40946501,0.34424564,1.6119304,1.5693116,0.4791698,0.4328316,-0.0463382
27,-0.9934934,-0.9178765,"('hardhearted', 'softhearted')",0.150179,0.21075556,1.2552364,1.1613663,0.1373073,0.1514151,0.0141078
28,-0.9419698,-1.083631,"('disloyal', 'loyal')",0.111693576,-0.09996626,0.8882929,0.7637566,0.0193389,-0.1399469,-0.1592858
29,0.25637937,0.16017692,"('unfair', 'fair')",-0.4430585,-0.50811195,-0.4617765,-0.5799162,-0.2161519,-0.3092837,-0.0931318
30,-0.08340523,-0.07506462,"('intolerant', 'tolerant')",1.3423758,1.3151124,1.3604414,1.313495,0.8731373,0.8511809,-0.0219564
31,-0.043254685,0.03394318,"('evil', 'good')",-1.4432861,-1.5318288,-0.8426101,-0.90541387,-0.7763836,-0.8010998,-0.0247162
32,-0.78113914,-0.8281425,"('unkind', 'kind')",0.28981596,0.28582802,0.5321392,0.43172002,0.0136053,-0.0368648,-0.0504701
33,0.5858479,0.49466074,"('wrong', 'right')",0.73175806,0.60310256,-0.56059104,-0.63596034,0.2523383,0.1539343,-0.098404
34,-0.71681666,-0.587396,"('mean', 'honorable')",0.2052413,0.2360096,5.594753,5.758645,1.6943925,1.8024195,0.108027
35,0.52493393,0.38993967,"('corrupt', 'incorrupt')",-1.0807287,-1.225602,0.20092887,0.06604388,-0.1182886,-0.2565395,-0.1382509
36,-0.017712327,-0.17129171,"('hostile', 'amicable')",-1.0885361,-1.3869004,0.4003639,0.20476171,-0.2352949,-0.4511435,-0.2158486
37,-0.7180088,-0.78097403,"('fake', 'genuine')",0.21927771,0.16914107,0.21306323,0.22553962,-0.0952226,-0.1287645,-0.0335419
38,-0.5650865,-0.5818956,"('untruthful', 'truthful')",0.11953526,0.026891954,-0.18833005,-0.16842127,-0.2112938,-0.2411416,-0.0298478
39,1.2207032,1.2813061,"('exploitative', 'cooperative')",0.097663745,0.2527776,0.1100248,0.11089684,0.4761306,0.5483268,0.0721962
40,0.35043162,0.2955814,"('stingy', 'generous')",0.11885244,0.010207875,-1.392864,-1.562312,-0.30786,-0.4188409,-0.1109809
41,-0.7256048,-0.68238634,"('unforgiving', 'forgiving')",-0.46618313,-0.63431627,0.015302505,-0.108036906,-0.3921618,-0.4749132,-0.0827514
42,0.4793252,0.5208352,"('unreliable', 'reliable')",0.36859733,0.36464226,-3.0444212,-3.0121534,-0.7321662,-0.7088919,0.0232743
43,-0.74082565,-0.6418652,"('irresponsible', 'responsible')",1.2324498,1.2882382,0.3015398,0.3149085,0.264388,0.3204272,0.0560392
44,1.0311382,1.0246527,"('prejudiced', 'unprejudiced')",-0.21418676,-0.14060162,-1.1649022,-1.1505731,-0.1159836,-0.0888407,0.0271429
45,-1.624737,-1.5276865,"('incompetent', 'competent')",-0.1977261,-0.31316376,-0.30007124,-0.39823434,-0.7075114,-0.7463615,-0.0388501
46,-0.8936313,-0.8421226,"('uncompetitive', 'competitive')",0.3432682,0.38577038,-0.816748,-0.8516429,-0.4557037,-0.4359984,0.0197053
47,-0.5628226,-0.3874693,"('stupid', 'smart')",0.952143,1.0330114,5.2664247,5.4112024,1.8852483,2.0189149,0.1336666
48,-0.6517435,-0.6691946,"('unintelligent', 'intelligent')",1.1720694,1.12885,0.33005315,0.32854053,0.2834597,0.262732,-0.0207277
49,-0.6125939,-0.540781,"('unable', 'able')",-0.18103597,-0.13920188,-0.37280926,-0.24822053,-0.3888131,-0.3094012,0.0794119
50,0.24599497,0.26618814,"('clumsy', 'skillful')",-0.20062394,-0.28589436,-0.03553115,-0.05885248,0.00328,-0.0261862,-0.0294662
51,-1.4971546,-1.5760487,"('uneducated', 'educated')",0.10796325,0.063831806,0.3470134,0.2704752,-0.3473926,-0.4139139,-0.0665213
52,0.9774689,0.71005327,"('irrational', 'rational')",-0.25119868,-0.48589528,0.38800088,0.2440158,0.3714237,0.1560579,-0.2153658
53,-0.953155,-0.99920815,"('uncreative', 'creative')",0.70761764,0.5640749,0.8805148,0.7956331,0.2116592,0.1201666,-0.0914926
54,-0.47661653,-0.51878166,"('incapable', 'capable')",-0.4113592,-0.44260183,0.8591751,0.91749424,-0.0096002,-0.0146297,-0.0050295
55,-1.4019701,-1.2813007,"('incompetent', 'clever')",-0.0632588,-0.05769303,-0.16963632,-0.20998529,-0.5449551,-0.5163263,0.0286288
56,-0.6803435,-0.6498655,"('impractical', 'practical')",1.3354588,1.3437204,-0.24571209,-0.25752056,0.1364677,0.1454448,0.0089771
57,-1.1903999,-1.2074848,"('unimaginative', 'imaginative')",0.76496536,0.6683243,-2.1660752,-2.2551382,-0.8638366,-0.9314329,-0.0675963
58,-0.4990577,-0.5601992,"('undiscriminating', 'discriminating')",0.94497925,0.85035664,0.16413285,0.086838946,0.2033515,0.1256655,-0.077686
59,1.2506515,1.2190368,"('foolish', 'wise')",0.7851708,0.7340459,0.4228826,0.4128586,0.8195683,0.7886472,-0.0309211
60,-0.8496269,-0.748296,"('inefficient', 'efficient')",2.1933022,2.3640256,-0.30816734,-0.2085083,0.3451693,0.4690738,0.1239045
61,-0.06510383,-0.16680565,"('illogical', 'logical')",1.2059534,1.1089675,-0.021546457,-0.1667904,0.373101,0.2584572,-0.1146438
62,-0.3459051,-0.23483142,"('incompetent', 'brilliant')",0.80894285,0.93447846,0.036130555,0.13597925,0.1663894,0.2785421,0.1121527
63,-1.103183,-0.9948972,"('unperceptive', 'insightful')",0.60597765,0.617836,0.4434512,0.48813134,-0.0179181,0.0370234,0.0549415
64,0.7437294,0.683457,"('shy', 'confident')",1.1904819,1.1883816,-6.2620482,-6.30929,-1.4426123,-1.4791505,-0.0365382
65,-0.37491587,-0.42909035,"('insecure', 'secure')",0.8430863,0.8747238,-0.58384395,-0.57795084,-0.0385578,-0.0441058,-0.005548
66,-0.57701254,-0.6363505,"('inactive', 'active')",-0.8109924,-0.83109826,0.92063653,0.87215203,-0.1557895,-0.1984322,-0.0426427
67,0.06139084,0.07709806,"('doubtful', 'determined')",-0.20498754,-0.17419733,-0.54002005,-0.47417757,-0.2278723,-0.1904256,0.0374467
68,-0.7835932,-0.80020875,"('dependent', 'independent')",-0.27016848,-0.2755926,-0.73690695,-0.75881135,-0.5968896,-0.6115376,-0.014648
69,0.55050915,0.52862144,"('lazy', 'industrious')",0.44870025,0.3499477,-0.46612832,-0.45362654,0.1776937,0.1416475,-0.0360462
70,-0.53595674,-0.45617676,"('lethargic', 'energetic')",0.6250905,0.7340046,0.51514935,0.56974286,0.2014277,0.2825236,0.0810959
71,-0.08073975,-0.0795486,"('diffident', 'self-confident')",1.319282,1.326341,0.39169732,0.35899445,0.5434132,0.5352623,-0.0081509
72,-0.16220927,-0.18063372,"('unambitious', 'ambitious')",0.5599898,0.59661615,-1.2352445,-1.2004278,-0.2791547,-0.2614818,0.0176729
73,1.7400436,1.6292136,"('helpless', 'self-reliant')",1.1892966,1.1252198,-2.7398784,-2.7537625,0.063154,0.0002236,-0.0629304
74,-0.16491261,-0.16424552,"('undedicated', 'dedicated')",0.119459435,0.086829804,0.11426515,0.07309179,0.0229373,-0.0014413,-0.0243786
75,0.28409445,0.32838315,"('meek', 'impulsive')",-0.6128902,-0.6232988,-0.11794603,-0.034604378,-0.1489139,-0.10984,0.0390739
76,0.31653345,0.3843272,"('anxious', 'daring')",0.27947724,0.39212456,0.20236233,0.27408662,0.2661243,0.3501795,0.0840552
77,-0.5419806,-0.5401833,"('unmotivated', 'motivated')",0.6185233,0.5407372,-1.2749112,-1.1928382,-0.3994562,-0.3974281,0.0020281
78,-1.3016427,-1.1777172,"('nonresilient', 'resilient')",0.034480575,0.057396483,-0.13928452,-0.07503115,-0.4688155,-0.3984506,0.0703649
79,-0.07800849,-0.14184679,"('wavering', 'unwavering')",-0.8007917,-0.97378093,0.027376333,0.03788138,-0.2838079,-0.3592488,-0.0754409
80,0.5598609,0.603522,"('dominated', 'dominating')",0.46477655,0.6214873,-1.1105468,-1.0561239,-0.0286365,0.0562952,0.0849317
81,-0.26871818,-0.2572629,"('submissive', 'aggressive')",1.6968131,1.7774742,-0.6967004,-0.6722231,0.2437982,0.2826627,0.0388645
82,-1.4558712,-1.4097463,"('poor', 'rich')",-0.18351167,-0.25819966,5.6347747,5.6675963,1.3317973,1.3332168,0.0014195
83,-0.33406433,-0.37889457,"('powerless', 'powerful')",0.87337136,0.87717897,-1.2673204,-1.3195537,-0.2426711,-0.2737564,-0.0310853
84,0.74928594,0.6114337,"('inferior', 'superior')",0.38386697,0.31640583,0.94873554,0.89593333,0.6939628,0.6079243,-0.0860385
85,1.0595423,0.94832826,"('insignificant', 'prestigious')",0.00998804,-0.15414017,0.9416272,0.92226344,0.6703858,0.5721505,-0.0982353
86,-1.7980205,-1.8635783,"('uninfluential', 'influential')",0.6003076,0.45051506,-0.3311291,-0.48593533,-0.509614,-0.6329995,-0.1233855
87,0.24504687,0.12217893,"('unsuccessful', 'successful')",0.33298653,0.3043684,0.46229997,0.48507747,0.3467778,0.3038749,-0.0429029
88,-0.39630225,-0.5315052,"('low', 'eminent')",0.13267532,0.0065486617,0.29317605,0.28839576,0.0098497,-0.0788536,-0.0887033
