,steris_male,steris_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.69739705,-0.80100995,"('unsociable', 'sociable')",-0.5441823,-0.6894573,-0.6207896,-0.7452337,-0.1244441
1,-1.553392,-1.5580387,"('unfriendly', 'friendly')",2.192564,2.1131485,0.319586,0.2775549,-0.0420311
2,0.3086641,0.33130205,"('unlikable', 'likable')",0.3778717,0.44732395,0.3432679,0.389313,0.0460451
3,-0.78951377,-0.5978742,"('repellent', 'pleasant')",-0.09153733,0.048882216,-0.4405255,-0.274496,0.1660295
4,-0.28539988,-0.23824233,"('disliked', 'liked')",-5.4845943,-5.8860483,-2.8849971,-3.0621452,-0.1771481
5,-1.8602142,-1.8084198,"('distant', 'outgoing')",0.37573904,0.41893467,-0.7422376,-0.6947426,0.047495
6,-1.9299544,-1.8749672,"('distant', 'open')",0.28521767,0.37419674,-0.8223684,-0.7503852,0.0719832
7,-0.14111803,-0.1272414,"('insensitive', 'sensitive')",0.27765253,0.3538878,0.0682672,0.1133232,0.045056
8,-0.70737094,-0.7622591,"('unaffectionate', 'affectionate')",1.1991651,1.1283479,0.2458971,0.1830444,-0.0628527
9,-0.97098213,-0.99757093,"('unaffectionate', 'caring')",1.3787955,1.3877776,0.2039067,0.1951033,-0.0088034
10,-0.32244208,-0.33226237,"('unsympathetic', 'sympathetic')",-0.6092356,-0.5423759,-0.4658388,-0.4373192,0.0285196
11,-0.35891464,-0.40076077,"('unhelpful', 'helpful')",1.1243638,1.2442474,0.3827246,0.4217433,0.0390187
12,-0.30491522,-0.26785707,"('unsupportive', 'supportive')",-1.4839092,-1.4731964,-0.8944122,-0.8705267,0.0238855
13,-0.47745696,-0.6316128,"('impolite', 'polite')",-0.77210426,-0.77072144,-0.6247806,-0.7011671,-0.0763865
14,0.47879624,0.47630268,"('antisocial', 'social')",0.33516428,0.22188838,0.4069803,0.3490955,-0.0578848
15,-0.13835117,-0.27486396,"('boring', 'funny')",0.15451701,0.09496168,0.0080829,-0.0899511,-0.098034
16,-0.5523372,-0.4242481,"('unpopular', 'popular')",-0.061679713,-0.016183734,-0.3070085,-0.2202159,0.0867926
17,-0.11060775,-0.1280376,"('nasty', 'nice')",-0.63041365,-0.56483966,-0.3705107,-0.3464386,0.0240721
18,-0.6538897,-0.5799045,"('disagreeable', 'welcoming')",-0.7149854,-0.65417683,-0.6844375,-0.6170406,0.0673969
19,-1.3942847,-1.3894047,"('inhospitable', 'hospitable')",-0.091983244,-0.036599915,-0.743134,-0.7130023,0.0301317
20,0.3490379,0.32072717,"('rough', 'thoughtful')",1.0142387,0.9493912,0.6816383,0.6350592,-0.0465791
21,0.24613255,0.23187968,"('immoral', 'moral')",-1.2749888,-1.2050165,-0.5144281,-0.4865684,0.0278597
22,-0.37223983,-0.35381114,"('untrustworthy', 'trustworthy')",-0.611262,-0.6553772,-0.4917509,-0.5045942,-0.0128433
