,alexion_male,alexion_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4912658,-1.7813776,"('unsociable', 'sociable')",0.4061048,0.24225344,-0.72203386,-0.8941055,-0.6023983,-0.8110766,-0.2086783
1,-0.10034366,0.20622917,"('unfriendly', 'friendly')",0.3526204,0.25221044,1.7116978,1.5769346,0.6546582,0.6784581,0.0237999
2,0.3936714,0.44540986,"('unlikable', 'likable')",0.5134288,0.4566893,0.99706614,1.0522009,0.6347221,0.6514333,0.0167112
3,-1.3827024,-1.4694606,"('repellent', 'pleasant')",-0.87587523,-0.7534708,-0.25189203,-0.17272614,-0.8368232,-0.7985525,0.0382707
4,0.06823377,0.22446184,"('disliked', 'liked')",-0.048047714,-0.10797604,-6.08742,-6.1344514,-2.0224113,-2.0059886,0.0164227
5,-0.23450069,0.18447256,"('distant', 'outgoing')",-0.18849626,-0.19602081,0.34441024,0.44211566,-0.0261956,0.1435225,0.1697181
6,-0.21858953,0.21007988,"('distant', 'open')",-0.32157868,-0.32095075,1.0370134,1.1161151,0.1656151,0.3350814,0.1694663
7,-1.2308035,-1.4232882,"('insensitive', 'sensitive')",-0.6713322,-0.59269994,0.21897642,0.1621342,-0.5610531,-0.6179513,-0.0568982
8,2.125497,2.3223832,"('unaffectionate', 'affectionate')",0.034433655,0.046064705,0.74674046,0.77087355,0.9688903,1.0464404,0.0775501
9,1.1970059,1.4202683,"('unaffectionate', 'caring')",0.24550614,0.33076218,1.1433047,1.2439766,0.861939,0.9983357,0.1363967
10,-2.0990157,-2.525622,"('unsympathetic', 'sympathetic')",-0.7072547,-0.74940413,-0.8231766,-0.8835538,-1.2098157,-1.3861933,-0.1763776
11,-0.59865004,-0.7635591,"('unhelpful', 'helpful')",-0.05825373,-0.11019253,1.4744033,1.5280701,0.2724998,0.2181062,-0.0543936
12,0.48846167,0.4359769,"('unsupportive', 'supportive')",0.68951875,0.7580616,-1.993111,-1.9867413,-0.2717102,-0.2642343,0.0074759
13,-2.2490754,-2.6211147,"('impolite', 'polite')",-1.3152629,-1.5096189,-0.46888912,-0.5663854,-1.3444091,-1.5657063,-0.2212972
14,-1.5551009,-1.8461759,"('antisocial', 'social')",0.2418746,0.3400689,-0.83483493,-0.9170964,-0.7160204,-0.8077345,-0.0917141
15,-0.35398686,-0.2678486,"('boring', 'funny')",-0.59079045,-0.6819759,0.338543,0.23376602,-0.2020781,-0.2386862,-0.0366081
16,-0.47245532,-0.34382516,"('unpopular', 'popular')",0.31281546,0.33943513,0.8923162,0.8935086,0.2442255,0.2963729,0.0521474
17,-0.7679968,-0.7363662,"('nasty', 'nice')",-1.1895198,-1.1601346,-0.7265337,-0.6643337,-0.8946834,-0.8536115,0.0410719
18,0.46528763,0.3778358,"('disagreeable', 'welcoming')",-0.029551692,0.011160433,-0.03279927,-0.13065642,0.1343122,0.0861133,-0.0481989
19,-0.71853113,-0.34994227,"('inhospitable', 'hospitable')",-0.79316866,-0.82738626,0.046003863,0.103219494,-0.4885653,-0.3580364,0.1305289
20,-0.49591166,-0.6332163,"('rough', 'thoughtful')",0.6789293,0.71640456,0.99168235,0.9573757,0.3915667,0.3468546,-0.0447121
21,-1.1399511,-1.4589195,"('immoral', 'moral')",-0.23390776,-0.3307623,-1.1844355,-1.2529085,-0.8527648,-1.0141967,-0.1614319
22,-0.81926763,-1.0864855,"('untrustworthy', 'trustworthy')",-0.9588625,-1.0268923,-1.1726435,-1.2275839,-0.9835912,-1.1136539,-0.1300627
23,-0.848843,-1.0093031,"('insincere', 'sincere')",-0.11280754,-0.1408881,5.3765187,5.401537,1.4716228,1.4171152,-0.0545076
24,-0.76385295,-0.9326592,"('dishonest', 'honest')",-1.2540497,-1.2200615,0.6656163,0.63070095,-0.4507621,-0.5073399,-0.0565778
25,0.7310592,0.8949796,"('egoistic', 'altruistic')",0.24329853,0.38704845,1.5405207,1.425867,0.8382928,0.9026317,0.0643389
26,0.71000314,0.73383725,"('hardhearted', 'benevolent')",1.084573,1.009678,1.1967791,0.9060676,0.9971185,0.8831943,-0.1139242
27,-0.3234099,-0.34459364,"('hardhearted', 'softhearted')",-0.18127173,-0.22710238,1.7228276,1.5492015,0.4060487,0.3258351,-0.0802136
28,0.6754066,0.6443457,"('disloyal', 'loyal')",0.38527998,0.38350362,1.162576,1.1404387,0.7410875,0.7227627,-0.0183248
29,-0.45210323,-0.3286085,"('unfair', 'fair')",-0.62478954,-0.5894267,-0.44352546,-0.5937745,-0.5068061,-0.5039366,0.0028695
30,-0.8112706,-1.0289326,"('intolerant', 'tolerant')",0.534078,0.55168295,0.72416365,0.6325643,0.1489904,0.0517716,-0.0972188
31,0.0073099826,0.44367877,"('evil', 'good')",-1.004634,-1.0221645,-0.8206274,-0.9261472,-0.6059838,-0.5015443,0.1044395
32,-0.29403746,-0.4151756,"('unkind', 'kind')",0.44118688,0.366816,1.0264348,0.8200763,0.3911947,0.2572389,-0.1339558
33,0.54817766,0.5982298,"('wrong', 'right')",0.31106263,0.2584653,-0.19156535,-0.27947602,0.2225583,0.1924064,-0.0301519
34,-0.3249624,-0.22502287,"('mean', 'honorable')",-0.6926281,-0.6440966,6.0499773,6.1458273,1.6774623,1.7589025,0.0814402
35,1.4374638,1.7502594,"('corrupt', 'incorrupt')",-0.5462067,-0.52211416,0.23345153,0.2079774,0.3749028,0.4787076,0.1038048
36,0.4185,0.76179004,"('hostile', 'amicable')",-1.4979484,-1.5337102,0.6257764,0.4365274,-0.151224,-0.1117976,0.0394264
37,0.23231897,0.17291851,"('fake', 'genuine')",-0.3775415,-0.345802,0.24315198,0.29241526,0.0326431,0.0398439,0.0072008
38,0.14232944,0.24054539,"('untruthful', 'truthful')",-0.36335227,-0.37533864,0.06856973,0.15292801,-0.0508177,0.0060449,0.0568626
39,-1.137752,-1.1763994,"('exploitative', 'cooperative')",-0.15333742,-0.09563337,-0.2647803,-0.26913935,-0.5186233,-0.513724,0.0048993
40,0.2612314,0.19975345,"('stingy', 'generous')",0.6661178,0.72900826,-1.4392115,-1.5372514,-0.1706208,-0.2028299,-0.0322091
41,-0.20574792,-0.27025825,"('unforgiving', 'forgiving')",0.6228137,0.6064001,0.04303336,-0.14348322,0.1533664,0.0642195,-0.0891469
42,0.37371653,0.34977436,"('unreliable', 'reliable')",-0.023694554,0.026125763,-2.6955082,-2.6141346,-0.7818287,-0.7460782,0.0357505
43,-1.0119102,-1.1173223,"('irresponsible', 'responsible')",0.09955174,0.04958734,0.13087985,0.071157165,-0.2604929,-0.3321926,-0.0716997
44,-0.5991756,-0.67785805,"('prejudiced', 'unprejudiced')",-1.4233938,-1.3972443,-1.4016818,-1.4151881,-1.141417,-1.1634301,-0.0220131
45,-1.735352,-1.8949068,"('incompetent', 'competent')",0.2634076,0.19261362,-0.5355286,-0.7098323,-0.6691577,-0.8040419,-0.1348842
46,-1.3531264,-1.6012256,"('uncompetitive', 'competitive')",0.5505156,0.53423184,-0.87400544,-0.91991884,-0.5588721,-0.6623042,-0.1034321
47,-1.5537285,-1.6872894,"('stupid', 'smart')",0.6287834,0.54423577,5.8215194,5.789168,1.6321915,1.5487048,-0.0834867
48,-0.023822691,-0.23401284,"('unintelligent', 'intelligent')",1.0621446,1.0134189,0.12039411,0.022913696,0.3862387,0.2674399,-0.1187988
49,-0.16065603,-0.08872387,"('unable', 'able')",0.43971467,0.54261255,0.26729158,0.47972068,0.1821167,0.3112031,0.1290864
50,0.74675363,0.8462051,"('clumsy', 'skillful')",0.08972484,0.14413923,0.41315225,0.5019335,0.4165436,0.497426,0.0808824
51,-0.57317346,-0.80304337,"('uneducated', 'educated')",0.13173118,-0.02350872,0.052690048,-0.028899956,-0.1295841,-0.2851507,-0.1555666
52,0.5131193,0.76366967,"('irrational', 'rational')",-0.53806174,-0.576342,0.30872223,0.24579531,0.0945933,0.1443743,0.049781
53,-0.9195616,-0.680026,"('uncreative', 'creative')",-0.29997414,-0.2656319,0.983483,0.99189717,-0.0786843,0.0154131,0.0940974
54,0.81113046,1.0094149,"('incapable', 'capable')",0.043922674,0.08955271,1.3863846,1.5101799,0.7471459,0.8697158,0.1225699
55,-1.0254971,-1.4270654,"('incompetent', 'clever')",0.77015877,0.7426285,-0.3968227,-0.4638174,-0.217387,-0.3827514,-0.1653644
56,-0.6656342,-0.74033314,"('impractical', 'practical')",0.6564339,0.614031,-0.65515256,-0.66956884,-0.221451,-0.2652903,-0.0438393
57,-1.1159713,-1.2917715,"('unimaginative', 'imaginative')",-0.18691845,-0.18793543,-2.9647157,-3.0967722,-1.4225353,-1.525493,-0.1029577
58,0.10465704,0.23497574,"('undiscriminating', 'discriminating')",-0.3060556,-0.25037405,-0.28449714,-0.25498864,-0.1619652,-0.090129,0.0718362
59,0.9451064,1.1959975,"('foolish', 'wise')",0.15074034,0.20049064,0.62771726,0.62082124,0.5745213,0.6724364,0.0979151
60,-2.0494127,-2.3959887,"('inefficient', 'efficient')",0.52082634,0.5394256,-0.3700781,-0.3235951,-0.6328882,-0.7267194,-0.0938312
61,-1.4168056,-1.4180024,"('illogical', 'logical')",-0.66592336,-0.773865,0.09988873,-0.050007656,-0.6609467,-0.7472916,-0.0863449
62,-1.3159914,-1.491703,"('incompetent', 'brilliant')",0.36665902,0.44202453,-0.24536341,-0.01139769,-0.3982319,-0.3536921,0.0445398
63,-1.4560026,-1.4608283,"('unperceptive', 'insightful')",0.21955132,0.21423945,0.57435334,0.6457248,-0.2206993,-0.200288,0.0204113
64,-0.63552403,-0.7766933,"('shy', 'confident')",-0.14945555,-0.20039026,-6.4204264,-6.4248085,-2.4018021,-2.4672974,-0.0654953
65,-0.86063343,-1.2103468,"('insecure', 'secure')",-0.48128182,-0.58207095,-0.28927138,-0.35323596,-0.5437289,-0.7152179,-0.171489
66,-0.17385006,-0.008824617,"('inactive', 'active')",-0.9671504,-0.8490497,1.0772464,1.0342989,-0.0212514,0.0588082,0.0800596
67,-0.3006221,-0.31054863,"('doubtful', 'determined')",-0.014734961,-0.036651075,-0.37274304,-0.41020963,-0.2293667,-0.2524698,-0.0231031
