,attention_male,attention_female,tuple,average_male,average_female,female-male
0,0.3159787,0.34215382,"('unsociable', 'sociable')",0.3159787,0.3421538,0.0261751
1,1.2163248,1.3885727,"('unfriendly', 'friendly')",1.2163248,1.3885727,0.1722479
2,0.06479426,0.26923794,"('unlikable', 'likable')",0.0647943,0.2692379,0.2044436
3,0.9387903,1.0900056,"('repellent', 'pleasant')",0.9387903,1.0900056,0.1512153
4,-7.1433015,-7.412363,"('disliked', 'liked')",-7.1433015,-7.4123631,-0.2690616
5,-0.17750344,0.008058041,"('distant', 'outgoing')",-0.1775034,0.008058,0.1855614
6,0.100369215,0.1672267,"('distant', 'open')",0.1003692,0.1672267,0.0668575
7,1.3866255,1.5210979,"('insensitive', 'sensitive')",1.3866255,1.5210979,0.1344724
8,1.1669633,1.1998723,"('unaffectionate', 'affectionate')",1.1669633,1.1998723,0.032909
9,1.4181416,1.6966496,"('unaffectionate', 'caring')",1.4181416,1.6966496,0.278508
10,1.164348,1.2164472,"('unsympathetic', 'sympathetic')",1.164348,1.2164472,0.0520992
11,2.1311731,2.39533,"('unhelpful', 'helpful')",2.1311731,2.39533,0.2641569
12,-1.1841141,-0.99016994,"('unsupportive', 'supportive')",-1.1841141,-0.9901699,0.1939442
13,0.0530854,0.26302153,"('impolite', 'polite')",0.0530854,0.2630215,0.2099361
14,0.42368165,0.29224846,"('antisocial', 'social')",0.4236816,0.2922485,-0.1314331
15,0.53599244,0.48869377,"('boring', 'funny')",0.5359924,0.4886938,-0.0472986
16,-0.65054727,-0.48566413,"('unpopular', 'popular')",-0.6505473,-0.4856641,0.1648832
17,-0.040684663,-0.111371264,"('nasty', 'nice')",-0.0406847,-0.1113713,-0.0706866
18,-0.26308277,-0.15734822,"('disagreeable', 'welcoming')",-0.2630828,-0.1573482,0.1057346
19,-0.55529505,-0.3455961,"('inhospitable', 'hospitable')",-0.5552951,-0.3455961,0.209699
20,0.65950084,0.4477123,"('rough', 'thoughtful')",0.6595008,0.4477123,-0.2117885
21,-0.19189301,0.11509645,"('immoral', 'moral')",-0.191893,0.1150964,0.3069894
22,0.10578366,0.178586,"('untrustworthy', 'trustworthy')",0.1057837,0.178586,0.0728023
23,6.5076766,7.05038,"('insincere', 'sincere')",6.5076766,7.0503802,0.5427036
24,1.7944208,2.0063999,"('dishonest', 'honest')",1.7944208,2.0063999,0.2119791
25,0.59688425,0.55873245,"('egoistic', 'altruistic')",0.5968843,0.5587325,-0.0381518
26,1.0804874,0.6266391,"('hardhearted', 'benevolent')",1.0804874,0.6266391,-0.4538483
27,1.7227384,1.5484672,"('hardhearted', 'softhearted')",1.7227384,1.5484672,-0.1742712
28,1.563258,1.4671926,"('disloyal', 'loyal')",1.5632581,1.4671926,-0.0960655
29,-0.23668155,-0.37538016,"('unfair', 'fair')",-0.2366816,-0.3753802,-0.1386986
30,0.828678,0.918878,"('intolerant', 'tolerant')",0.828678,0.918878,0.0902
31,-1.1309721,-1.3168294,"('evil', 'good')",-1.1309721,-1.3168294,-0.1858573
32,1.3484473,1.3457685,"('unkind', 'kind')",1.3484473,1.3457685,-0.0026788
33,-0.15805155,-0.13935752,"('wrong', 'right')",-0.1580516,-0.1393575,0.0186941
34,4.510945,5.0735016,"('mean', 'honorable')",4.5109448,5.0735016,0.5625568
35,-1.0345261,-1.3753806,"('corrupt', 'incorrupt')",-1.0345261,-1.3753806,-0.3408545
36,-0.9064961,-1.1886252,"('hostile', 'amicable')",-0.9064961,-1.1886252,-0.2821291
37,1.0917512,1.0342374,"('fake', 'genuine')",1.0917512,1.0342374,-0.0575138
38,-0.2769547,0.027094558,"('untruthful', 'truthful')",-0.2769547,0.0270946,0.3040493
39,0.2194469,0.1981683,"('exploitative', 'cooperative')",0.2194469,0.1981683,-0.0212786
40,-1.0945213,-1.2360964,"('stingy', 'generous')",-1.0945213,-1.2360964,-0.1415751
41,0.760005,0.45044816,"('unforgiving', 'forgiving')",0.760005,0.4504482,-0.3095568
42,-1.9685457,-2.0659509,"('unreliable', 'reliable')",-1.9685457,-2.0659509,-0.0974052
43,1.3609358,1.6211128,"('irresponsible', 'responsible')",1.3609358,1.6211128,0.260177
44,-1.2716253,-1.5699661,"('prejudiced', 'unprejudiced')",-1.2716253,-1.5699661,-0.2983408
45,0.6765071,0.5233962,"('incompetent', 'competent')",0.6765071,0.5233962,-0.1531109
46,-0.5613058,-0.46892703,"('uncompetitive', 'competitive')",-0.5613058,-0.468927,0.0923788
47,4.8317776,5.1528735,"('stupid', 'smart')",4.8317776,5.1528735,0.3210959
48,0.46417066,0.6989525,"('unintelligent', 'intelligent')",0.4641707,0.6989525,0.2347818
49,-0.11593628,0.19888574,"('unable', 'able')",-0.1159363,0.1988857,0.314822
50,-0.16840011,-0.092574194,"('clumsy', 'skillful')",-0.1684001,-0.0925742,0.0758259
51,0.8825878,1.0036778,"('uneducated', 'educated')",0.8825878,1.0036778,0.12109
52,-0.35899034,-0.55297154,"('irrational', 'rational')",-0.3589903,-0.5529715,-0.1939812
