,hunt_male,hunt_female,tuple,jb_male,jb_female,transport_male,transport_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,3.0583274,3.0401556,"('unsociable', 'sociable')",0.32204157,0.20513289,0.22150871,0.17246044,1.1905557,1.0192344,0.074704476,-0.03816431,0.9734276,0.8797638,-0.0936638
1,-1.009335,-0.8218075,"('unfriendly', 'friendly')",-1.7996669,-1.874896,1.2104158,1.3417966,0.07351073,-0.06044493,1.8689543,1.7068517,0.0687758,0.0583,-0.0104758
2,1.1398456,1.1503063,"('unlikable', 'likable')",1.411912,1.418572,0.7385962,0.8239578,1.4534584,1.5673054,0.6105531,0.805288,1.0708731,1.1530859,0.0822128
3,1.6266078,1.7275397,"('repellent', 'pleasant')",1.0813025,1.0728608,-0.51499206,-0.31620595,0.8386855,0.93190867,0.82185155,0.8408649,0.7706911,0.8513936,0.0807025
4,-4.168872,-4.1931176,"('disliked', 'liked')",-0.19023143,-0.34438384,0.49205226,0.36830023,0.29347026,0.21695256,-5.5702143,-5.438541,-1.828759,-1.8781578,-0.0493988
5,-3.759161,-3.6950355,"('distant', 'outgoing')",-0.81682795,-0.7545921,0.85397327,0.8047637,-0.6853399,-0.7838416,-0.31615424,-0.25310662,-0.944702,-0.9363624,0.0083396
6,-3.6854134,-3.675147,"('distant', 'open')",-1.3291105,-1.2339543,0.5922847,0.60318184,-1.2268262,-1.3140651,0.24890894,0.27141997,-1.0800313,-1.0697129,0.0103184
7,4.064494,4.047296,"('insensitive', 'sensitive')",0.43872505,0.47114146,0.40029508,0.6462568,0.5481165,0.58308685,1.2031863,1.1070664,1.3309635,1.3709696,0.0400061
8,-1.264454,-1.1611537,"('unaffectionate', 'affectionate')",-1.6127691,-1.6575943,1.0154712,0.91843534,-0.5328808,-0.6368659,0.7428326,0.5514326,-0.33036,-0.3971492,-0.0667892
9,0.15571055,0.19266015,"('unaffectionate', 'caring')",-0.7638085,-0.885423,0.9420831,0.87278503,0.48128775,0.2750888,1.340547,1.1909436,0.431164,0.3292109,-0.1019531
10,4.015411,3.9254875,"('unsympathetic', 'sympathetic')",0.063891396,-0.04885524,-0.7891156,-0.64721453,0.34360376,0.24681774,0.65986603,0.41824335,0.8587313,0.7788958,-0.0798355
11,2.0795894,2.0228403,"('unhelpful', 'helpful')",0.45034772,0.4473583,0.16808386,0.19619666,1.2481288,1.2021275,2.0594246,2.0198758,1.2011148,1.1776796,-0.0234352
12,0.7943184,0.9659084,"('unsupportive', 'supportive')",1.0037899,1.082608,0.56403893,0.75580025,0.84485656,0.9007961,-1.7261317,-1.6595823,0.2961744,0.4091061,0.1129317
13,2.9984467,2.859053,"('impolite', 'polite')",0.8247411,0.85528547,-0.14617577,-0.09563197,1.0228199,0.92304295,0.16366285,0.053198315,0.972699,0.9189895,-0.0537095
14,4.0768676,4.176318,"('antisocial', 'social')",0.8498957,0.8241281,1.0252136,1.1385158,1.5471141,1.6350806,-0.32195678,-0.22011854,1.4354269,1.5107849,0.075358
