,signature_male,signature_female,tuple,bank_male,bank_female,new_male,new_female,york_male,york_female,ny_male,ny_female,average_male,average_female,female-male
0,-0.14574288,-0.20420021,"('unsociable', 'sociable')",0.859031,0.78776836,-0.27172124,-0.3411882,-0.3090411,-0.41451168,-0.35415763,-0.46175018,-0.0443264,-0.1267764,-0.08245
1,0.42693081,0.43920064,"('unfriendly', 'friendly')",0.52697694,0.5529581,-1.6190403,-1.5669023,-0.8454347,-0.875089,0.8591999,0.82369184,-0.1302735,-0.1252281,0.0050454
2,1.6715304,1.6959996,"('unlikable', 'likable')",2.2505815,2.2895572,1.1263644,1.1373844,1.6628228,1.6400615,1.0213588,1.0720179,1.5465316,1.567004,0.0204724
3,-1.1002982,-1.0221955,"('repellent', 'pleasant')",-0.07744035,0.019453943,0.094694555,0.12966965,-0.10166443,-0.007819873,0.16100536,0.17546165,-0.2047406,-0.141086,0.0636546
4,-0.11234491,-0.031064969,"('disliked', 'liked')",-0.15023766,-0.15073036,0.8503771,0.97943664,0.27794483,0.36065078,-2.86693,-2.6934886,-0.4002381,-0.3070393,0.0931988
5,0.23846461,0.40617824,"('distant', 'outgoing')",0.029652778,0.15077841,0.47231528,0.6301347,0.70986116,0.7918561,0.44339174,0.5293412,0.3787371,0.5016577,0.1229206
6,-0.2804328,-0.09848197,"('distant', 'open')",-0.57757586,-0.41251317,0.031435408,0.23268205,0.29204705,0.39334702,0.6922794,0.8113093,0.0315507,0.1852686,0.1537179
7,0.19729191,0.20243254,"('insensitive', 'sensitive')",0.6414196,0.72927946,-0.9550656,-1.100052,-0.8402615,-0.8807026,-0.4622612,-0.45366725,-0.2837754,-0.300542,-0.0167666
8,-0.06249748,-0.097205535,"('unaffectionate', 'affectionate')",0.10802087,0.033352233,-1.9706534,-1.9141036,-0.5870142,-0.58736706,0.1935182,0.21758287,-0.4637252,-0.4695482,-0.005823
9,1.0838219,1.0804745,"('unaffectionate', 'caring')",1.1888618,1.1832337,-1.3787986,-1.3682839,-0.01215991,-0.02989528,0.6432284,0.6848116,0.3049907,0.3100681,0.0050774
