,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3500836,0.20325552,"('unsociable', 'sociable')",0.22972271,0.059247307,-0.57372445,-0.677919,0.0020273,-0.1384721,-0.1404994
1,1.2689308,1.072182,"('unfriendly', 'friendly')",0.060458448,-0.085743025,2.3104496,2.2061293,1.2132796,1.0641894,-0.1490902
2,0.9026592,1.0335602,"('unlikable', 'likable')",1.379488,1.4663042,0.39927846,0.49538454,0.8938085,0.9984163,0.1046078
3,-0.3822701,-0.15187362,"('repellent', 'pleasant')",0.11758223,0.1950699,-0.09573302,-0.054585304,-0.1201403,-0.0037963,0.116344
4,0.47165653,0.31851244,"('disliked', 'liked')",-0.06191226,-0.22114828,-6.447235,-6.5774837,-2.0124969,-2.1600399,-0.147543
5,0.47937992,0.3736862,"('distant', 'outgoing')",-1.1453297,-1.1883814,0.13041243,0.09992708,-0.1785125,-0.2382561,-0.0597436
6,0.9333833,0.92466605,"('distant', 'open')",-1.2077717,-1.2128581,0.8040842,0.7343498,0.1765653,0.1487193,-0.027846
7,0.3227004,0.39573193,"('insensitive', 'sensitive')",0.14381377,0.17677063,0.8909871,0.8763457,0.4525004,0.4829494,0.030449
8,0.6180622,0.525633,"('unaffectionate', 'affectionate')",0.23661086,0.20174561,1.3203667,1.1909503,0.7250133,0.639443,-0.0855703
9,1.0196916,0.9512378,"('unaffectionate', 'caring')",0.30539274,0.22584747,1.5635082,1.5011947,0.9628642,0.89276,-0.0701042
10,-0.5236368,-0.3407225,"('unsympathetic', 'sympathetic')",-0.11696789,-0.13910247,-0.38494545,-0.3904683,-0.34185,-0.2900978,0.0517522
11,-0.36778194,-0.3142925,"('unhelpful', 'helpful')",-0.31814164,-0.34390143,1.7327449,1.790016,0.3489405,0.377274,0.0283335
12,1.7857182,1.8389959,"('unsupportive', 'supportive')",1.1745567,1.2750427,-1.4855238,-1.4865848,0.4915837,0.5424846,0.0509009
13,0.17985117,0.15656145,"('impolite', 'polite')",-0.2728744,-0.32530683,-0.7902776,-0.7819959,-0.2944336,-0.3169138,-0.0224802
14,0.9632824,0.9542433,"('antisocial', 'social')",1.186058,1.123486,-0.773376,-0.80408967,0.4586548,0.4245465,-0.0341083
15,0.5936534,0.40882203,"('boring', 'funny')",-0.7442128,-0.8225883,0.4326589,0.38765883,0.0940332,-0.0087025,-0.1027357
16,-1.0961816,-1.108886,"('unpopular', 'popular')",-0.51670337,-0.49859264,0.57185185,0.5400022,-0.347011,-0.3558255,-0.0088145
17,0.41648886,0.44624206,"('nasty', 'nice')",-0.8154454,-0.80034035,-0.36092383,-0.33304963,-0.2532935,-0.2290493,0.0242442
18,-0.0060863867,-0.01307825,"('disagreeable', 'welcoming')",-0.23103628,-0.13815454,-0.41921645,-0.48688963,-0.2187797,-0.2127075,0.0060722
19,0.28681797,0.3543806,"('inhospitable', 'hospitable')",-1.208839,-1.2055285,0.17740808,0.20795909,-0.2482043,-0.2143963,0.033808
20,-0.16281223,-0.116601095,"('rough', 'thoughtful')",1.1927035,1.2611736,1.3626325,1.3137535,0.7975079,0.819442,0.0219341
21,0.41950363,0.52405405,"('immoral', 'moral')",0.23114502,0.25696403,-1.1656724,-1.1093783,-0.1716746,-0.1094534,0.0622212
22,0.50215584,0.47010198,"('untrustworthy', 'trustworthy')",0.8422921,0.7875803,-1.2270216,-1.300913,0.0391421,-0.0144102,-0.0535523
23,-0.68128276,-0.6351802,"('insincere', 'sincere')",0.11256556,0.08053091,5.782877,5.7118907,1.7380533,1.7190804,-0.0189729
24,0.26827246,0.31793448,"('dishonest', 'honest')",-0.23719212,-0.24203852,0.46175468,0.36882597,0.1642783,0.1482406,-0.0160377
25,1.0320996,0.9458737,"('egoistic', 'altruistic')",0.02957531,-0.0074054524,1.664811,1.5909894,0.9088287,0.8431525,-0.0656762
