,national_male,national_female,tuple,semiconductor_male,semiconductor_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.7129247,-1.838631,"('unsociable', 'sociable')",-0.71177953,-0.8361375,-0.20297867,-0.29730165,-0.8758943,-0.9906901,-0.1147958
1,-0.20633408,-0.4080252,"('unfriendly', 'friendly')",1.31284,1.1335073,1.5326581,1.3427236,0.8797213,0.6894019,-0.1903194
2,0.31158572,0.31129307,"('unlikable', 'likable')",0.10818175,0.10383925,0.77181375,0.8350695,0.3971937,0.4167339,0.0195402
3,-0.8011832,-0.76049864,"('repellent', 'pleasant')",-1.6143464,-1.5789089,0.6389164,0.6924169,-0.5922045,-0.5489968,0.0432077
4,-0.29830062,-0.32619455,"('disliked', 'liked')",0.25154537,0.16770446,-6.1251144,-6.2833757,-2.0572899,-2.1472886,-0.0899987
5,-0.2304655,-0.26424903,"('distant', 'outgoing')",0.7113439,0.667623,-0.45501068,-0.44718492,0.0086226,-0.0146037,-0.0232263
6,-0.13461235,-0.14926732,"('distant', 'open')",0.80436057,0.75742984,-0.62954473,-0.6302099,0.0134012,-0.0073491,-0.0207503
7,-0.6748775,-0.7141551,"('insensitive', 'sensitive')",-0.43449235,-0.39052173,0.34116542,0.4232487,-0.2560682,-0.2271427,0.0289255
8,-0.5754591,-0.6436914,"('unaffectionate', 'affectionate')",1.108265,1.0035484,0.15695105,0.058033273,0.229919,0.1392968,-0.0906222
9,-0.025287487,-0.11899188,"('unaffectionate', 'caring')",1.0575324,0.9657872,0.98855615,0.96970326,0.6736004,0.6054995,-0.0681009
10,-1.4291121,-1.4767544,"('unsympathetic', 'sympathetic')",-1.7357643,-1.7728857,-0.5996397,-0.6309016,-1.2548387,-1.2935139,-0.0386752
11,-0.1570463,-0.17796355,"('unhelpful', 'helpful')",0.0014137551,0.04498813,2.0536332,2.0549657,0.6326669,0.6406634,0.0079965
12,0.107012264,0.15736155,"('unsupportive', 'supportive')",0.39173985,0.37134996,-1.8402685,-1.7791716,-0.4471721,-0.41682,0.0303521
13,-1.1677364,-1.1975266,"('impolite', 'polite')",-0.70925117,-0.7030974,-0.43814394,-0.37019384,-0.7717105,-0.7569393,0.0147712
14,-0.50189227,-0.42946476,"('antisocial', 'social')",-0.78445214,-0.7675824,0.07892467,0.12500148,-0.4024733,-0.3573486,0.0451247
15,-0.20068836,-0.31164593,"('boring', 'funny')",0.7573219,0.76305723,0.030640993,0.08637934,0.1957582,0.1792636,-0.0164946
16,0.53081983,0.5164851,"('unpopular', 'popular')",0.65428644,0.6429493,0.40603265,0.3639664,0.5303797,0.5078003,-0.0225794
17,-0.21413666,-0.21795295,"('nasty', 'nice')",0.023711368,0.08140731,-0.37242973,-0.28447172,-0.1876183,-0.1403391,0.0472792
18,0.9003563,0.8573506,"('disagreeable', 'welcoming')",0.16964614,0.1052044,-0.34206387,-0.4275055,0.2426462,0.1783498,-0.0642964
19,0.050645452,-0.06706419,"('inhospitable', 'hospitable')",0.1110328,0.018967334,-0.5628048,-0.53795815,-0.1337089,-0.1953517,-0.0616428
20,-0.101857215,-0.09138421,"('rough', 'thoughtful')",0.5383779,0.47967786,0.7158039,0.7024821,0.3841082,0.3635919,-0.0205163
21,-0.3442629,-0.46154368,"('immoral', 'moral')",-1.2614907,-1.288153,-0.7711893,-0.67002094,-0.7923143,-0.8065726,-0.0142583
22,-1.2686081,-1.2499751,"('untrustworthy', 'trustworthy')",-1.2020744,-1.1959096,-1.1274644,-1.0345712,-1.1993823,-1.160152,0.0392303
23,-0.53853965,-0.5892911,"('insincere', 'sincere')",-0.4563285,-0.48009136,5.5760694,5.607797,1.527067,1.512805,-0.014262
24,0.13858983,0.12734008,"('dishonest', 'honest')",-0.9873978,-0.9720456,0.757535,0.7561587,-0.0304243,-0.0295156,0.0009087
25,0.029135603,-0.00030806288,"('egoistic', 'altruistic')",1.3450193,1.3010069,1.0007559,0.95966184,0.7916369,0.7534536,-0.0381833
26,0.56268466,0.4832258,"('hardhearted', 'benevolent')",1.2778735,1.2217308,1.57919,1.4484367,1.1399161,1.0511311,-0.088785
27,-0.7830951,-0.70322084,"('hardhearted', 'softhearted')",-0.05559863,-0.052206386,0.5680424,0.6242246,-0.0902171,-0.0437342,0.0464829
28,0.44291836,0.27199212,"('disloyal', 'loyal')",0.17023802,0.07691672,0.9635746,0.81647795,0.525577,0.3884623,-0.1371147
29,-0.07902015,-0.073782705,"('unfair', 'fair')",-0.386106,-0.38193932,-0.33330762,-0.41174507,-0.2661446,-0.2891557,-0.0230111
30,-0.70016086,-0.7340622,"('intolerant', 'tolerant')",0.008478902,0.0045436397,0.58313274,0.56460196,-0.0361831,-0.0549722,-0.0187891
31,0.33364475,0.30622435,"('evil', 'good')",0.692177,0.6416859,-0.90680075,-1.0053711,0.0396736,-0.0191536,-0.0588272
32,-0.097355984,-0.13350163,"('unkind', 'kind')",-0.4642977,-0.5008128,0.9306484,0.8197406,0.1229982,0.0618087,-0.0611895
33,1.2847763,1.1703122,"('wrong', 'right')",1.4986106,1.4012971,-0.32480276,-0.31020832,0.8195281,0.7538003,-0.0657278
34,-0.30034903,-0.24002717,"('mean', 'honorable')",0.14405236,0.2319007,5.094881,5.2915654,1.6461948,1.7611464,0.1149516
35,0.7256575,0.58617556,"('corrupt', 'incorrupt')",0.64974046,0.5984583,-0.7048322,-0.773817,0.2235219,0.1369389,-0.086583
36,0.18909854,-0.037089743,"('hostile', 'amicable')",0.90922636,0.69970924,-0.21078879,-0.3763928,0.2958454,0.0954089,-0.2004365
37,-0.5672569,-0.6183652,"('fake', 'genuine')",-1.0107379,-1.0491529,-0.39246753,-0.35628477,-0.6568208,-0.674601,-0.0177802
38,0.16768795,0.1333999,"('untruthful', 'truthful')",-0.061877694,-0.086663894,0.28916052,0.3443563,0.1316569,0.1303641,-0.0012928
39,0.9251102,0.95051926,"('exploitative', 'cooperative')",0.45787573,0.54598427,0.10350789,0.23821746,0.4954979,0.5782404,0.0827425
40,0.74244547,0.7281384,"('stingy', 'generous')",0.9073392,0.8663174,-1.5295665,-1.6370637,0.0400727,-0.0142027,-0.0542754
41,-0.17163375,-0.20500734,"('unforgiving', 'forgiving')",-0.042062756,-0.13136804,0.18231224,0.09776646,-0.0104614,-0.0795363,-0.0690749
42,-1.0888405,-0.94580615,"('unreliable', 'reliable')",-1.9717511,-1.969429,-3.256267,-3.1602232,-2.1056196,-2.0251528,0.0804668
43,-1.6750226,-1.6376505,"('irresponsible', 'responsible')",-1.2322136,-1.2143904,0.057602577,0.1372183,-0.9498778,-0.9049408,0.044937
44,0.31514943,0.4138874,"('prejudiced', 'unprejudiced')",-1.5339894,-1.4161491,-1.7482058,-1.7410247,-0.9890153,-0.9144289,0.0745864
45,-2.0839958,-2.0829513,"('incompetent', 'competent')",-1.4581532,-1.4663668,-0.3513908,-0.35844412,-1.2978466,-1.3025874,-0.0047408
46,-1.1173444,-1.1026478,"('uncompetitive', 'competitive')",-1.3729379,-1.3835638,-1.1918554,-1.1574512,-1.2273792,-1.2145542,0.012825
47,-0.7506159,-0.62325305,"('stupid', 'smart')",0.2565097,0.30958518,4.848472,5.0525084,1.4514553,1.5796135,0.1281582
48,0.048495542,-0.075614855,"('unintelligent', 'intelligent')",1.3892926,1.3654395,0.9598589,0.89199066,0.7992156,0.7272718,-0.0719438
49,-1.1561035,-1.173503,"('unable', 'able')",0.09989484,0.13140897,-0.696554,-0.5267444,-0.5842542,-0.5229462,0.061308
50,-0.3287868,-0.34115374,"('clumsy', 'skillful')",-0.7491494,-0.83328253,-0.2686664,-0.3241775,-0.4488675,-0.4995379,-0.0506704
51,-0.08181535,-0.16434234,"('uneducated', 'educated')",-0.1602069,-0.25913098,0.8248192,0.76300204,0.1942656,0.1131762,-0.0810894
52,0.60760045,0.46973804,"('irrational', 'rational')",1.2848924,1.1651564,-0.052761078,-0.1658619,0.6132439,0.4896775,-0.1235664
53,-0.52853185,-0.7259474,"('uncreative', 'creative')",1.0773871,0.9148454,0.49292532,0.27966574,0.3472602,0.1561879,-0.1910723
54,-0.6819705,-0.780939,"('incapable', 'capable')",0.011721827,-0.10831846,0.2882057,0.30392668,-0.1273476,-0.1951102,-0.0677626
55,-1.4118432,-1.4190634,"('incompetent', 'clever')",-0.65954745,-0.6435641,0.30465174,0.30804268,-0.588913,-0.5848616,0.0040514
