,tjx_male,tjx_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.36457294,-0.6866403,"('unsociable', 'sociable')",1.3369894,1.0347486,-0.35372847,-0.4577308,0.2062293,-0.0365409,-0.2427702
1,-1.9192581,-1.8579946,"('unfriendly', 'friendly')",-1.1224309,-1.2817905,1.5414779,1.4979358,-0.5000703,-0.5472831,-0.0472128
2,1.1146066,1.1546355,"('unlikable', 'likable')",1.2923738,1.3481431,0.79672176,0.87237346,1.0679007,1.1250507,0.05715
3,0.056620605,0.057640843,"('repellent', 'pleasant')",1.2959868,1.2701615,0.6353782,0.64515996,0.6626619,0.6576541,-0.0050078
4,0.09524325,0.11355342,"('disliked', 'liked')",-0.37753707,-0.3936499,-5.975739,-6.0117226,-2.0860109,-2.097273,-0.0112621
5,-0.6980283,-0.4302642,"('distant', 'outgoing')",-2.1705585,-1.8642079,-0.45703802,-0.31949225,-1.1085416,-0.8713214,0.2372202
6,-1.0699658,-0.72510636,"('distant', 'open')",-3.1218097,-2.7738864,0.12786457,0.24564089,-1.354637,-1.0844506,0.2701864
7,-0.056263924,-0.18706153,"('insensitive', 'sensitive')",0.97188747,0.90469456,0.84281117,0.8434202,0.5861449,0.5203511,-0.0657938
8,-1.4166981,-1.2925048,"('unaffectionate', 'affectionate')",-1.0312164,-1.0544606,0.5796337,0.5993177,-0.6227603,-0.5825492,0.0402111
9,-1.3626603,-1.3379717,"('unaffectionate', 'caring')",-0.30533144,-0.38045314,1.1912894,1.2405202,-0.1589008,-0.1593015,-0.0004007
10,-0.82374877,-1.1243014,"('unsympathetic', 'sympathetic')",1.2439036,1.0499622,-0.05433478,-0.08883507,0.12194,-0.0543914,-0.1763314
11,0.20881373,0.030884646,"('unhelpful', 'helpful')",1.8318025,1.6750426,2.4149184,2.5036678,1.4851783,1.4031984,-0.0819799
12,-0.39737728,-0.24691537,"('unsupportive', 'supportive')",0.90058476,1.1141236,-1.6679269,-1.4911647,-0.3882398,-0.2079855,0.1802543
13,0.62374765,0.4497873,"('impolite', 'polite')",1.2782818,1.2111133,0.030389346,0.01865603,0.6441396,0.5598522,-0.0842874
14,0.5095106,0.30315784,"('antisocial', 'social')",2.5049684,2.3075926,-0.08823896,-0.21599784,0.9754133,0.7982508,-0.1771625
15,0.18794256,0.09432285,"('boring', 'funny')",-0.38327128,-0.49385643,0.52168465,0.50533533,0.1087853,0.0352673,-0.073518
16,-0.10948816,-0.018230285,"('unpopular', 'popular')",-0.87755865,-0.86477137,0.71074563,0.77526873,-0.0921004,-0.035911,0.0561894
17,0.05895323,0.14453562,"('nasty', 'nice')",-0.594014,-0.5169592,-0.25332487,-0.19914806,-0.2627952,-0.1905239,0.0722713
18,-0.57094955,-0.52209264,"('disagreeable', 'welcoming')",-0.54848635,-0.44807786,-0.3974359,-0.3493276,-0.5056239,-0.4398327,0.0657912
19,-0.60665226,-0.46371365,"('inhospitable', 'hospitable')",-1.2227247,-1.2147479,-0.07883891,0.0017646328,-0.636072,-0.558899,0.077173
20,-0.37800804,-0.37879738,"('rough', 'thoughtful')",0.022573153,0.12957098,0.5643843,0.58766556,0.0696498,0.1128131,0.0431633
21,0.85755837,0.58683,"('immoral', 'moral')",2.242249,1.9959857,-0.44503433,-0.4243831,0.8849243,0.7194775,-0.1654468
22,0.5368311,0.4377134,"('untrustworthy', 'trustworthy')",1.0687804,0.9332236,-0.7100899,-0.7047767,0.2985072,0.2220534,-0.0764538
23,-0.38633347,-0.560844,"('insincere', 'sincere')",1.2138406,1.0876025,6.2040086,6.1736937,2.3438385,2.2334841,-0.1103544
24,0.34243196,0.29266196,"('dishonest', 'honest')",-0.026401699,-0.13112113,1.0404843,0.9632052,0.4521715,0.3749154,-0.0772561
25,-0.63888985,-0.59490544,"('egoistic', 'altruistic')",0.1437512,0.14015055,1.4582913,1.3815324,0.3210509,0.3089258,-0.0121251
26,-0.8523252,-0.8959611,"('hardhearted', 'benevolent')",1.2362365,1.1373359,1.5243615,1.3862398,0.6360909,0.5425382,-0.0935527
27,-0.86481017,-0.61370426,"('hardhearted', 'softhearted')",-0.2753351,-0.1698535,0.8354642,0.8273558,-0.1015604,0.0145993,0.1161597
28,-0.39454475,-0.65611726,"('disloyal', 'loyal')",0.33791214,0.05655916,1.4372191,1.2681559,0.4601955,0.2228659,-0.2373296
29,0.036653306,0.059278205,"('unfair', 'fair')",-2.1085103,-2.0378454,-0.74821275,-0.8727508,-0.9400233,-0.9504393,-0.010416
30,0.8493094,0.63279825,"('intolerant', 'tolerant')",2.9504118,2.7825513,1.0795256,1.0728812,1.6264156,1.4960769,-0.1303387
31,-1.250005,-0.89936477,"('evil', 'good')",-2.025995,-1.8617842,-1.3662581,-1.3153946,-1.5474194,-1.3588479,0.1885715
32,-0.06445098,-0.27510017,"('unkind', 'kind')",1.6999596,1.4314508,1.4269748,1.2773092,1.0208278,0.8112199,-0.2096079
33,-0.05547355,-0.01952924,"('wrong', 'right')",-0.91592324,-0.8711343,-0.44072264,-0.55752486,-0.4707065,-0.4827294,-0.0120229
34,-0.41966522,-0.24795617,"('mean', 'honorable')",0.67334676,0.8405849,6.181239,6.398207,2.1449736,2.3302787,0.1853051
35,-0.86824244,-0.7169705,"('corrupt', 'incorrupt')",-2.8395748,-2.7876382,-0.49888977,-0.73041886,-1.4022357,-1.4116758,-0.0094401
36,-1.4552284,-1.3360951,"('hostile', 'amicable')",-2.8815875,-3.044112,-0.135097,-0.29542765,-1.4906376,-1.558545,-0.0679074
37,-0.27414984,-0.315163,"('fake', 'genuine')",-0.05456722,0.0055542216,0.6168329,0.6392505,0.0960386,0.1098806,0.013842
38,-0.4993367,-0.48922795,"('untruthful', 'truthful')",-0.07299247,-0.13356483,0.36348364,0.38117507,-0.0696152,-0.0805392,-0.010924
39,1.2168586,1.1803396,"('exploitative', 'cooperative')",1.3141673,1.3567517,0.59467095,0.5585572,1.041899,1.0318828,-0.0100162
40,-0.58980656,-0.5590421,"('stingy', 'generous')",0.10271907,0.2621603,-1.2579175,-1.235318,-0.5816683,-0.5107332,0.0709351
41,-0.22509415,-0.24881259,"('unforgiving', 'forgiving')",0.37545854,0.27462435,0.27531812,0.2313889,0.1418942,0.0857336,-0.0561606
42,0.9841342,1.0295225,"('unreliable', 'reliable')",0.45984426,0.5646299,-2.62957,-2.5184677,-0.3951972,-0.3081051,0.0870921
43,0.40276504,0.4796468,"('irresponsible', 'responsible')",0.88429284,0.97065544,0.6652861,0.7601749,0.6507813,0.7368257,0.0860444
44,0.42997482,0.48367637,"('prejudiced', 'unprejudiced')",-0.6654853,-0.6056709,-1.3176305,-1.2701203,-0.5177137,-0.4640383,0.0536754
45,0.12377927,0.04473468,"('incompetent', 'competent')",1.1919633,1.0967795,-0.103597164,-0.13235319,0.4040485,0.336387,-0.0676615
46,0.14017276,-0.07742672,"('uncompetitive', 'competitive')",2.3859537,2.3667943,-0.3718758,-0.3433761,0.7180835,0.6486638,-0.0694197
47,0.16467425,0.2841009,"('stupid', 'smart')",0.6758533,0.8303033,5.2490983,5.370279,2.0298753,2.161561,0.1316857
48,-0.9594635,-1.0900486,"('unintelligent', 'intelligent')",-0.08674613,-0.16881746,-0.029917197,-0.05353544,-0.3587089,-0.4374672,-0.0787583
49,-0.78301436,-0.6420797,"('unable', 'able')",-0.20431994,-0.07779138,-0.26262912,-0.075676575,-0.4166545,-0.2651826,0.1514719
50,-0.07321239,-0.032895472,"('clumsy', 'skillful')",-0.60231614,-0.6787568,-0.004597552,0.004138544,-0.2267087,-0.2358379,-0.0091292
51,0.31530058,-0.048568875,"('uneducated', 'educated')",1.5764811,1.2703038,0.9721066,0.814785,0.9546294,0.67884,-0.2757894
52,0.1595934,0.078836545,"('irrational', 'rational')",-1.9023343,-1.9751595,-0.026898798,-0.11064749,-0.5898799,-0.6689901,-0.0791102
53,-1.1878645,-1.0908723,"('uncreative', 'creative')",0.012355568,0.011579849,0.741699,0.7676906,-0.1446033,-0.1038673,0.040736
54,-0.5482979,-0.6047861,"('incapable', 'capable')",-0.50511736,-0.4826655,1.1771696,1.2212821,0.0412514,0.0446102,0.0033588
55,0.43796897,0.26103008,"('incompetent', 'clever')",2.1984193,2.0817697,0.2668631,0.2841835,0.9677505,0.8756611,-0.0920894
56,1.0486693,0.9184106,"('impractical', 'practical')",2.3852506,2.2524078,0.21725886,0.21564317,1.2170596,1.1288205,-0.0882391
57,-0.8173615,-1.0087187,"('unimaginative', 'imaginative')",0.26270145,0.07045711,-2.4289522,-2.4444647,-0.9945374,-1.1275754,-0.133038
58,-0.33535495,-0.36502343,"('undiscriminating', 'discriminating')",0.67979777,0.6701379,0.24034126,0.22993432,0.194928,0.1783496,-0.0165784
59,0.49409026,0.5892165,"('foolish', 'wise')",-1.2260258,-1.1567606,0.077337176,0.12105768,-0.2181995,-0.1488288,0.0693707
60,1.0139949,0.8942316,"('inefficient', 'efficient')",2.846382,2.819863,-0.009752655,0.11695032,1.2835414,1.277015,-0.0065264
61,0.11813283,-0.0040307716,"('illogical', 'logical')",-0.23743954,-0.38695756,0.3091136,0.15059103,0.063269,-0.0801324,-0.1434014
62,0.99204254,0.94915545,"('incompetent', 'brilliant')",2.159721,2.31791,0.30938968,0.5102242,1.1537177,1.2590966,0.1053789
63,-0.016277669,-0.036015496,"('unperceptive', 'insightful')",1.934711,1.9431424,1.090997,1.2925239,1.0031435,1.0665503,0.0634068
64,0.6663073,0.52662826,"('shy', 'confident')",1.1658044,1.1383153,-6.32153,-6.294831,-1.4964727,-1.5432957,-0.046823
65,0.24331434,-0.11665431,"('insecure', 'secure')",1.161767,0.9342644,-0.075347364,-0.07432212,0.4432447,0.2477627,-0.195482
66,-1.1853627,-1.1000452,"('inactive', 'active')",-0.9365193,-0.89560246,0.85018003,0.79014236,-0.4239006,-0.4018351,0.0220655
67,1.0525944,0.96463215,"('doubtful', 'determined')",-0.055920213,-0.092026815,-0.4947506,-0.52756965,0.1673079,0.1150119,-0.052296
68,-0.3286665,-0.44345856,"('dependent', 'independent')",-0.41452035,-0.4482814,-0.49559274,-0.51451045,-0.4129265,-0.4687502,-0.0558237
69,-0.55996764,-0.31554425,"('lazy', 'industrious')",-1.1675142,-0.94784766,-1.1089988,-1.0785377,-0.9454935,-0.7806432,0.1648503
70,0.20593715,0.11923988,"('lethargic', 'energetic')",1.8078521,1.7760156,0.9729396,1.0643437,0.9955762,0.9865331,-0.0090431
71,-0.31061548,-0.18932366,"('diffident', 'self-confident')",-0.22883043,-0.060375094,0.3044471,0.3287248,-0.0783329,0.026342,0.1046749
72,-0.6602608,-0.6747863,"('unambitious', 'ambitious')",-0.4511584,-0.43684557,-0.955074,-0.8861111,-0.6888311,-0.6659143,0.0229168
73,1.0808765,1.1301788,"('helpless', 'self-reliant')",0.10778584,0.13242207,-3.1672654,-3.040199,-0.6595344,-0.5925327,0.0670017
74,0.019587658,0.025671504,"('undedicated', 'dedicated')",1.2397674,1.2676662,0.57954645,0.56982356,0.6129672,0.6210538,0.0080866
75,0.15421902,0.25438768,"('meek', 'impulsive')",-1.3190116,-1.2357378,-0.43286002,-0.3343661,-0.5325509,-0.4385721,0.0939788
76,0.08257477,-0.005070527,"('anxious', 'daring')",1.6685506,1.758614,0.25913134,0.3002258,0.6700856,0.6845897,0.0145041
77,-0.25637165,-0.31680223,"('unmotivated', 'motivated')",0.4550009,0.46791592,-1.1601737,-1.0861051,-0.3205148,-0.3116638,0.008851
78,-1.6298106,-1.5041944,"('nonresilient', 'resilient')",0.16404513,0.22873318,-0.38451055,-0.22739813,-0.6167587,-0.5009531,0.1158056
79,-1.1986792,-1.117656,"('wavering', 'unwavering')",-2.190075,-2.2460148,-0.14397676,-0.14507091,-1.1775769,-1.1695806,0.0079963
80,0.7655602,0.5670879,"('dominated', 'dominating')",1.5427251,1.5034229,-0.8237192,-0.81357074,0.4948553,0.41898,-0.0758753
81,0.85775787,0.34675327,"('submissive', 'aggressive')",2.3008592,1.892832,-0.21970019,-0.30176473,0.979639,0.6459402,-0.3336988
82,-0.07779451,-0.15099496,"('poor', 'rich')",1.114082,1.0072552,6.4797873,6.500928,2.5053582,2.4523961,-0.0529621
83,0.024616666,-0.11828332,"('powerless', 'powerful')",-0.0760484,-0.14134899,-0.80790335,-0.8911432,-0.286445,-0.3835918,-0.0971468
