,republic_male,republic_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,1.2727733,1.1010789,"('unsociable', 'sociable')",0.6404965,0.5130857,-0.23211427,-0.38927105,0.5603851,0.4082979,-0.1520872
1,-0.2984275,-0.20866099,"('unfriendly', 'friendly')",0.20875058,0.17578799,1.9155152,1.8918393,0.6086128,0.6196554,0.0110426
2,0.5100026,0.5998782,"('unlikable', 'likable')",1.3080623,1.452019,0.74437636,0.82643175,0.8541471,0.9594429,0.1052958
3,0.7900412,0.9272706,"('repellent', 'pleasant')",0.444014,0.5270855,0.20447013,0.2648356,0.4795085,0.5730639,0.0935554
4,-1.3660903,-1.4519956,"('disliked', 'liked')",-0.2877398,-0.31908953,-5.667591,-5.6912804,-2.4404737,-2.4874552,-0.0469815
5,-0.96165794,-0.88413596,"('distant', 'outgoing')",-0.46100688,-0.39811057,-0.13383931,-0.101226434,-0.5188347,-0.4611577,0.057677
6,-1.4565189,-1.2783527,"('distant', 'open')",-0.9177357,-0.8283278,0.41245162,0.46128225,-0.6539344,-0.548466,0.1054684
7,0.71988523,0.77594835,"('insensitive', 'sensitive')",0.5524463,0.66112286,0.9522766,0.9532176,0.741536,0.7967629,0.0552269
8,-0.2431732,-0.1375249,"('unaffectionate', 'affectionate')",-0.3341391,-0.26009464,0.8689216,0.8393596,0.0972031,0.1472467,0.0500436
9,0.6034472,0.6579639,"('unaffectionate', 'caring')",0.5427946,0.57929754,1.0957862,1.0932193,0.7473427,0.7768269,0.0294842
10,1.2885934,1.2554889,"('unsympathetic', 'sympathetic')",0.1389569,0.2137014,-0.4147191,-0.44731084,0.3376104,0.3406265,0.0030161
11,0.89645505,0.91000456,"('unhelpful', 'helpful')",0.96914357,1.0169265,1.6404724,1.7023096,1.1686904,1.2097469,0.0410565
12,1.1012475,1.1648734,"('unsupportive', 'supportive')",1.063166,1.2786374,-1.530877,-1.4833752,0.2111788,0.3200452,0.1088664
13,0.51014465,0.36316308,"('impolite', 'polite')",0.22707315,0.17240691,-0.31375706,-0.43484727,0.1411536,0.0335743,-0.1075793
14,2.3098087,2.2479136,"('antisocial', 'social')",1.836538,1.833645,-0.21718857,-0.32638586,1.3097193,1.2517242,-0.0579951
15,-0.058895078,-0.15275416,"('boring', 'funny')",-0.4065066,-0.4570728,0.6392976,0.6194989,0.0579653,0.003224,-0.0547413
16,-2.1155078,-2.0827122,"('unpopular', 'popular')",-0.57544446,-0.473737,0.3483695,0.43537647,-0.7808609,-0.7070243,0.0738366
17,-0.018109147,0.019038208,"('nasty', 'nice')",0.5072534,0.5877512,-0.32091963,-0.21706176,0.0560749,0.1299092,0.0738343
18,0.43514907,0.47762144,"('disagreeable', 'welcoming')",0.7525312,0.93171877,-0.105137184,-0.107268155,0.3608477,0.434024,0.0731763
19,-0.30988294,-0.24259296,"('inhospitable', 'hospitable')",-0.376529,-0.33210903,0.1948497,0.29019356,-0.1638541,-0.0948362,0.0690179
20,0.23332569,0.28865093,"('rough', 'thoughtful')",0.5511038,0.64930445,0.6865458,0.6949414,0.4903251,0.5442989,0.0539738
21,1.340841,1.3199188,"('immoral', 'moral')",1.1850799,1.1895106,-0.4877203,-0.43127915,0.6794002,0.6927168,0.0133166
22,0.85090995,0.82224935,"('untrustworthy', 'trustworthy')",0.7204068,0.75698274,-0.52640224,-0.55187476,0.3483048,0.3424524,-0.0058524
23,1.9284961,1.9252808,"('insincere', 'sincere')",1.234477,1.2090602,5.4123797,5.361459,2.8584509,2.8319333,-0.0265176
24,1.0640817,1.037458,"('dishonest', 'honest')",0.38304496,0.4019358,0.8915235,0.8301792,0.7795501,0.7565243,-0.0230258
25,-0.2575974,-0.20475857,"('egoistic', 'altruistic')",1.5120122,1.5340079,1.8466945,1.871565,1.0337031,1.0669381,0.033235
26,1.5129641,1.5287446,"('hardhearted', 'benevolent')",1.9631528,1.9611385,1.8749887,1.7824212,1.7837019,1.7574347,-0.0262672
27,-0.6942435,-0.6050906,"('hardhearted', 'softhearted')",0.73380786,0.81692785,1.6522793,1.6129167,0.5639479,0.6082513,0.0443034
28,0.91735536,0.82350105,"('disloyal', 'loyal')",0.53457874,0.4094825,1.1143112,1.0312932,0.8554151,0.7547589,-0.1006562
29,-0.59388673,-0.61666816,"('unfair', 'fair')",-0.34419996,-0.4134962,-0.36378497,-0.4724379,-0.4339572,-0.5008674,-0.0669102
30,2.290249,2.2538106,"('intolerant', 'tolerant')",1.4061534,1.4272163,1.0991126,1.0540261,1.598505,1.578351,-0.020154
31,-2.269634,-2.097588,"('evil', 'good')",-1.1159239,-1.1019005,-0.47380748,-0.45067504,-1.2864552,-1.2167212,0.069734
32,1.3353354,1.2411978,"('unkind', 'kind')",0.99087673,0.9699424,1.3593925,1.230097,1.2285349,1.1470791,-0.0814558
33,0.00828366,-0.026024371,"('wrong', 'right')",0.7696419,0.7778263,-0.16218218,-0.27625534,0.2052478,0.1585155,-0.0467323
34,0.52089584,0.725164,"('mean', 'honorable')",0.28713456,0.42658746,5.6918755,5.891374,2.1666352,2.3477085,0.1810733
35,-2.0532455,-2.1096735,"('corrupt', 'incorrupt')",-1.390543,-1.5139692,-0.06630025,-0.19956455,-1.1700296,-1.2744024,-0.1043728
36,-2.4306953,-2.3530512,"('hostile', 'amicable')",-1.8366176,-1.9308443,0.21670076,0.11481964,-1.3502041,-1.389692,-0.0394879
37,0.033779733,0.096937984,"('fake', 'genuine')",0.41774756,0.5085059,0.6384799,0.68004113,0.3633357,0.428495,0.0651593
38,0.70605814,0.68627316,"('untruthful', 'truthful')",-0.2825804,-0.30587456,-0.00681627,0.018410593,0.1388872,0.1329364,-0.0059508
39,1.927522,1.9389945,"('exploitative', 'cooperative')",1.1740613,1.1555287,0.19207712,0.17005385,1.0978868,1.0881924,-0.0096944
40,-0.0704246,-0.106245175,"('stingy', 'generous')",0.8031111,0.91520995,-0.7917712,-0.86286443,-0.0196949,-0.0179665,0.0017284
41,0.32704988,0.33431953,"('unforgiving', 'forgiving')",0.7805111,0.8756017,0.5708976,0.46428597,0.5594862,0.5580691,-0.0014171
42,0.8661171,0.9050755,"('unreliable', 'reliable')",0.62512076,0.890143,-2.7266934,-2.6066055,-0.4118185,-0.2704624,0.1413561
43,1.0218,1.1093202,"('irresponsible', 'responsible')",0.35285923,0.49795967,0.2602289,0.29823688,0.5449627,0.6351722,0.0902095
44,-1.4312998,-1.4189706,"('prejudiced', 'unprejudiced')",-0.3604901,-0.29232314,-1.5668039,-1.537871,-1.1195313,-1.0830549,0.0364764
45,0.05135289,0.0609103,"('incompetent', 'competent')",1.2396234,1.3127695,-0.11431173,-0.16062388,0.3922215,0.404352,0.0121305
46,0.93668497,0.94625777,"('uncompetitive', 'competitive')",0.8147588,0.8853275,-0.5194209,-0.5468235,0.4106743,0.4282539,0.0175796
47,0.26197705,0.33501324,"('stupid', 'smart')",1.2094002,1.2750456,5.2391253,5.348333,2.2368342,2.3194639,0.0826297
48,1.0243845,1.0095571,"('unintelligent', 'intelligent')",-0.30599523,-0.28831485,0.31108212,0.3113445,0.3431571,0.3441956,0.0010385
49,-0.12593296,-0.10007621,"('unable', 'able')",-0.050156597,0.06645827,-0.1666426,-0.022443922,-0.1142441,-0.0186873,0.0955568
