,paychex_male,paychex_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.36164427,-0.53875524,"('unsociable', 'sociable')",-0.21553507,-0.44135767,-0.2885897,-0.4900565,-0.2014668
1,-0.82779306,-0.7473638,"('unfriendly', 'friendly')",1.7485521,1.6545029,0.4603795,0.4535695,-0.00681
2,0.8056683,0.85546124,"('unlikable', 'likable')",0.8898407,1.001122,0.8477545,0.9282916,0.0805371
3,-0.6992903,-0.57841593,"('repellent', 'pleasant')",-0.15697366,-0.16413715,-0.428132,-0.3712766,0.0568554
4,0.37631398,0.48901898,"('disliked', 'liked')",-5.660447,-5.661914,-2.6420665,-2.5864475,0.055619
5,-0.069254726,0.056330495,"('distant', 'outgoing')",-0.006435722,0.09066489,-0.0378452,0.0734977,0.1113429
6,-0.56354094,-0.3775103,"('distant', 'open')",0.29094398,0.3838701,-0.1362985,0.0031799,0.1394784
7,-0.53830916,-0.5559455,"('insensitive', 'sensitive')",0.030238766,0.043396514,-0.2540352,-0.2562745,-0.0022393
8,-0.96244854,-0.9223791,"('unaffectionate', 'affectionate')",0.7723814,0.80050004,-0.0950336,-0.0609395,0.0340941
9,-0.54993397,-0.5141998,"('unaffectionate', 'caring')",1.102631,1.1488036,0.2763485,0.3173019,0.0409534
10,-1.0760581,-1.1619194,"('unsympathetic', 'sympathetic')",-0.7704588,-0.88191336,-0.9232585,-1.0219164,-0.0986579
11,-0.18231387,-0.24334767,"('unhelpful', 'helpful')",1.7135987,1.8174518,0.7656424,0.7870521,0.0214097
12,-0.03500265,0.10960783,"('unsupportive', 'supportive')",-1.7887149,-1.7061737,-0.9118588,-0.7982829,0.1135759
13,-0.24489981,-0.4217602,"('impolite', 'polite')",-0.52379066,-0.5992444,-0.3843452,-0.5105023,-0.1261571
14,0.15504944,0.0589128,"('antisocial', 'social')",-0.72954005,-0.8642209,-0.2872453,-0.4026541,-0.1154088
15,0.027220491,-0.060219806,"('boring', 'funny')",0.63391167,0.58874977,0.3305661,0.264265,-0.0663011
16,-0.8102754,-0.6415894,"('unpopular', 'popular')",0.6965915,0.69678867,-0.0568419,0.0275996,0.0844415
17,0.06732413,0.20403002,"('nasty', 'nice')",-0.48128188,-0.46819112,-0.2069789,-0.1320806,0.0748983
18,-0.6493305,-0.5649098,"('disagreeable', 'welcoming')",-0.4032527,-0.3997986,-0.5262916,-0.4823542,0.0439374
19,-0.59665334,-0.52721083,"('inhospitable', 'hospitable')",-0.08598973,0.029162673,-0.3413215,-0.2490241,0.0922974
20,-0.37568858,-0.3238171,"('rough', 'thoughtful')",0.88455945,0.82217443,0.2544354,0.2491787,-0.0052567
21,-0.51421386,-0.60312307,"('immoral', 'moral')",-0.72899044,-0.81858426,-0.6216022,-0.7108537,-0.0892515
22,-0.66525847,-0.68514574,"('untrustworthy', 'trustworthy')",-0.91295195,-1.0158801,-0.7891052,-0.8505129,-0.0614077
23,-0.29236263,-0.40788245,"('insincere', 'sincere')",5.2021236,5.0938597,2.4548805,2.3429885,-0.111892
24,-0.5621844,-0.58893925,"('dishonest', 'honest')",0.6020632,0.54976135,0.0199394,-0.0195889,-0.0395283
25,0.0482852,0.0440595,"('egoistic', 'altruistic')",1.6225575,1.5671277,0.8354214,0.8055936,-0.0298278
26,0.21509644,0.1834993,"('hardhearted', 'benevolent')",1.8944902,1.759704,1.0547934,0.9716017,-0.0831917
27,-0.12347464,-0.002947702,"('hardhearted', 'softhearted')",1.0927105,1.0680938,0.4846179,0.532573,0.0479551
28,-0.80799973,-0.9772275,"('disloyal', 'loyal')",0.72340477,0.5899409,-0.0422975,-0.1936433,-0.1513458
29,-0.49020308,-0.46881086,"('unfair', 'fair')",-0.6162988,-0.73266613,-0.5532509,-0.6007385,-0.0474876
30,0.8126992,0.75047636,"('intolerant', 'tolerant')",1.2486416,1.1242695,1.0306704,0.9373729,-0.0932975
31,-0.55143565,-0.22409794,"('evil', 'good')",-0.8735636,-0.9233802,-0.7124996,-0.5737391,0.1387605
32,0.21398386,0.09160687,"('unkind', 'kind')",1.0876149,0.92382365,0.6507994,0.5077153,-0.1430841
33,0.5412431,0.52399355,"('wrong', 'right')",-0.516879,-0.5375824,0.012182,-0.0067944,-0.0189764
34,0.19735812,0.3713454,"('mean', 'honorable')",5.5237756,5.685542,2.8605669,3.0284438,0.1678769
35,-0.23842567,-0.19573388,"('corrupt', 'incorrupt')",-0.0399056,-0.15212287,-0.1391656,-0.1739284,-0.0347628
36,0.11222267,0.23942737,"('hostile', 'amicable')",0.24087593,0.036390368,0.1765493,0.1379089,-0.0386404
37,-1.0057048,-1.0015866,"('fake', 'genuine')",0.06517728,0.10007329,-0.4702637,-0.4507566,0.0195071
38,0.058062993,0.08197217,"('untruthful', 'truthful')",0.027517252,0.12698309,0.0427901,0.1044776,0.0616875
39,0.45799312,0.45409894,"('exploitative', 'cooperative')",-0.10758239,-0.17015885,0.1752054,0.14197,-0.0332354
