,eqt_male,eqt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.92279553,-1.170283,"('unsociable', 'sociable')",-0.3594502,-0.502691,-0.6411229,-0.8364869,-0.195364
1,-1.7845777,-1.8983145,"('unfriendly', 'friendly')",1.6078054,1.4596238,-0.0883862,-0.2193453,-0.1309591
2,0.46794823,0.3500917,"('unlikable', 'likable')",0.63117826,0.53946424,0.5495632,0.444778,-0.1047852
3,-0.08455948,0.021833098,"('repellent', 'pleasant')",1.0109079,1.1291076,0.4631742,0.5754703,0.1122961
4,0.14059582,0.13593821,"('disliked', 'liked')",-6.6116614,-6.764055,-3.2355328,-3.3140583,-0.0785255
5,-1.0245796,-0.9593093,"('distant', 'outgoing')",-0.40578812,-0.28266132,-0.7151839,-0.6209853,0.0941986
6,-1.2716324,-1.1675813,"('distant', 'open')",-0.40439573,-0.26083,-0.8380141,-0.7142056,0.1238085
7,-0.631875,-0.5413953,"('insensitive', 'sensitive')",0.3891225,0.5025543,-0.1213762,-0.0194205,0.1019557
8,-1.5093839,-1.6320941,"('unaffectionate', 'affectionate')",0.8733956,0.8399481,-0.3179941,-0.396073,-0.0780789
9,-1.7458634,-1.8163795,"('unaffectionate', 'caring')",1.1555815,1.2624824,-0.295141,-0.2769486,0.0181924
10,-1.1643386,-1.2979052,"('unsympathetic', 'sympathetic')",-0.9017551,-0.8681026,-1.0330468,-1.0830039,-0.0499571
11,-0.337691,-0.46870306,"('unhelpful', 'helpful')",1.2718607,1.4470141,0.4670849,0.4891555,0.0220706
12,-0.33567587,-0.2833062,"('unsupportive', 'supportive')",-2.2399402,-2.178464,-1.2878081,-1.230885,0.0569231
13,-0.63267666,-0.80495995,"('impolite', 'polite')",-1.1481371,-1.1203082,-0.8904068,-0.9626341,-0.0722273
14,0.4042946,0.36265913,"('antisocial', 'social')",0.13037366,0.0031117192,0.2673341,0.1828854,-0.0844487
15,0.25732976,0.10630867,"('boring', 'funny')",0.19068594,0.1087833,0.2240078,0.107546,-0.1164618
16,-0.17242487,-0.20346656,"('unpopular', 'popular')",0.5175116,0.4910379,0.1725434,0.1437857,-0.0287577
17,-0.12432027,-0.07461311,"('nasty', 'nice')",-0.33538476,-0.37282088,-0.2298525,-0.223717,0.0061355
18,-0.95912385,-0.99139947,"('disagreeable', 'welcoming')",-0.38053018,-0.39014393,-0.669827,-0.6907717,-0.0209447
19,-0.9471213,-0.9707027,"('inhospitable', 'hospitable')",-0.34097952,-0.29786584,-0.6440504,-0.6342843,0.0097661
20,0.5710772,0.58324236,"('rough', 'thoughtful')",0.7849238,0.7641056,0.6780005,0.673674,-0.0043265
21,0.21639337,0.067157045,"('immoral', 'moral')",-0.6301132,-0.63758504,-0.2068599,-0.285214,-0.0783541
22,-0.026900794,-0.11202672,"('untrustworthy', 'trustworthy')",-0.9637388,-0.9504504,-0.4953198,-0.5312386,-0.0359188
23,-0.7672006,-0.8631659,"('insincere', 'sincere')",6.007444,6.172024,2.6201217,2.654429,0.0343073
