,ecolab_male,ecolab_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.06978766,-0.17543237,"('unsociable', 'sociable')",-0.24731894,-0.33568656,-0.1585533,-0.2555595,-0.0970062
1,-0.7063942,-0.71342885,"('unfriendly', 'friendly')",1.5139925,1.3809416,0.4037992,0.3337564,-0.0700428
2,0.297962,0.31190413,"('unlikable', 'likable')",0.88463616,0.9371974,0.5912991,0.6245508,0.0332517
3,-0.6332032,-0.6166391,"('repellent', 'pleasant')",-0.031734586,-0.039710455,-0.3324689,-0.3281748,0.0042941
4,-0.18451795,-0.23797806,"('disliked', 'liked')",-5.8996506,-5.9946537,-3.0420842,-3.1163158,-0.0742316
5,-0.8728356,-0.7555006,"('distant', 'outgoing')",-0.4580907,-0.47080392,-0.6654631,-0.6131523,0.0523108
6,-1.2629275,-1.165072,"('distant', 'open')",-0.09691167,-0.14659247,-0.6799196,-0.6558322,0.0240874
7,0.11293001,0.11094243,"('insensitive', 'sensitive')",0.16551821,0.20586927,0.1392241,0.1584059,0.0191818
8,-0.8565511,-0.84048545,"('unaffectionate', 'affectionate')",0.41091168,0.30573902,-0.2228197,-0.2673732,-0.0445535
9,-0.18516646,-0.15403022,"('unaffectionate', 'caring')",0.75129026,0.69249845,0.2830619,0.2692341,-0.0138278
10,-0.81724674,-0.8152859,"('unsympathetic', 'sympathetic')",-0.7856129,-0.77638996,-0.8014298,-0.7958379,0.0055919
11,0.5416306,0.5811084,"('unhelpful', 'helpful')",1.4942939,1.5017495,1.0179622,1.0414289,0.0234667
12,0.2825642,0.39905065,"('unsupportive', 'supportive')",-2.0130582,-1.9825449,-0.865247,-0.7917471,0.0734999
13,0.54091716,0.48863545,"('impolite', 'polite')",-0.6289605,-0.60454506,-0.0440217,-0.0579548,-0.0139331
14,0.275589,0.17669685,"('antisocial', 'social')",-0.42245197,-0.44626105,-0.0734315,-0.1347821,-0.0613506
15,0.69329816,0.6235317,"('boring', 'funny')",0.72176474,0.6678473,0.7075315,0.6456895,-0.061842
