,hewlett_male,hewlett_female,tuple,packard_male,packard_female,enterprise_male,enterprise_female,co_male,co_female,average_male,average_female,female-male
0,-3.9223895,-4.0552726,"('unsociable', 'sociable')",-0.30787963,-0.4561796,0.04786569,-0.104701996,0.42082852,0.23743266,-0.9403936,-1.0946804,-0.1542868
1,-1.5441476,-1.7193158,"('unfriendly', 'friendly')",1.1254816,1.0050187,-0.9451881,-1.1086056,1.2900331,1.1378331,-0.0184553,-0.1712674,-0.1528121
2,0.23826575,0.21007201,"('unlikable', 'likable')",0.5938555,0.5980364,1.0287954,1.1026692,0.8933668,0.94050926,0.6885709,0.7128217,0.0242508
3,-1.533571,-1.5734539,"('repellent', 'pleasant')",-1.8079698,-1.75968,-0.19092318,-0.17076372,0.5238877,0.5922524,-0.7521441,-0.7279114,0.0242327
4,1.6062912,1.59034,"('disliked', 'liked')",-0.31088263,-0.32584912,-0.043425947,-0.03690929,-6.592872,-6.7136865,-1.3352224,-1.3715262,-0.0363038
5,2.536381,2.5555186,"('distant', 'outgoing')",0.92338973,0.89937896,-0.31673214,-0.18719421,-0.6921771,-0.5697941,0.6127154,0.6744773,0.0617619
6,2.631068,2.6788244,"('distant', 'open')",0.7918304,0.80267036,-0.56254107,-0.49284446,-0.64800364,-0.557855,0.5530884,0.6076988,0.0546104
7,-2.8507597,-2.9595284,"('insensitive', 'sensitive')",-0.3218048,-0.3352769,-0.120156534,-0.13787475,0.21586968,0.20969504,-0.7692128,-0.8057463,-0.0365335
8,-0.5764301,-0.5446259,"('unaffectionate', 'affectionate')",1.263364,1.2337301,-0.18355879,-0.25884005,0.21824269,0.12875213,0.1804044,0.1397541,-0.0406503
9,-1.3694285,-1.3711205,"('unaffectionate', 'caring')",1.2492436,1.2308965,0.3624252,0.3567875,1.0985522,1.0274976,0.3351981,0.3110153,-0.0241828
10,-5.836249,-5.900521,"('unsympathetic', 'sympathetic')",-1.046444,-1.026673,-0.6664459,-0.6924887,0.05334998,-0.024476033,-1.8739471,-1.9110396,-0.0370925
11,-2.7401664,-2.7559025,"('unhelpful', 'helpful')",0.35799587,0.31829298,0.29618138,0.25384167,2.704471,2.6464694,0.1546205,0.1156753,-0.0389452
12,-2.044847,-1.9812745,"('unsupportive', 'supportive')",0.6008,0.6714429,0.18270335,0.34796867,-1.6869502,-1.6565036,-0.7370734,-0.6545916,0.0824818
13,-3.1318963,-3.2201495,"('impolite', 'polite')",-0.50536466,-0.59347045,0.84544986,0.79080725,0.38782474,0.36037436,-0.6009966,-0.6656096,-0.064613
14,-2.8710442,-2.968109,"('antisocial', 'social')",0.100246005,0.00595161,1.9216232,1.9038662,0.119760714,0.013454668,-0.1823536,-0.2612091,-0.0788555
15,0.58336425,0.5295126,"('boring', 'funny')",0.5224959,0.42079183,0.36438757,0.31455174,0.54568833,0.51649225,0.503984,0.4453371,-0.0586469
16,0.9509526,0.92868406,"('unpopular', 'popular')",-0.57301646,-0.6701704,-0.5440549,-0.640786,-0.08170988,-0.15989718,-0.0619572,-0.1355424,-0.0735852
17,0.27621558,0.29940355,"('nasty', 'nice')",-0.9068699,-0.9579739,-0.39328668,-0.37289432,-0.10288857,-0.093771406,-0.2817074,-0.281309,0.0003984
18,0.52342355,0.49369,"('disagreeable', 'welcoming')",1.1713763,1.1476846,-0.1698088,-0.21070173,-0.8311511,-0.85881335,0.17346,0.1429649,-0.0304951
19,1.2330719,1.2980301,"('inhospitable', 'hospitable')",0.87005204,0.8523438,-0.62739444,-0.6615694,-0.41227368,-0.42133468,0.265864,0.2668675,0.0010035
20,-0.7271226,-0.71251166,"('rough', 'thoughtful')",0.043123905,0.03251374,0.40222302,0.41208068,0.58429277,0.5857706,0.0756293,0.0794633,0.003834
21,-3.380981,-3.4777606,"('immoral', 'moral')",-1.4404961,-1.515964,0.24063462,0.10480259,-0.38613367,-0.36133328,-1.241744,-1.3125639,-0.0708199
22,-1.9426122,-2.027943,"('untrustworthy', 'trustworthy')",-0.7379652,-0.7624782,-0.85714924,-0.9331111,-0.5052858,-0.48695952,-1.010753,-1.0526229,-0.0418699
23,-3.2418973,-3.3687465,"('insincere', 'sincere')",0.55833197,0.4946662,-0.8521188,-0.8259821,5.818017,5.7855954,0.5705832,0.5213832,-0.0492
24,-2.7599165,-2.8125339,"('dishonest', 'honest')",-0.64723635,-0.638951,-0.39947677,-0.37253356,0.9820214,0.95144254,-0.7061521,-0.718144,-0.0119919
25,0.9663717,0.93290055,"('egoistic', 'altruistic')",0.9049028,0.9081654,0.24909659,0.20996833,1.2302473,1.1057045,0.8376546,0.7891847,-0.0484699
26,-0.1373027,-0.24918908,"('hardhearted', 'benevolent')",1.0602866,1.0240273,1.0893004,1.008652,1.3734823,1.1412232,0.8464416,0.7311783,-0.1152633
27,-0.81869686,-0.82321805,"('hardhearted', 'softhearted')",-0.45603678,-0.43253875,-1.6449269,-1.5492826,0.7015904,0.68985164,-0.5545175,-0.5287969,0.0257206
28,-3.2392511,-3.3357637,"('disloyal', 'loyal')",-1.1054966,-1.2161947,-0.6276078,-0.7899465,0.78201014,0.57092994,-1.0475863,-1.1927438,-0.1451575
29,0.4548815,0.40173307,"('unfair', 'fair')",0.32520097,0.2788586,-1.7114819,-1.5929012,-0.68031466,-0.71956587,-0.4029285,-0.4079688,-0.0050403
30,-2.9770076,-3.0534115,"('intolerant', 'tolerant')",0.09175964,0.051378798,1.210869,1.2174765,0.91140354,0.895028,-0.1907439,-0.2223821,-0.0316382
31,2.1608274,2.1424968,"('evil', 'good')",0.057217594,-0.037777178,-1.1947017,-1.2431948,-1.5157993,-1.5394497,-0.123114,-0.1694812,-0.0463672
32,-2.2899778,-2.303845,"('unkind', 'kind')",-0.13415551,-0.1565277,-0.088427454,-0.052212384,1.3035119,1.1575459,-0.3022622,-0.3387598,-0.0364976
33,1.5251245,1.4836434,"('wrong', 'right')",1.2949765,1.2175949,0.7498287,0.7454052,-0.5583995,-0.5185352,0.7528825,0.7320271,-0.0208554
34,-0.6121275,-0.6052759,"('mean', 'honorable')",-0.045352437,-0.016917884,0.5932398,0.5057375,5.1990824,5.2492704,1.2837106,1.2832035,-0.0005071
35,4.147309,4.1397595,"('corrupt', 'incorrupt')",0.6701859,0.589834,-0.5575282,-0.5894125,-0.8727879,-0.91828406,0.8467947,0.8054742,-0.0413205
36,2.6244185,2.5906963,"('hostile', 'amicable')",0.5539582,0.4452489,-0.5792554,-0.82373613,-0.31252643,-0.47112393,0.5716487,0.4352713,-0.1363774
37,-1.676952,-1.5865037,"('fake', 'genuine')",0.08931386,0.11837817,-0.09788567,-0.0869276,0.28980383,0.29327354,-0.34893,-0.3154449,0.0334851
38,-1.2710055,-1.3019946,"('untruthful', 'truthful')",0.3826873,0.3857715,-0.18151186,-0.10915293,0.17430666,0.24458386,-0.2238809,-0.195198,0.0286829
39,-0.13959518,-0.1551376,"('exploitative', 'cooperative')",1.6888318,1.7116851,1.2693148,1.3201798,0.92469424,0.93836457,0.9358115,0.9537729,0.0179614
40,0.23687156,0.19664864,"('stingy', 'generous')",-0.27428263,-0.22408149,-0.58001393,-0.46269724,-2.364105,-2.3943517,-0.7453825,-0.7211205,0.024262
41,-2.0017037,-2.0872297,"('unforgiving', 'forgiving')",-0.12622152,-0.19174784,-0.6919054,-0.7479057,0.50681794,0.44853935,-0.5782531,-0.644586,-0.0663329
42,-1.4793137,-1.3227996,"('unreliable', 'reliable')",-1.097011,-1.0055352,-0.9714449,-0.7839989,-2.5891607,-2.5235777,-1.5342326,-1.4089779,0.1252547
43,-3.7973778,-3.784508,"('irresponsible', 'responsible')",0.19774464,0.25991893,-1.2158191,-1.029078,0.752501,0.8259393,-1.0157379,-0.931932,0.0838059
