,home_male,home_female,tuple,depot_male,depot_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6633198,-0.7177002,"('unsociable', 'sociable')",0.533206,0.51636857,-0.46923178,-0.61651504,-0.1997819,-0.2726156,-0.0728337
1,-0.6513785,-0.5210997,"('unfriendly', 'friendly')",0.54685014,0.41114244,1.9053577,1.9032838,0.6002765,0.5977755,-0.002501
2,0.03805487,0.25712723,"('unlikable', 'likable')",0.4250127,0.5296421,0.29695517,0.39661533,0.2533409,0.3944616,0.1411207
3,-0.4757761,-0.41920438,"('repellent', 'pleasant')",-0.06564846,0.027291626,0.5572524,0.5686442,0.0052759,0.0589105,0.0536346
4,-0.0143066645,-0.008899793,"('disliked', 'liked')",-0.73444813,-0.7428957,-6.793679,-6.920614,-2.5141447,-2.5574697,-0.043325
5,-1.1282839,-0.9843526,"('distant', 'outgoing')",-0.5905418,-0.6431827,-0.18331271,-0.11298981,-0.6340461,-0.580175,0.0538711
6,-0.75516444,-0.5520829,"('distant', 'open')",-0.7510292,-0.79093134,0.4259244,0.5102531,-0.3600897,-0.2775871,0.0825026
7,0.2486035,0.27036268,"('insensitive', 'sensitive')",0.5712501,0.6813734,1.1805749,1.166011,0.6668095,0.7059157,0.0391062
8,-0.68642914,-0.54916716,"('unaffectionate', 'affectionate')",-0.39826724,-0.41222203,1.2413805,1.2680557,0.052228,0.1022222,0.0499942
9,0.057977095,0.17688224,"('unaffectionate', 'caring')",0.07724133,0.08986677,1.333934,1.4034629,0.4897174,0.5567373,0.0670199
10,-0.42460102,-0.39788848,"('unsympathetic', 'sympathetic')",-0.22885752,-0.15444264,-0.1642451,-0.15972562,-0.2725679,-0.2373522,0.0352157
11,0.19476381,0.11164707,"('unhelpful', 'helpful')",0.42939988,0.48113465,1.4819075,1.6232376,0.7020237,0.7386731,0.0366494
12,0.67355734,0.9647648,"('unsupportive', 'supportive')",0.15867014,0.35026512,-1.7947267,-1.7152221,-0.3208331,-0.1333974,0.1874357
13,0.13239619,0.17309158,"('impolite', 'polite')",0.9736289,1.0899996,-0.81062615,-0.7463892,0.0984663,0.172234,0.0737677
14,0.4366054,0.38808337,"('antisocial', 'social')",0.7051486,0.7228051,-0.43494716,-0.49454725,0.2356023,0.2054471,-0.0301552
15,0.6905713,0.4619931,"('boring', 'funny')",0.33216116,0.18836959,0.64118123,0.6238268,0.5546379,0.4247298,-0.1299081
16,-0.6531013,-0.5545718,"('unpopular', 'popular')",-1.2836869,-1.2460195,-0.2924493,-0.24025351,-0.7430792,-0.6802816,0.0627976
17,0.21401654,0.35258284,"('nasty', 'nice')",0.1945425,0.250609,-0.20807227,-0.123341866,0.0668289,0.15995,0.0931211
18,-0.7559377,-0.3643083,"('disagreeable', 'welcoming')",-0.25087574,-0.11487275,-0.62994117,-0.51942056,-0.5455848,-0.3328672,0.2127176
19,-0.35896513,-0.13356371,"('inhospitable', 'hospitable')",-0.7090322,-0.5673678,-0.05267476,0.12541506,-0.3735574,-0.1918388,0.1817186
20,-0.70925343,-0.5109628,"('rough', 'thoughtful')",-0.19813271,-0.007976092,0.82096076,0.7825513,-0.0288085,0.0878708,0.1166793
21,0.2631714,0.40990466,"('immoral', 'moral')",0.36431056,0.48068893,-0.9236272,-0.8484152,-0.0987151,0.0140595,0.1127746
22,0.5647991,0.53516716,"('untrustworthy', 'trustworthy')",0.84824497,0.8005752,-0.50273734,-0.583097,0.3034355,0.2508818,-0.0525537
23,0.032126576,0.09252711,"('insincere', 'sincere')",0.4960818,0.53197974,6.049509,6.1450906,2.1925724,2.2565325,0.0639601
24,0.21589696,0.38800943,"('dishonest', 'honest')",0.43791333,0.51559186,0.97820383,0.9836313,0.5440047,0.6290775,0.0850728
25,-0.26337433,-0.1976408,"('egoistic', 'altruistic')",0.43676615,0.42531258,1.7884737,1.7490731,0.6539552,0.658915,0.0049598
26,1.3155432,1.3091346,"('hardhearted', 'benevolent')",1.7613462,1.671273,1.7726874,1.7142285,1.6165257,1.5648788,-0.0516469
27,-0.13598512,0.1504683,"('hardhearted', 'softhearted')",0.26243603,0.3662955,1.8813007,1.7595707,0.6692506,0.7587782,0.0895276
28,0.40621582,0.32934216,"('disloyal', 'loyal')",0.244322,0.15289417,1.0540037,0.9000434,0.5681805,0.4607599,-0.1074206
29,-0.4815413,-0.43307185,"('unfair', 'fair')",-0.44951135,-0.48945367,-0.07668954,-0.2341784,-0.3359141,-0.385568,-0.0496539
30,-0.05091929,0.07019553,"('intolerant', 'tolerant')",0.17896447,0.24766693,0.7634738,0.8146258,0.297173,0.3774961,0.0803231
31,-0.32749227,-0.17548013,"('evil', 'good')",-0.38496,-0.38315436,-0.38824433,-0.5225025,-0.3668989,-0.360379,0.0065199
32,0.35708386,0.4625766,"('unkind', 'kind')",0.17079155,0.23765147,1.2587243,1.1107584,0.5955333,0.6036622,0.0081289
33,0.6941703,0.8220153,"('wrong', 'right')",0.3599403,0.33329204,-0.30310786,-0.3654755,0.2503342,0.2632773,0.0129431
34,-1.1513726,-0.8407214,"('mean', 'honorable')",0.08442609,0.2818005,5.3410254,5.6859818,1.4246929,1.7090203,0.2843274
35,0.39060792,0.2963497,"('corrupt', 'incorrupt')",-0.7978291,-0.9135184,0.08776781,-0.16143514,-0.1064845,-0.2595346,-0.1530501
36,-0.8785843,-0.8648164,"('hostile', 'amicable')",-0.98548925,-1.0899706,0.048994243,-0.10077277,-0.6050264,-0.6851866,-0.0801602
37,0.4889137,0.6067724,"('fake', 'genuine')",-0.014611654,0.13659109,0.7166833,0.7229178,0.3969951,0.4887604,0.0917653
38,0.16642757,0.17457543,"('untruthful', 'truthful')",0.33756527,0.36090595,-0.4115082,-0.26266277,0.0308282,0.0909395,0.0601113
39,0.6038499,0.66212887,"('exploitative', 'cooperative')",0.7750725,0.9120598,0.43248007,0.4784119,0.6038009,0.6842002,0.0803993
40,0.88708514,1.09284,"('stingy', 'generous')",0.45489335,0.5446562,-1.5652771,-1.6666466,-0.0744328,-0.0097168,0.064716
41,0.15734467,0.3799464,"('unforgiving', 'forgiving')",0.7279518,0.7623323,0.10783343,0.016510844,0.3310433,0.3862632,0.0552199
42,0.07436628,0.45261866,"('unreliable', 'reliable')",-0.17501244,0.05749354,-3.0725896,-2.9731405,-1.0577453,-0.8210094,0.2367359
43,-0.48307082,-0.23088588,"('irresponsible', 'responsible')",0.49118325,0.57663876,0.53240883,0.6430341,0.1801738,0.3295957,0.1494219
44,-0.057768118,-0.045585368,"('prejudiced', 'unprejudiced')",-0.027631309,-0.002470106,-1.4390391,-1.4314121,-0.5081462,-0.4931559,0.0149903
45,0.59082615,0.61555463,"('incompetent', 'competent')",0.9387519,0.9187487,-0.055767596,-0.20367157,0.4912701,0.4435439,-0.0477262
46,-0.13806161,-0.2662244,"('uncompetitive', 'competitive')",0.45698944,0.40587667,-1.1992134,-1.2584385,-0.2934285,-0.3729287,-0.0795002
47,0.19036566,0.37704524,"('stupid', 'smart')",0.6181933,0.7282833,5.566709,5.721389,2.1250893,2.2755725,0.1504832
48,-0.6004846,-0.5005901,"('unintelligent', 'intelligent')",-0.26844493,-0.21210429,0.12299969,0.2162641,-0.2486433,-0.1654768,0.0831665
49,-1.8118258,-1.6271377,"('unable', 'able')",-1.5201308,-1.306719,-0.67030627,-0.49655515,-1.3340875,-1.1434705,0.190617
50,0.26570946,0.39210975,"('clumsy', 'skillful')",-0.5187241,-0.5148506,-0.20096791,-0.20371652,-0.1513275,-0.1088191,0.0425084
51,-0.14104718,-0.18867144,"('uneducated', 'educated')",-0.20727438,-0.20060204,0.3592736,0.43233225,0.0036507,0.0143529,0.0107022
52,0.58229524,0.44112644,"('irrational', 'rational')",-0.029963309,-0.28364256,0.1274988,0.0795916,0.2266102,0.0790252,-0.147585
53,-1.5688515,-1.5028322,"('uncreative', 'creative')",-1.0565196,-1.1140414,0.94302005,0.90063,-0.5607836,-0.5720812,-0.0112976
54,-0.75196326,-0.85289687,"('incapable', 'capable')",-0.3186251,-0.3987968,1.053794,1.1481507,-0.0055981,-0.0345143,-0.0289162
55,-0.08022471,-0.012752686,"('incompetent', 'clever')",0.39665157,0.54131013,-0.04565433,-0.011730675,0.0902575,0.1722756,0.0820181
56,-0.26159328,-0.17729957,"('impractical', 'practical')",0.44960535,0.50292,-0.504821,-0.46447417,-0.105603,-0.0462846,0.0593184
57,-0.34364328,-0.48398393,"('unimaginative', 'imaginative')",-0.5584338,-0.67930543,-2.4050221,-2.4976656,-1.1023664,-1.2203183,-0.1179519
58,-0.23054522,-0.21144228,"('undiscriminating', 'discriminating')",0.51319236,0.38499427,0.28710988,0.27822128,0.189919,0.1505911,-0.0393279
59,0.72336435,0.70220184,"('foolish', 'wise')",0.006396264,-0.08601004,0.0875534,0.21080756,0.272438,0.2756665,0.0032285
60,-0.97437876,-0.7016419,"('inefficient', 'efficient')",0.92414623,1.2312754,-0.5398495,-0.268755,-0.196694,0.0869595,0.2836535
61,-0.29416534,-0.36030856,"('illogical', 'logical')",0.16525798,0.17685913,0.23466122,0.08060461,0.0352513,-0.0342816,-0.0695329
62,-0.1969954,-0.17249404,"('incompetent', 'brilliant')",0.29683635,0.44347313,-0.08686422,0.11224459,0.0043256,0.1277412,0.1234156
63,-0.3392536,-0.16247295,"('unperceptive', 'insightful')",0.37827736,0.48081863,0.47621945,0.6711187,0.1717477,0.3298214,0.1580737
64,-0.0721139,-0.03902687,"('shy', 'confident')",-0.2083435,-0.19761546,-6.996436,-7.030667,-2.4256312,-2.4224364,0.0031948
65,-0.35938254,-0.5554339,"('insecure', 'secure')",0.32169566,0.29408678,-0.21618734,-0.24022612,-0.0846247,-0.1671911,-0.0825664
66,-0.6549381,-0.74593043,"('inactive', 'active')",-1.1752049,-1.2902238,0.31874317,0.26861665,-0.5037999,-0.5891792,-0.0853793
67,1.1472006,1.1116594,"('doubtful', 'determined')",0.6315256,0.5443441,-0.73424786,-0.6530404,0.3481594,0.334321,-0.0138384
68,-1.4162959,-1.295169,"('dependent', 'independent')",-1.1098448,-1.047207,-1.1164888,-1.0593194,-1.2142099,-1.1338984,0.0803115
69,-0.180605,-0.06218481,"('lazy', 'industrious')",0.28476772,0.36371258,-0.80549616,-0.8534045,-0.2337778,-0.1839589,0.0498189
70,0.69408524,0.5938386,"('lethargic', 'energetic')",0.39699626,0.37284982,1.0002788,0.96960413,0.6971201,0.6454308,-0.0516893
71,-0.33781153,-0.21190064,"('diffident', 'self-confident')",0.14942414,0.29847902,0.33466995,0.3463604,0.0487609,0.1443129,0.095552
72,-0.35321802,-0.46582434,"('unambitious', 'ambitious')",2.4573877e-05,-0.13286033,-0.06876582,-0.011549588,-0.1406531,-0.2034114,-0.0627583
73,1.2087531,1.2007701,"('helpless', 'self-reliant')",0.28213945,0.31501123,-3.2592013,-3.1974843,-0.5894363,-0.5605676,0.0288687
74,0.3726445,0.58810335,"('undedicated', 'dedicated')",0.29590753,0.3491951,0.3137585,0.3051781,0.3274368,0.4141588,0.086722
75,0.03955825,-0.21666309,"('meek', 'impulsive')",-0.45260423,-0.6301547,-0.25637212,-0.24295181,-0.2231394,-0.3632565,-0.1401171
76,-0.2312351,-0.09171778,"('anxious', 'daring')",-0.1412839,-0.047929205,-0.18822867,-0.04283919,-0.1869159,-0.0608287,0.1260872
77,-1.2438067,-1.2552004,"('unmotivated', 'motivated')",0.19466968,0.26357403,-1.4106119,-1.2650394,-0.8199162,-0.7522219,0.0676943
78,-0.35697407,-0.15517652,"('nonresilient', 'resilient')",-0.12746917,-0.034901347,-0.45388317,-0.39599234,-0.3127755,-0.1953567,0.1174188
79,-0.09069724,-0.045132503,"('wavering', 'unwavering')",-1.0223811,-1.2203288,0.010825507,0.055031404,-0.3674176,-0.4034766,-0.036059
80,0.30927464,0.09180559,"('dominated', 'dominating')",0.47586578,0.47466448,-0.92616224,-1.0111732,-0.0470073,-0.1482344,-0.1012271
81,0.24680151,-0.113893814,"('submissive', 'aggressive')",-0.052881017,-0.08386985,-0.97839534,-0.95100474,-0.2614916,-0.3829228,-0.1214312
82,-0.6652654,-0.62932014,"('poor', 'rich')",-0.41736585,-0.38656262,6.303673,6.37,1.7403472,1.7847058,0.0443586
83,-0.5345769,-0.52245855,"('powerless', 'powerful')",-0.3195439,-0.36399555,-1.3395207,-1.3721329,-0.7312138,-0.7528623,-0.0216485
84,-0.109270915,-0.16182542,"('inferior', 'superior')",-0.02830659,-0.11932698,0.16783752,0.11605407,0.0100867,-0.0550328,-0.0651195
85,-0.1362173,0.009603615,"('insignificant', 'prestigious')",-0.2624405,-0.3069726,-0.030483082,0.124249704,-0.143047,-0.0577064,0.0853406
86,-0.23539954,-0.37995785,"('uninfluential', 'influential')",-0.079720765,-0.21625535,0.3820916,0.26381728,0.0223238,-0.1107986,-0.1331224
87,0.0983246,-0.15650207,"('unsuccessful', 'successful')",-0.042867377,-0.049110234,0.26668763,0.29536462,0.1073816,0.0299174,-0.0774642
88,-0.4087931,-0.474614,"('low', 'eminent')",-0.45358723,-0.4521782,0.16820061,0.21743646,-0.2313932,-0.2364519,-0.0050587
