,altria_male,altria_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0481081,-0.9606417,"('unsociable', 'sociable')",0.4664365,0.31782663,-0.56127614,-0.6290562,-0.3809826,-0.4239571,-0.0429745
1,-1.3386908,-1.3944339,"('unfriendly', 'friendly')",-0.49151018,-0.58937323,1.9698297,1.9175489,0.0465429,-0.0220861,-0.068629
2,0.650065,0.6698676,"('unlikable', 'likable')",1.7803004,1.8306409,0.6415367,0.76582056,1.0239673,1.0887764,0.0648091
3,-0.6148026,-0.41499582,"('repellent', 'pleasant')",0.8040342,0.8783934,0.07638236,0.110064745,0.088538,0.1911541,0.1026161
4,-0.57113844,-0.6571899,"('disliked', 'liked')",-0.44106373,-0.5804759,-6.3005323,-6.364276,-2.4375782,-2.5339807,-0.0964025
5,-0.8669901,-0.9529808,"('distant', 'outgoing')",-1.7645136,-1.7053124,-0.09130387,-0.09356138,-0.9076025,-0.9172849,-0.0096824
6,-1.0819963,-1.1239055,"('distant', 'open')",-1.9497436,-1.8724295,0.5601543,0.5200491,-0.8238619,-0.8254286,-0.0015667
7,-0.025096925,0.23433387,"('insensitive', 'sensitive')",0.020993717,0.1081937,0.62364393,0.6835987,0.2065136,0.3420421,0.1355285
8,-0.6858691,-0.82101005,"('unaffectionate', 'affectionate')",-0.26046127,-0.30387235,1.0617802,0.95127904,0.0384833,-0.0578678,-0.0963511
9,-1.0876002,-1.0779908,"('unaffectionate', 'caring')",-0.3975181,-0.44712836,1.1950132,1.1546159,-0.0967017,-0.1235011,-0.0267994
10,-1.1533525,-0.7931002,"('unsympathetic', 'sympathetic')",-0.099088185,-0.067859545,-0.5743574,-0.54967386,-0.6089327,-0.4702112,0.1387215
11,-0.31919456,-0.23330179,"('unhelpful', 'helpful')",-0.31966412,-0.3353811,1.417539,1.4848393,0.2595601,0.3053855,0.0458254
12,-0.55758643,-0.35285154,"('unsupportive', 'supportive')",0.41544703,0.5687722,-1.7925578,-1.713223,-0.6448991,-0.4991008,0.1457983
13,-0.19468603,-0.11525723,"('impolite', 'polite')",-0.20662063,-0.16583365,-0.6770277,-0.63048196,-0.3594448,-0.3038576,0.0555872
14,0.40005487,0.53284,"('antisocial', 'social')",1.9258139,1.9442258,-0.4585058,-0.46103495,0.6224543,0.6720103,0.049556
15,0.30113167,0.12566517,"('boring', 'funny')",-0.8723885,-0.9862769,0.56748813,0.5379518,-0.0012562,-0.1075533,-0.1062971
