,northern_male,northern_female,tuple,trust_male,trust_female,corp_male,corp_female,average_male,average_female,female-male
14,1.4329368,1.3722799,"('antisocial', 'social')",2.1067803,2.1737518,-0.019378953,-0.0007737316,1.1734461,1.1817527,0.0083066
15,0.16522852,0.036026,"('boring', 'funny')",0.4207252,0.27519032,-0.15356433,-0.22962506,0.1441298,0.0271971,-0.1169327
16,-1.2465689,-1.2867547,"('unpopular', 'popular')",-1.2160598,-1.204961,-0.11652158,-0.18881294,-0.8597168,-0.8935095,-0.0337927
17,-0.15162355,-0.13202354,"('nasty', 'nice')",0.51842344,0.64019394,-0.4443517,-0.3814769,-0.0258506,0.0422312,0.0680818
18,0.77750605,0.9010396,"('disagreeable', 'welcoming')",-0.5064043,-0.35875684,-0.6269133,-0.67716205,-0.1186038,-0.0449598,0.073644
19,-1.3711452,-1.362363,"('inhospitable', 'hospitable')",-1.0700343,-1.067804,-0.73173714,-0.7525708,-1.0576389,-1.0609126,-0.0032737
20,-0.21355242,-0.20133597,"('rough', 'thoughtful')",0.5745893,0.6529342,0.70713913,0.7137891,0.3560587,0.3884625,0.0324038
21,0.46410418,0.4313486,"('immoral', 'moral')",0.8491832,0.9750589,-0.6864914,-0.49337894,0.208932,0.3043428,0.0954108
22,0.7996259,0.811524,"('untrustworthy', 'trustworthy')",0.92398226,0.9541506,-0.7217513,-0.70376486,0.3339523,0.3539699,0.0200176
23,-0.014174944,0.018359814,"('insincere', 'sincere')",1.3369397,1.3872412,6.3432097,6.437612,2.5553249,2.6144044,0.0590795
24,0.7259522,0.7170043,"('dishonest', 'honest')",0.46365663,0.4854332,0.6073227,0.5842084,0.5989772,0.5955486,-0.0034286
25,0.08314696,0.014114156,"('egoistic', 'altruistic')",-0.28204638,-0.3862278,1.3778923,1.2829974,0.3929976,0.3036279,-0.0893697
26,0.91374975,0.84950995,"('hardhearted', 'benevolent')",2.1413662,2.1059535,1.7023219,1.5658259,1.5858126,1.5070964,-0.0787162
27,0.0027101785,0.006117273,"('hardhearted', 'softhearted')",0.40605065,0.36065474,1.1943355,1.0458298,0.5343654,0.4708673,-0.0634981
28,0.51977336,0.44566736,"('disloyal', 'loyal')",0.27203813,0.15522598,1.3609571,1.2823911,0.7175895,0.6277614,-0.0898281
29,-0.14076073,-0.15888116,"('unfair', 'fair')",-0.23781809,-0.25920844,-0.28876698,-0.4544954,-0.2224486,-0.2908617,-0.0684131
30,0.31523526,0.39075217,"('intolerant', 'tolerant')",1.2102134,1.3260379,0.7300185,0.80348825,0.7518224,0.8400928,0.0882704
31,-1.0527731,-0.9704326,"('evil', 'good')",-0.6836738,-0.67659104,-0.85332,-1.031612,-0.8632557,-0.8928785,-0.0296228
32,0.6376302,0.5488875,"('unkind', 'kind')",0.9230725,0.9052188,0.8480846,0.7842963,0.8029292,0.7461342,-0.056795
33,0.5068524,0.5223308,"('wrong', 'right')",0.31858984,0.2812293,-0.6433366,-0.70309734,0.0607019,0.0334876,-0.0272143
34,-0.48195484,-0.36677772,"('mean', 'honorable')",0.32400894,0.47779104,5.499604,5.6791863,1.7805527,1.9300666,0.1495139
35,-0.85349935,-0.9692853,"('corrupt', 'incorrupt')",-0.886107,-1.1358626,-0.43835643,-0.6578396,-0.7259876,-0.9209958,-0.1950082
36,-2.1013622,-2.1336334,"('hostile', 'amicable')",-0.6568794,-0.821279,-0.3902882,-0.58381253,-1.0495099,-1.179575,-0.1300651
37,0.37061846,0.36145157,"('fake', 'genuine')",0.11028539,0.11405982,0.07927233,0.05869537,0.1867254,0.1780689,-0.0086565
38,-0.16539726,-0.11425674,"('untruthful', 'truthful')",0.25598854,0.26622626,-0.44058183,-0.40935126,-0.1166635,-0.0857939,0.0308696
39,0.8514599,0.9063783,"('exploitative', 'cooperative')",1.39267,1.5064669,0.42489776,0.48619077,0.8896759,0.9663453,0.0766694
40,0.9408591,0.9753811,"('stingy', 'generous')",0.055164088,0.18658727,-2.23696,-2.4082716,-0.4136456,-0.4154344,-0.0017888
41,-0.038182177,0.03555563,"('unforgiving', 'forgiving')",1.0487186,1.1323943,-0.19665185,-0.3059084,0.2712949,0.2873472,0.0160523
42,0.6766152,0.74112284,"('unreliable', 'reliable')",1.057983,1.2016326,-3.0460908,-3.008505,-0.4371642,-0.3552499,0.0819143
43,0.60189325,0.7088628,"('irresponsible', 'responsible')",0.8528204,0.98556834,0.46645582,0.5159937,0.6403898,0.7368083,0.0964185
44,0.3664466,0.40435642,"('prejudiced', 'unprejudiced')",0.15384993,0.16785297,-1.0925838,-1.0869921,-0.1907624,-0.1715943,0.0191681
45,0.48265302,0.5757432,"('incompetent', 'competent')",0.5786151,0.65890205,-0.000112291425,-0.04227837,0.3537186,0.3974556,0.043737
46,0.6368001,0.70347416,"('uncompetitive', 'competitive')",0.03977295,0.19090039,-1.1105819,-1.0443505,-0.1446696,-0.049992,0.0946776
47,0.17611277,0.17016926,"('stupid', 'smart')",0.5104687,0.5325718,5.632769,5.793013,2.1064502,2.1652514,0.0588012
48,0.04792922,0.049833797,"('unintelligent', 'intelligent')",-0.19710821,-0.13853586,0.29312438,0.34619597,0.0479818,0.0858313,0.0378495
49,-1.0348278,-0.9716093,"('unable', 'able')",-0.1078732,0.011347659,-0.4288627,-0.3594941,-0.5238546,-0.4399186,0.083936
50,-0.9583954,-0.9698868,"('clumsy', 'skillful')",-0.37572497,-0.41096294,-0.22752318,-0.29886973,-0.5205479,-0.5599065,-0.0393586
51,-0.34239522,-0.4842892,"('uneducated', 'educated')",-0.58950084,-0.6297019,-0.17845446,-0.173471,-0.3701169,-0.429154,-0.0590371
52,-0.79244465,-0.8582208,"('irrational', 'rational')",-0.6495105,-0.83077997,0.07017492,-0.11160948,-0.4572601,-0.6002034,-0.1429433
53,-0.46818256,-0.4670967,"('uncreative', 'creative')",-0.9795639,-1.0251347,0.40345317,0.28116095,-0.3480978,-0.4036901,-0.0555923
54,-0.58732754,-0.6138428,"('incapable', 'capable')",-0.3657192,-0.42565942,0.6965985,0.69434875,-0.0854828,-0.1150511,-0.0295683
55,0.91677904,0.9669557,"('incompetent', 'clever')",-0.20523214,-0.051289596,0.12435053,0.21555604,0.2786325,0.377074,0.0984415
56,1.142185,1.1806929,"('impractical', 'practical')",1.4523863,1.562858,-0.30366027,-0.20724326,0.7636369,0.8454359,0.081799
57,0.34235716,0.32058844,"('unimaginative', 'imaginative')",0.658967,0.6536867,-3.0016363,-3.0329735,-0.6667707,-0.6862328,-0.0194621
58,0.6211869,0.62147176,"('undiscriminating', 'discriminating')",0.15085724,0.13449506,0.0040030815,-0.07702406,0.2586824,0.2263143,-0.0323681
59,0.03616502,0.01169784,"('foolish', 'wise')",0.41153622,0.32035846,0.15789443,0.123371735,0.2018652,0.1518093,-0.0500559
60,0.63855374,0.70502627,"('inefficient', 'efficient')",0.6375842,0.8812168,-0.22188587,0.02718487,0.3514173,0.5378093,0.186392
61,-0.14061162,-0.26454675,"('illogical', 'logical')",0.56558317,0.39820063,0.6567137,0.5203451,0.3605618,0.2179997,-0.1425621
62,0.6788626,0.77498364,"('incompetent', 'brilliant')",0.5576758,0.760026,0.21686043,0.35343826,0.4844663,0.6294826,0.1450163
63,0.32973853,0.34379223,"('unperceptive', 'insightful')",0.42133301,0.544585,0.08043648,0.16958347,0.2771693,0.3526535,0.0754842
64,-0.09007579,-0.15815784,"('shy', 'confident')",0.761564,0.7872211,-6.53888,-6.573073,-1.9557972,-1.9813366,-0.0255394
65,1.1600977,1.1057249,"('insecure', 'secure')",1.3186834,1.3180429,0.22988738,0.37555662,0.9028896,0.9331082,0.0302186
66,0.088374436,0.050033808,"('inactive', 'active')",-0.26510713,-0.3523382,0.48296067,0.38500872,0.102076,0.0275681,-0.0745079
67,0.11528557,-0.005979296,"('doubtful', 'determined')",0.3265672,0.3344278,-0.42380542,-0.38830426,0.0060158,-0.0199519,-0.0259677
68,0.13184899,0.05523574,"('dependent', 'independent')",-1.7492243,-1.7655398,-1.3236312,-1.3594393,-0.9803356,-1.0232477,-0.0429121
69,-1.2795337,-1.2961539,"('lazy', 'industrious')",0.2186203,0.16724452,-1.1285135,-1.2577714,-0.729809,-0.7955602,-0.0657512
70,1.0896199,1.1297506,"('lethargic', 'energetic')",0.49428788,0.6159265,0.3619582,0.4354602,0.648622,0.7270458,0.0784238
71,0.72226894,0.67153764,"('diffident', 'self-confident')",0.65991056,0.5722029,0.58645546,0.5482164,0.6562117,0.597319,-0.0588927
72,1.038029,1.0063071,"('unambitious', 'ambitious')",0.65605366,0.71192765,-0.33985806,-0.23802903,0.4514082,0.4934019,0.0419937
73,0.026582131,0.03711324,"('helpless', 'self-reliant')",0.28954065,0.2389631,-3.505143,-3.5665596,-1.0630067,-1.0968277,-0.033821
74,0.4556515,0.57495356,"('undedicated', 'dedicated')",0.37688166,0.46176216,-0.35029787,-0.43552732,0.1607451,0.2003961,0.039651
75,-0.2818554,-0.22897647,"('meek', 'impulsive')",-0.4014339,-0.44018677,-0.7219212,-0.741667,-0.4684035,-0.4702768,-0.0018733
76,0.91416836,1.011708,"('anxious', 'daring')",0.8117534,0.93099135,-0.15461618,-0.050405078,0.5237685,0.6307648,0.1069963
77,-1.6655563,-1.6017077,"('unmotivated', 'motivated')",-0.15019801,-0.039292872,-1.3653426,-1.169357,-1.0603657,-0.9367859,0.1235798
78,-1.0716163,-1.017472,"('nonresilient', 'resilient')",0.36636308,0.48035088,-0.20736559,-0.17602001,-0.3042063,-0.2377137,0.0664926
79,-0.15609029,-0.16993642,"('wavering', 'unwavering')",-0.06283516,-0.1853134,-0.43192834,-0.4780443,-0.2169513,-0.2777647,-0.0608134
80,1.007362,0.9427691,"('dominated', 'dominating')",0.07970222,0.1306874,-0.73346585,-0.58754563,0.1178661,0.1619703,0.0441042
81,0.9035495,0.7304856,"('submissive', 'aggressive')",0.7050301,0.7445349,-0.7074836,-0.52373654,0.3003653,0.3170947,0.0167294
82,0.20386557,0.19975653,"('poor', 'rich')",-0.30533305,-0.2637355,6.4501886,6.4961386,2.1162403,2.1440531,0.0278128
83,0.12998347,0.1289727,"('powerless', 'powerful')",0.62692297,0.65675944,-1.0226486,-0.9651645,-0.0885807,-0.0598108,0.0287699
84,0.17318109,0.10616017,"('inferior', 'superior')",0.072885685,-0.020503469,0.5751133,0.49294227,0.2737267,0.1928663,-0.0808604
85,-1.0622547,-1.028434,"('insignificant', 'prestigious')",-0.8545907,-0.95634806,-0.30177653,-0.5026217,-0.7395406,-0.8291346,-0.089594
86,-0.31210917,-0.3811365,"('uninfluential', 'influential')",-0.65211123,-0.61894166,-0.46248773,-0.47857967,-0.4755694,-0.4928859,-0.0173165
87,-0.6809241,-0.7982976,"('unsuccessful', 'successful')",0.35887995,0.25503188,0.3479525,0.3340751,0.0086361,-0.0697302,-0.0783663
88,-0.4950675,-0.6034389,"('low', 'eminent')",-0.79665184,-0.8901369,-0.2506821,-0.27262717,-0.5141338,-0.5887343,-0.0746005
