,ihs_male,ihs_female,tuple,markit_male,markit_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.11682203,-0.22547126,"('unsociable', 'sociable')",0.89450234,0.84193593,0.19918802,0.1808867,0.3256228,0.2657838,-0.059839
1,-1.26823,-1.2873393,"('unfriendly', 'friendly')",-1.6832576,-1.7390381,1.548119,1.3995292,-0.4677895,-0.5422827,-0.0744932
2,1.1411872,1.1924474,"('unlikable', 'likable')",0.51516193,0.5639468,0.30971268,0.33131632,0.6553539,0.6959035,0.0405496
3,0.15318267,0.2205159,"('repellent', 'pleasant')",0.2535307,0.38805452,0.4392967,0.5511263,0.2820034,0.3865656,0.1045622
4,0.030345377,0.012102116,"('disliked', 'liked')",-0.561256,-0.5887279,-4.77361,-4.841284,-1.7681735,-1.8059699,-0.0377964
5,-0.9667359,-0.8740223,"('distant', 'outgoing')",-1.8396722,-1.8123957,-0.4541404,-0.5150456,-1.0868495,-1.0671546,0.0196949
6,-1.1427585,-1.0060705,"('distant', 'open')",-2.199916,-2.152546,0.05265528,-0.059541374,-1.096673,-1.0727193,0.0239537
7,0.28560203,0.2814519,"('insensitive', 'sensitive')",0.65248835,0.70424247,0.54425174,0.609753,0.494114,0.5318158,0.0377018
8,-1.1851351,-1.205851,"('unaffectionate', 'affectionate')",-1.8072106,-1.8990244,0.76989293,0.59462786,-0.7408176,-0.8367492,-0.0959316
9,-0.83209974,-0.89447576,"('unaffectionate', 'caring')",-1.7203122,-1.8055696,0.9933758,0.8828344,-0.5196788,-0.605737,-0.0860582
10,-0.6765794,-0.689511,"('unsympathetic', 'sympathetic')",0.080441296,0.15067266,0.31626442,0.4151919,-0.0932912,-0.0412155,0.0520757
11,0.17236519,0.114691444,"('unhelpful', 'helpful')",0.34408495,0.3329587,1.7716124,1.81332,0.7626875,0.7536567,-0.0090308
12,0.20017724,0.2371383,"('unsupportive', 'supportive')",0.15082093,0.20935017,-1.1998452,-1.1890435,-0.282949,-0.2475183,0.0354307
13,0.061667576,0.005184073,"('impolite', 'polite')",0.6046017,0.5980243,-0.20591268,-0.115145266,0.1534522,0.1626877,0.0092355
14,1.1629493,1.1117073,"('antisocial', 'social')",1.998477,2.0242925,-0.11500703,0.011671905,1.0154731,1.0492239,0.0337508
15,0.8168285,0.7299165,"('boring', 'funny')",0.70467144,0.63750595,0.5361921,0.5461776,0.6858974,0.6378667,-0.0480307
16,-0.34024137,-0.34021336,"('unpopular', 'popular')",-1.4651997,-1.469003,0.7150144,0.6724279,-0.3634756,-0.3789295,-0.0154539
17,-0.28646684,-0.21006553,"('nasty', 'nice')",-0.39718196,-0.378921,-0.41380996,-0.4564685,-0.3658196,-0.348485,0.0173346
18,-0.26038837,-0.180873,"('disagreeable', 'welcoming')",-0.55458075,-0.50465786,-0.85127395,-0.926784,-0.5554144,-0.5374383,0.0179761
19,-0.80942607,-0.722626,"('inhospitable', 'hospitable')",-1.3697412,-1.3330743,-0.6211357,-0.71911997,-0.9334343,-0.9249401,0.0084942
20,0.20640737,0.25580853,"('rough', 'thoughtful')",0.8167263,0.86254615,1.0596116,1.0691394,0.6942484,0.7291647,0.0349163
21,0.27133036,0.23252581,"('immoral', 'moral')",0.9356895,0.9782862,-0.6557698,-0.5456224,0.18375,0.2217299,0.0379799
22,0.19535129,0.23407398,"('untrustworthy', 'trustworthy')",1.0564235,1.1036075,-0.6386426,-0.5966713,0.2043774,0.2470034,0.042626
23,-0.042767145,-0.078798056,"('insincere', 'sincere')",0.5718305,0.5876555,5.042292,5.0042114,1.8571184,1.8376896,-0.0194288
24,-0.058568157,-0.0339934,"('dishonest', 'honest')",-0.07842769,-0.060468346,0.25770196,0.269934,0.0402354,0.0584908,0.0182554
25,-0.48333776,-0.5013001,"('egoistic', 'altruistic')",-0.7676598,-0.8454175,0.7384089,0.63229,-0.1708629,-0.2381425,-0.0672796
26,0.0077710003,-0.017043106,"('hardhearted', 'benevolent')",0.2687154,0.20875838,1.9236757,1.8173419,0.7333873,0.6696858,-0.0637015
27,-0.6769427,-0.5981522,"('hardhearted', 'softhearted')",-1.116578,-1.1469647,0.5118349,0.3833116,-0.4272286,-0.4539351,-0.0267065
28,-0.82001996,-0.9814061,"('disloyal', 'loyal')",-0.66070753,-0.75034755,1.0736176,0.9430617,-0.1357033,-0.2628973,-0.127194
29,-0.04786004,-0.05467183,"('unfair', 'fair')",-0.40429464,-0.41042304,-0.7294676,-0.7949174,-0.3938741,-0.4200041,-0.02613
30,0.8596015,0.86137515,"('intolerant', 'tolerant')",1.764768,1.7781694,1.6835569,1.7561808,1.4359756,1.4652418,0.0292662
31,-0.74332404,-0.6362696,"('evil', 'good')",-1.9438491,-1.8440467,-0.6672634,-0.7716583,-1.1181455,-1.0839915,0.034154
32,0.09632652,-0.03695271,"('unkind', 'kind')",0.48172012,0.41810372,0.90670973,0.82178473,0.4949188,0.4009786,-0.0939402
33,-0.18049698,-0.22672097,"('wrong', 'right')",-0.2534717,-0.31289387,-0.61738837,-0.7635695,-0.3504523,-0.4343948,-0.0839425
34,0.4384639,0.6323349,"('mean', 'honorable')",-0.22490957,-0.12460914,5.2356567,5.329605,1.8164037,1.9457769,0.1293732
35,-0.32648695,-0.34971935,"('corrupt', 'incorrupt')",-1.499364,-1.5807985,-0.31688714,-0.5657194,-0.714246,-0.8320791,-0.1178331
