,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.39048758,-0.5350833,"('unsociable', 'sociable')",-1.1395317,-1.35732,-0.64253974,-0.7127754,-0.26523504,-0.29498768,-0.6094485,-0.7250416,-0.1155931
1,-0.8515605,-0.937006,"('unfriendly', 'friendly')",-1.224377,-1.3850086,0.9689446,0.8878368,-0.0025824364,-0.18379232,-0.2773938,-0.4044925,-0.1270987
2,0.685478,0.64433104,"('unlikable', 'likable')",0.85408294,0.7837801,0.6030821,0.6697158,0.27653843,0.35908875,0.6047953,0.6142289,0.0094336
3,-0.24468803,-0.07881387,"('repellent', 'pleasant')",-0.4450517,-0.29453856,-0.9551691,-0.76697487,0.7645094,0.88218147,-0.2200999,-0.0645365,0.1555634
4,-0.50857663,-0.55068046,"('disliked', 'liked')",0.5611876,0.57610613,0.18157838,0.06996313,-5.485188,-5.3755317,-1.3127496,-1.3200357,-0.0072861
5,0.038666867,0.06571785,"('distant', 'outgoing')",-0.44380772,-0.48172745,0.07411012,-0.013741378,-1.0669141,-1.1780102,-0.3494862,-0.4019403,-0.0524541
6,0.2819473,0.3295604,"('distant', 'open')",-0.32601842,-0.34120432,0.033938862,-0.007816605,-1.3168374,-1.4505652,-0.3317424,-0.3675064,-0.035764
7,0.041882277,0.028092891,"('insensitive', 'sensitive')",-0.37488782,-0.4186087,-0.07519351,0.044025652,-0.10322741,-0.037826665,-0.1278566,-0.0960792,0.0317774
8,-1.8638742,-1.8722821,"('unaffectionate', 'affectionate')",-1.0580229,-1.1473124,0.6876552,0.6918304,-0.8207836,-0.9479104,-0.7637563,-0.8189187,-0.0551624
9,-0.5465956,-0.56461585,"('unaffectionate', 'caring')",-0.7905007,-0.8951101,0.916024,0.9357808,0.023465212,-0.030188102,-0.0994017,-0.1385333,-0.0391316
10,0.16758285,0.1081872,"('unsympathetic', 'sympathetic')",-0.71116793,-0.819268,-1.1674743,-1.0880777,-0.5380667,-0.5113367,-0.5622815,-0.5776238,-0.0153423
11,1.0682353,0.99738646,"('unhelpful', 'helpful')",-0.02075056,-0.1087202,-0.86983377,-0.8154088,1.9441588,1.9657252,0.5304524,0.5097457,-0.0207067
12,0.8773061,0.90006226,"('unsupportive', 'supportive')",0.71144384,0.7128227,0.8355677,0.90446615,-1.8584557,-1.744145,0.1414655,0.1933015,0.051836
13,0.026087113,-0.085180536,"('impolite', 'polite')",-0.61100715,-0.75427693,-0.60871875,-0.5838691,-0.287979,-0.2963251,-0.3704045,-0.4299129,-0.0595084
14,-0.08379452,-0.10013917,"('antisocial', 'social')",0.17708296,0.12102538,0.48074722,0.5346841,0.3910417,0.42241478,0.2412693,0.2444963,0.003227
