,american_male,american_female,tuple,capital_male,capital_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.2648329,-0.37355632,"('unsociable', 'sociable')",0.39027417,0.27998543,-0.06930467,-0.149652,0.0187122,-0.0810743,-0.0997865
1,-0.75502074,-0.81879073,"('unfriendly', 'friendly')",0.13438638,-0.0209721,1.7495908,1.5958107,0.3763188,0.2520159,-0.1243029
2,0.566266,0.6463559,"('unlikable', 'likable')",2.465725,2.6008043,0.82404524,0.85520685,1.2853454,1.3674556,0.0821102
3,-0.40341687,-0.33864766,"('repellent', 'pleasant')",0.045554176,0.10256919,0.5782966,0.70490474,0.073478,0.1562754,0.0827974
4,-0.45869395,-0.5154411,"('disliked', 'liked')",0.10990847,0.015314368,-5.9526224,-6.0199847,-2.1004693,-2.1733705,-0.0729012
5,-0.6061417,-0.6117715,"('distant', 'outgoing')",0.744587,0.70054275,-0.27911076,-0.4393034,-0.0468885,-0.1168441,-0.0699556
6,-0.4713174,-0.46415132,"('distant', 'open')",0.25526696,0.20376104,0.23383409,0.04436572,0.0059279,-0.0720082,-0.0779361
7,0.39826998,0.3859337,"('insensitive', 'sensitive')",0.29463542,0.3728769,0.74158555,0.7671044,0.4781636,0.5086383,0.0304747
8,-0.3315623,-0.31831092,"('unaffectionate', 'affectionate')",-0.3130917,-0.34043178,0.44964042,0.320658,-0.0650045,-0.1126949,-0.0476904
9,0.35829288,0.34882185,"('unaffectionate', 'caring')",0.78305733,0.77577764,0.94610226,0.8176042,0.6958175,0.6474012,-0.0484163
10,0.7615731,0.74567586,"('unsympathetic', 'sympathetic')",-0.14000762,-0.07640537,0.67259586,0.7164488,0.4313871,0.4619064,0.0305193
11,0.5520058,0.64972985,"('unhelpful', 'helpful')",0.47204402,0.5022314,1.9950703,1.9984539,1.0063734,1.0501384,0.043765
12,0.91161525,0.96294785,"('unsupportive', 'supportive')",1.4628329,1.5646013,-1.4797788,-1.4955515,0.2982232,0.3439993,0.0457761
13,-0.03922782,-0.042487245,"('impolite', 'polite')",0.09340599,0.106881015,0.19064687,0.20859101,0.0816083,0.0909949,0.0093866
14,0.3883474,0.35112637,"('antisocial', 'social')",1.258943,1.2495117,0.30209875,0.36399013,0.6497964,0.6548761,0.0050797
15,0.33125907,0.2860108,"('boring', 'funny')",0.29219612,0.30266875,0.33400512,0.28917265,0.3191534,0.2926174,-0.026536
16,-2.075376,-2.0647864,"('unpopular', 'popular')",0.116688676,0.1739034,-0.09820081,-0.08891249,-0.6856294,-0.6599318,0.0256976
17,-0.19966401,-0.08357875,"('nasty', 'nice')",0.27418116,0.33168918,-0.28069073,-0.26088488,-0.0687245,-0.0042582,0.0644663
18,0.694453,0.80941033,"('disagreeable', 'welcoming')",0.37031,0.43326128,-0.9130912,-0.946504,0.0505573,0.0987225,0.0481652
19,-0.17426962,-0.045881093,"('inhospitable', 'hospitable')",-0.682523,-0.64048314,-0.7295373,-0.78558767,-0.5287766,-0.4906507,0.0381259
20,0.33641988,0.40444914,"('rough', 'thoughtful')",0.6526315,0.69695413,1.3015046,1.3777875,0.7635187,0.8263969,0.0628782
21,0.4834756,0.47825792,"('immoral', 'moral')",0.020479362,0.115264185,-0.6544465,-0.5328817,-0.0501638,0.0202135,0.0703773
22,-0.0011798702,-0.0075233206,"('untrustworthy', 'trustworthy')",-0.4965949,-0.49795586,-0.24173483,-0.2193822,-0.2465032,-0.2416205,0.0048827
23,0.12429835,0.1775229,"('insincere', 'sincere')",0.472947,0.5140534,5.800745,5.763323,2.1326634,2.1516331,0.0189697
24,1.3969804,1.4239464,"('dishonest', 'honest')",-0.3494689,-0.33194962,0.8062393,0.77659076,0.617917,0.6228625,0.0049455
25,-0.5860981,-0.62082976,"('egoistic', 'altruistic')",-0.10568728,-0.099664085,0.6336089,0.5847285,-0.0193922,-0.0452551,-0.0258629
26,0.7586658,0.64364094,"('hardhearted', 'benevolent')",1.4429741,1.3883661,2.0356987,1.9747926,1.4124462,1.3355999,-0.0768463
27,0.39294776,0.41687015,"('hardhearted', 'softhearted')",0.17800142,0.16308916,0.8406429,0.6799571,0.4705307,0.4199721,-0.0505586
28,0.710146,0.62779886,"('disloyal', 'loyal')",0.03754695,-0.033198185,1.1920496,1.0754716,0.6465809,0.5566908,-0.0898901
29,-0.93281907,-0.9590509,"('unfair', 'fair')",-0.10387827,-0.17655382,-0.5150463,-0.63673174,-0.5172479,-0.5907788,-0.0735309
30,0.35941827,0.39198637,"('intolerant', 'tolerant')",0.64963746,0.65990794,1.3387549,1.4039891,0.7826036,0.8186278,0.0360242
31,-1.3503608,-1.3327978,"('evil', 'good')",-0.421211,-0.5404562,-0.89203703,-1.0492266,-0.8878696,-0.9741602,-0.0862906
32,-0.16040029,-0.20488611,"('unkind', 'kind')",0.20870292,0.17982474,0.93741196,0.8206316,0.3285715,0.2651901,-0.0633814
33,0.09553546,0.03192732,"('wrong', 'right')",1.0415832,1.0930526,-0.4586991,-0.52749205,0.2261398,0.1991626,-0.0269772
34,-0.89948124,-0.8330714,"('mean', 'honorable')",0.15174177,0.15049052,5.241405,5.3409095,1.4978886,1.5527762,0.0548876
35,-0.57655406,-0.6494269,"('corrupt', 'incorrupt')",-0.7754197,-0.8581076,-0.96189445,-1.1236411,-0.7712894,-0.8770585,-0.1057691
36,-1.5837922,-1.7151794,"('hostile', 'amicable')",-0.3394758,-0.5179355,0.0022796504,-0.1580345,-0.6403295,-0.7970498,-0.1567203
37,-0.14871414,-0.061353356,"('fake', 'genuine')",-1.6273214,-1.5602098,0.033136796,0.07978412,-0.5809662,-0.5139263,0.0670399
38,0.20702857,0.23873314,"('untruthful', 'truthful')",0.80098975,0.8380766,0.5398221,0.5766201,0.5159468,0.5511433,0.0351965
39,1.505303,1.6004071,"('exploitative', 'cooperative')",0.3885506,0.48212612,0.16763675,0.19351837,0.6871635,0.7586839,0.0715204
40,1.0739219,1.0047412,"('stingy', 'generous')",1.0581084,1.096083,-1.5737537,-1.690935,0.1860923,0.1366298,-0.0494625
41,-0.07065193,-0.07238676,"('unforgiving', 'forgiving')",0.63723475,0.66315275,0.31628287,0.20087217,0.2942886,0.2638794,-0.0304092
42,1.2470281,1.3754796,"('unreliable', 'reliable')",1.2012182,1.3679283,-2.5274653,-2.4196,-0.0264063,0.1079359,0.1343422
43,0.9337286,1.0570011,"('irresponsible', 'responsible')",0.70265263,0.8534724,1.2095287,1.2194891,0.9486366,1.0433209,0.0946843
44,-0.24859506,-0.11833686,"('prejudiced', 'unprejudiced')",-0.5096774,-0.29564148,-1.6891524,-1.6056387,-0.8158083,-0.6732057,0.1426026
45,-0.28730795,-0.27621543,"('incompetent', 'competent')",-0.07568352,-0.10418056,0.96375316,0.89748657,0.2002539,0.1723635,-0.0278904
46,0.13742657,0.10288338,"('uncompetitive', 'competitive')",0.46774712,0.5700663,-0.059274856,0.014908716,0.1819663,0.2292861,0.0473198
47,-0.8684504,-0.7906177,"('stupid', 'smart')",0.29121834,0.29805377,5.9746933,5.9851136,1.7991538,1.83085,0.0316962
48,0.8997614,0.88317424,"('unintelligent', 'intelligent')",-0.07828047,-0.070106305,0.81163454,0.8517125,0.5443718,0.5549268,0.010555
49,-0.8762786,-0.8047837,"('unable', 'able')",-0.47185436,-0.37694636,-0.10111736,-0.037579358,-0.4830834,-0.4064364,0.076647
50,0.07528904,0.12716344,"('clumsy', 'skillful')",0.65031874,0.73706955,-0.53817606,-0.53929335,0.0624772,0.1083132,0.045836
51,1.1970601,0.9994393,"('uneducated', 'educated')",0.41167045,0.31041867,0.3295942,0.29607671,0.6461082,0.5353115,-0.1107967
52,-0.57537407,-0.6933505,"('irrational', 'rational')",0.0030934215,-0.11336677,-0.7116646,-0.8868788,-0.4279818,-0.564532,-0.1365502
53,-0.85525304,-0.8556348,"('uncreative', 'creative')",0.6883635,0.65792745,0.79226583,0.6845245,0.2084588,0.1622724,-0.0461864
54,-0.094205886,-0.11435809,"('incapable', 'capable')",1.1884799,1.2447604,0.9575293,0.91487414,0.6839345,0.6817588,-0.0021757
55,0.21338609,0.25766832,"('incompetent', 'clever')",0.031581767,0.10828742,1.0986469,1.2300903,0.4478716,0.5320153,0.0841437
56,0.86545175,0.8947961,"('impractical', 'practical')",1.1538746,1.0905828,0.66481024,0.7036013,0.8947122,0.8963268,0.0016146
57,0.117796026,0.028023416,"('unimaginative', 'imaginative')",0.938998,0.9356682,-1.3551558,-1.3686256,-0.0994539,-0.134978,-0.0355241
58,0.41715696,0.33880872,"('undiscriminating', 'discriminating')",1.2818978,1.2569621,0.68350345,0.6398828,0.794186,0.7452179,-0.0489681
59,-0.32483172,-0.36159527,"('foolish', 'wise')",0.44580993,0.44872895,0.07624035,0.02564341,0.0657395,0.0375924,-0.0281471
60,0.5611314,0.71107703,"('inefficient', 'efficient')",0.5953173,0.66027564,0.76246566,0.9757537,0.6396381,0.7823688,0.1427307
61,0.28958902,0.19803272,"('illogical', 'logical')",1.1711241,1.0613722,0.6947646,0.5735618,0.7184926,0.6109889,-0.1075037
62,0.5195263,0.60703427,"('incompetent', 'brilliant')",1.1384296,1.2867365,1.0549024,1.1211894,0.9042861,1.0049867,0.1007006
63,0.4097572,0.41212258,"('unperceptive', 'insightful')",0.8819,0.9309758,1.2328411,1.2366846,0.8414995,0.8599277,0.0184282
64,0.8096391,0.792467,"('shy', 'confident')",0.6489926,0.7369462,-5.8996596,-5.836755,-1.4803425,-1.4357805,0.044562
65,0.75828856,0.72208273,"('insecure', 'secure')",0.028095283,0.089865096,0.8375738,0.970438,0.5413192,0.5941286,0.0528094
66,0.70634496,0.5915081,"('inactive', 'active')",1.6785784,1.5883496,1.1623392,1.0393755,1.1824209,1.0730778,-0.1093431
67,0.45600504,0.4577874,"('doubtful', 'determined')",-0.053353354,-0.03495101,-0.6712706,-0.6356211,-0.0895396,-0.0709282,0.0186114
68,0.03490704,-0.058221508,"('dependent', 'independent')",-1.6100888,-1.7391692,-0.8189669,-0.7573337,-0.7980496,-0.8515748,-0.0535252
69,-0.41842777,-0.49142545,"('lazy', 'industrious')",1.5192055,1.4293478,-0.5926913,-0.66893834,0.1693621,0.0896613,-0.0797008
70,1.203954,1.206605,"('lethargic', 'energetic')",0.7410446,0.85012203,0.93506753,0.99137163,0.960022,1.0160329,0.0560109
71,0.18433064,0.19786844,"('diffident', 'self-confident')",1.1034647,1.0560536,0.4144501,0.33141285,0.5674152,0.528445,-0.0389702
72,0.77259636,0.7324283,"('unambitious', 'ambitious')",1.0784359,1.1193949,0.011614666,0.014458583,0.6208823,0.6220939,0.0012116
73,1.4263357,1.4914839,"('helpless', 'self-reliant')",0.9138773,0.9795159,-3.3718085,-3.2820354,-0.3438652,-0.2703452,0.07352
74,0.83596504,0.8508087,"('undedicated', 'dedicated')",1.060705,1.0316038,0.45432964,0.42911348,0.7836665,0.7705086,-0.0131579
75,-0.20820838,-0.23677826,"('meek', 'impulsive')",0.561794,0.65280795,-0.7845827,-0.78070927,-0.1436657,-0.1215599,0.0221058
76,1.1397895,1.2762467,"('anxious', 'daring')",1.2485942,1.4617282,0.74109715,0.87972164,1.0431603,1.2058988,0.1627385
77,-0.89530915,-0.93533975,"('unmotivated', 'motivated')",1.270822,1.3310345,-0.71173793,-0.6545054,-0.112075,-0.0862702,0.0258048
78,-1.1653786,-1.1509681,"('nonresilient', 'resilient')",0.8187254,0.8057993,0.24777043,0.23155847,-0.0329609,-0.0378701,-0.0049092
79,0.39925075,0.32205904,"('wavering', 'unwavering')",0.39813396,0.36585402,-0.11436321,-0.2528442,0.2276738,0.1450229,-0.0826509
80,0.87328714,0.85620946,"('dominated', 'dominating')",0.047319494,0.08284806,0.0074785016,0.052261844,0.3093617,0.3304398,0.0210781
81,1.1225442,1.0178366,"('submissive', 'aggressive')",1.4318542,1.4838659,0.08791794,0.25818402,0.8807722,0.9199621,0.0391899
82,-0.9128044,-0.87172866,"('poor', 'rich')",-0.2971577,-0.18520488,5.8678436,5.923258,1.5526272,1.6221081,0.0694809
83,0.24596678,0.14426385,"('powerless', 'powerful')",1.705245,1.6588213,-0.8440881,-0.8574832,0.3690412,0.3152007,-0.0538405
84,0.5632315,0.46753362,"('inferior', 'superior')",0.20766594,0.20749378,0.26684543,0.23749182,0.3459143,0.3041731,-0.0417412
85,-0.50441974,-0.46670002,"('insignificant', 'prestigious')",1.0978781,1.1082575,-0.35046938,-0.42932773,0.0809963,0.0707433,-0.010253
86,0.19902866,0.029840477,"('uninfluential', 'influential')",-0.42589188,-0.5617145,0.32602185,0.26802742,0.0330529,-0.0879489,-0.1210018
87,0.29083908,0.20005862,"('unsuccessful', 'successful')",1.6541277,1.6119856,1.4078994,1.3547524,1.1176221,1.0555989,-0.0620232
88,0.58213055,0.5194334,"('low', 'eminent')",-0.2141023,-0.2929763,0.013062545,-0.0024032574,0.1270303,0.0746846,-0.0523457
