,blackrock_male,blackrock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.098079085,-0.021374127,"('unsociable', 'sociable')",-0.297515,-0.4620029,-0.099718,-0.2416885,-0.1419705
1,-0.9245294,-1.270458,"('unfriendly', 'friendly')",1.9257812,1.8333707,0.500626,0.2814564,-0.2191696
2,0.3585401,0.4358395,"('unlikable', 'likable')",0.6621131,0.7355412,0.5103266,0.5856904,0.0753638
3,-0.2594456,-0.07635511,"('repellent', 'pleasant')",0.09090783,0.12981008,-0.0842689,0.0267275,0.1109964
4,-0.90796,-1.0146697,"('disliked', 'liked')",-6.589819,-6.7352943,-3.7488894,-3.8749819,-0.1260925
5,-0.86379105,-0.9964813,"('distant', 'outgoing')",0.009205669,0.04989022,-0.4272927,-0.4732955,-0.0460028
6,-1.1696677,-1.2605137,"('distant', 'open')",0.53138876,0.5407028,-0.3191395,-0.3599054,-0.0407659
7,0.22045606,0.3103071,"('insensitive', 'sensitive')",0.43786877,0.49527386,0.3291624,0.4027905,0.0736281
8,-0.7064918,-0.8775339,"('unaffectionate', 'affectionate')",1.1364313,1.0701901,0.2149698,0.0963281,-0.1186417
9,3.2417476e-05,-0.07132168,"('unaffectionate', 'caring')",1.2006605,1.203696,0.6003464,0.5661871,-0.0341593
10,0.44572505,0.57097894,"('unsympathetic', 'sympathetic')",-0.5948885,-0.65375394,-0.0745817,-0.0413875,0.0331942
11,0.2783127,0.49498513,"('unhelpful', 'helpful')",1.329255,1.4873906,0.8037838,0.9911879,0.1874041
12,0.27103686,0.43409178,"('unsupportive', 'supportive')",-1.888477,-1.8708318,-0.8087201,-0.71837,0.0903501
13,-0.06960675,-0.03367345,"('impolite', 'polite')",-0.7128457,-0.71857905,-0.3912262,-0.3761263,0.0150999
14,1.0257272,1.0716387,"('antisocial', 'social')",-0.60187125,-0.6807901,0.211928,0.1954243,-0.0165037
15,-0.5150908,-0.6402013,"('boring', 'funny')",0.36163056,0.32172003,-0.0767301,-0.1592406,-0.0825105
16,-1.5521688,-1.5535235,"('unpopular', 'popular')",0.37481484,0.38240334,-0.588677,-0.5855601,0.0031169
17,-1.2355576,-1.1591424,"('nasty', 'nice')",-0.44063267,-0.41118887,-0.8380951,-0.7851656,0.0529295
18,-0.71316653,-0.69844407,"('disagreeable', 'welcoming')",-0.2825441,-0.2777919,-0.4978553,-0.488118,0.0097373
19,-1.8687272,-1.79592,"('inhospitable', 'hospitable')",-0.1616233,-0.025687298,-1.0151752,-0.9108037,0.1043715
20,-0.15634963,-0.104874566,"('rough', 'thoughtful')",1.2400856,1.1760149,0.541868,0.5355701,-0.0062979
21,0.37705088,0.4473925,"('immoral', 'moral')",-0.82770795,-0.7696435,-0.2253285,-0.1611255,0.064203
22,0.6634006,0.60567135,"('untrustworthy', 'trustworthy')",-0.6982028,-0.7963187,-0.0174011,-0.0953237,-0.0779226
23,0.64474356,0.7401045,"('insincere', 'sincere')",5.489594,5.5159264,3.0671687,3.1280155,0.0608468
24,0.8398855,0.76857585,"('dishonest', 'honest')",0.708257,0.6282447,0.7740712,0.6984103,-0.0756609
25,-0.79426503,-0.95167947,"('egoistic', 'altruistic')",1.4095838,1.361117,0.3076594,0.2047188,-0.1029406
26,-0.111287504,-0.31726098,"('hardhearted', 'benevolent')",1.8211694,1.7432121,0.854941,0.7129756,-0.1419654
27,-1.1309952,-1.0676109,"('hardhearted', 'softhearted')",1.5687585,1.4388634,0.2188817,0.1856263,-0.0332554
28,0.30194318,0.14271265,"('disloyal', 'loyal')",0.8412813,0.74613845,0.5716122,0.4444256,-0.1271866
29,-0.51486903,-0.60336435,"('unfair', 'fair')",0.026150472,-0.13150516,-0.2443593,-0.3674347,-0.1230754
30,0.57339686,0.6526632,"('intolerant', 'tolerant')",1.1053219,1.0563802,0.8393594,0.8545216,0.0151622
31,-2.035084,-2.1333945,"('evil', 'good')",-0.68621415,-0.77215236,-1.3606491,-1.4527735,-0.0921244
32,0.39536363,0.304478,"('unkind', 'kind')",0.7847922,0.6361546,0.5900779,0.4703163,-0.1197616
33,0.24135378,0.09193601,"('wrong', 'right')",-0.2598657,-0.29907364,-0.009256,-0.1035688,-0.0943128
34,-0.8893321,-0.72303164,"('mean', 'honorable')",5.532666,5.8019238,2.321667,2.5394461,0.2177791
35,-1.2611008,-1.4058504,"('corrupt', 'incorrupt')",0.047367424,-0.09236096,-0.6068667,-0.7491057,-0.142239
36,-2.031733,-2.2717586,"('hostile', 'amicable')",0.27750385,0.080249675,-0.8771146,-1.0957544,-0.2186398
37,0.22447065,0.32130677,"('fake', 'genuine')",0.46624213,0.49646598,0.3453564,0.4088864,0.06353
38,-0.093745396,-0.09272909,"('untruthful', 'truthful')",-0.36535403,-0.30341393,-0.2295497,-0.1980715,0.0314782
39,0.50435036,0.6574742,"('exploitative', 'cooperative')",0.093828656,0.14315687,0.2990895,0.4003156,0.1012261
40,-0.24891308,-0.39000535,"('stingy', 'generous')",-1.5601296,-1.6910018,-0.9045213,-1.0405035,-0.1359822
41,-0.072928295,-0.08775782,"('unforgiving', 'forgiving')",-0.17374904,-0.32149422,-0.1233387,-0.204626,-0.0812873
42,1.2250326,1.4152745,"('unreliable', 'reliable')",-2.7447827,-2.6681833,-0.7598751,-0.6264544,0.1334207
43,0.70866,0.9292485,"('irresponsible', 'responsible')",0.51927,0.5423144,0.613965,0.7357814,0.1218164
44,-0.14297652,-0.031393964,"('prejudiced', 'unprejudiced')",-1.2787899,-1.2341497,-0.7108832,-0.6327718,0.0781114
45,-0.00027877092,0.049741507,"('incompetent', 'competent')",-0.116088964,-0.17586023,-0.0581839,-0.0630594,-0.0048755
46,0.6005476,0.7593069,"('uncompetitive', 'competitive')",-0.9707454,-1.033456,-0.1850989,-0.1370745,0.0480244
47,0.162307,0.24215123,"('stupid', 'smart')",5.5126066,5.6459303,2.8374567,2.9440408,0.1065841
48,-0.38828114,-0.38028103,"('unintelligent', 'intelligent')",0.50932986,0.53859234,0.0605244,0.0791557,0.0186313
49,-1.0298368,-0.8699115,"('unable', 'able')",-0.20917189,-0.054876752,-0.6195043,-0.4623941,0.1571102
50,-0.22676969,-0.121383764,"('clumsy', 'skillful')",0.2080977,0.18361802,-0.009336,0.0311171,0.0404531
51,-0.12393394,-0.13680577,"('uneducated', 'educated')",0.06834675,0.04808147,-0.0277936,-0.0443622,-0.0165686
52,-1.3106337,-1.544701,"('irrational', 'rational')",0.47927716,0.3215574,-0.4156783,-0.6115718,-0.1958935
53,-0.997133,-1.1194518,"('uncreative', 'creative')",0.79839104,0.7705544,-0.099371,-0.1744487,-0.0750777
54,-0.29551637,-0.36665314,"('incapable', 'capable')",1.211972,1.3190068,0.4582278,0.4761768,0.017949
55,0.87939805,1.0034332,"('incompetent', 'clever')",-0.032128528,-0.06360449,0.4236348,0.4699144,0.0462796
56,1.4237965,1.5442678,"('impractical', 'practical')",-0.27010152,-0.20029876,0.5768475,0.6719845,0.095137
57,0.44845042,0.409318,"('unimaginative', 'imaginative')",-2.5964308,-2.6779673,-1.0739902,-1.1343247,-0.0603345
58,0.26622954,0.25876546,"('undiscriminating', 'discriminating')",0.10924307,0.064330526,0.1877363,0.161548,-0.0261883
59,-0.06973432,-0.12617375,"('foolish', 'wise')",0.6787673,0.6878109,0.3045165,0.2808186,-0.0236979
60,1.5327281,1.7491117,"('inefficient', 'efficient')",-0.19674167,-0.04386448,0.6679932,0.8526236,0.1846304
61,-0.19174561,-0.32846424,"('illogical', 'logical')",0.5269508,0.33767253,0.1676026,0.0046041,-0.1629985
62,1.1786634,1.4176134,"('incompetent', 'brilliant')",0.07382083,0.26735377,0.6262421,0.8424836,0.2162415
63,-0.031065587,0.14143264,"('unperceptive', 'insightful')",0.5017831,0.63824475,0.2353587,0.3898387,0.15448
64,0.67408526,0.6510139,"('shy', 'confident')",-6.545086,-6.6733418,-2.9355004,-3.0111639,-0.0756635
65,0.87103564,0.873601,"('insecure', 'secure')",-0.2597713,-0.2785862,0.3056322,0.2975074,-0.0081248
66,-0.7528446,-0.7530006,"('inactive', 'active')",0.8406808,0.80773133,0.0439181,0.0273654,-0.0165527
67,0.64792675,0.66524583,"('doubtful', 'determined')",-0.5065031,-0.43722048,0.0707118,0.1140127,0.0433009
68,-0.46797052,-0.43406057,"('dependent', 'independent')",-0.5385244,-0.56197435,-0.5032474,-0.4980175,0.0052299
69,-1.058137,-1.0766189,"('lazy', 'industrious')",-0.5452903,-0.51706725,-0.8017137,-0.7968431,0.0048706
70,0.8806913,1.1027874,"('lethargic', 'energetic')",0.36734578,0.43374935,0.6240185,0.7682683,0.1442498
71,-0.31128663,-0.33887503,"('diffident', 'self-confident')",0.7013335,0.72755486,0.1950234,0.1943399,-0.0006835
72,0.16452278,0.16030118,"('unambitious', 'ambitious')",-0.612665,-0.55445296,-0.2240711,-0.1970759,0.0269952
73,0.3802147,0.42341805,"('helpless', 'self-reliant')",-2.740064,-2.72834,-1.1799246,-1.1524609,0.0274637
74,0.7490481,0.7938064,"('undedicated', 'dedicated')",-0.023600217,-0.052651837,0.3627239,0.3705773,0.0078534
75,-0.8924513,-0.8818376,"('meek', 'impulsive')",-0.41763014,-0.3597958,-0.6550407,-0.6208167,0.034224
76,1.528219,1.7620882,"('anxious', 'daring')",0.3038664,0.39946982,0.9160427,1.080779,0.1647363
77,-0.49121407,-0.4278707,"('unmotivated', 'motivated')",-1.542808,-1.4183412,-1.017011,-0.923106,0.093905
78,-0.34570783,-0.26911327,"('nonresilient', 'resilient')",-0.021855999,0.06932383,-0.1837819,-0.0998947,0.0838872
79,-0.98013824,-1.0653045,"('wavering', 'unwavering')",-0.015780706,0.06975425,-0.4979595,-0.4977751,0.0001844
80,0.9879601,1.1465095,"('dominated', 'dominating')",-1.4172984,-1.3328701,-0.2146692,-0.0931803,0.1214889
81,1.618211,1.7042297,"('submissive', 'aggressive')",-0.97663605,-0.8727435,0.3207875,0.4157431,0.0949556
82,-0.07313441,-0.053101577,"('poor', 'rich')",6.005503,6.149593,2.9661844,3.0482457,0.0820613
83,-0.06761466,-0.1613208,"('powerless', 'powerful')",-1.0541065,-1.1074587,-0.5608606,-0.6343898,-0.0735292
84,0.081098005,0.0072506703,"('inferior', 'superior')",0.7830784,0.77572167,0.4320882,0.3914862,-0.040602
85,-0.93556565,-1.0394751,"('insignificant', 'prestigious')",0.5844078,0.6098541,-0.1755789,-0.2148105,-0.0392316
86,0.0162648,-0.18080382,"('uninfluential', 'influential')",-0.18940264,-0.35074908,-0.0865689,-0.2657765,-0.1792076
87,0.110624075,0.06714914,"('unsuccessful', 'successful')",0.7806614,0.87546533,0.4456427,0.4713072,0.0256645
88,-0.38896903,-0.39284077,"('low', 'eminent')",0.08044546,0.124545515,-0.1542618,-0.1341476,0.0201142
