,viacom_male,viacom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7706676,-0.9115189,"('unsociable', 'sociable')",-0.28328028,-0.42145002,-0.526974,-0.6664845,-0.1395105
1,-0.0935473,-0.23408163,"('unfriendly', 'friendly')",1.7353487,1.6863241,0.8209007,0.7261212,-0.0947795
2,0.6212014,0.66079944,"('unlikable', 'likable')",0.7136523,0.76614255,0.6674268,0.713471,0.0460442
3,-0.75265235,-0.6638127,"('repellent', 'pleasant')",-0.059119135,-0.07533006,-0.4058858,-0.3695714,0.0363144
4,-0.20147891,-0.29849166,"('disliked', 'liked')",-5.6959805,-5.862389,-2.9487298,-3.0804403,-0.1317105
5,-0.19377606,-0.17554411,"('distant', 'outgoing')",-0.39948648,-0.37054107,-0.2966313,-0.2730426,0.0235887
6,-0.3623256,-0.34599903,"('distant', 'open')",0.14441094,0.13410796,-0.1089573,-0.1059455,0.0030118
7,-0.738129,-0.7694108,"('insensitive', 'sensitive')",0.4602881,0.44857696,-0.1389205,-0.1604169,-0.0214964
8,-0.7603967,-0.79020023,"('unaffectionate', 'affectionate')",0.56402993,0.54469776,-0.0981834,-0.1227512,-0.0245678
9,-0.5403793,-0.60887605,"('unaffectionate', 'caring')",0.9275913,0.9269887,0.193606,0.1590563,-0.0345497
10,-1.1556147,-1.2017384,"('unsympathetic', 'sympathetic')",-0.46895456,-0.537926,-0.8122846,-0.8698322,-0.0575476
11,-0.17750487,-0.16108514,"('unhelpful', 'helpful')",1.2494582,1.250217,0.5359766,0.5445659,0.0085893
12,-0.32617176,-0.21134154,"('unsupportive', 'supportive')",-1.7405335,-1.7216561,-1.0333526,-0.9664988,0.0668538
13,-0.68695974,-0.80541074,"('impolite', 'polite')",-0.6687915,-0.73011714,-0.6778756,-0.767764,-0.0898884
14,0.21589366,0.13980377,"('antisocial', 'social')",-0.51711494,-0.6063078,-0.1506106,-0.233252,-0.0826414
15,-0.1526039,-0.29172873,"('boring', 'funny')",0.5563974,0.51919913,0.2018967,0.1137352,-0.0881615
16,-0.3934837,-0.31602535,"('unpopular', 'popular')",0.24650085,0.2540433,-0.0734914,-0.030991,0.0425004
17,-0.43647486,-0.39390323,"('nasty', 'nice')",-0.4467481,-0.39834693,-0.4416115,-0.3961251,0.0454864
18,-0.26384866,-0.32971644,"('disagreeable', 'welcoming')",-0.28625274,-0.36704502,-0.2750507,-0.3483807,-0.07333
19,-0.606862,-0.5982374,"('inhospitable', 'hospitable')",-0.12985495,-0.06389161,-0.3683585,-0.3310645,0.037294
20,0.3150131,0.39172763,"('rough', 'thoughtful')",1.2602487,1.2219456,0.7876309,0.8068366,0.0192057
21,0.17695533,0.059457332,"('immoral', 'moral')",-0.37424096,-0.4164945,-0.0986428,-0.1785186,-0.0798758
22,0.008175079,-0.03871325,"('untrustworthy', 'trustworthy')",-0.70132315,-0.8724153,-0.346574,-0.4555643,-0.1089903
23,-0.6395428,-0.7030785,"('insincere', 'sincere')",5.3039165,5.248811,2.3321867,2.2728662,-0.0593205
24,0.07922446,-0.0041389447,"('dishonest', 'honest')",0.82450265,0.74545455,0.4518636,0.3706578,-0.0812058
25,0.37158936,0.29985,"('egoistic', 'altruistic')",1.6180826,1.6459501,0.994836,0.9729,-0.021936
26,0.83371603,0.7457994,"('hardhearted', 'benevolent')",1.9763327,1.949964,1.4050243,1.3478818,-0.0571425
27,-0.1848009,-0.13925567,"('hardhearted', 'softhearted')",1.2469926,1.2207968,0.5310959,0.5407706,0.0096747
28,-0.40010208,-0.61201215,"('disloyal', 'loyal')",0.9107316,0.7710104,0.2553148,0.0794991,-0.1758157
29,-0.34699225,-0.42388332,"('unfair', 'fair')",-0.3046614,-0.43563175,-0.3258268,-0.4297575,-0.1039307
30,0.04444912,-0.03292629,"('intolerant', 'tolerant')",1.2546145,1.1404088,0.6495318,0.5537412,-0.0957906
31,0.23865815,0.3013979,"('evil', 'good')",-0.89723873,-0.8897222,-0.3292903,-0.2941622,0.0351281
32,-0.10897414,-0.21435858,"('unkind', 'kind')",0.86566406,0.73929965,0.378345,0.2624705,-0.1158745
33,1.0838752,0.9622588,"('wrong', 'right')",-0.49402118,-0.5132622,0.294927,0.2244983,-0.0704287
34,-0.06046649,0.122466154,"('mean', 'honorable')",5.649758,5.780521,2.7946458,2.9514935,0.1568477
35,0.047376864,-0.039533943,"('corrupt', 'incorrupt')",0.0909998,0.00638685,0.0691883,-0.0165735,-0.0857618
36,-0.19827498,-0.29778898,"('hostile', 'amicable')",0.42947263,0.28013954,0.1155988,-0.0088247,-0.1244235
