,hilton_male,hilton_female,tuple,worldwide_male,worldwide_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,1.5627362,1.4935403,"('unsociable', 'sociable')",0.5993789,0.5594077,-0.06552124,-0.2467356,-0.22979297,-0.3331122,0.4667002,0.368275,-0.0984252
1,1.6247519,1.7770854,"('unfriendly', 'friendly')",-0.055351548,-0.09507676,0.3294392,0.12772557,2.0176957,1.8717982,0.9791338,0.9203831,-0.0587507
2,1.8557608,1.9441268,"('unlikable', 'likable')",1.4126937,1.4607509,2.2063227,2.2580247,0.7993431,0.9452067,1.5685301,1.6520272,0.0834971
3,-1.0597732,-0.93825555,"('repellent', 'pleasant')",-0.3727762,-0.24867903,0.16313662,0.22047196,0.03992144,0.056473754,-0.3073729,-0.2274972,0.0798757
4,-0.5566878,-0.5049598,"('disliked', 'liked')",0.09700714,0.072984576,0.13222434,0.07084632,-6.2744846,-6.3611674,-1.6504853,-1.6805741,-0.0300888
5,0.2839899,0.41719997,"('distant', 'outgoing')",0.059774652,0.046174947,0.09182602,0.06961422,-0.011919145,0.01617663,0.1059179,0.1372914,0.0313735
6,-0.023382753,0.18226969,"('distant', 'open')",-0.8113871,-0.80504405,-0.29497683,-0.3352762,0.7416587,0.7118222,-0.097022,-0.0615571,0.0354649
7,0.5158016,0.5541912,"('insensitive', 'sensitive')",-0.27470475,-0.24372458,-0.02547048,-0.07446155,0.6244416,0.49525312,0.210017,0.1828145,-0.0272025
8,1.26135,1.2995466,"('unaffectionate', 'affectionate')",-0.76394343,-0.811647,-0.53015053,-0.6137916,0.69607455,0.61554146,0.1658327,0.1224124,-0.0434203
9,1.7015835,1.7549143,"('unaffectionate', 'caring')",-0.16349052,-0.16671729,0.063968785,-0.06310479,1.1294075,1.0955365,0.6828673,0.6551572,-0.0277101
10,0.30567235,0.27456725,"('unsympathetic', 'sympathetic')",-0.7986853,-0.75621134,-1.2168976,-1.3055874,-0.13877046,-0.25340718,-0.4621703,-0.5101597,-0.0479894
11,-1.2232476,-1.2334125,"('unhelpful', 'helpful')",-0.41917026,-0.4089821,-1.237634,-1.277017,1.8208292,1.8406138,-0.2648057,-0.2696995,-0.0048938
12,2.066163,2.1582072,"('unsupportive', 'supportive')",1.9262285,1.9981537,0.2850395,0.3382578,-1.4676225,-1.4975864,0.7024521,0.749258,0.0468059
13,0.314261,0.26228583,"('impolite', 'polite')",-0.10286856,-0.11435499,-0.2770664,-0.31582838,0.12456672,0.055541568,0.0147232,-0.028089,-0.0428122
14,2.4527767,2.3799262,"('antisocial', 'social')",1.8222986,1.8191732,2.0330958,1.9927226,-0.5905183,-0.62253726,1.4294132,1.3923212,-0.037092
15,-0.22069235,-0.29566404,"('boring', 'funny')",-0.9592567,-1.0385329,-1.0195043,-1.0407417,0.36230156,0.30647922,-0.4592879,-0.5171148,-0.0578269
16,-0.3581111,-0.21830224,"('unpopular', 'popular')",0.69985586,0.7562744,-0.037770547,0.043983445,0.49577332,0.48912662,0.1999369,0.2677706,0.0678337
17,-0.25294974,-0.19295569,"('nasty', 'nice')",-1.7562761,-1.7163444,-0.835346,-0.7890463,-0.5754697,-0.5209661,-0.8550104,-0.8048281,0.0501823
18,0.7539649,0.8230667,"('disagreeable', 'welcoming')",0.7493874,0.8176434,0.19808415,0.21346237,-0.102523476,-0.13820367,0.3997282,0.4289922,0.029264
19,-0.83054936,-0.6958795,"('inhospitable', 'hospitable')",-0.49353707,-0.48661193,-0.80088234,-0.78654146,-0.068201564,-0.04263995,-0.5482926,-0.5029182,0.0453744
20,0.4025153,0.38834962,"('rough', 'thoughtful')",0.36530548,0.36151463,0.023872979,0.07321796,0.9818678,0.89438736,0.4433904,0.4293674,-0.014023
21,0.78309244,0.70407456,"('immoral', 'moral')",0.63607347,0.699051,0.15269728,0.14114378,-0.771532,-0.8299001,0.2000828,0.1785923,-0.0214905
22,0.13127464,0.10257876,"('untrustworthy', 'trustworthy')",0.15748319,0.17826155,-0.40916976,-0.4494682,-0.9389471,-1.0051892,-0.2648398,-0.2934543,-0.0286145
23,0.07092565,0.072462894,"('insincere', 'sincere')",-0.048154607,-0.078161955,-0.6832314,-0.8208956,5.6137342,5.482404,1.2383184,1.1639524,-0.074366
24,0.4799226,0.47598907,"('dishonest', 'honest')",-0.383011,-0.42589116,-1.1161909,-1.2167039,0.72422934,0.63092893,-0.0737625,-0.1339193,-0.0601568
25,0.7316416,0.79453784,"('egoistic', 'altruistic')",-0.061086588,-0.09240436,1.091223,1.0097001,1.3640565,1.2949101,0.7814586,0.7516859,-0.0297727
26,2.093593,2.1447723,"('hardhearted', 'benevolent')",0.82144105,0.76154065,1.7241062,1.6430575,1.6465183,1.569143,1.5714146,1.5296283,-0.0417863
27,-0.18790409,-0.15529822,"('hardhearted', 'softhearted')",-0.54728734,-0.5867385,-0.3695203,-0.4198501,1.5046598,1.2801125,0.099987,0.0295564,-0.0704306
28,-0.07804881,-0.08115677,"('disloyal', 'loyal')",-0.39877212,-0.46997744,-0.34091562,-0.52393514,1.1990433,1.057688,0.0953267,-0.0043454,-0.0996721
29,-0.0017737448,-0.020689085,"('unfair', 'fair')",0.2060481,0.19149232,-0.46521607,-0.43400106,-0.4504513,-0.6068869,-0.1778482,-0.2175212,-0.039673
30,1.1767722,1.1588227,"('intolerant', 'tolerant')",0.036037937,0.021019407,0.8869876,0.79511553,1.1252818,1.0644364,0.8062699,0.7598485,-0.0464214
31,-1.3594071,-1.1035024,"('evil', 'good')",-1.5460408,-1.5025672,-0.98724425,-0.9770403,-0.92815596,-1.0048647,-1.205212,-1.1469936,0.0582184
32,1.3197154,1.3045393,"('unkind', 'kind')",-0.05452916,-0.1153478,-0.084947854,-0.19197558,0.911626,0.7961446,0.5229661,0.4483401,-0.074626
33,1.0988191,1.0578356,"('wrong', 'right')",0.44188356,0.42681682,1.0422161,1.0656224,-0.4362126,-0.44154507,0.5366765,0.5271825,-0.009494
34,0.28847006,0.43380916,"('mean', 'honorable')",-0.11523934,-0.032650642,-0.2201761,-0.1637907,6.211848,6.225078,1.5412256,1.6156114,0.0743858
35,-0.77114856,-0.79851377,"('corrupt', 'incorrupt')",-0.3127562,-0.46205205,-0.39771336,-0.37575588,0.22381864,0.09837697,-0.3144499,-0.3844862,-0.0700363
36,-0.08449365,0.13128343,"('hostile', 'amicable')",-0.6038843,-0.5918476,-0.13925831,-0.2067984,0.7877562,0.66382885,-0.00997,-0.0008834,0.0090866
37,-0.6727875,-0.74060404,"('fake', 'genuine')",-1.2767783,-1.3451046,-0.5092572,-0.5101278,0.49499568,0.4408719,-0.4909569,-0.5387411,-0.0477842
38,-0.30188552,-0.21060136,"('untruthful', 'truthful')",-0.10793586,-0.05989854,-0.52202034,-0.53057176,0.10686584,0.12953205,-0.206244,-0.1678849,0.0383591
39,1.7930883,1.7148644,"('exploitative', 'cooperative')",0.87588483,0.82307273,0.18727155,0.19691902,-0.009260349,-0.016280765,0.7117461,0.6796439,-0.0321022
40,0.9704192,1.0400802,"('stingy', 'generous')",0.57018447,0.5854868,0.35172272,0.28064245,-1.4104154,-1.5665519,0.1204777,0.0849144,-0.0355633
41,0.94668484,1.0109626,"('unforgiving', 'forgiving')",0.06609924,0.14431289,-0.15431418,-0.20485634,0.32602715,0.25569493,0.2961243,0.3015285,0.0054042
42,1.3002608,1.3226302,"('unreliable', 'reliable')",1.8573239,1.9075124,1.4335314,1.4807185,-2.6798394,-2.6827521,0.4778191,0.5070273,0.0292082
43,1.4130627,1.4225227,"('irresponsible', 'responsible')",0.71317214,0.7182528,-0.4073931,-0.4141586,0.56338763,0.5344094,0.5705574,0.5652566,-0.0053008
44,-1.2245281,-1.3036753,"('prejudiced', 'unprejudiced')",-0.0690085,-0.077467896,-0.2483986,-0.14631717,-1.4085656,-1.3614005,-0.7376252,-0.7222152,0.01541
45,-1.3541596,-1.2226535,"('incompetent', 'competent')",-0.10607314,-0.05129289,-0.6215348,-0.7471922,-0.6733958,-0.8059865,-0.6887909,-0.7067813,-0.0179904
46,0.2843824,0.29756027,"('uncompetitive', 'competitive')",0.9766788,1.0362138,0.74561924,0.6870203,-0.3417291,-0.4242216,0.4162378,0.3991432,-0.0170946
47,1.032864,1.0734483,"('stupid', 'smart')",-0.39036047,-0.34338784,0.28275248,0.31160125,5.54162,5.595356,1.616719,1.6592544,0.0425354
48,0.72660345,0.7083266,"('unintelligent', 'intelligent')",-0.25348696,-0.26551485,-0.6892075,-0.789389,0.14174938,0.09584385,-0.0185854,-0.0626834,-0.044098
49,-0.3453964,-0.2914015,"('unable', 'able')",-1.2932849,-1.23778,-0.7539559,-0.7168744,-0.5169993,-0.41493693,-0.7274091,-0.6652482,0.0621609
50,-0.33197454,-0.3022502,"('clumsy', 'skillful')",1.097656,1.1199657,0.4579915,0.47065115,-0.0543582,-0.076586455,0.2923287,0.302945,0.0106163
51,0.011902247,-0.043170765,"('uneducated', 'educated')",1.7082895,1.6783224,0.64598197,0.56128883,0.30531555,0.20495525,0.6678723,0.6003489,-0.0675234
52,0.77911645,0.7363551,"('irrational', 'rational')",-0.33846322,-0.40083438,-0.50398296,-0.5821061,0.09740357,0.009880962,0.0085185,-0.0591761,-0.0676946
53,1.4716004,1.5830598,"('uncreative', 'creative')",0.79043907,0.7568074,0.6588119,0.5592367,1.3199394,1.2109052,1.0601976,1.0275023,-0.0326953
