,monsanto_male,monsanto_female,tuple,co_male,co_female,average_male,average_female,female-male
28,-0.7346988,-0.8546908,"('disloyal', 'loyal')",0.82762855,0.6945982,0.0464649,-0.0800463,-0.1265112
29,-0.30103678,-0.3354941,"('unfair', 'fair')",-0.6875055,-0.80691683,-0.4942711,-0.5712055,-0.0769344
30,-0.72993743,-0.7798395,"('intolerant', 'tolerant')",0.68029386,0.73366773,-0.0248218,-0.0230859,0.0017359
31,-0.20016122,-0.18545546,"('evil', 'good')",-1.1508676,-1.1862246,-0.6755144,-0.68584,-0.0103256
32,-0.21203056,-0.24714464,"('unkind', 'kind')",0.9080604,0.7254328,0.3480149,0.2391441,-0.1088708
33,0.8244611,0.6694174,"('wrong', 'right')",-0.62969196,-0.58101946,0.0973846,0.044199,-0.0531856
34,-0.4410001,-0.33245128,"('mean', 'honorable')",5.435729,5.621011,2.4973645,2.6442797,0.1469152
35,0.52068365,0.40692392,"('corrupt', 'incorrupt')",-0.73141736,-0.7751818,-0.1053669,-0.1841289,-0.078762
36,-0.38809255,-0.567014,"('hostile', 'amicable')",-0.22878101,-0.38155976,-0.3084368,-0.4742869,-0.1658501
37,-0.42471483,-0.48260307,"('fake', 'genuine')",-0.07397527,-0.07314679,-0.249345,-0.2778749,-0.0285299
38,-0.18740453,-0.21202469,"('untruthful', 'truthful')",0.06759971,0.16598372,-0.0599024,-0.0230205,0.0368819
39,0.09517473,0.17726694,"('exploitative', 'cooperative')",0.38411248,0.48156425,0.2396436,0.3294156,0.089772
40,0.0034354944,-0.07554804,"('stingy', 'generous')",-2.442879,-2.559914,-1.2197217,-1.317731,-0.0980093
41,-0.13797505,-0.18931293,"('unforgiving', 'forgiving')",0.2036269,0.19222997,0.0328259,0.0014585,-0.0313674
42,-0.22299859,-0.23167478,"('unreliable', 'reliable')",-3.2352605,-3.2674544,-1.7291296,-1.7495645,-0.0204349
43,-0.6184807,-0.64683414,"('irresponsible', 'responsible')",0.61722434,0.6937188,-0.0006282,0.0234423,0.0240705
44,0.048964527,0.17295149,"('prejudiced', 'unprejudiced')",-1.3699448,-1.3600854,-0.6604902,-0.593567,0.0669232
45,-1.0694352,-1.0501037,"('incompetent', 'competent')",-0.33019483,-0.34225047,-0.699815,-0.6961771,0.0036379
46,-1.3245633,-1.275927,"('uncompetitive', 'competitive')",-0.75057065,-0.7504805,-1.0375669,-1.0132037,0.0243632
47,-0.41266108,-0.33425266,"('stupid', 'smart')",5.7757235,5.905191,2.6815312,2.7854691,0.1039379
48,0.47797644,0.44010687,"('unintelligent', 'intelligent')",0.22066082,0.23988183,0.3493186,0.3399943,-0.0093243
49,-0.32998955,-0.22590403,"('unable', 'able')",-0.800162,-0.6716598,-0.5650758,-0.4487819,0.1162939
50,-0.3986084,-0.37149388,"('clumsy', 'skillful')",-0.4973495,-0.5274996,-0.4479789,-0.4494967,-0.0015178
51,-0.34277725,-0.39503223,"('uneducated', 'educated')",0.45654324,0.31810856,0.056883,-0.0384618,-0.0953448
52,0.32488257,0.18402578,"('irrational', 'rational')",-0.24794853,-0.29502088,0.038467,-0.0554975,-0.0939645
53,-0.87027603,-1.1553979,"('uncreative', 'creative')",0.28795472,0.19598573,-0.2911606,-0.4797061,-0.1885455
54,-0.4924476,-0.5996283,"('incapable', 'capable')",0.7179013,0.6635639,0.1127268,0.0319678,-0.080759
55,-0.753069,-0.70315135,"('incompetent', 'clever')",0.33008155,0.35424167,-0.2114937,-0.1744548,0.0370389
56,-0.10501607,-0.180505,"('impractical', 'practical')",-0.18050337,-0.11209544,-0.1427597,-0.1463002,-0.0035405
57,-1.2788419,-1.4132906,"('unimaginative', 'imaginative')",-3.5506887,-3.5667832,-2.4147654,-2.490037,-0.0752716
58,-0.6666927,-0.8300439,"('undiscriminating', 'discriminating')",0.022053747,0.016744196,-0.3223195,-0.4066499,-0.0843304
59,0.6696243,0.6291461,"('foolish', 'wise')",-0.22050965,-0.1646266,0.2245573,0.2322598,0.0077025
60,-0.75711507,-0.6000157,"('inefficient', 'efficient')",0.11870757,0.36264768,-0.3192037,-0.118684,0.2005197
61,-0.41979715,-0.49363297,"('illogical', 'logical')",0.05639781,-0.026296617,-0.1816997,-0.2599648,-0.0782651
62,-0.078260526,0.03526544,"('incompetent', 'brilliant')",0.067667924,0.2513855,-0.0052963,0.1433255,0.1486218
63,-0.6329027,-0.5877143,"('unperceptive', 'insightful')",-0.056491993,0.11186442,-0.3446973,-0.2379249,0.1067724
64,-0.29838103,-0.26819155,"('shy', 'confident')",-6.636422,-6.551734,-3.4674015,-3.4099627,0.0574388
65,-1.2381982,-1.1667384,"('insecure', 'secure')",0.2215736,0.20449099,-0.5083123,-0.4811237,0.0271886
66,-0.15533601,-0.25763333,"('inactive', 'active')",0.55681676,0.48649356,0.2007404,0.1144301,-0.0863103
67,0.18583861,0.17554696,"('doubtful', 'determined')",-0.15386328,-0.04614122,0.0159877,0.0647029,0.0487152
68,-0.7023097,-0.7341809,"('dependent', 'independent')",-1.5142796,-1.4721589,-1.1082947,-1.1031699,0.0051248
69,1.3065385,1.2910715,"('lazy', 'industrious')",-1.0459985,-0.9268857,0.13027,0.1820929,0.0518229
70,-1.3618989,-1.3202938,"('lethargic', 'energetic')",0.2841108,0.24247594,-0.5388941,-0.5389089,-1.48e-05
71,0.16755567,0.17114191,"('diffident', 'self-confident')",0.17794986,0.2044077,0.1727528,0.1877748,0.015022
72,-0.19904953,-0.2563939,"('unambitious', 'ambitious')",-0.14820968,-0.07996837,-0.1736296,-0.1681811,0.0054485
73,0.65633976,0.5619722,"('helpless', 'self-reliant')",-3.916872,-3.8045232,-1.6302662,-1.6212755,0.0089907
74,0.042015858,-0.022911638,"('undedicated', 'dedicated')",-0.29259372,-0.2869977,-0.1252889,-0.1549547,-0.0296658
75,0.3222222,0.3125084,"('meek', 'impulsive')",-0.59911305,-0.53098726,-0.1384454,-0.1092394,0.029206
76,-0.51632756,-0.4436523,"('anxious', 'daring')",0.104599476,0.14473149,-0.205864,-0.1494604,0.0564036
77,-0.8976713,-0.8491005,"('unmotivated', 'motivated')",-1.288771,-1.0942316,-1.0932212,-0.971666,0.1215552
78,-0.043447886,0.082019016,"('nonresilient', 'resilient')",-0.19696102,-0.08057948,-0.1202044,0.0007198,0.1209242
79,0.51843333,0.43507528,"('wavering', 'unwavering')",-0.49979356,-0.49442196,0.0093199,-0.0296733,-0.0389932
80,-0.010788232,0.11785655,"('dominated', 'dominating')",-0.5795632,-0.5298305,-0.2951757,-0.205987,0.0891887
81,-0.47132593,-0.41004056,"('submissive', 'aggressive')",-0.3905327,-0.3367903,-0.4309293,-0.3734154,0.0575139
82,-0.49891037,-0.5161856,"('poor', 'rich')",6.3220067,6.246431,2.9115481,2.8651226,-0.0464255
83,0.21208516,0.15648898,"('powerless', 'powerful')",-1.1776676,-1.2259322,-0.4827912,-0.5347216,-0.0519304
84,0.78567195,0.72386634,"('inferior', 'superior')",0.48609576,0.43565854,0.6358839,0.5797625,-0.0561214
85,1.3371086,1.2793549,"('insignificant', 'prestigious')",-0.459889,-0.4593344,0.4386098,0.4100103,-0.0285995
86,-0.6310023,-0.85481966,"('uninfluential', 'influential')",-0.29907027,-0.44443452,-0.4650363,-0.6496271,-0.1845908
87,0.15009725,0.2749844,"('unsuccessful', 'successful')",0.32559818,0.3896871,0.2378477,0.3323357,0.094488
88,0.40496945,0.29726884,"('low', 'eminent')",-0.3310072,-0.45400456,0.0369811,-0.0783679,-0.115349
