,dollar_male,dollar_female,tuple,general_male,general_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.27567667,-0.555818,"('unsociable', 'sociable')",1.0137943,0.85793865,-0.14828284,-0.29798022,0.1966116,0.0013801,-0.1952315
1,0.5802901,0.5456556,"('unfriendly', 'friendly')",-0.36942,-0.43013695,1.5507168,1.47544,0.5871956,0.5303196,-0.056876
2,0.8891694,0.9338486,"('unlikable', 'likable')",0.79326445,0.7686285,0.6655774,0.7435517,0.7826704,0.8153429,0.0326725
3,-0.69741434,-0.6662003,"('repellent', 'pleasant')",-0.41221294,-0.27618843,0.87376785,0.8700848,-0.0786198,-0.0241013,0.0545185
4,0.15069501,0.2348212,"('disliked', 'liked')",-0.40880048,-0.38202322,-7.311948,-7.330883,-2.523351,-2.492695,0.030656
5,0.53494936,0.64236087,"('distant', 'outgoing')",-0.5742491,-0.58683765,-0.11828188,-0.070008196,-0.0525272,-0.0048283,0.0476989
6,0.2818306,0.45967978,"('distant', 'open')",-1.1759975,-1.137157,-0.14801902,-0.08367356,-0.3473953,-0.2537169,0.0936784
7,0.21762103,0.14099504,"('insensitive', 'sensitive')",0.0057913847,0.13278915,0.17219605,0.21053198,0.1318695,0.1614387,0.0295692
8,0.1997866,0.21460006,"('unaffectionate', 'affectionate')",-0.716678,-0.7220721,0.77678835,0.7960027,0.0866323,0.0961769,0.0095446
9,1.5142435,1.4782349,"('unaffectionate', 'caring')",0.058515437,0.08739522,1.5604006,1.6227617,1.0443865,1.0627972,0.0184107
10,-0.6251099,-0.7983826,"('unsympathetic', 'sympathetic')",-0.16853407,-0.09065752,-0.52888894,-0.5086521,-0.4408443,-0.4658974,-0.0250531
11,0.46006677,0.43855104,"('unhelpful', 'helpful')",0.9290077,0.96294904,1.9204198,2.041674,1.1031648,1.1477246,0.0445598
12,0.86104643,0.8947985,"('unsupportive', 'supportive')",0.6643583,0.80469865,-2.2914352,-2.262936,-0.2553435,-0.187813,0.0675305
13,0.4566346,0.23613769,"('impolite', 'polite')",0.95750505,0.86283183,-0.46909076,-0.5317824,0.3150163,0.1890624,-0.1259539
14,-0.54759115,-0.7249347,"('antisocial', 'social')",1.241902,1.1670427,-0.26848695,-0.37417474,0.1419413,0.0226444,-0.1192969
15,0.46599692,0.3650564,"('boring', 'funny')",0.07626377,0.021463687,0.060644973,0.02476774,0.2009686,0.1370959,-0.0638727
