,westrock_male,westrock_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-1.0209582,-1.0798436,"('unsociable', 'sociable')",-0.35776532,-0.3689816,-0.6893618,-0.7244126,-0.0350508
1,-0.0020878166,-0.21572182,"('unfriendly', 'friendly')",1.9330237,1.8282547,0.9654679,0.8062664,-0.1592015
2,0.19778343,0.27194655,"('unlikable', 'likable')",0.5455308,0.6602173,0.3716571,0.4660819,0.0944248
3,-0.5539905,-0.45075426,"('repellent', 'pleasant')",0.23471098,0.38681167,-0.1596397,-0.0319713,0.1276684
4,0.45503655,0.40446135,"('disliked', 'liked')",-7.2720227,-7.413104,-3.408493,-3.5043213,-0.0958283
5,-0.22713669,-0.25937188,"('distant', 'outgoing')",-0.18794072,-0.15890509,-0.2075387,-0.2091385,-0.0015998
6,-0.41462818,-0.450522,"('distant', 'open')",0.2299793,0.21188357,-0.0923244,-0.1193192,-0.0269948
7,-0.118545204,-0.030762313,"('insensitive', 'sensitive')",0.11092447,0.21978682,-0.0038104,0.0945123,0.0983227
8,-0.10919211,-0.17240694,"('unaffectionate', 'affectionate')",1.1807666,0.9910388,0.5357872,0.4093159,-0.1264713
9,0.071976915,0.032219972,"('unaffectionate', 'caring')",1.424251,1.3571855,0.7481139,0.6947027,-0.0534112
10,-0.7682834,-0.706374,"('unsympathetic', 'sympathetic')",-0.37899882,-0.31101862,-0.5736411,-0.5086963,0.0649448
11,-0.9710894,-0.89222044,"('unhelpful', 'helpful')",1.5448091,1.6117152,0.2868598,0.3597474,0.0728876
12,-0.64512503,-0.5727366,"('unsupportive', 'supportive')",-2.085935,-2.082831,-1.36553,-1.3277838,0.0377462
13,-0.87099475,-0.8755093,"('impolite', 'polite')",-0.6237036,-0.54207355,-0.7473491,-0.7087914,0.0385577
14,-0.27703893,-0.16595937,"('antisocial', 'social')",-0.24955857,-0.2011601,-0.2632987,-0.1835597,0.079739
15,0.4292996,0.3738605,"('boring', 'funny')",0.41530854,0.37947506,0.4223041,0.3766678,-0.0456363
16,-0.1344593,-0.27864024,"('unpopular', 'popular')",-0.039717965,-0.1780102,-0.0870886,-0.2283252,-0.1412366
17,0.15562983,0.12804149,"('nasty', 'nice')",-0.018717052,-0.00068599917,0.0684564,0.0636777,-0.0047787
18,-1.0146998,-0.97386116,"('disagreeable', 'welcoming')",-0.67482543,-0.71688056,-0.8447626,-0.8453709,-0.0006083
