,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,female-male
0,0.106150165,-0.016564988,"('unsociable', 'sociable')",-0.34080526,-0.63788635,0.49196622,0.21139771,0.2634384,0.1723824,0.1301874,-0.0676678,-0.1978552
1,-1.3417511,-1.2957981,"('unfriendly', 'friendly')",-0.489742,-0.446605,-0.45753688,-0.46488643,1.1213654,0.9606886,-0.2919162,-0.3116502,-0.019734
2,1.0576447,1.0431757,"('unlikable', 'likable')",1.5606297,1.4508818,1.1905181,1.2058796,0.5935456,0.6655842,1.1005845,1.0913804,-0.0092041
3,-0.29184043,-0.1653975,"('repellent', 'pleasant')",-0.7523752,-0.63524526,-0.21310972,-0.22596045,0.73586506,0.8266134,-0.1303651,-0.0499974,0.0803677
4,-0.6117069,-0.58664733,"('disliked', 'liked')",0.29025844,0.39965847,0.14883024,0.18013276,-7.207113,-7.19383,-1.8449328,-1.8001715,0.0447613
5,-0.4212651,-0.18756244,"('distant', 'outgoing')",0.06091661,0.3450374,-1.0750062,-0.8253852,-1.4415861,-1.400365,-0.7192352,-0.5170688,0.2021664
6,-0.881324,-0.5596635,"('distant', 'open')",-0.31938022,0.08088298,-1.349417,-1.0366247,-1.2562122,-1.1720123,-0.9515834,-0.6718544,0.279729
7,-0.016726263,-0.09037865,"('insensitive', 'sensitive')",-0.7794827,-0.85505795,0.8701441,0.7943672,0.6239238,0.8689318,0.1744647,0.1794656,0.0050009
8,-1.4701024,-1.4306529,"('unaffectionate', 'affectionate')",0.12066749,0.1380246,-0.11328396,-0.042966682,0.20734979,0.21459347,-0.3138423,-0.2802504,0.0335919
9,-0.74209774,-0.6932492,"('unaffectionate', 'caring')",0.1958611,0.1533866,0.33056316,0.41061366,0.70207196,0.7779082,0.1215996,0.1621648,0.0405652
10,-0.2841914,-0.39542088,"('unsympathetic', 'sympathetic')",-1.2286211,-1.4151092,0.3403613,0.17900051,0.16463159,0.2930576,-0.2519549,-0.334618,-0.0826631
11,1.3939558,1.2606593,"('unhelpful', 'helpful')",0.6820997,0.46476278,0.52370805,0.34795928,2.72058,2.787423,1.330086,1.2152011,-0.1148849
12,0.15284032,0.36374196,"('unsupportive', 'supportive')",0.6098005,0.8627236,0.15744957,0.34715527,-2.2089856,-1.8931518,-0.3222238,-0.0798827,0.2423411
13,1.0529741,0.9494519,"('impolite', 'polite')",-0.2136841,-0.44503942,1.0359229,0.89819646,0.25107923,0.25039166,0.5315731,0.4132501,-0.118323
14,1.1740065,1.0218611,"('antisocial', 'social')",0.7343602,0.53008074,1.6212138,1.3176527,0.50711024,0.4803492,1.0091727,0.837486,-0.1716867
15,0.100233436,-0.09325551,"('boring', 'funny')",0.8195366,0.649137,1.078263,0.93269634,0.59759676,0.5130039,0.6489074,0.5003954,-0.148512
16,-0.8063648,-0.8735065,"('unpopular', 'popular')",-0.9260733,-0.9703506,-1.0232618,-1.0570257,-0.08446455,-0.1616956,-0.7100411,-0.7656446,-0.0556035
17,-0.12197169,-0.14137055,"('nasty', 'nice')",-0.030336186,-0.049415506,0.0366496,0.05023568,0.1018773,0.016003905,-0.0034452,-0.0311366,-0.0276914
18,-0.25094083,0.026414737,"('disagreeable', 'welcoming')",0.1128158,0.37112606,-0.9143609,-0.75057566,-0.8367765,-0.81977415,-0.4723156,-0.2932023,0.1791133
19,-0.877922,-0.81393504,"('inhospitable', 'hospitable')",0.07705847,0.2144935,-0.068084665,0.047029287,-0.5811795,-0.60359985,-0.3625319,-0.289003,0.0735289
20,-0.35018846,-0.2744767,"('rough', 'thoughtful')",-0.1817491,-0.098154016,-0.39268816,-0.44019288,0.26305163,0.24030939,-0.1653935,-0.1431285,0.022265
21,1.1758796,1.0563786,"('immoral', 'moral')",0.22337058,0.03493279,1.4026412,1.1439036,-0.3892695,-0.27294832,0.6031554,0.4905667,-0.1125887
22,0.58860755,0.5953248,"('untrustworthy', 'trustworthy')",0.4126954,0.3904765,1.0694971,0.9915681,-0.42463073,-0.2839573,0.4115423,0.423353,0.0118107
23,0.60116476,0.5649929,"('insincere', 'sincere')",-0.9150015,-1.1298466,0.17310882,0.0014352538,6.5369883,6.45874,1.5990651,1.4738305,-0.1252346
24,-0.18024011,-0.17733541,"('dishonest', 'honest')",-0.509471,-0.5257154,0.26444918,0.26893532,1.0202354,1.1130934,0.1487434,0.1697445,0.0210011
25,-0.8725254,-0.9175036,"('egoistic', 'altruistic')",0.14448102,0.06621503,-0.22516933,-0.23590621,1.1066337,0.97973555,0.038355,-0.0268648,-0.0652198
26,0.071676165,-0.10471591,"('hardhearted', 'benevolent')",1.0884435,0.98131865,1.4091265,1.3007429,1.5436268,1.3922035,1.0282183,0.8923873,-0.135831
27,-1.2651478,-1.1648988,"('hardhearted', 'softhearted')",-0.86433685,-0.83369386,-0.33160025,-0.25151664,0.70804834,0.68297195,-0.4382591,-0.3917843,0.0464748
28,-0.32067943,-0.57589334,"('disloyal', 'loyal')",-0.5427751,-0.8250807,-0.008732863,-0.24309121,1.1957885,0.9834713,0.0809003,-0.1651485,-0.2460488
29,-0.72418964,-0.70364296,"('unfair', 'fair')",-0.9325835,-0.795221,-1.1018214,-1.0633559,-0.6359889,-0.7219757,-0.8486459,-0.8210489,0.027597
30,0.018887693,-0.13511984,"('intolerant', 'tolerant')",0.08444111,-0.14680731,0.83689827,0.70064235,0.7652941,0.9065021,0.4263803,0.3313043,-0.095076
31,-1.8803604,-1.657665,"('evil', 'good')",-0.43106988,0.0763648,-0.51406944,-0.30413032,-1.5947313,-1.5957862,-1.1050577,-0.8703042,0.2347535
32,0.17313327,-0.044168986,"('unkind', 'kind')",-0.41653222,-0.8409636,0.21562521,0.035615157,1.4839227,1.3348054,0.3640372,0.121322,-0.2427152
33,-0.1930156,-0.22746818,"('wrong', 'right')",0.19700912,0.26977023,0.024539366,0.10005583,-0.51101214,-0.49432874,-0.1206198,-0.0879927,0.0326271
34,0.81619024,0.994737,"('mean', 'honorable')",0.31152338,0.42669126,1.0573875,1.0777663,4.9361773,5.0181746,1.7803196,1.8793423,0.0990227
35,-0.8920775,-1.075865,"('corrupt', 'incorrupt')",-0.0019853339,0.0036614127,-0.19432297,-0.16154276,-1.006534,-1.3063122,-0.5237299,-0.6350147,-0.1112848
36,-1.4203634,-1.4046426,"('hostile', 'amicable')",-0.18516296,-0.051547,-0.73298824,-0.69586086,-0.6894398,-0.90218693,-0.7569886,-0.7635593,-0.0065707
37,-1.2505299,-1.1519346,"('fake', 'genuine')",-1.7822165,-1.6688582,-0.18187633,-0.16188885,0.006246526,0.012283832,-0.802094,-0.7425994,0.0594946
38,-0.008980529,-0.042137336,"('untruthful', 'truthful')",0.21859854,0.15409872,1.1865258,1.2171788,0.096059315,0.11976367,0.3730508,0.3622259,-0.0108249
39,-0.6903981,-0.82548136,"('exploitative', 'cooperative')",-0.39543396,-0.5036505,0.0385623,-0.004005961,0.86897427,0.95701236,-0.0445739,-0.0940313,-0.0494574
40,-0.6286865,-0.38615844,"('stingy', 'generous')",-0.21537104,0.089524776,-1.0874782,-0.90776706,-2.6939304,-2.5785983,-1.1563666,-0.9457498,0.2106168
41,-0.8127414,-0.71091276,"('unforgiving', 'forgiving')",-0.3783149,-0.33939838,-0.3969607,-0.47079933,0.34725726,0.3229203,-0.3101899,-0.2995475,0.0106424
42,1.2399154,1.1961045,"('unreliable', 'reliable')",0.9512758,0.9778942,0.9148203,0.97705865,-2.7775183,-2.5284975,0.0821233,0.15564,0.0735167
43,-0.19248374,-0.06443529,"('irresponsible', 'responsible')",-0.4179873,-0.35151196,-0.039319098,0.013499296,0.6074075,0.8616265,-0.0105956,0.1147946,0.1253902
44,0.0044068694,0.1351961,"('prejudiced', 'unprejudiced')",-0.6640522,-0.5977125,-1.4800208,-1.3564879,-1.4001423,-1.4373647,-0.8849521,-0.8140923,0.0708598
45,-0.70865333,-0.61730814,"('incompetent', 'competent')",-0.91923094,-0.8551975,-0.15285121,-0.27528292,-0.4596331,-0.37368408,-0.5600922,-0.5303681,0.0297241
46,0.47858834,0.4820079,"('uncompetitive', 'competitive')",-0.64817935,-0.6932968,0.14539725,-0.029653978,-1.0975418,-0.8626997,-0.2804339,-0.2759106,0.0045233
47,0.7652402,0.7129053,"('stupid', 'smart')",0.54834074,0.5258779,1.1820513,1.1698028,4.908939,4.9157534,1.8511428,1.8310848,-0.020058
48,-1.4045469,-1.5547825,"('unintelligent', 'intelligent')",-1.3931917,-1.5151542,-0.39292577,-0.5030926,-0.18535602,-0.15658927,-0.8440051,-0.9324046,-0.0883995
49,-0.346336,-0.40880838,"('unable', 'able')",-0.41030627,-0.56151336,0.30564052,0.19604267,-0.46478584,-0.38013357,-0.2289469,-0.2886032,-0.0596563
50,-0.4959568,-0.5730989,"('clumsy', 'skillful')",-0.67348576,-0.75410324,-0.9419776,-0.9393362,-0.48135185,-0.56395316,-0.648193,-0.7076228,-0.0594298
51,1.7649465,1.4071513,"('uneducated', 'educated')",1.8432266,1.5363353,1.7992204,1.5432864,1.5659878,1.3735796,1.7433453,1.4650881,-0.2782572
52,-0.5173708,-0.52081513,"('irrational', 'rational')",0.39385515,0.35781884,-0.91635627,-0.92817867,-0.2841957,-0.48718897,-0.3310169,-0.394591,-0.0635741
53,-0.41267744,-0.41370356,"('uncreative', 'creative')",-0.0524979,-0.086377755,-0.34085405,-0.44841293,0.29094297,0.29560116,-0.1287716,-0.1632233,-0.0344517
54,-0.08642852,-0.28473178,"('incapable', 'capable')",0.4083531,0.19548568,0.60254306,0.52079004,0.9304166,0.8057686,0.463721,0.3093281,-0.1543929
55,0.53800106,0.5905573,"('incompetent', 'clever')",0.10932121,0.07506965,0.50545764,0.37723047,0.70904905,0.86944234,0.4654573,0.4780749,0.0126176
56,1.2331666,1.0525914,"('impractical', 'practical')",0.6502909,0.411676,2.0908186,1.9035634,0.2247911,0.33222383,1.0497668,0.9250137,-0.1247531
57,0.059348635,-0.021059979,"('unimaginative', 'imaginative')",0.15667857,0.0918006,-0.30992103,-0.46424395,-3.2169008,-3.096274,-0.8276986,-0.8724443,-0.0447457
58,0.40215886,0.46124703,"('undiscriminating', 'discriminating')",0.8649235,0.997503,0.897199,0.98673046,0.40818763,0.5321163,0.6431172,0.7443992,0.101282
59,-0.6511119,-0.7854802,"('foolish', 'wise')",0.38669676,0.3202176,0.5353997,0.6164725,-0.29593554,-0.33351183,-0.0062378,-0.0455755,-0.0393377
60,-0.023029476,0.03817459,"('inefficient', 'efficient')",-1.5338758,-1.5813503,-0.46259996,-0.49363217,0.051262483,0.4054191,-0.4920607,-0.4078472,0.0842135
61,-0.27286553,-0.40701622,"('illogical', 'logical')",-0.3331179,-0.49744985,-0.37456828,-0.5172037,0.2032677,0.089350685,-0.194321,-0.3330798,-0.1387588
