,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.6124536,0.54088795,"('unsociable', 'sociable')",-0.24948874,-0.35947832,0.1814824,0.0907048,-0.0907776
1,0.9993851,1.0422435,"('unfriendly', 'friendly')",1.4144822,1.2845807,1.2069337,1.1634121,-0.0435216
2,-0.46183163,-0.48227507,"('unlikable', 'likable')",0.4567286,0.5250825,-0.0025515,0.0214037,0.0239552
3,-0.61637723,-0.51525426,"('repellent', 'pleasant')",0.49537537,0.6076663,-0.0605009,0.046206,0.1067069
4,0.23391768,0.29530728,"('disliked', 'liked')",-6.767318,-7.0148315,-3.2667,-3.3597622,-0.0930622
5,1.0983217,1.0676191,"('distant', 'outgoing')",-0.18573548,-0.27237776,0.4562931,0.3976207,-0.0586724
6,0.6152819,0.6420582,"('distant', 'open')",-0.255662,-0.28640074,0.1798099,0.1778287,-0.0019812
7,0.74223167,0.81973344,"('insensitive', 'sensitive')",0.41059124,0.4804624,0.5764115,0.6500979,0.0736864
8,0.029425606,0.04956972,"('unaffectionate', 'affectionate')",0.24795103,0.21760505,0.1386883,0.1335874,-0.0051009
9,1.2661805,1.3155905,"('unaffectionate', 'caring')",1.0572115,1.1285654,1.161696,1.222078,0.060382
10,0.14555451,0.14603245,"('unsympathetic', 'sympathetic')",-0.2314334,-0.21175346,-0.0429394,-0.0328605,0.0100789
11,0.073084906,0.019913912,"('unhelpful', 'helpful')",2.3785255,2.3996398,1.2258052,1.2097769,-0.0160283
12,1.5762217,1.6795386,"('unsupportive', 'supportive')",-1.9342886,-1.9490184,-0.1790335,-0.1347399,0.0442936
13,0.91978824,0.8508661,"('impolite', 'polite')",-0.2908629,-0.20712432,0.3144627,0.3218709,0.0074082
14,0.58607084,0.46862647,"('antisocial', 'social')",-0.40177724,-0.35923454,0.0921468,0.054696,-0.0374508
15,-0.18812616,-0.30544966,"('boring', 'funny')",-0.22010693,-0.18356578,-0.2041166,-0.2445077,-0.0403911
16,-0.665198,-0.5782573,"('unpopular', 'popular')",0.2774007,0.26034033,-0.1938987,-0.1589585,0.0349402
17,-0.544109,-0.48498547,"('nasty', 'nice')",-0.600703,-0.50417817,-0.572406,-0.4945818,0.0778242
18,-0.6789255,-0.6477822,"('disagreeable', 'welcoming')",-0.5354917,-0.6499856,-0.6072086,-0.6488839,-0.0416753
19,-0.051680908,-0.03587679,"('inhospitable', 'hospitable')",-0.61999124,-0.65067345,-0.3358361,-0.3432751,-0.007439
20,0.6206295,0.6268667,"('rough', 'thoughtful')",0.85367095,0.8244102,0.7371502,0.7256384,-0.0115118
21,0.83217585,0.7303407,"('immoral', 'moral')",-0.46342745,-0.41648036,0.1843742,0.1569302,-0.027444
22,0.09883636,0.01572976,"('untrustworthy', 'trustworthy')",-1.235765,-1.1277244,-0.5684643,-0.5559973,0.012467
23,0.8873702,0.9049529,"('insincere', 'sincere')",6.398414,6.525373,3.6428921,3.715163,0.0722709
24,1.3707224,1.339321,"('dishonest', 'honest')",1.4700958,1.4711754,1.4204091,1.4052482,-0.0151609
25,0.2034761,0.22311606,"('egoistic', 'altruistic')",0.7508028,0.6153466,0.4771395,0.4192313,-0.0579082
26,1.4530736,1.3830816,"('hardhearted', 'benevolent')",1.1850388,1.1040471,1.3190563,1.2435644,-0.0754919
27,0.18053576,0.18909036,"('hardhearted', 'softhearted')",0.92246205,0.86374,0.5514989,0.5264152,-0.0250837
28,0.39829612,0.33492523,"('disloyal', 'loyal')",1.2853494,1.2405841,0.8418227,0.7877547,-0.054068
29,-0.3468286,-0.33367255,"('unfair', 'fair')",-0.43172416,-0.5857691,-0.3892764,-0.4597208,-0.0704444
30,1.0015562,1.0026224,"('intolerant', 'tolerant')",1.0034503,1.0326211,1.0025032,1.0176218,0.0151186
31,-1.1842391,-1.074367,"('evil', 'good')",-1.1823894,-1.271916,-1.1833143,-1.1731415,0.0101728
32,0.82123137,0.77933085,"('unkind', 'kind')",0.9620718,0.90923244,0.8916516,0.8442817,-0.0473699
33,0.48986185,0.45404392,"('wrong', 'right')",-0.6382675,-0.5851578,-0.0742028,-0.0655569,0.0086459
34,0.5025941,0.61819625,"('mean', 'honorable')",6.1193247,6.229925,3.3109593,3.4240608,0.1131015
35,-0.8741261,-0.91233957,"('corrupt', 'incorrupt')",-0.44394168,-0.50880224,-0.6590339,-0.7105709,-0.051537
36,-0.82575977,-0.6523027,"('hostile', 'amicable')",-0.38421088,-0.42238125,-0.6049854,-0.537342,0.0676434
37,0.5139035,0.51153255,"('fake', 'genuine')",0.28328475,0.31379628,0.3985941,0.4126644,0.0140703
38,0.62266964,0.6787755,"('untruthful', 'truthful')",0.8345878,0.91968584,0.7286288,0.7992307,0.0706019
39,1.6722486,1.6216753,"('exploitative', 'cooperative')",-0.033839963,0.091815054,0.8192043,0.8567451,0.0375408
40,-0.19882086,-0.018164586,"('stingy', 'generous')",-1.9992658,-2.1590352,-1.0990434,-1.0885999,0.0104435
41,0.4638715,0.5355173,"('unforgiving', 'forgiving')",-0.13176519,-0.12931567,0.1660532,0.2031008,0.0370476
42,0.69964665,0.69327843,"('unreliable', 'reliable')",-3.2764874,-3.2895112,-1.2884203,-1.2981164,-0.0096961
43,1.2855586,1.2710088,"('irresponsible', 'responsible')",0.58980685,0.5793915,0.9376827,0.9252002,-0.0124825
44,-2.0555716,-2.1102772,"('prejudiced', 'unprejudiced')",-1.5723584,-1.5699793,-1.813965,-1.8401282,-0.0261632
45,0.8336456,0.9168146,"('incompetent', 'competent')",-0.050084386,-0.12827392,0.3917806,0.3942704,0.0024898
46,0.19865723,0.23365754,"('uncompetitive', 'competitive')",-0.9412109,-0.9139147,-0.3712769,-0.3401286,0.0311483
