,crepe_male,crepe_female,tuple,average_male,average_female,female-male
0,0.14967702,-0.01149152,"('unsociable', 'sociable')",0.149677,-0.0114915,-0.1611685
1,-1.2589647,-1.442442,"('unfriendly', 'friendly')",-1.2589647,-1.4424421,-0.1834774
2,0.24973242,0.2969259,"('unlikable', 'likable')",0.2497324,0.2969259,0.0471935
3,-0.6402971,-0.49391428,"('repellent', 'pleasant')",-0.6402971,-0.4939143,0.1463828
4,-2.241253,-2.1588144,"('disliked', 'liked')",-2.2412529,-2.1588144,0.0824385
5,-1.0483603,-1.0848776,"('distant', 'outgoing')",-1.0483603,-1.0848776,-0.0365173
6,-0.7415074,-0.8079271,"('distant', 'open')",-0.7415074,-0.8079271,-0.0664197
7,-0.428254,-0.3642435,"('insensitive', 'sensitive')",-0.428254,-0.3642435,0.0640105
8,-0.5736023,-0.6933006,"('unaffectionate', 'affectionate')",-0.5736023,-0.6933006,-0.1196983
9,-0.90426356,-0.99446744,"('unaffectionate', 'caring')",-0.9042636,-0.9944674,-0.0902038
10,-0.4302412,-0.46428752,"('unsympathetic', 'sympathetic')",-0.4302412,-0.4642875,-0.0340463
11,0.036535516,0.050178017,"('unhelpful', 'helpful')",0.0365355,0.050178,0.0136425
12,-1.4079567,-1.3481523,"('unsupportive', 'supportive')",-1.4079567,-1.3481523,0.0598044
13,-0.0632006,-0.11155703,"('impolite', 'polite')",-0.0632006,-0.111557,-0.0483564
14,0.75181985,0.707022,"('antisocial', 'social')",0.7518198,0.707022,-0.0447978
15,0.31907737,0.22501054,"('boring', 'funny')",0.3190774,0.2250105,-0.0940669
16,0.08430216,0.09459941,"('unpopular', 'popular')",0.0843022,0.0945994,0.0102972
17,-0.11641231,-0.08891252,"('nasty', 'nice')",-0.1164123,-0.0889125,0.0274998
18,-1.2183845,-1.1336702,"('disagreeable', 'welcoming')",-1.2183845,-1.1336702,0.0847143
19,-1.6508249,-1.6241486,"('inhospitable', 'hospitable')",-1.6508249,-1.6241486,0.0266763
20,0.36978132,0.3823974,"('rough', 'thoughtful')",0.3697813,0.3823974,0.0126161
21,0.3318845,0.48444012,"('immoral', 'moral')",0.3318845,0.4844401,0.1525556
22,0.48150656,0.43687588,"('untrustworthy', 'trustworthy')",0.4815066,0.4368759,-0.0446307
23,0.766609,0.707847,"('insincere', 'sincere')",0.766609,0.707847,-0.058762
24,-0.12785341,-0.30799717,"('dishonest', 'honest')",-0.1278534,-0.3079972,-0.1801438
25,-0.22629854,-0.28114718,"('egoistic', 'altruistic')",-0.2262985,-0.2811472,-0.0548487
26,-0.1176619,-0.3202692,"('hardhearted', 'benevolent')",-0.1176619,-0.3202692,-0.2026073
27,0.26746842,0.17519236,"('hardhearted', 'softhearted')",0.2674684,0.1751924,-0.092276
28,-0.17770176,-0.3190938,"('disloyal', 'loyal')",-0.1777018,-0.3190938,-0.141392
29,0.13287002,-0.06708351,"('unfair', 'fair')",0.13287,-0.0670835,-0.1999535
30,0.16853133,0.27787143,"('intolerant', 'tolerant')",0.1685313,0.2778714,0.1093401
31,-0.95886886,-0.9774823,"('evil', 'good')",-0.9588689,-0.9774823,-0.0186134
32,0.22771938,0.08054838,"('unkind', 'kind')",0.2277194,0.0805484,-0.147171
33,-0.10805802,-0.19078377,"('wrong', 'right')",-0.108058,-0.1907838,-0.0827258
34,0.7704619,0.98033404,"('mean', 'honorable')",0.7704619,0.980334,0.2098721
35,0.08276113,-0.11505619,"('corrupt', 'incorrupt')",0.0827611,-0.1150562,-0.1978173
36,-1.0071292,-1.0532458,"('hostile', 'amicable')",-1.0071292,-1.0532458,-0.0461166
