,under_male,under_female,tuple,armour_male,armour_female,inc_male,inc_female,average_male,average_female,female-male
38,-1.4866261,-1.4180341,"('untruthful', 'truthful')",-0.407013,-0.36763293,-0.6036868,-0.4405637,-0.832442,-0.7420769,0.0903651
39,0.2462658,0.41221482,"('exploitative', 'cooperative')",-0.3075359,-0.139374,0.053229135,0.09308161,-0.0026803,0.1219741,0.1246544
40,-0.060966082,-0.04276315,"('stingy', 'generous')",-0.18931894,-0.25460145,-1.5300224,-1.6672144,-0.5934358,-0.6548597,-0.0614239
41,0.1917976,0.025312971,"('unforgiving', 'forgiving')",-0.0723346,-0.1840736,-0.25125083,-0.30761006,-0.0439293,-0.1554569,-0.1115276
42,0.54527944,0.8397702,"('unreliable', 'reliable')",-0.28768653,-0.22468369,-2.9803264,-2.8796644,-0.9075778,-0.7548593,0.1527185
43,0.5084433,0.7281883,"('irresponsible', 'responsible')",0.03301566,0.11864042,0.65459085,0.8019426,0.3986833,0.5495904,0.1509071
44,-0.40071088,-0.24623317,"('prejudiced', 'unprejudiced')",-2.5009215,-2.3716285,-1.8098726,-1.7458583,-1.5705016,-1.4545733,0.1159283
45,1.295642,1.1157371,"('incompetent', 'competent')",0.61594296,0.51042396,0.25251096,0.22144727,0.7213653,0.6158694,-0.1054959
46,1.3341405,1.4097428,"('uncompetitive', 'competitive')",-0.43062428,-0.4609829,-0.761892,-0.7124178,0.0472081,0.0787807,0.0315726
47,0.6013935,0.74143434,"('stupid', 'smart')",1.9097348,1.9469903,5.296029,5.478671,2.6023858,2.7223651,0.1199793
48,-0.50565475,-0.5144505,"('unintelligent', 'intelligent')",0.9709717,0.8826237,0.16377905,0.27220252,0.2096987,0.2134586,0.0037599
49,0.012758575,0.22377488,"('unable', 'able')",0.92095476,0.9795835,0.037897408,0.16154921,0.3238702,0.4549692,0.131099
50,0.047771715,0.1640176,"('clumsy', 'skillful')",0.35586795,0.30541945,0.012718782,-0.023251608,0.1387862,0.1487285,0.0099423
51,-0.41269782,-0.36745998,"('uneducated', 'educated')",0.03896985,-0.01892474,0.029624537,0.1481094,-0.1147012,-0.0794251,0.0352761
52,-1.0956955,-1.3191271,"('irrational', 'rational')",-1.1300298,-1.1671864,-0.12385987,-0.32603687,-0.783195,-0.9374501,-0.1542551
53,-1.2349197,-1.2768228,"('uncreative', 'creative')",0.34830812,0.25875717,1.0290074,0.91325694,0.0474653,-0.0349362,-0.0824015
54,-0.16062881,-0.16568391,"('incapable', 'capable')",0.8088932,0.80943596,1.2021152,1.2752633,0.6167932,0.6396718,0.0228786
55,0.9776081,1.0047222,"('incompetent', 'clever')",0.58438206,0.5474609,-0.14385775,-0.029493961,0.4727108,0.5075631,0.0348523
56,0.8832657,0.9711229,"('impractical', 'practical')",0.9627098,0.9419017,-0.5042096,-0.37075332,0.4472553,0.5140905,0.0668352
57,1.3983288,1.2395304,"('unimaginative', 'imaginative')",1.2499199,1.141982,-1.763993,-1.8408189,0.2947519,0.1802312,-0.1145207
58,0.2656219,0.2693437,"('undiscriminating', 'discriminating')",0.7965203,0.7707223,0.49273288,0.46964115,0.5182917,0.5032357,-0.015056
59,-0.533137,-0.55652213,"('foolish', 'wise')",0.7536922,0.81149787,0.12978482,0.15284419,0.11678,0.13594,0.01916
60,0.05739408,0.35632703,"('inefficient', 'efficient')",0.29809904,0.35635868,-0.7619928,-0.3860126,-0.1354999,0.108891,0.2443909
61,-0.21411684,-0.2600183,"('illogical', 'logical')",0.3292445,0.22540829,0.31148446,0.1645148,0.142204,0.0433016,-0.0989024
62,-0.15662983,0.024984464,"('incompetent', 'brilliant')",-0.19681996,-0.07745628,-0.16901544,0.09519677,-0.1741551,0.0142417,0.1883968
63,-0.852965,-0.831123,"('unperceptive', 'insightful')",-0.50375897,-0.5394217,0.38102645,0.6087746,-0.3252325,-0.2539234,0.0713091
64,0.4663617,0.43770403,"('shy', 'confident')",-0.61412835,-0.5125699,-7.259387,-7.142385,-2.4690512,-2.4057503,0.0633009
65,1.1392459,1.1127595,"('insecure', 'secure')",0.4063149,0.32311955,-0.49148846,-0.40489727,0.3513575,0.3436606,-0.0076969
66,-0.03380055,-0.15821809,"('inactive', 'active')",0.3138339,0.3101912,0.8538372,0.7773326,0.3779569,0.3097686,-0.0681883
67,0.5665123,0.5740072,"('doubtful', 'determined')",1.2601608,1.2014589,-0.40918177,-0.3403368,0.4724971,0.4783765,0.0058794
68,-0.36861092,-0.3459753,"('dependent', 'independent')",-0.82085735,-0.79767376,-0.8957516,-0.84777236,-0.6950733,-0.6638072,0.0312661
69,-0.67282367,-0.6811324,"('lazy', 'industrious')",1.5146061,1.5635244,-0.63470936,-0.6874571,0.0690244,0.0649783,-0.0040461
70,0.8985572,1.0207487,"('lethargic', 'energetic')",-0.12526867,-0.13627961,0.8943438,0.9272897,0.5558774,0.6039196,0.0480422
71,-0.3017106,-0.22795585,"('diffident', 'self-confident')",2.0283415,2.0594556,0.72926754,0.76570153,0.8186328,0.8657338,0.047101
72,0.2253882,0.22999208,"('unambitious', 'ambitious')",0.48658377,0.50531846,-0.3029831,-0.3447145,0.1363296,0.1301987,-0.0061309
73,0.3366583,0.5080539,"('helpless', 'self-reliant')",-0.18608819,-0.024002999,-2.756493,-2.711131,-0.868641,-0.74236,0.126281
74,0.9388731,0.8820975,"('undedicated', 'dedicated')",1.344812,1.2825527,0.24314466,0.20848325,0.8422767,0.7910445,-0.0512322
75,-0.6631361,-0.7479845,"('meek', 'impulsive')",-0.6679646,-0.658662,0.07448178,0.054259595,-0.418873,-0.4507957,-0.0319227
76,1.3339026,1.5373955,"('anxious', 'daring')",0.12914921,0.20139073,0.08741161,0.2518382,0.5168211,0.6635415,0.1467204
77,-1.0149474,-1.0503156,"('unmotivated', 'motivated')",-1.3254966,-1.1689299,-1.615173,-1.4168601,-1.318539,-1.2120352,0.1065038
78,-0.50580186,-0.4288679,"('nonresilient', 'resilient')",-0.44606918,-0.47561812,-0.095668614,0.0136614125,-0.3491799,-0.2969416,0.0522383
79,-0.7359229,-0.7919062,"('wavering', 'unwavering')",0.17191347,0.11808058,0.50379217,0.42404136,-0.0200724,-0.0832614,-0.063189
80,1.1227207,1.0674106,"('dominated', 'dominating')",-0.02364327,-0.056435704,-1.1942973,-1.1650901,-0.03174,-0.0513717,-0.0196317
81,0.975964,0.84961206,"('submissive', 'aggressive')",0.20437554,0.18194173,-0.9954784,-0.7769168,0.0616204,0.084879,0.0232586
82,-0.42431286,-0.41216415,"('poor', 'rich')",0.49873093,0.50334543,6.054286,6.1280785,2.0429014,2.0730866,0.0301852
83,-0.269986,-0.19557557,"('powerless', 'powerful')",-0.21244478,-0.1475241,-1.1001859,-1.0945741,-0.5275389,-0.4792246,0.0483143
84,1.0327628,0.8670518,"('inferior', 'superior')",0.3328368,0.30539775,0.6785301,0.50357103,0.6813766,0.5586735,-0.1227031
85,-2.7039528,-2.6683788,"('insignificant', 'prestigious')",0.87760466,0.986437,0.30433774,0.29228216,-0.5073368,-0.4632199,0.0441169
86,0.5544795,0.30902314,"('uninfluential', 'influential')",0.8148481,0.6553012,0.19132346,0.055603042,0.520217,0.3399758,-0.1802412
87,1.098532,0.95113796,"('unsuccessful', 'successful')",1.2201488,1.2452368,1.1793523,1.2535506,1.166011,1.1499751,-0.0160359
88,-0.4977643,-0.48616806,"('low', 'eminent')",0.61196125,0.6564076,0.21886858,0.3028521,0.1110218,0.1576972,0.0466754
