,endo_male,endo_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.75117964,-0.7624386,"('unsociable', 'sociable')",0.41043162,0.2353333,-0.3239344,-0.47865105,-0.2215608,-0.3352521,-0.1136913
1,-1.627743,-1.551979,"('unfriendly', 'friendly')",-0.112531014,-0.25015146,1.8883756,1.691068,0.0493672,-0.0370208,-0.086388
2,0.67501575,0.7851032,"('unlikable', 'likable')",1.2504282,1.3986467,0.75090516,0.9122647,0.8921164,1.0320048,0.1398884
3,-0.45109352,-0.3064387,"('repellent', 'pleasant')",-0.3911935,-0.4415197,-0.08227668,-0.01895777,-0.3081879,-0.2556387,0.0525492
4,-0.42609483,-0.46685585,"('disliked', 'liked')",0.11437855,0.07875718,-4.6972117,-4.635343,-1.6696426,-1.6744806,-0.004838
5,-1.1833239,-1.1230643,"('distant', 'outgoing')",-0.36259353,-0.26453424,0.31128138,0.2546691,-0.4115454,-0.3776431,0.0339023
6,-1.2522238,-1.1486814,"('distant', 'open')",-0.41348636,-0.35895574,0.27228326,0.19336486,-0.4644756,-0.4380908,0.0263848
7,0.0035924092,0.075288445,"('insensitive', 'sensitive')",-0.08257757,-0.15545309,0.19427612,0.19198647,0.0384303,0.0372739,-0.0011564
8,-0.88232595,-0.92483085,"('unaffectionate', 'affectionate')",-0.5962807,-0.63569045,0.7252022,0.52032304,-0.2511348,-0.3467328,-0.095598
9,-1.3196948,-1.3429117,"('unaffectionate', 'caring')",-0.053549044,-0.15719281,1.1166506,0.9543671,-0.0855311,-0.1819125,-0.0963814
10,-0.37212652,-0.30686826,"('unsympathetic', 'sympathetic')",-0.41228783,-0.52507246,-0.59357274,-0.6666453,-0.459329,-0.4995286,-0.0401996
11,0.25846905,0.25914827,"('unhelpful', 'helpful')",0.52551794,0.45443127,1.0354371,0.91628855,0.6064747,0.5432893,-0.0631854
12,-0.39066994,-0.3035683,"('unsupportive', 'supportive')",0.324907,0.3287366,-1.4312065,-1.384414,-0.4989898,-0.4530819,0.0459079
13,0.18767536,0.22151972,"('impolite', 'polite')",0.85777587,0.8282133,-0.54152644,-0.6207765,0.1679749,0.1429855,-0.0249894
14,0.6792003,0.67578715,"('antisocial', 'social')",1.1959525,1.1649737,0.6592146,0.69920546,0.8447892,0.8466554,0.0018662
15,0.5562553,0.4586232,"('boring', 'funny')",0.16182856,0.09899484,0.123085886,0.07582752,0.2803899,0.2111485,-0.0692414
16,-1.1181068,-1.0503341,"('unpopular', 'popular')",0.32624295,0.32997015,-0.07579275,-0.13822177,-0.2892189,-0.2861952,0.0030237
17,-0.4663411,-0.43460143,"('nasty', 'nice')",-0.75291157,-0.6596833,-0.91511047,-0.9850564,-0.7114544,-0.6931137,0.0183407
18,-0.74965805,-0.59700876,"('disagreeable', 'welcoming')",0.7850498,0.8956309,-0.7574446,-0.6922652,-0.2406843,-0.1312144,0.1094699
19,-1.5249592,-1.4619462,"('inhospitable', 'hospitable')",-1.0790448,-1.0896485,-0.5451715,-0.62108636,-1.0497251,-1.0575604,-0.0078353
20,0.028838314,0.073260814,"('rough', 'thoughtful')",0.59267783,0.5978717,1.1386832,1.1406537,0.5867331,0.6039288,0.0171957
21,0.40204874,0.45446083,"('immoral', 'moral')",0.12764256,0.06233116,-1.1723455,-1.055552,-0.2142181,-0.1795867,0.0346314
22,0.10108136,0.12266489,"('untrustworthy', 'trustworthy')",0.022751085,-0.013019115,-0.46499252,-0.5709599,-0.11372,-0.1537714,-0.0400514
23,-0.89113224,-0.8635147,"('insincere', 'sincere')",-0.05413109,-0.1385365,4.471057,4.2069182,1.1752645,1.068289,-0.1069755
24,0.123929344,0.10807131,"('dishonest', 'honest')",0.023056135,0.03321799,0.710354,0.5558437,0.2857798,0.2323777,-0.0534021
25,-0.60226095,-0.60587394,"('egoistic', 'altruistic')",0.1828559,0.15497753,1.3539377,1.2528658,0.3115109,0.2673231,-0.0441878
26,-0.2399696,-0.2845654,"('hardhearted', 'benevolent')",1.4339064,1.355528,2.6760406,2.487409,1.2899925,1.1861239,-0.1038686
27,-0.6514713,-0.5954957,"('hardhearted', 'softhearted')",-0.35121834,-0.40926892,0.37711567,0.124131806,-0.2085246,-0.2935443,-0.0850197
28,-0.95406896,-0.99378705,"('disloyal', 'loyal')",0.07923137,-0.065160565,0.97592586,0.7246547,0.0336961,-0.111431,-0.1451271
29,-0.5839052,-0.61490357,"('unfair', 'fair')",-0.31024104,-0.37900037,-0.42116135,-0.6519927,-0.4384359,-0.5486322,-0.1101963
30,0.53848785,0.48869032,"('intolerant', 'tolerant')",0.73718435,0.7230767,0.63003045,0.7094471,0.6352342,0.6404047,0.0051705
31,-1.7828934,-1.6560463,"('evil', 'good')",-0.9640719,-0.9097085,-0.36574543,-0.38065732,-1.0375703,-0.9821374,0.0554329
32,-0.21669321,-0.2150619,"('unkind', 'kind')",-0.21235266,-0.33356628,0.5731656,0.33975196,0.0480399,-0.0696254,-0.1176653
33,0.050030667,0.028890219,"('wrong', 'right')",0.32862648,0.41622353,0.21860404,0.08523853,0.1990871,0.1767841,-0.022303
34,-0.16037159,0.067546174,"('mean', 'honorable')",-0.13873711,0.008462982,4.0019054,4.095224,1.2342656,1.3904111,0.1561455
35,-0.27985382,-0.33883342,"('corrupt', 'incorrupt')",-0.7091725,-0.76975656,-0.33526054,-0.5062426,-0.4414289,-0.5382775,-0.0968486
36,-1.0404927,-0.95073175,"('hostile', 'amicable')",-0.24880904,-0.37247002,0.9167152,0.7314757,-0.1241955,-0.197242,-0.0730465
37,-0.1455594,-0.12101142,"('fake', 'genuine')",-0.30862445,-0.33890626,0.38687858,0.3470605,-0.0224351,-0.0376191,-0.015184
38,-0.48448247,-0.516335,"('untruthful', 'truthful')",-0.30929402,-0.28243974,0.24852642,0.2614162,-0.18175,-0.1791195,0.0026305
39,0.9443009,0.9140914,"('exploitative', 'cooperative')",0.5693633,0.62390214,0.56114346,0.55927044,0.6916025,0.699088,0.0074855
40,0.07077913,0.14426862,"('stingy', 'generous')",0.3251145,0.32028747,-1.3782947,-1.5062602,-0.327467,-0.3472347,-0.0197677
41,0.057644457,0.16306524,"('unforgiving', 'forgiving')",0.14065273,0.16248,0.546228,0.54084074,0.2481751,0.2887953,0.0406202
42,0.59271014,0.68896365,"('unreliable', 'reliable')",0.8168841,0.88021475,-2.0781024,-2.048991,-0.222836,-0.1599375,0.0628985
43,0.27215347,0.31232235,"('irresponsible', 'responsible')",0.8454736,0.8186078,1.0903578,1.0538436,0.735995,0.728258,-0.007737
44,0.5419455,0.5143505,"('prejudiced', 'unprejudiced')",-0.014599454,0.089628294,-1.2362653,-1.1986362,-0.2363064,-0.1982191,0.0380873
45,-0.88427114,-0.7565721,"('incompetent', 'competent')",0.70153254,0.57016087,0.90415376,0.8260224,0.2404717,0.2132037,-0.027268
46,0.30369782,0.44049004,"('uncompetitive', 'competitive')",0.73615474,0.72196925,-0.7075112,-0.678155,0.1107805,0.1614347,0.0506542
