,cocoa_male,cocoa_female,tuple,average_male,average_female,female-male
0,-0.2412296,-0.41116178,"('unsociable', 'sociable')",-0.2412296,-0.4111618,-0.1699322
1,1.4706569,1.4769573,"('unfriendly', 'friendly')",1.4706569,1.4769573,0.0063004
2,0.3729785,0.48961598,"('unlikable', 'likable')",0.3729785,0.489616,0.1166375
3,0.79870373,0.8194941,"('repellent', 'pleasant')",0.7987037,0.8194941,0.0207904
4,-7.3972507,-7.4331098,"('disliked', 'liked')",-7.3972507,-7.4331098,-0.0358591
5,0.07716835,0.26146913,"('distant', 'outgoing')",0.0771684,0.2614691,0.1843007
6,0.52030826,0.7032133,"('distant', 'open')",0.5203083,0.7032133,0.182905
7,0.40099576,0.51393265,"('insensitive', 'sensitive')",0.4009958,0.5139326,0.1129368
8,1.3734546,1.4469749,"('unaffectionate', 'affectionate')",1.3734546,1.4469749,0.0735203
9,1.767371,1.9580157,"('unaffectionate', 'caring')",1.7673711,1.9580157,0.1906446
10,0.74209374,0.8588696,"('unsympathetic', 'sympathetic')",0.7420937,0.8588696,0.1167759
11,1.8131374,1.9268361,"('unhelpful', 'helpful')",1.8131374,1.9268361,0.1136987
12,-1.6317273,-1.5724266,"('unsupportive', 'supportive')",-1.6317273,-1.5724266,0.0593007
13,-0.06310946,-0.15585178,"('impolite', 'polite')",-0.0631095,-0.1558518,-0.0927423
14,-0.38218555,-0.5363582,"('antisocial', 'social')",-0.3821855,-0.5363582,-0.1541727
15,0.49300835,0.4558283,"('boring', 'funny')",0.4930083,0.4558283,-0.03718
16,-0.1285263,-0.08940217,"('unpopular', 'popular')",-0.1285263,-0.0894022,0.0391241
17,0.10167296,0.09435725,"('nasty', 'nice')",0.101673,0.0943573,-0.0073157
18,-0.4504155,-0.5467675,"('disagreeable', 'welcoming')",-0.4504155,-0.5467675,-0.096352
19,-0.33160216,-0.109571785,"('inhospitable', 'hospitable')",-0.3316022,-0.1095718,0.2220304
20,0.67458016,0.5100183,"('rough', 'thoughtful')",0.6745802,0.5100183,-0.1645619
21,-0.2895061,-0.1724465,"('immoral', 'moral')",-0.2895061,-0.1724465,0.1170596
22,-0.72522455,-0.73791057,"('untrustworthy', 'trustworthy')",-0.7252246,-0.7379106,-0.012686
23,6.3332796,6.445331,"('insincere', 'sincere')",6.3332796,6.4453311,0.1120515
24,1.5498506,1.62151,"('dishonest', 'honest')",1.5498506,1.62151,0.0716594
25,0.7067057,0.5259891,"('egoistic', 'altruistic')",0.7067057,0.5259891,-0.1807166
26,0.544055,0.3988745,"('hardhearted', 'benevolent')",0.544055,0.3988745,-0.1451805
27,1.6139209,1.5160269,"('hardhearted', 'softhearted')",1.6139209,1.5160269,-0.097894
28,1.0796447,1.1645364,"('disloyal', 'loyal')",1.0796447,1.1645364,0.0848917
29,-0.52947605,-0.6448919,"('unfair', 'fair')",-0.529476,-0.6448919,-0.1154159
30,0.72839195,0.727352,"('intolerant', 'tolerant')",0.7283919,0.727352,-0.0010399
31,-1.0914032,-1.0868868,"('evil', 'good')",-1.0914032,-1.0868868,0.0045164
32,1.2411344,1.2257968,"('unkind', 'kind')",1.2411344,1.2257968,-0.0153376
33,-0.21595082,-0.12868598,"('wrong', 'right')",-0.2159508,-0.128686,0.0872648
34,4.704009,4.898843,"('mean', 'honorable')",4.7040091,4.8988428,0.1948337
35,-0.76767564,-0.8295698,"('corrupt', 'incorrupt')",-0.7676756,-0.8295698,-0.0618942
36,-0.5604645,-0.6528316,"('hostile', 'amicable')",-0.5604645,-0.6528316,-0.0923671
37,0.92142993,0.9923285,"('fake', 'genuine')",0.9214299,0.9923285,0.0708986
38,-0.19135597,-0.038012765,"('untruthful', 'truthful')",-0.191356,-0.0380128,0.1533432
39,0.07304363,0.0059634736,"('exploitative', 'cooperative')",0.0730436,0.0059635,-0.0670801
40,-1.7311684,-1.97237,"('stingy', 'generous')",-1.7311684,-1.97237,-0.2412016
41,-0.21976988,-0.20326751,"('unforgiving', 'forgiving')",-0.2197699,-0.2032675,0.0165024
42,-2.4413848,-2.4414458,"('unreliable', 'reliable')",-2.4413848,-2.4414458,-6.1e-05
43,0.8211163,0.92240804,"('irresponsible', 'responsible')",0.8211163,0.922408,0.1012917
44,-1.3482667,-1.5246328,"('prejudiced', 'unprejudiced')",-1.3482667,-1.5246328,-0.1763661
45,-0.08206836,-0.027653027,"('incompetent', 'competent')",-0.0820684,-0.027653,0.0544154
46,-0.8743176,-0.8398155,"('uncompetitive', 'competitive')",-0.8743176,-0.8398155,0.0345021
47,5.4661183,5.6781187,"('stupid', 'smart')",5.4661183,5.6781187,0.2120004
48,0.5429557,0.51147413,"('unintelligent', 'intelligent')",0.5429557,0.5114741,-0.0314816
49,0.41383287,0.60715944,"('unable', 'able')",0.4138329,0.6071594,0.1933265
50,-0.0028247256,0.086302385,"('clumsy', 'skillful')",-0.0028247,0.0863024,0.0891271
51,0.092870995,0.088085696,"('uneducated', 'educated')",0.092871,0.0880857,-0.0047853
52,-0.043487836,-0.03696692,"('irrational', 'rational')",-0.0434878,-0.0369669,0.0065209
53,0.25130177,0.23111585,"('uncreative', 'creative')",0.2513018,0.2311158,-0.020186
54,1.3630817,1.6630117,"('incapable', 'capable')",1.3630817,1.6630117,0.29993
55,0.37666264,0.36976808,"('incompetent', 'clever')",0.3766626,0.3697681,-0.0068945
56,0.22253467,0.31467247,"('impractical', 'practical')",0.2225347,0.3146725,0.0921378
57,-2.747412,-2.6885746,"('unimaginative', 'imaginative')",-2.747412,-2.6885746,0.0588374
58,-0.16938458,-0.20697941,"('undiscriminating', 'discriminating')",-0.1693846,-0.2069794,-0.0375948
59,0.3025002,0.43933475,"('foolish', 'wise')",0.3025002,0.4393348,0.1368346
60,0.35823238,0.35022286,"('inefficient', 'efficient')",0.3582324,0.3502229,-0.0080095
61,0.21797195,0.11128953,"('illogical', 'logical')",0.217972,0.1112895,-0.1066825
62,0.7989405,0.94302744,"('incompetent', 'brilliant')",0.7989405,0.9430274,0.1440869
63,0.48946172,0.6097634,"('unperceptive', 'insightful')",0.4894617,0.6097634,0.1203017
64,-6.393972,-6.3569546,"('shy', 'confident')",-6.3939719,-6.3569546,0.0370173
65,0.23170903,0.16844866,"('insecure', 'secure')",0.231709,0.1684487,-0.0632603
66,0.060650244,0.01702591,"('inactive', 'active')",0.0606502,0.0170259,-0.0436243
67,-0.5426832,-0.531579,"('doubtful', 'determined')",-0.5426832,-0.531579,0.0111042
68,-0.40756065,-0.33455655,"('dependent', 'independent')",-0.4075606,-0.3345565,0.0730041
69,-1.5543306,-1.5401055,"('lazy', 'industrious')",-1.5543306,-1.5401055,0.0142251
70,0.7996332,0.87221205,"('lethargic', 'energetic')",0.7996332,0.8722121,0.0725789
71,0.6681732,0.71805984,"('diffident', 'self-confident')",0.6681732,0.7180598,0.0498866
72,0.7990609,0.8951696,"('unambitious', 'ambitious')",0.7990609,0.8951696,0.0961087
73,-3.0481875,-3.0015655,"('helpless', 'self-reliant')",-3.0481875,-3.0015655,0.046622
74,-0.11393712,-0.15303543,"('undedicated', 'dedicated')",-0.1139371,-0.1530354,-0.0390983
75,-0.6315105,-0.48410282,"('meek', 'impulsive')",-0.6315105,-0.4841028,0.1474077
76,0.34767133,0.27346304,"('anxious', 'daring')",0.3476713,0.273463,-0.0742083
77,-1.4875449,-1.3697509,"('unmotivated', 'motivated')",-1.4875449,-1.3697509,0.117794
78,-0.73330283,-0.7089003,"('nonresilient', 'resilient')",-0.7333028,-0.7089003,0.0244025
79,-0.115883276,0.100030005,"('wavering', 'unwavering')",-0.1158833,0.10003,0.2159133
80,-0.6164885,-0.6730043,"('dominated', 'dominating')",-0.6164885,-0.6730043,-0.0565158
81,-0.1473694,-0.11312129,"('submissive', 'aggressive')",-0.1473694,-0.1131213,0.0342481
82,6.832094,7.0923934,"('poor', 'rich')",6.8320942,7.0923934,0.2602992
83,-0.28429338,-0.26252532,"('powerless', 'powerful')",-0.2842934,-0.2625253,0.0217681
84,0.12590906,0.19341543,"('inferior', 'superior')",0.1259091,0.1934154,0.0675063
85,-0.6606546,-0.7142464,"('insignificant', 'prestigious')",-0.6606546,-0.7142464,-0.0535918
86,0.27308333,0.35747695,"('uninfluential', 'influential')",0.2730833,0.3574769,0.0843936
87,-0.029033817,0.17626299,"('unsuccessful', 'successful')",-0.0290338,0.176263,0.2052968
88,0.10577672,0.21054372,"('low', 'eminent')",0.1057767,0.2105437,0.104767
