,rockwell_male,rockwell_female,tuple,automation_male,automation_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.19076617,-0.1944272,"('unsociable', 'sociable')",-0.008887686,-0.06454533,-0.35125676,-0.44882795,-0.1836369,-0.2359335,-0.0522966
1,2.0918844,1.919282,"('unfriendly', 'friendly')",0.05341941,-0.20182651,2.184413,1.9943204,1.4432389,1.2372586,-0.2059803
2,0.84474313,0.8788483,"('unlikable', 'likable')",0.41999266,0.40786624,0.4827199,0.51215464,0.5824852,0.599623,0.0171378
3,-1.8508465,-1.7678312,"('repellent', 'pleasant')",-0.76283866,-0.7132071,0.16222388,0.17816304,-0.8171538,-0.7676251,0.0495287
4,-0.08738867,-0.19259715,"('disliked', 'liked')",-0.24787867,-0.38179153,-6.340192,-6.5122094,-2.2251531,-2.3621993,-0.1370462
5,0.8684617,0.7260697,"('distant', 'outgoing')",-0.37342343,-0.49303335,-0.045196574,-0.13976279,0.1499472,0.0310912,-0.118856
6,0.27261075,0.13519305,"('distant', 'open')",-0.6603803,-0.80832344,0.65718645,0.5520614,0.0898056,-0.0403563,-0.1301619
7,-0.3348014,-0.31822595,"('insensitive', 'sensitive')",-1.4028088,-1.3781443,0.42728063,0.42454794,-0.4367765,-0.4239408,0.0128357
8,0.87912834,0.80052406,"('unaffectionate', 'affectionate')",-0.09961763,-0.21358432,1.1150116,0.9478365,0.6315074,0.5115921,-0.1199153
9,1.0453265,0.9676853,"('unaffectionate', 'caring')",-0.31528866,-0.46079177,1.3321979,1.2238778,0.6874119,0.5769238,-0.1104881
10,-1.2402866,-1.2138542,"('unsympathetic', 'sympathetic')",-1.893309,-1.8417754,-0.47073287,-0.47811475,-1.2014428,-1.1779149,0.0235279
11,-0.66655624,-0.61487097,"('unhelpful', 'helpful')",-0.31635225,-0.2731488,1.2730216,1.3629105,0.0967044,0.1582969,0.0615925
12,0.92113864,0.9591063,"('unsupportive', 'supportive')",-0.07504066,-0.029515468,-1.6924785,-1.7441266,-0.2821268,-0.2715119,0.0106149
13,-0.2523402,-0.17696157,"('impolite', 'polite')",-0.46590868,-0.38347432,-0.597944,-0.58128566,-0.438731,-0.3805738,0.0581572
14,-0.07438447,-0.00031308457,"('antisocial', 'social')",-0.1588634,-0.13359751,-0.72675294,-0.75920177,-0.3200003,-0.2977041,0.0222962
15,0.6503375,0.5548722,"('boring', 'funny')",-0.189562,-0.28417313,0.5072546,0.4448575,0.3226767,0.2385189,-0.0841578
16,-1.1852183,-1.2392501,"('unpopular', 'popular')",-0.43218365,-0.5391983,0.6742524,0.633061,-0.3143832,-0.3817958,-0.0674126
17,-0.9843316,-1.0075134,"('nasty', 'nice')",-0.60413134,-0.574563,-0.2689819,-0.22105154,-0.6191483,-0.6010427,0.0181056
18,0.19414906,0.10946746,"('disagreeable', 'welcoming')",-0.14409049,-0.21949778,-0.09504967,-0.23075613,-0.014997,-0.1135955,-0.0985985
19,0.05107352,-0.040379696,"('inhospitable', 'hospitable')",-0.3924385,-0.44840428,0.19410789,0.20334433,-0.0490857,-0.0951466,-0.0460609
20,0.23263359,0.21646072,"('rough', 'thoughtful')",1.205924,1.1989118,1.2514218,1.1829567,0.8966599,0.8661097,-0.0305502
21,-0.4989018,-0.49463612,"('immoral', 'moral')",-0.21983941,-0.2228179,-0.86395735,-0.81590754,-0.5275662,-0.5111205,0.0164457
22,-0.3419376,-0.33580554,"('untrustworthy', 'trustworthy')",-0.57881886,-0.6425698,-0.7997562,-0.86139077,-0.5735042,-0.6132553,-0.0397511
23,-0.31755412,-0.34716654,"('insincere', 'sincere')",-1.1940066,-1.2695127,5.544464,5.5029416,1.3443012,1.2954208,-0.0488804
24,0.2569071,0.2743727,"('dishonest', 'honest')",-1.3373041,-1.3447057,0.67502254,0.59634125,-0.1351248,-0.1579973,-0.0228725
25,1.4395256,1.3864838,"('egoistic', 'altruistic')",0.9614203,0.8914591,1.672841,1.6134758,1.3579289,1.2971396,-0.0607893
26,2.6972363,2.6353452,"('hardhearted', 'benevolent')",1.17883,1.108567,1.8781805,1.8009559,1.9180822,1.8482893,-0.0697929
27,-0.03636989,-0.012382608,"('hardhearted', 'softhearted')",-0.21460435,-0.20195389,1.7921286,1.6069462,0.5137181,0.4642032,-0.0495149
28,0.08947192,-0.05599844,"('disloyal', 'loyal')",-1.100844,-1.2725306,1.0093378,0.9264924,-0.0006781,-0.1340122,-0.1333341
29,0.40572107,0.30987182,"('unfair', 'fair')",-1.1323683,-1.198114,-0.17132935,-0.329351,-0.2993255,-0.4058644,-0.1065389
30,-0.63827956,-0.6222169,"('intolerant', 'tolerant')",-0.9613855,-0.99238116,0.7899581,0.7401204,-0.2699023,-0.2914925,-0.0215902
31,0.8471955,0.79413974,"('evil', 'good')",0.011950396,-0.09871893,-0.2664504,-0.39639044,0.1975652,0.0996768,-0.0978884
32,0.44381672,0.4211337,"('unkind', 'kind')",-1.141767,-1.1238911,0.73660934,0.5940542,0.0128863,-0.0362344,-0.0491207
33,1.8142607,1.662744,"('wrong', 'right')",1.0432824,0.845482,-0.22986458,-0.32181272,0.8758928,0.7288044,-0.1470884
34,-0.25668156,-0.18692255,"('mean', 'honorable')",0.05531215,0.13632238,5.702897,5.8451533,1.8338426,1.9315178,0.0976752
35,0.8375788,0.68443525,"('corrupt', 'incorrupt')",0.9887604,0.8815103,0.5141747,0.37937805,0.7801713,0.6484412,-0.1317301
36,1.2316998,1.057173,"('hostile', 'amicable')",0.6802562,0.44415984,0.85967755,0.66258365,0.9238779,0.7213055,-0.2025724
37,-0.11588842,-0.13044053,"('fake', 'genuine')",0.1649179,0.15120295,0.34540278,0.30781442,0.1314774,0.1095256,-0.0219518
