,nike_male,nike_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.2466592,-0.3582433,"('unsociable', 'sociable')",-0.5966845,-0.72091424,-0.4216719,-0.5395788,-0.1179069
1,2.6862526,2.8344333,"('unfriendly', 'friendly')",1.6868387,1.6557844,2.1865456,2.2451088,0.0585632
2,0.38749972,0.38972166,"('unlikable', 'likable')",0.70332086,0.8119851,0.5454103,0.6008534,0.0554431
3,-0.99995893,-0.89322305,"('repellent', 'pleasant')",0.12656027,0.10636043,-0.4366993,-0.3934313,0.043268
4,-0.5215651,-0.4955449,"('disliked', 'liked')",-6.345809,-6.3557544,-3.433687,-3.4256496,0.0080374
5,1.3644623,1.5019747,"('distant', 'outgoing')",-0.64344925,-0.53703564,0.3605065,0.4824695,0.121963
6,0.9060805,1.052141,"('distant', 'open')",-0.28343838,-0.2276203,0.311321,0.4122603,0.1009393
7,-0.0029929504,0.01870799,"('insensitive', 'sensitive')",0.237698,0.20797391,0.1173525,0.113341,-0.0040115
8,1.0079434,1.08394,"('unaffectionate', 'affectionate')",0.1992723,0.19115826,0.6036078,0.6375492,0.0339414
9,1.7574894,1.8085029,"('unaffectionate', 'caring')",0.68916285,0.7163063,1.2233262,1.2624047,0.0390785
10,-0.76385796,-0.79799265,"('unsympathetic', 'sympathetic')",-0.64098144,-0.77218264,-0.7024197,-0.7850876,-0.0826679
11,-0.13759446,-0.22564776,"('unhelpful', 'helpful')",1.8308899,1.8054153,0.8466477,0.7898837,-0.056764
12,1.4919882,1.6362599,"('unsupportive', 'supportive')",-1.6216507,-1.5534233,-0.0648313,0.0414183,0.1062496
13,-0.81278664,-0.96755785,"('impolite', 'polite')",-0.64605165,-0.7444507,-0.7294191,-0.8560042,-0.1265851
14,-0.86553633,-1.0188078,"('antisocial', 'social')",-0.99571764,-1.0814309,-0.930627,-1.0501194,-0.1194924
15,-0.019720607,-0.13403517,"('boring', 'funny')",-0.00989856,0.004611751,-0.0148096,-0.0647117,-0.0499021
16,-0.4250657,-0.3466027,"('unpopular', 'popular')",0.36662284,0.37841645,-0.0292214,0.0159069,0.0451283
17,-0.9167165,-0.8461338,"('nasty', 'nice')",-0.7880071,-0.68854594,-0.8523618,-0.7673399,0.0850219
18,0.23060997,0.24443917,"('disagreeable', 'welcoming')",-0.47337765,-0.49076316,-0.1213838,-0.123162,-0.0017782
19,0.47084388,0.59374917,"('inhospitable', 'hospitable')",-0.15307878,-0.008885559,0.1588826,0.2924318,0.1335492
20,-0.124786764,-0.085830584,"('rough', 'thoughtful')",1.0867121,1.0365263,0.4809627,0.4753479,-0.0056148
21,-0.04855998,-0.1752226,"('immoral', 'moral')",-0.50452286,-0.5518413,-0.2765414,-0.3635319,-0.0869905
22,-0.827966,-0.93967783,"('untrustworthy', 'trustworthy')",-1.1013805,-1.2033396,-0.9646732,-1.0715086,-0.1068354
23,0.98506695,0.9708228,"('insincere', 'sincere')",5.882491,5.7545843,3.433779,3.3627036,-0.0710754
24,0.8276476,0.75552005,"('dishonest', 'honest')",1.1772472,1.1000872,1.0024474,0.9278036,-0.0746438
25,0.93838847,0.94271326,"('egoistic', 'altruistic')",1.4184395,1.439923,1.178414,1.1913182,0.0129042
26,2.3205874,2.3939953,"('hardhearted', 'benevolent')",1.6249262,1.5874602,1.9727569,1.9907277,0.0179708
27,0.024258792,0.122139394,"('hardhearted', 'softhearted')",0.82049775,0.81613886,0.4223783,0.4691391,0.0467608
28,0.41715965,0.2877654,"('disloyal', 'loyal')",1.1399523,1.0107315,0.778556,0.6492484,-0.1293076
29,-1.0597539,-1.1404904,"('unfair', 'fair')",-0.48573077,-0.54370195,-0.7727423,-0.8420962,-0.0693539
30,0.3381796,0.22563837,"('intolerant', 'tolerant')",0.79819435,0.68770695,0.568187,0.4566727,-0.1115143
31,0.40296543,0.63624185,"('evil', 'good')",-1.662582,-1.5487107,-0.6298083,-0.4562344,0.1735739
32,0.8899615,0.87744516,"('unkind', 'kind')",1.0820618,0.95994216,0.9860116,0.9186937,-0.0673179
33,1.8203428,1.7320011,"('wrong', 'right')",-0.43925148,-0.3706105,0.6905457,0.6806953,-0.0098504
34,0.2924455,0.48621082,"('mean', 'honorable')",5.7744226,5.8185987,3.0334342,3.1524048,0.1189706
35,-0.17541791,-0.27567428,"('corrupt', 'incorrupt')",-0.39397836,-0.40161523,-0.2846981,-0.3386447,-0.0539466
36,0.21765816,0.33791202,"('hostile', 'amicable')",-0.08078321,-0.14384487,0.0684375,0.0970336,0.0285961
37,-0.21230577,-0.1950644,"('fake', 'genuine')",0.098235615,0.08668518,-0.0570351,-0.0541896,0.0028455
38,0.39489707,0.4108269,"('untruthful', 'truthful')",0.0790092,0.13894872,0.2369531,0.2748878,0.0379347
39,1.1410185,1.1046374,"('exploitative', 'cooperative')",0.101448305,0.11880374,0.6212334,0.6117206,-0.0095128
40,0.016728014,0.06640231,"('stingy', 'generous')",-1.9938695,-2.0958078,-0.9885707,-1.0147028,-0.0261321
41,-0.02923453,-0.0067827962,"('unforgiving', 'forgiving')",-0.2124942,-0.28422168,-0.1208644,-0.1455022,-0.0246378
42,-0.33495998,-0.3222282,"('unreliable', 'reliable')",-3.1754959,-3.1872575,-1.7552279,-1.7547429,0.000485
43,0.13457888,0.1370945,"('irresponsible', 'responsible')",0.49094844,0.5296093,0.3127637,0.3333519,0.0205882
44,-1.657507,-1.6686335,"('prejudiced', 'unprejudiced')",-1.4790071,-1.4047825,-1.5682571,-1.536708,0.0315491
45,-1.443578,-1.3844768,"('incompetent', 'competent')",-0.7659236,-0.8142288,-1.1047509,-1.0993528,0.0053981
46,-0.907366,-0.90592575,"('uncompetitive', 'competitive')",-0.39492166,-0.50638294,-0.6511438,-0.7061543,-0.0550105
47,0.39830032,0.45395347,"('stupid', 'smart')",5.058212,5.104185,2.728256,2.7790692,0.0508132
48,0.018488113,0.004781686,"('unintelligent', 'intelligent')",0.7255807,0.63750815,0.3720344,0.3211449,-0.0508895
49,-0.020257201,0.081340134,"('unable', 'able')",-0.32801223,-0.264915,-0.1741347,-0.0917874,0.0823473
50,-0.36956877,-0.35266152,"('clumsy', 'skillful')",0.49145326,0.45458087,0.0609422,0.0509597,-0.0099825
51,-0.65230125,-0.8058974,"('uneducated', 'educated')",0.7418924,0.57798034,0.0447956,-0.1139585,-0.1587541
52,0.3790496,0.27446267,"('irrational', 'rational')",-0.19552532,-0.21955472,0.0917621,0.027454,-0.0643081
53,2.2161584,2.2561429,"('uncreative', 'creative')",0.95796263,0.91184324,1.5870605,1.5839931,-0.0030674
54,1.3806058,1.4472301,"('incapable', 'capable')",1.2773718,1.345628,1.3289888,1.3964291,0.0674403
55,-0.7497945,-0.79408205,"('incompetent', 'clever')",0.02165218,-0.07937774,-0.3640712,-0.4367299,-0.0726587
56,1.146354,1.0921651,"('impractical', 'practical')",-0.06259639,-0.12790184,0.5418788,0.4821316,-0.0597472
57,-0.96418345,-1.0254298,"('unimaginative', 'imaginative')",-2.7188253,-2.8176847,-1.8415043,-1.9215572,-0.0800529
58,0.18537861,0.22031714,"('undiscriminating', 'discriminating')",-0.22983874,-0.29905248,-0.0222301,-0.0393677,-0.0171376
59,0.7921282,0.7387684,"('foolish', 'wise')",0.28436926,0.34518716,0.5382487,0.5419778,0.0037291
60,-0.1400352,-0.15155724,"('inefficient', 'efficient')",0.34027216,0.34771654,0.1001185,0.0980797,-0.0020388
61,0.7264266,0.5331764,"('illogical', 'logical')",0.37917843,0.2904058,0.5528025,0.4117911,-0.1410114
62,-0.020616125,0.002124831,"('incompetent', 'brilliant')",0.031165533,0.12579142,0.0052747,0.0639581,0.0586834
63,-0.030021116,0.06965529,"('unperceptive', 'insightful')",0.69879,0.73621005,0.3343844,0.4029327,0.0685483
64,-1.0004305,-1.1932864,"('shy', 'confident')",-6.0413966,-6.034336,-3.5209136,-3.6138113,-0.0928977
