,tin_male,tin_female,tuple,average_male,average_female,female-male
0,0.19239113,0.16196969,"('unsociable', 'sociable')",0.1923911,0.1619697,-0.0304214
1,1.5623639,1.3754938,"('unfriendly', 'friendly')",1.5623639,1.3754938,-0.1868701
2,0.3010577,0.54905844,"('unlikable', 'likable')",0.3010577,0.5490584,0.2480007
3,0.5819628,0.7604196,"('repellent', 'pleasant')",0.5819628,0.7604196,0.1784568
4,-7.0747423,-7.1821904,"('disliked', 'liked')",-7.0747423,-7.1821904,-0.1074481
5,-0.26985306,-0.19281964,"('distant', 'outgoing')",-0.2698531,-0.1928196,0.0770335
6,-0.012387488,0.005639408,"('distant', 'open')",-0.0123875,0.0056394,0.0180269
7,0.6852656,0.7506763,"('insensitive', 'sensitive')",0.6852656,0.7506763,0.0654107
8,1.1178238,0.9997213,"('unaffectionate', 'affectionate')",1.1178238,0.9997213,-0.1181025
9,1.7411135,1.7312565,"('unaffectionate', 'caring')",1.7411135,1.7312565,-0.009857
10,1.0596335,1.2267597,"('unsympathetic', 'sympathetic')",1.0596335,1.2267597,0.1671262
11,2.0076692,2.0787685,"('unhelpful', 'helpful')",2.0076692,2.0787685,0.0710993
12,-1.4151431,-1.3844618,"('unsupportive', 'supportive')",-1.4151431,-1.3844618,0.0306813
13,0.3705402,0.4866822,"('impolite', 'polite')",0.3705402,0.4866822,0.116142
14,-0.111769706,-0.14081337,"('antisocial', 'social')",-0.1117697,-0.1408134,-0.0290437
15,0.6966378,0.58130705,"('boring', 'funny')",0.6966378,0.5813071,-0.1153307
16,-0.0033258945,-0.042275354,"('unpopular', 'popular')",-0.0033259,-0.0422754,-0.0389495
17,-0.03813109,-0.052795023,"('nasty', 'nice')",-0.0381311,-0.052795,-0.0146639
18,-0.5464077,-0.6516228,"('disagreeable', 'welcoming')",-0.5464077,-0.6516228,-0.1052151
19,-0.59244204,-0.5169159,"('inhospitable', 'hospitable')",-0.592442,-0.5169159,0.0755261
20,0.8467007,0.6770836,"('rough', 'thoughtful')",0.8467007,0.6770836,-0.1696171
21,-0.107475124,0.08707884,"('immoral', 'moral')",-0.1074751,0.0870788,0.1945539
22,-0.58312964,-0.41400692,"('untrustworthy', 'trustworthy')",-0.5831296,-0.4140069,0.1691227
23,6.329326,6.3809576,"('insincere', 'sincere')",6.3293262,6.3809576,0.0516314
24,1.5624325,1.6139644,"('dishonest', 'honest')",1.5624325,1.6139644,0.0515319
25,0.68028253,0.51682526,"('egoistic', 'altruistic')",0.6802825,0.5168253,-0.1634572
26,1.0163236,0.6690812,"('hardhearted', 'benevolent')",1.0163236,0.6690812,-0.3472424
27,1.4531616,1.2810568,"('hardhearted', 'softhearted')",1.4531616,1.2810568,-0.1721048
28,1.136726,1.0412703,"('disloyal', 'loyal')",1.136726,1.0412703,-0.0954557
29,-0.7658478,-0.83594775,"('unfair', 'fair')",-0.7658478,-0.8359478,-0.0701
30,0.72412723,0.72301686,"('intolerant', 'tolerant')",0.7241272,0.7230169,-0.0011103
31,-1.4681807,-1.6066504,"('evil', 'good')",-1.4681807,-1.6066504,-0.1384697
32,1.3895049,1.3991798,"('unkind', 'kind')",1.3895049,1.3991798,0.0096749
33,-0.31158903,-0.3216839,"('wrong', 'right')",-0.311589,-0.3216839,-0.0100949
34,4.399038,4.6375914,"('mean', 'honorable')",4.3990378,4.6375914,0.2385536
35,-1.0538214,-1.3574697,"('corrupt', 'incorrupt')",-1.0538214,-1.3574697,-0.3036483
36,-0.8697568,-1.108169,"('hostile', 'amicable')",-0.8697568,-1.108169,-0.2384122
37,0.6288503,0.6515777,"('fake', 'genuine')",0.6288503,0.6515777,0.0227274
38,-0.060196586,-0.057906345,"('untruthful', 'truthful')",-0.0601966,-0.0579063,0.0022903
39,0.16366005,0.12961754,"('exploitative', 'cooperative')",0.16366,0.1296175,-0.0340425
40,-1.5889952,-1.7206949,"('stingy', 'generous')",-1.5889952,-1.7206949,-0.1316997
41,-0.029374039,-0.0865238,"('unforgiving', 'forgiving')",-0.029374,-0.0865238,-0.0571498
42,-2.1716468,-2.0456135,"('unreliable', 'reliable')",-2.1716468,-2.0456135,0.1260333
43,1.1656888,1.2792056,"('irresponsible', 'responsible')",1.1656888,1.2792056,0.1135168
44,-1.0380346,-1.1233447,"('prejudiced', 'unprejudiced')",-1.0380346,-1.1233447,-0.0853101
45,-0.040331177,0.09015173,"('incompetent', 'competent')",-0.0403312,0.0901517,0.1304829
46,-0.6870102,-0.46334708,"('uncompetitive', 'competitive')",-0.6870102,-0.4633471,0.2236631
47,4.9335227,5.2259126,"('stupid', 'smart')",4.9335227,5.2259126,0.2923899
48,0.9954871,0.88096285,"('unintelligent', 'intelligent')",0.9954871,0.8809628,-0.1145243
49,0.2284841,0.37738538,"('unable', 'able')",0.2284841,0.3773854,0.1489013
50,-0.18170664,-0.1452092,"('clumsy', 'skillful')",-0.1817066,-0.1452092,0.0364974
51,0.058152974,0.16111204,"('uneducated', 'educated')",0.058153,0.161112,0.102959
52,-0.3809596,-0.6245393,"('irrational', 'rational')",-0.3809596,-0.6245393,-0.2435797
53,0.20149125,0.19669193,"('uncreative', 'creative')",0.2014913,0.1966919,-0.0047994
54,1.1072164,1.2897207,"('incapable', 'capable')",1.1072164,1.2897207,0.1825043
55,0.7695453,0.8448695,"('incompetent', 'clever')",0.7695453,0.8448695,0.0753242
56,0.93905157,1.0231905,"('impractical', 'practical')",0.9390516,1.0231905,0.0841389
57,-2.5195315,-2.3884122,"('unimaginative', 'imaginative')",-2.5195315,-2.3884122,0.1311193
58,-0.09807227,-0.11715358,"('undiscriminating', 'discriminating')",-0.0980723,-0.1171536,-0.0190813
59,-0.07370776,-0.11228221,"('foolish', 'wise')",-0.0737078,-0.1122822,-0.0385744
60,0.6811714,0.92046607,"('inefficient', 'efficient')",0.6811714,0.9204661,0.2392947
61,0.25227144,0.094707265,"('illogical', 'logical')",0.2522714,0.0947073,-0.1575641
62,1.198835,1.4289442,"('incompetent', 'brilliant')",1.198835,1.4289442,0.2301092
63,0.326237,0.5603216,"('unperceptive', 'insightful')",0.326237,0.5603216,0.2340846
64,-6.180962,-6.0209937,"('shy', 'confident')",-6.1809621,-6.0209937,0.1599684
65,0.27471823,0.52762437,"('insecure', 'secure')",0.2747182,0.5276244,0.2529062
66,-0.50933325,-0.4562329,"('inactive', 'active')",-0.5093333,-0.4562329,0.0531004
67,-0.717009,-0.63394296,"('doubtful', 'determined')",-0.717009,-0.633943,0.083066
68,-0.6227896,-0.50031155,"('dependent', 'independent')",-0.6227896,-0.5003116,0.122478
69,-1.7511278,-1.796382,"('lazy', 'industrious')",-1.7511278,-1.796382,-0.0452542
70,1.0429014,1.273298,"('lethargic', 'energetic')",1.0429014,1.273298,0.2303966
71,0.6970217,0.6973079,"('diffident', 'self-confident')",0.6970217,0.6973079,0.0002862
72,0.9600278,1.11853,"('unambitious', 'ambitious')",0.9600278,1.11853,0.1585022
73,-2.8564892,-2.87641,"('helpless', 'self-reliant')",-2.8564892,-2.87641,-0.0199208
74,-0.098710895,-0.14694019,"('undedicated', 'dedicated')",-0.0987109,-0.1469402,-0.0482293
75,-1.1317388,-0.9356049,"('meek', 'impulsive')",-1.1317388,-0.9356049,0.1961339
76,0.6211316,0.6738304,"('anxious', 'daring')",0.6211316,0.6738304,0.0526988
77,-1.1750757,-1.0488822,"('unmotivated', 'motivated')",-1.1750757,-1.0488822,0.1261935
78,-0.62510246,-0.6071558,"('nonresilient', 'resilient')",-0.6251025,-0.6071558,0.0179467
79,-0.50543666,-0.5281333,"('wavering', 'unwavering')",-0.5054367,-0.5281333,-0.0226966
80,-0.26950264,-0.28724584,"('dominated', 'dominating')",-0.2695026,-0.2872458,-0.0177432
81,0.0054759085,0.21028747,"('submissive', 'aggressive')",0.0054759,0.2102875,0.2048116
82,6.705332,7.043687,"('poor', 'rich')",6.7053318,7.0436869,0.3383551
83,-0.3816333,-0.37364906,"('powerless', 'powerful')",-0.3816333,-0.3736491,0.0079842
84,0.24480465,0.22443116,"('inferior', 'superior')",0.2448047,0.2244312,-0.0203735
85,-0.82740533,-1.1719117,"('insignificant', 'prestigious')",-0.8274053,-1.1719117,-0.3445064
86,0.21740812,0.3513684,"('uninfluential', 'influential')",0.2174081,0.3513684,0.1339603
87,0.14291412,0.18349004,"('unsuccessful', 'successful')",0.1429141,0.18349,0.0405759
88,0.12739292,0.09261784,"('low', 'eminent')",0.1273929,0.0926178,-0.0347751
