,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7900746,0.44874924,"('unsociable', 'sociable')",0.4158314,0.4078825,-0.25393435,-0.34822738,-1.1846663,-1.2115266,-0.06275648,-0.25323543,-0.0590902,-0.1912715,-0.1321813
1,-0.3638544,-0.25022927,"('unfriendly', 'friendly')",0.61517143,0.8340544,-0.021625187,0.12906206,-1.0812197,-1.1302152,2.1294968,2.007947,0.2555938,0.3181238,0.06253
2,0.85220677,0.7853404,"('unlikable', 'likable')",1.1201553,1.0544282,1.0428842,1.1206799,0.75802773,0.84906644,0.7925315,0.8996467,0.9131611,0.9418324,0.0286713
3,-1.3861384,-1.4119883,"('repellent', 'pleasant')",-1.884534,-1.7147593,-1.4928795,-1.3230592,-1.219143,-1.1791103,-0.3596238,-0.33679768,-1.2684637,-1.1931429,0.0753208
4,0.06618308,0.18769947,"('disliked', 'liked')",-0.11332379,-0.06606467,1.5750326,1.5381949,1.3519174,1.273724,-5.988215,-5.914672,-0.6216811,-0.5962236,0.0254575
5,-0.7064235,-0.2827426,"('distant', 'outgoing')",1.1486647,1.2341481,0.94882274,1.0837129,0.41636705,0.43513596,0.22933175,0.27736813,0.4073525,0.5495245,0.142172
6,-0.28534475,0.16849184,"('distant', 'open')",1.7392956,1.9080409,1.3550156,1.5685636,0.48800194,0.5555863,0.6881649,0.7076757,0.7970267,0.9816717,0.184645
7,-0.27133578,-0.59190077,"('insensitive', 'sensitive')",0.41798502,0.38589698,-0.5158273,-0.585619,-2.0835109,-2.0716174,0.6351557,0.5627074,-0.3635067,-0.4601066,-0.0965999
8,-0.4403786,-0.31914783,"('unaffectionate', 'affectionate')",1.486096,1.5447564,-0.1384652,-0.06844974,-0.005899703,-0.10592405,0.9481127,0.8519982,0.3698931,0.3806466,0.0107535
9,0.50151944,0.4877391,"('unaffectionate', 'caring')",1.2080083,1.282325,-0.12419591,-0.028211618,0.02555783,0.002520807,1.6230679,1.599772,0.6467915,0.6688291,0.0220376
10,-0.76769763,-1.1013426,"('unsympathetic', 'sympathetic')",-1.0487124,-1.1045485,-2.8604615,-2.9078634,-2.5869963,-2.5975893,-0.48735422,-0.5423268,-1.5502443,-1.6507341,-0.1004898
11,0.41465834,0.16590787,"('unhelpful', 'helpful')",-0.31977433,-0.4784432,-1.2542919,-1.182799,-0.3220991,-0.32175216,2.1633513,2.1629152,0.1363689,0.0691657,-0.0672032
12,1.4505978,1.4736073,"('unsupportive', 'supportive')",0.76946753,0.920767,0.21922874,0.51846397,0.43140885,0.47305802,-1.4108855,-1.3268205,0.2919635,0.4118152,0.1198517
13,0.7649881,0.39669678,"('impolite', 'polite')",0.10265349,-0.043456502,-1.1030068,-1.1423143,-0.94307625,-0.9315088,-0.3923387,-0.46878523,-0.3141561,-0.4378736,-0.1237175
14,0.34259588,-0.04727087,"('antisocial', 'social')",0.3912219,0.18436272,-0.5936497,-0.7822635,-0.42555824,-0.47412956,-0.6085706,-0.72269344,-0.1787921,-0.3683989,-0.1896068
15,1.5213709,1.3451464,"('boring', 'funny')",1.4282347,1.2934377,1.1815366,0.99796677,0.5762068,0.45272237,0.8393064,0.8182489,1.109331,0.9815044,-0.1278266
16,-0.27053308,-0.13355361,"('unpopular', 'popular')",-0.3499876,-0.1382002,0.7191022,0.7870341,0.59365183,0.56216955,0.40485942,0.4426562,0.2194185,0.3040212,0.0846027
17,-0.32261655,-0.27982998,"('nasty', 'nice')",0.19488224,0.22482964,-0.27314752,-0.20612274,-0.78733736,-0.77107596,-0.34961477,-0.35810047,-0.3075668,-0.2780599,0.0295069
18,-0.9388982,-0.79523873,"('disagreeable', 'welcoming')",0.4294312,0.6396035,0.1020104,0.39399886,-0.8816529,-0.80819994,-0.50193566,-0.50925416,-0.358209,-0.2158181,0.1423909
19,-0.81504864,-0.6058429,"('inhospitable', 'hospitable')",-0.054909702,0.11108505,0.14918253,0.34611142,0.45523134,0.5117913,0.047464,0.14757623,-0.0436161,0.1021442,0.1457603
20,-1.0100601,-1.05819,"('rough', 'thoughtful')",-1.621238,-1.5980649,-1.2455872,-1.1771672,-1.6014824,-1.624222,0.9300787,0.83556837,-0.9096579,-0.9244151,-0.0147572
21,-0.171496,-0.39871818,"('immoral', 'moral')",-0.58781475,-0.576976,-1.6624696,-1.5377494,-2.8242676,-2.711792,-0.84155536,-0.8069993,-1.2175207,-1.2064469,0.0110738
22,0.4068751,0.14742488,"('untrustworthy', 'trustworthy')",-0.082884684,-0.29138976,0.4343328,0.3955105,-1.1339339,-1.140641,-0.70387274,-0.86425716,-0.2158967,-0.3506705,-0.1347738
23,0.87376946,0.56863976,"('insincere', 'sincere')",-0.10324948,-0.1159848,-1.588832,-1.5515313,-1.013314,-1.0274848,5.759902,5.5297437,0.7856552,0.6806765,-0.1049787
24,0.50334525,0.32893577,"('dishonest', 'honest')",0.46143714,0.4008541,-1.4315941,-1.4460998,-0.8963836,-0.84228516,1.034915,0.95258296,-0.0656561,-0.1212024,-0.0555463
