,american_male,american_female,tuple,electric_male,electric_female,power_male,power_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.891283,-0.9638432,"('unsociable', 'sociable')",-2.2803793,-2.360361,-1.4063286,-1.3832165,-0.10641684,-0.32025737,-0.82591236,-0.94147676,-1.102064,-1.193831,-0.091767
1,-0.70130736,-0.63793474,"('unfriendly', 'friendly')",-0.63467085,-0.52876544,0.45920372,0.5490041,-0.31354612,-0.35231227,2.360323,2.2060149,0.2340004,0.2472013,0.0132009
2,0.39718446,0.45588702,"('unlikable', 'likable')",0.18352903,0.22246733,0.18812817,0.17951056,1.2112117,1.3394644,1.0744083,1.156477,0.6108923,0.6707613,0.059869
3,-0.5147238,-0.4429079,"('repellent', 'pleasant')",-1.473737,-1.3716295,-1.0562706,-0.8466801,0.5771519,0.66833854,0.16079739,0.19072948,-0.4613564,-0.3604299,0.1009265
4,-0.45080125,-0.45772797,"('disliked', 'liked')",1.330469,1.2152008,1.0990264,0.9427373,-0.08981605,-0.21299297,-6.6254387,-6.6212482,-0.9473122,-1.0268063,-0.0794941
5,-0.6826623,-0.59199834,"('distant', 'outgoing')",0.62056905,0.7126757,0.8310821,0.8355876,-0.9815273,-0.81186604,0.007087413,0.06508169,-0.0410902,0.0418961,0.0829863
6,-0.35991427,-0.16365838,"('distant', 'open')",0.26373687,0.41599968,0.26948985,0.31432348,-1.3403486,-1.1194847,0.7778565,0.8508588,-0.0778359,0.0596078,0.1374437
7,0.2972791,0.33902782,"('insensitive', 'sensitive')",-1.0849563,-1.0235893,-0.5816064,-0.3918996,-0.9028528,-0.9484561,0.383667,0.3323306,-0.3776938,-0.3385173,0.0391765
8,-0.53405154,-0.44746807,"('unaffectionate', 'affectionate')",-0.22859691,-0.23296073,-0.16732262,-0.28304222,-1.1931978,-1.2011961,1.1278147,1.036887,-0.1990709,-0.225556,-0.0264851
9,-0.097602814,-0.030738194,"('unaffectionate', 'caring')",-0.81350404,-0.8328165,0.24494354,0.23682272,-1.1051304,-1.14794,1.7029704,1.6456333,-0.0136647,-0.0258077,-0.012143
10,0.7387679,0.8213665,"('unsympathetic', 'sympathetic')",-2.981771,-3.00396,-1.9362133,-1.7773439,-1.1958483,-1.315202,-0.73366165,-0.73419803,-1.2217453,-1.2018674,0.0198779
11,0.7500427,0.7278557,"('unhelpful', 'helpful')",-0.98537713,-0.9821474,-0.51234615,-0.4614066,-0.14230296,-0.25370133,1.9721199,2.0449412,0.2164273,0.2151083,-0.001319
12,0.97760534,1.1350551,"('unsupportive', 'supportive')",-0.27745464,-0.11594857,0.28734866,0.45218173,-0.89319575,-0.8375488,-2.153312,-2.1160796,-0.4118017,-0.296468,0.1153337
13,-0.18585196,-0.2651169,"('impolite', 'polite')",-1.0760984,-1.0120097,-1.1355437,-1.019023,-0.0034038983,-0.047968782,-0.55967313,-0.57642126,-0.5921142,-0.584108,0.0080062
14,0.015718395,-0.06172113,"('antisocial', 'social')",-0.5836047,-0.55571914,-0.2646577,-0.19493355,0.6409554,0.5476289,-0.8302415,-0.9297702,-0.204366,-0.238903,-0.034537
15,0.14811487,0.035014182,"('boring', 'funny')",0.5968288,0.4674733,0.011374284,-0.16263352,0.34156847,0.26702785,0.7736253,0.73190415,0.3743023,0.2677572,-0.1065451
16,-1.4139168,-1.3813093,"('unpopular', 'popular')",0.10407904,0.03329295,-0.1786471,-0.22560239,-0.6004176,-0.6234737,0.939302,0.89094245,-0.2299201,-0.26123,-0.0313099
17,-0.17155826,-0.09767286,"('nasty', 'nice')",-0.44517344,-0.3966394,-0.7081799,-0.6803155,-0.07977219,0.026803777,-0.6740213,-0.5935354,-0.415741,-0.3482719,0.0674691
18,0.39337352,0.5913089,"('disagreeable', 'welcoming')",-0.20363916,0.018921472,-1.2099222,-1.08356,-0.5330342,-0.40756822,-0.3323412,-0.34809282,-0.3771127,-0.2457981,0.1313146
19,-0.14047655,0.06841528,"('inhospitable', 'hospitable')",0.22016665,0.33306023,-0.03349456,-0.018904127,-0.83034235,-0.71655744,0.15596385,0.21518773,-0.1256366,-0.0237597,0.1018769
20,0.4256064,0.44586226,"('rough', 'thoughtful')",-0.5650276,-0.4935482,-0.53072494,-0.3976917,-0.05247777,0.009753395,0.9183886,0.90187544,0.0391529,0.0932502,0.0540973
21,0.42827168,0.33568054,"('immoral', 'moral')",-1.4496219,-1.4826549,-0.74569684,-0.65400493,-0.2386203,-0.31102413,-1.2035127,-1.1853831,-0.641836,-0.6594773,-0.0176413
22,-0.33381903,-0.41642922,"('untrustworthy', 'trustworthy')",-1.8373394,-1.8788322,-1.5841408,-1.5497144,0.041032135,-0.07449325,-1.2656982,-1.2738975,-0.995993,-1.0386733,-0.0426803
23,-0.065102056,-0.004219503,"('insincere', 'sincere')",-2.3438354,-2.2599158,-1.2265561,-1.0878372,-1.4539636,-1.5306962,5.977806,5.8452797,0.1776698,0.1925222,0.0148524
24,1.2057736,1.198839,"('dishonest', 'honest')",-1.0556871,-0.96381915,-0.7857775,-0.6927723,-0.415614,-0.42650285,1.2436196,1.1744418,0.0384629,0.0580373,0.0195744
25,-0.37502494,-0.42400196,"('egoistic', 'altruistic')",0.7392363,0.75713885,1.150091,1.1655343,0.5555372,0.5768742,1.6107795,1.5252923,0.7361238,0.7201675,-0.0159563
