,viacom_male,viacom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
31,-0.25653997,-0.5211713,"('evil', 'good')",-0.8639735,-1.0710114,-0.5602567,-0.7960913,-0.2358346
32,-0.25244135,-0.2813388,"('unkind', 'kind')",0.8881224,0.74736804,0.3178405,0.2330146,-0.0848259
33,0.7792151,0.5992485,"('wrong', 'right')",-0.4097284,-0.4570799,0.1847433,0.0710843,-0.113659
34,-0.14114392,0.055033,"('mean', 'honorable')",5.9239535,6.093045,2.8914049,3.0740392,0.1826343
35,-0.27158618,-0.47504056,"('corrupt', 'incorrupt')",-0.035234846,-0.18608847,-0.1534105,-0.3305645,-0.177154
36,-0.7396449,-1.1211189,"('hostile', 'amicable')",0.24668825,0.006487973,-0.2464783,-0.5573155,-0.3108372
37,-0.24586782,-0.11729993,"('fake', 'genuine')",0.43428662,0.47473294,0.0942094,0.1787165,0.0845071
38,-0.728547,-0.7643426,"('untruthful', 'truthful')",-0.17320256,-0.11431767,-0.4508748,-0.4393301,0.0115447
39,1.3042594,1.3901242,"('exploitative', 'cooperative')",0.29303008,0.30117065,0.7986448,0.8456475,0.0470027
40,0.46173,0.39425743,"('stingy', 'generous')",-1.1038513,-1.1970712,-0.3210607,-0.4014069,-0.0803462
41,-0.42641032,-0.53975654,"('unforgiving', 'forgiving')",0.15861231,0.021733323,-0.133899,-0.2590116,-0.1251126
42,0.021761753,0.33153456,"('unreliable', 'reliable')",-2.5253487,-2.4385715,-1.2517935,-1.0535184,0.1982751
43,-0.71972495,-0.42768723,"('irresponsible', 'responsible')",0.65495473,0.70566255,-0.0323851,0.1389877,0.1713728
44,0.31987172,0.42573953,"('prejudiced', 'unprejudiced')",-1.5881056,-1.5308665,-0.6341169,-0.5525635,0.0815534
45,-0.70470667,-0.51781815,"('incompetent', 'competent')",-0.1730248,-0.2290124,-0.4388657,-0.3734153,0.0654504
46,-0.76819754,-0.45743662,"('uncompetitive', 'competitive')",-0.8719444,-0.8445309,-0.820071,-0.6509838,0.1690872
47,0.28382656,0.43076384,"('stupid', 'smart')",5.573641,5.6200213,2.9287336,3.0253925,0.0966589
48,0.7013391,0.64306957,"('unintelligent', 'intelligent')",0.9134632,0.9462777,0.8074012,0.7946736,-0.0127276
49,-0.6922179,-0.5995705,"('unable', 'able')",-0.17218184,-0.07927126,-0.4321999,-0.3394209,0.092779
50,-0.07821277,0.017891027,"('clumsy', 'skillful')",-0.018666238,-0.03061407,-0.0484395,-0.0063615,0.042078
51,-0.15670635,-0.26130855,"('uneducated', 'educated')",0.96406394,0.90960085,0.4036788,0.3241462,-0.0795326
52,0.15633923,-0.28555563,"('irrational', 'rational')",0.013161005,-0.17702647,0.0847501,-0.2312911,-0.3160412
53,-0.87515175,-0.99611807,"('uncreative', 'creative')",0.9185827,0.8993763,0.0217155,-0.0483709,-0.0700864
54,-0.64858115,-0.73317367,"('incapable', 'capable')",1.144693,1.1508186,0.2480559,0.2088225,-0.0392334
55,-0.15375565,0.05473713,"('incompetent', 'clever')",0.060034186,0.06651236,-0.0468607,0.0606247,0.1074854
56,0.41451958,0.60728794,"('impractical', 'practical')",0.35813424,0.3631453,0.3863269,0.4852166,0.0988897
57,-0.6558996,-0.68263674,"('unimaginative', 'imaginative')",-2.3395724,-2.4233155,-1.497736,-1.5529761,-0.0552401
58,0.32037032,0.33812678,"('undiscriminating', 'discriminating')",0.26790363,0.23657283,0.294137,0.2873498,-0.0067872
59,0.26680005,0.09675014,"('foolish', 'wise')",0.4831867,0.39651322,0.3749934,0.2466317,-0.1283617
60,0.592998,0.8308581,"('inefficient', 'efficient')",-0.056987446,0.20135315,0.2680053,0.5161057,0.2481004
61,0.64149594,0.5040489,"('illogical', 'logical')",0.3553221,0.26804927,0.498409,0.3860491,-0.1123599
62,0.55186623,0.7603393,"('incompetent', 'brilliant')",0.38902366,0.56907076,0.4704449,0.664705,0.1942601
63,-0.38559783,-0.26143605,"('unperceptive', 'insightful')",1.0911887,1.1804938,0.3527954,0.4595289,0.1067335
64,0.048392743,-0.0054125353,"('shy', 'confident')",-6.6217313,-6.654307,-3.2866693,-3.3298597,-0.0431904
65,0.26521015,0.30551946,"('insecure', 'secure')",-0.3292314,-0.29224038,-0.0320106,0.0066395,0.0386501
66,-0.7004585,-0.8127755,"('inactive', 'active')",0.8898205,0.83216476,0.094681,0.0096946,-0.0849864
67,-0.11783578,-0.05869616,"('doubtful', 'determined')",-0.45395756,-0.414972,-0.2858967,-0.2368341,0.0490626
68,-0.442437,-0.38961962,"('dependent', 'independent')",-0.3449663,-0.3296615,-0.3937016,-0.3596405,0.0340611
69,0.47718456,0.3982223,"('lazy', 'industrious')",-0.657204,-0.6783877,-0.0900097,-0.1400827,-0.050073
70,-0.32754242,-0.029096289,"('lethargic', 'energetic')",0.8848459,0.94092363,0.2786517,0.4559137,0.177262
71,-0.12619771,-0.1651741,"('diffident', 'self-confident')",0.70072603,0.6549611,0.2872642,0.2448935,-0.0423707
72,-0.381154,-0.34151965,"('unambitious', 'ambitious')",-0.5209451,-0.45651358,-0.4510495,-0.3990166,0.0520329
73,1.296297,1.3732482,"('helpless', 'self-reliant')",-2.8177123,-2.745886,-0.7607077,-0.6863189,0.0743888
74,-0.0022658557,0.10876176,"('undedicated', 'dedicated')",0.46715182,0.41156635,0.232443,0.2601641,0.0277211
75,-0.34695333,-0.4003699,"('meek', 'impulsive')",-0.3875042,-0.34333616,-0.3672287,-0.3718531,-0.0046244
76,0.3621215,0.73998815,"('anxious', 'daring')",0.4148373,0.58051294,0.3884794,0.6602505,0.2717711
77,-0.3927065,-0.37511775,"('unmotivated', 'motivated')",-1.0883083,-0.95388263,-0.7405074,-0.6645002,0.0760072
78,-0.36179128,-0.18072337,"('nonresilient', 'resilient')",0.005876409,0.12483729,-0.1779574,-0.027943,0.1500144
79,-0.29330608,-0.46150902,"('wavering', 'unwavering')",0.21392095,0.15417905,-0.0396926,-0.153665,-0.1139724
80,0.75190026,0.9470147,"('dominated', 'dominating')",-1.0230962,-0.9265221,-0.135598,0.0102463,0.1458443
81,0.4042689,0.4697903,"('submissive', 'aggressive')",-0.45562702,-0.36934614,-0.0256791,0.0502221,0.0759012
82,-0.44942337,-0.32647815,"('poor', 'rich')",6.04568,6.145979,2.7981284,2.9097505,0.1116221
83,0.45353758,0.3897984,"('powerless', 'powerful')",-0.6353793,-0.7302944,-0.0909209,-0.170248,-0.0793271
84,0.144763,0.16434515,"('inferior', 'superior')",0.95662725,0.905306,0.5506951,0.5348256,-0.0158695
85,0.2949364,0.153772,"('insignificant', 'prestigious')",0.73049265,0.66781527,0.5127145,0.4107936,-0.1019209
86,-0.28206795,-0.476814,"('uninfluential', 'influential')",0.247972,0.12037838,-0.017048,-0.1782178,-0.1611698
87,0.35325754,0.37323257,"('unsuccessful', 'successful')",0.9428028,0.9772223,0.6480302,0.6752275,0.0271973
88,0.031444207,-0.05912207,"('low', 'eminent')",0.3520963,0.29370457,0.1917703,0.1172912,-0.0744791
