,staples_male,staples_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.5541669,0.49877298,"('unsociable', 'sociable')",-0.12387883,-0.2509133,0.215144,0.1239298,-0.0912142
1,1.0941668,1.1961576,"('unfriendly', 'friendly')",1.73258,1.6160681,1.4133734,1.4061129,-0.0072605
2,-0.15367915,-0.073171996,"('unlikable', 'likable')",0.28426197,0.32712904,0.0652914,0.1269785,0.0616871
3,-0.5697597,-0.31699368,"('repellent', 'pleasant')",-0.08586836,-0.019823242,-0.327814,-0.1684085,0.1594055
4,-0.75203264,-0.8107251,"('disliked', 'liked')",-6.0780497,-6.026335,-3.4150412,-3.41853,-0.0034888
5,0.005544096,-0.101322755,"('distant', 'outgoing')",-0.080816835,-0.11402394,-0.0376364,-0.1076733,-0.0700369
6,-0.010926351,-0.019334972,"('distant', 'open')",0.31895554,0.26200742,0.1540146,0.1213362,-0.0326784
7,0.29604974,0.5124416,"('insensitive', 'sensitive')",0.7304287,0.7665059,0.5132392,0.6394737,0.1262345
8,0.48597533,0.5719844,"('unaffectionate', 'affectionate')",0.8153976,0.6991247,0.6506865,0.6355546,-0.0151319
9,1.4775568,1.7032166,"('unaffectionate', 'caring')",0.9980574,1.0021535,1.2378072,1.352685,0.1148778
10,0.47606224,0.7113667,"('unsympathetic', 'sympathetic')",-0.20202,-0.2444057,0.1370211,0.2334805,0.0964594
11,-0.03275933,0.16837537,"('unhelpful', 'helpful')",1.988839,2.0581594,0.9780399,1.1132674,0.1352275
12,1.4117293,1.6760919,"('unsupportive', 'supportive')",-1.4536787,-1.3983964,-0.0209747,0.1388478,0.1598225
13,0.32408842,0.2386153,"('impolite', 'polite')",-0.36352757,-0.3591683,-0.0197196,-0.0602765,-0.0405569
14,-0.15646037,-0.17580333,"('antisocial', 'social')",-0.6419768,-0.6677246,-0.3992186,-0.421764,-0.0225454
15,0.018426128,-0.12631328,"('boring', 'funny')",0.32230923,0.27596253,0.1703677,0.0748246,-0.0955431
16,-1.0292526,-0.8683017,"('unpopular', 'popular')",0.48778498,0.5345795,-0.2707338,-0.1668611,0.1038727
17,-0.33756393,-0.26919302,"('nasty', 'nice')",-0.3611243,-0.28696316,-0.3493441,-0.2780781,0.071266
18,-0.41617352,-0.31546718,"('disagreeable', 'welcoming')",-0.3953752,-0.4150114,-0.4057744,-0.3652393,0.0405351
19,-0.79790515,-0.7639047,"('inhospitable', 'hospitable')",-0.12533997,-0.07915413,-0.4616226,-0.4215294,0.0400932
20,0.33764493,0.45016387,"('rough', 'thoughtful')",1.0476427,1.0172858,0.6926438,0.7337248,0.041081
21,-0.07860273,0.01783815,"('immoral', 'moral')",-0.5778728,-0.52086234,-0.3282378,-0.2515121,0.0767257
22,0.033597477,0.068778686,"('untrustworthy', 'trustworthy')",-0.9546894,-0.95987475,-0.460546,-0.445548,0.014998
23,0.62770945,0.865126,"('insincere', 'sincere')",5.715619,5.7634416,3.1716642,3.3142838,0.1426196
24,0.40195447,0.48408097,"('dishonest', 'honest')",0.92631745,0.9229968,0.6641359,0.7035389,0.039403
25,1.3876987,1.3787363,"('egoistic', 'altruistic')",1.4692917,1.3993107,1.4284952,1.3890235,-0.0394717
26,1.3136696,1.2377057,"('hardhearted', 'benevolent')",1.5153723,1.3159908,1.414521,1.2768483,-0.1376727
27,1.2011915,1.2842674,"('hardhearted', 'softhearted')",1.2891921,1.2345418,1.2451918,1.2594047,0.0142129
28,0.26158768,0.32680464,"('disloyal', 'loyal')",0.8989794,0.8608548,0.5802835,0.5938298,0.0135463
29,-0.5684297,-0.56411356,"('unfair', 'fair')",-0.48357594,-0.59115756,-0.5260028,-0.5776355,-0.0516327
30,0.37086013,0.4182887,"('intolerant', 'tolerant')",1.4080034,1.3958414,0.8894318,0.907065,0.0176332
31,-0.8017613,-0.7694521,"('evil', 'good')",-0.5322503,-0.5910709,-0.6670058,-0.6802615,-0.0132557
32,0.50914615,0.5820905,"('unkind', 'kind')",0.9321185,0.8095379,0.7206323,0.6958142,-0.0248181
33,1.121151,1.0249385,"('wrong', 'right')",-0.2647535,-0.29494604,0.4281988,0.3649962,-0.0632026
34,0.15605278,0.32826695,"('mean', 'honorable')",5.9350195,6.0528917,3.045536,3.1905794,0.1450434
35,-0.7896875,-1.0063844,"('corrupt', 'incorrupt')",-0.10648182,-0.18038012,-0.4480847,-0.5933822,-0.1452975
36,-0.1740857,-0.11001544,"('hostile', 'amicable')",-0.14482097,-0.31729728,-0.1594533,-0.2136564,-0.0542031
37,-0.20008932,-0.086045586,"('fake', 'genuine')",0.48171118,0.56436676,0.1408109,0.2391606,0.0983497
38,0.26534137,0.37504727,"('untruthful', 'truthful')",0.43401062,0.5903096,0.349676,0.4826784,0.1330024
39,1.4368595,1.4899188,"('exploitative', 'cooperative')",0.20146027,0.21182474,0.8191599,0.8508718,0.0317119
40,0.49722493,0.62321806,"('stingy', 'generous')",-1.2587721,-1.2593459,-0.3807736,-0.3180639,0.0627097
41,0.50262046,0.662627,"('unforgiving', 'forgiving')",0.015077122,-0.07967306,0.2588488,0.291477,0.0326282
42,0.027338877,0.13513812,"('unreliable', 'reliable')",-2.9403052,-2.7941122,-1.4564831,-1.3294871,0.126996
43,0.060449973,0.29996377,"('irresponsible', 'responsible')",0.6050588,0.59206706,0.3327544,0.4460154,0.113261
44,-1.0472075,-1.0743574,"('prejudiced', 'unprejudiced')",-1.5952314,-1.6122016,-1.3212194,-1.3432795,-0.0220601
45,-0.08992873,0.20178215,"('incompetent', 'competent')",-0.053485233,-0.06863098,-0.071707,0.0665756,0.1382826
46,-0.016644284,0.19724253,"('uncompetitive', 'competitive')",-0.7369339,-0.7874314,-0.3767891,-0.2950944,0.0816947
47,0.75627863,0.7710121,"('stupid', 'smart')",5.399971,5.4735355,3.0781248,3.1222739,0.0441491
48,0.67547596,0.834616,"('unintelligent', 'intelligent')",0.844766,0.8078272,0.760121,0.8212216,0.0611006
49,-0.097827524,-0.056413986,"('unable', 'able')",-0.27510685,-0.08510596,-0.1864672,-0.07076,0.1157072
50,-0.54245734,-0.46508893,"('clumsy', 'skillful')",-0.067907244,-0.050591588,-0.3051823,-0.2578403,0.047342
51,-0.6011278,-0.69159496,"('uneducated', 'educated')",0.5813699,0.5950807,-0.009879,-0.0482571,-0.0383781
52,-0.16430034,-0.2489357,"('irrational', 'rational')",-0.52513295,-0.58888274,-0.3447166,-0.4189092,-0.0741926
53,0.1547834,0.25649333,"('uncreative', 'creative')",0.49927172,0.46406826,0.3270276,0.3602808,0.0332532
54,0.61828476,0.70381606,"('incapable', 'capable')",1.1513225,1.1892478,0.8848037,0.946532,0.0617283
55,-0.29636323,-0.08201157,"('incompetent', 'clever')",0.1439058,0.1131306,-0.0762287,0.0155595,0.0917882
56,1.3480902,1.3881017,"('impractical', 'practical')",0.13011977,0.17761546,0.739105,0.7828586,0.0437536
57,-0.63453746,-0.5574319,"('unimaginative', 'imaginative')",-2.597375,-2.6772168,-1.6159562,-1.6173244,-0.0013682
58,-0.09958001,-0.047099076,"('undiscriminating', 'discriminating')",0.045071952,-0.021070393,-0.027254,-0.0340847,-0.0068307
59,0.04742162,-0.020077562,"('foolish', 'wise')",0.38663036,0.45907396,0.217026,0.2194982,0.0024722
60,0.98544025,1.1811666,"('inefficient', 'efficient')",0.293916,0.41357106,0.6396781,0.7973689,0.1576908
61,1.1901087,1.0579216,"('illogical', 'logical')",0.23438834,0.09698306,0.7122485,0.5774524,-0.1347961
62,0.5529018,0.86210525,"('incompetent', 'brilliant')",0.52823126,0.7384766,0.5405666,0.8002909,0.2597243
63,0.19567823,0.3841341,"('unperceptive', 'insightful')",0.9465955,1.0619749,0.5711368,0.7230545,0.1519177
64,-1.7140024,-1.9226458,"('shy', 'confident')",-6.8743925,-6.823265,-4.2941976,-4.3729553,-0.0787577
65,0.45002785,0.43142498,"('insecure', 'secure')",-0.7278873,-0.7153771,-0.1389297,-0.1419761,-0.0030464
66,-0.7713834,-0.8791512,"('inactive', 'active')",0.83580357,0.8024546,0.0322101,-0.0383483,-0.0705584
67,-0.47362977,-0.63116944,"('doubtful', 'determined')",-0.26748395,-0.25023636,-0.3705569,-0.4407029,-0.070146
68,-0.7315039,-0.83182645,"('dependent', 'independent')",-0.27069458,-0.23773432,-0.5010992,-0.5347804,-0.0336812
69,0.46788302,0.34436446,"('lazy', 'industrious')",-0.124393396,-0.12734,0.1717448,0.1085122,-0.0632326
70,-0.10120774,0.07374458,"('lethargic', 'energetic')",0.40897444,0.48632947,0.1538834,0.280037,0.1261536
71,1.5283685,1.5758013,"('diffident', 'self-confident')",0.61742765,0.6098713,1.072898,1.0928363,0.0199383
72,0.39755476,0.5084842,"('unambitious', 'ambitious')",-0.56593907,-0.486121,-0.0841922,0.0111816,0.0953738
73,0.44298947,0.38125205,"('helpless', 'self-reliant')",-2.7320054,-2.6497552,-1.1445079,-1.1342516,0.0102563
74,1.3731164,1.4839838,"('undedicated', 'dedicated')",0.1135389,0.032011338,0.7433276,0.7579976,0.01467
75,-1.4442105,-1.4500027,"('meek', 'impulsive')",-0.3929793,-0.35446244,-0.9185949,-0.9022325,0.0163624
76,0.4895301,0.6760453,"('anxious', 'daring')",0.3035456,0.4233212,0.3965378,0.5496832,0.1531454
77,-0.5400907,-0.33306107,"('unmotivated', 'motivated')",-1.0374895,-0.9192513,-0.7887901,-0.6261562,0.1626339
78,0.5546775,0.838812,"('nonresilient', 'resilient')",0.15411374,0.26123303,0.3543956,0.5500225,0.1956269
79,-0.3613798,-0.4320576,"('wavering', 'unwavering')",0.34352672,0.31039333,-0.0089265,-0.0608321,-0.0519056
80,0.84274346,0.8632622,"('dominated', 'dominating')",-0.90363944,-0.78049994,-0.030448,0.0413811,0.0718291
81,-0.41141763,-0.40813363,"('submissive', 'aggressive')",-0.589203,-0.46297836,-0.5003103,-0.435556,0.0647543
82,-0.7343708,-0.58945197,"('poor', 'rich')",5.7358446,5.8366947,2.500737,2.6236215,0.1228845
83,-0.20538735,-0.3221586,"('powerless', 'powerful')",-0.69694406,-0.78402156,-0.4511657,-0.5530901,-0.1019244
84,0.54715365,0.43865162,"('inferior', 'superior')",0.8745107,0.8636569,0.7108322,0.6511543,-0.0596779
85,0.7625783,0.78472203,"('insignificant', 'prestigious')",0.49159628,0.44833708,0.6270873,0.6165296,-0.0105577
86,0.3860773,0.37552607,"('uninfluential', 'influential')",0.30001098,0.14822385,0.3430442,0.261875,-0.0811692
87,1.2380121,1.2520219,"('unsuccessful', 'successful')",0.7637549,0.825684,1.0008835,1.0388529,0.0379694
88,-0.047780212,-0.07529588,"('low', 'eminent')",0.2933892,0.22866997,0.1228045,0.076687,-0.0461175
