,huntington_male,huntington_female,tuple,ingalls_male,ingalls_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
35,-1.4093968,-1.6932185,"('corrupt', 'incorrupt')",1.4777471,1.4723684,-0.46114448,-0.51631427,-0.047259815,-0.140257,-0.1100135,-0.2193553,-0.1093418
36,-1.3246396,-1.3291321,"('hostile', 'amicable')",0.20817867,0.117274255,-1.0478835,-1.1210015,0.001752913,-0.027776886,-0.5406479,-0.5901591,-0.0495112
37,0.9244607,0.96281314,"('fake', 'genuine')",-0.16827247,-0.14390843,-0.43600935,-0.33001482,0.43304747,0.42095935,0.1883066,0.2274623,0.0391557
38,-0.24022838,-0.26737761,"('untruthful', 'truthful')",-0.631156,-0.68052953,-0.8232667,-0.8793434,0.12069853,0.101475045,-0.3934881,-0.4314439,-0.0379558
39,1.5660642,1.6500671,"('exploitative', 'cooperative')",0.049310695,0.14775828,0.48089656,0.63772434,-0.08229552,-0.059365846,0.503494,0.594046,0.090552
40,1.3570467,1.3770212,"('stingy', 'generous')",-0.12280908,-0.19140023,-0.3189622,-0.3098991,-1.1615555,-1.3030883,-0.06157,-0.1068416,-0.0452716
41,0.31297493,0.4420513,"('unforgiving', 'forgiving')",-0.7650302,-0.748267,-0.30243248,-0.28464794,0.0480924,0.026241941,-0.1765988,-0.1411554,0.0354434
42,0.21143618,0.3121792,"('unreliable', 'reliable')",0.4710368,0.6041371,0.20395267,0.2977405,-2.975622,-2.922736,-0.5222991,-0.4271698,0.0951293
43,0.57461536,0.75628304,"('irresponsible', 'responsible')",-1.3529027,-1.3068163,-0.5694948,-0.50338143,0.56386644,0.5748696,-0.1959789,-0.1197613,0.0762176
44,-1.2133864,-1.1864831,"('prejudiced', 'unprejudiced')",-0.04048214,0.038931504,0.124979645,0.20999031,-1.5958292,-1.5084753,-0.6811795,-0.6115091,0.0696704
45,-0.14412555,0.06977148,"('incompetent', 'competent')",-0.59099114,-0.69695055,-0.2935121,-0.3209652,-0.19986303,-0.28242213,-0.307123,-0.3076416,-0.0005186
46,0.63793576,0.92015237,"('uncompetitive', 'competitive')",-0.8542806,-0.95110303,-0.53271,-0.54380345,-0.2578004,-0.30508095,-0.2517138,-0.2199588,0.031755
47,-0.16863684,-0.065567166,"('stupid', 'smart')",-0.06084363,0.12998652,0.55337447,0.6383769,4.893217,5.005035,1.3042778,1.4269578,0.12268
48,0.34920737,0.41748863,"('unintelligent', 'intelligent')",-1.9832535,-2.0017636,-0.1945683,-0.22878975,0.40890065,0.3573386,-0.3549284,-0.3639315,-0.0090031
49,-0.56526494,-0.466307,"('unable', 'able')",-1.3645258,-1.2528865,-1.1529629,-1.0892377,-0.9286026,-0.7909872,-1.0028391,-0.8998546,0.1029845
50,-0.5873715,-0.60974824,"('clumsy', 'skillful')",0.658945,0.6759444,0.2862351,0.19125941,0.22869433,0.11622502,0.1466257,0.0934201,-0.0532056
51,-0.7674938,-0.79958797,"('uneducated', 'educated')",-0.69301665,-0.72619474,0.09008524,0.048739355,0.082120895,0.020846482,-0.3220761,-0.3640492,-0.0419731
52,-0.42362598,-0.678447,"('irrational', 'rational')",-0.7024329,-0.8255579,-1.367448,-1.4609194,0.041378185,-0.04680648,-0.6130322,-0.7529327,-0.1399005
53,0.32621846,0.38743266,"('uncreative', 'creative')",-1.2698351,-1.304054,-0.55412334,-0.6155936,1.0666714,0.9674144,-0.1077672,-0.1412001,-0.0334329
54,-0.2199471,-0.24128424,"('incapable', 'capable')",-0.8042366,-0.8159891,-1.2559088,-1.2002236,0.47127402,0.55159134,-0.4522047,-0.4264764,0.0257283
55,0.6925602,0.91452825,"('incompetent', 'clever')",-1.1525831,-1.1398314,-0.43994948,-0.39763328,-0.036354203,-0.068312444,-0.2340817,-0.1728122,0.0612695
56,0.5866369,0.72162926,"('impractical', 'practical')",-0.16451743,-0.17988607,0.97565895,0.957602,-0.28934866,-0.27643046,0.2771074,0.3057287,0.0286213
57,0.05049676,0.16149008,"('unimaginative', 'imaginative')",-1.1604187,-1.26243,-0.4098612,-0.49067837,-2.2855234,-2.3803725,-0.9513266,-0.9929977,-0.0416711
58,-0.2313163,-0.1032279,"('undiscriminating', 'discriminating')",-0.9102804,-0.91375566,-1.1994646,-1.2593384,-0.17338271,-0.2195954,-0.628611,-0.6239793,0.0046317
59,-0.75687003,-0.98703635,"('foolish', 'wise')",0.6162567,0.6126737,-0.6681938,-0.75929123,0.047868073,0.045030437,-0.1902348,-0.2721559,-0.0819211
60,1.3808736,1.6724952,"('inefficient', 'efficient')",-1.2399943,-1.1521236,1.1118003,1.2200633,0.10541443,0.18396422,0.3395235,0.4810998,0.1415763
61,0.62431675,0.56738603,"('illogical', 'logical')",-0.7095896,-0.8076253,-0.18525553,-0.25890306,0.37922305,0.22834262,0.0271737,-0.0676999,-0.0948736
62,0.42579207,0.61428416,"('incompetent', 'brilliant')",-1.1369531,-1.098468,-0.61755055,-0.54081696,-0.14502962,-0.007513251,-0.3684353,-0.2581285,0.1103068
63,-0.09916669,0.037977204,"('unperceptive', 'insightful')",-0.91837126,-0.97397554,-0.6551229,-0.6900019,0.89237577,0.9695872,-0.1950713,-0.1641032,0.0309681
64,-0.3279384,-0.41175225,"('shy', 'confident')",0.08548781,0.08922168,-0.40063637,-0.36983436,-6.650247,-6.6622186,-1.8233335,-1.8386459,-0.0153124
65,0.76381195,0.79853964,"('insecure', 'secure')",-0.8864583,-0.9134679,0.55587786,0.6124068,-0.540195,-0.5496562,-0.0267409,-0.0130444,0.0136965
66,-0.49998304,-0.606984,"('inactive', 'active')",0.41729861,0.3929119,-0.05677817,-0.092354976,0.9063217,0.936719,0.1917148,0.157573,-0.0341418
67,0.699727,0.62106615,"('doubtful', 'determined')",0.5178278,0.5844478,0.8715627,0.95770603,-0.17934217,-0.08707751,0.4774438,0.5190356,0.0415918
68,-0.28234503,-0.37082398,"('dependent', 'independent')",-0.42695814,-0.44305634,-0.8250992,-0.8820181,-0.6978043,-0.7063825,-0.5580516,-0.6005702,-0.0425186
69,-0.71500194,-0.8724792,"('lazy', 'industrious')",1.9403898,1.9833109,1.1753504,1.1386606,-0.41118473,-0.38804722,0.4973884,0.4653612,-0.0320272
70,1.3079448,1.484209,"('lethargic', 'energetic')",-0.52921116,-0.4962423,0.15327078,0.21242584,0.6142534,0.73862255,0.3865644,0.4847538,0.0981894
71,1.0597001,1.0719336,"('diffident', 'self-confident')",0.3120658,0.19598508,-0.48525283,-0.43361565,0.2979749,0.26636168,0.296122,0.2751662,-0.0209558
72,0.8447731,0.89156216,"('unambitious', 'ambitious')",-1.3983308,-1.3805722,-0.43838593,-0.4393275,-0.91271853,-0.941908,-0.4761655,-0.4675614,0.0086041
73,0.14987864,0.098718695,"('helpless', 'self-reliant')",1.0455539,1.0352167,-0.4349071,-0.4523388,-3.5728598,-3.5256472,-0.7030836,-0.7110127,-0.0079291
74,0.70661616,0.8503742,"('undedicated', 'dedicated')",-0.6697416,-0.6627588,-0.44962627,-0.46258393,-0.03430111,-0.017851595,-0.1117632,-0.073205,0.0385582
75,-0.41716763,-0.38370615,"('meek', 'impulsive')",0.85402656,0.84756947,-0.9903294,-1.0039394,-0.422464,-0.25180644,-0.2439836,-0.1979706,0.046013
76,0.44587982,0.6488523,"('anxious', 'daring')",-0.48957652,-0.3917147,0.6310393,0.74136,0.11002601,0.24140722,0.1743422,0.3099762,0.135634
77,0.18815595,0.33413792,"('unmotivated', 'motivated')",-1.2874784,-1.3723575,-0.54952914,-0.5199617,-0.90911305,-0.8320743,-0.6394912,-0.5975639,0.0419273
78,-0.6438512,-0.49565303,"('nonresilient', 'resilient')",-0.6716788,-0.71792996,-0.8584226,-0.9196128,0.3200126,0.34574354,-0.463485,-0.4468631,0.0166219
79,-1.3966765,-1.4926286,"('wavering', 'unwavering')",0.7030967,0.6606307,-1.2247514,-1.2929448,-0.115098566,-0.08628033,-0.5083574,-0.5528058,-0.0444484
80,-0.3109999,-0.32689172,"('dominated', 'dominating')",-0.13851248,-0.12488745,0.2920325,0.3465803,-1.508357,-1.4928194,-0.4164592,-0.3995046,0.0169546
81,1.0181553,1.0403928,"('submissive', 'aggressive')",-0.6945557,-0.75283116,0.7644661,0.8247973,-0.9282268,-0.8794221,0.0399597,0.0582342,0.0182745
82,-0.658084,-0.48562008,"('poor', 'rich')",-0.006824011,-0.050660476,0.4510042,0.416432,5.7952595,5.8492556,1.3953389,1.4323517,0.0370128
83,0.15486237,0.21135587,"('powerless', 'powerful')",-0.3087886,-0.27319527,-1.1810067,-1.1275779,-1.0061637,-1.080698,-0.5852742,-0.5675288,0.0177454
84,-0.2750294,-0.34865618,"('inferior', 'superior')",-0.24031354,-0.28304377,0.0399776,0.02029628,0.93679404,0.96218485,0.1153572,0.0876953,-0.0276619
85,0.046579324,-0.010308869,"('insignificant', 'prestigious')",0.4090185,0.37998822,-1.89786,-1.9936309,0.42922264,0.47361335,-0.2532599,-0.2875845,-0.0343246
86,0.009842046,0.03316073,"('uninfluential', 'influential')",-1.8453238,-1.9851547,-1.156536,-1.2311372,-0.31550497,-0.4515369,-0.8268807,-0.908667,-0.0817863
87,0.60223246,0.5399437,"('unsuccessful', 'successful')",0.29707667,0.19622241,0.061996996,0.014282672,0.36810097,0.37406415,0.3323518,0.2811282,-0.0512236
88,-0.46433604,-0.4325763,"('low', 'eminent')",-0.5298266,-0.5643766,-0.32085103,-0.43340948,-0.052456126,-0.089830816,-0.3418674,-0.3800483,-0.0381809
