,allergan_male,allergan_female,tuple,plc_male,plc_female,average_male,average_female,female-male
46,-0.576212,-0.5306855,"('uncompetitive', 'competitive')",-0.5390483,-0.5276439,-0.5576302,-0.5291647,0.0284655
47,-0.12167783,-0.0006621592,"('stupid', 'smart')",4.666691,4.751569,2.2725065,2.3754532,0.1029467
48,-0.7436476,-0.68126446,"('unintelligent', 'intelligent')",0.2068047,0.3005213,-0.2684214,-0.1903716,0.0780498
49,-0.2886747,-0.07543585,"('unable', 'able')",-0.37606323,-0.23266795,-0.332369,-0.1540519,0.1783171
50,0.12469344,0.19722879,"('clumsy', 'skillful')",-0.7340866,-0.8851315,-0.3046966,-0.3439513,-0.0392547
51,-0.8959756,-0.8734814,"('uneducated', 'educated')",0.23639543,0.26607496,-0.3297901,-0.3037032,0.0260869
52,-0.27889952,-0.36591437,"('irrational', 'rational')",-0.16593492,-0.36027676,-0.2224172,-0.3630956,-0.1406784
53,-1.9109335,-1.9598095,"('uncreative', 'creative')",0.677276,0.4528182,-0.6168287,-0.7534957,-0.136667
54,-0.73201454,-0.9195241,"('incapable', 'capable')",0.60337055,0.46142593,-0.064322,-0.2290491,-0.1647271
55,-0.383448,-0.33056223,"('incompetent', 'clever')",-0.027532319,0.13966781,-0.2054902,-0.0954472,0.110043
56,0.41075748,0.4191357,"('impractical', 'practical')",0.95733446,1.1935625,0.684046,0.8063491,0.1223031
57,-1.0688069,-1.2107719,"('unimaginative', 'imaginative')",-1.5388093,-1.6359324,-1.3038081,-1.4233522,-0.1195441
58,-0.6925081,-0.67046446,"('undiscriminating', 'discriminating')",0.8131402,0.78362757,0.0603161,0.0565816,-0.0037345
59,0.14874303,0.12846571,"('foolish', 'wise')",-0.17839123,-0.31731236,-0.0148241,-0.0944233,-0.0795992
60,0.20135154,0.375453,"('inefficient', 'efficient')",0.14609945,0.4446317,0.1737255,0.4100423,0.2363168
61,-0.81978345,-0.94289035,"('illogical', 'logical')",0.92588,0.69112563,0.0530483,-0.1258824,-0.1789307
62,0.24367915,0.4064735,"('incompetent', 'brilliant')",0.66486156,0.91603833,0.4542704,0.6612559,0.2069855
63,-1.2679468,-1.1543056,"('unperceptive', 'insightful')",1.0570087,1.0712729,-0.105469,-0.0415164,0.0639526
64,0.87548476,0.75206864,"('shy', 'confident')",-4.4644666,-4.26502,-1.7944909,-1.7564757,0.0380152
65,-0.04520087,-0.1327146,"('insecure', 'secure')",0.3054806,0.4091006,0.1301399,0.138193,0.0080531
66,-0.3622704,-0.491754,"('inactive', 'active')",0.7098471,0.4950198,0.1737883,0.0016329,-0.1721554
67,0.2886546,0.32897884,"('doubtful', 'determined')",-0.42631802,-0.33292353,-0.0688317,-0.0019723,0.0668594
68,-0.27965656,-0.2928168,"('dependent', 'independent')",-0.8223838,-0.73548245,-0.5510202,-0.5141496,0.0368706
69,1.0862488,1.0250561,"('lazy', 'industrious')",0.026801214,-0.072545685,0.556525,0.4762552,-0.0802698
70,-0.6504696,-0.61875045,"('lethargic', 'energetic')",0.2604226,0.26993978,-0.1950235,-0.1744053,0.0206182
71,-0.76161295,-0.80006486,"('diffident', 'self-confident')",0.49461198,0.3421475,-0.1335005,-0.2289587,-0.0954582
72,-0.21161509,-0.2262199,"('unambitious', 'ambitious')",0.51939803,0.58853656,0.1538915,0.1811583,0.0272668
73,0.9345095,0.92043823,"('helpless', 'self-reliant')",-2.230813,-2.209013,-0.6481518,-0.6442873,0.0038645
74,-0.5505591,-0.50399315,"('undedicated', 'dedicated')",0.5319027,0.43325406,-0.0093282,-0.0353695,-0.0260413
75,0.29768503,0.2535456,"('meek', 'impulsive')",-0.9730394,-0.953424,-0.3376772,-0.3499392,-0.012262
76,-0.26355508,-0.11859113,"('anxious', 'daring')",-0.24385287,-0.088347614,-0.253704,-0.1034694,0.1502346
77,-1.0989795,-1.011473,"('unmotivated', 'motivated')",-0.8854871,-0.8104451,-0.9922333,-0.910959,0.0812743
78,-0.945213,-0.77951443,"('nonresilient', 'resilient')",0.6068561,0.5287014,-0.1691785,-0.1254065,0.043772
79,0.059748713,-0.12698862,"('wavering', 'unwavering')",-0.25573877,-0.45365122,-0.097995,-0.2903199,-0.1923249
80,0.9857742,1.1271961,"('dominated', 'dominating')",0.38414663,0.572501,0.6849604,0.8498485,0.1648881
81,0.28651717,0.39123118,"('submissive', 'aggressive')",-0.59408337,-0.22455148,-0.1537831,0.0833398,0.2371229
82,-0.89768773,-0.90520453,"('poor', 'rich')",4.603143,4.623719,1.8527278,1.8592573,0.0065295
83,0.41072774,0.44609585,"('powerless', 'powerful')",-0.35230324,-0.2797027,0.0292123,0.0831966,0.0539843
84,0.07539703,0.13720374,"('inferior', 'superior')",0.5664074,0.6457286,0.3209022,0.3914662,0.070564
85,-0.8491487,-0.8817499,"('insignificant', 'prestigious')",-0.18998314,-0.5481428,-0.5195659,-0.7149464,-0.1953805
86,-1.6790115,-1.7748624,"('uninfluential', 'influential')",0.29191682,0.2533344,-0.6935473,-0.760764,-0.0672167
87,-0.19720356,-0.138193,"('unsuccessful', 'successful')",1.3726285,1.4196619,0.5877125,0.6407344,0.0530219
88,-0.7062499,-0.7520989,"('low', 'eminent')",0.04957447,0.0272069,-0.3283377,-0.362446,-0.0341083
